ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
394454.13,96.59,83.25,392398.81,96.09
394298.02,96.59,83.25,392239.91,96.09
394298.02,96.59,83.25,392239.91,96.09
394298.02,96.59,83.25,392239.91,96.09
394298.02,96.59,83.25,392239.91,96.09
394298.02,96.59,83.25,392239.91,96.09
394298.02,96.59,83.25,392239.91,96.09
394298.02,96.59,83.25,392239.91,96.09
394298.02,96.59,83.25,392239.91,96.09
394298.02,96.59,83.25,392239.91,96.09
394298.02,96.59,83.25,392239.91,96.09
394298.02,96.59,83.25,392239.91,96.09
394298.02,96.59,83.25,392239.91,96.09
394298.02,96.59,83.25,392239.91,96.09
394298.02,96.59,83.25,392239.91,96.09
394298.02,96.59,83.25,392239.91,96.09
394301.91,96.59,83.25,392241.02,96.09
394301.91,96.59,83.25,392241.02,96.09
394301.91,96.59,83.25,392241.02,96.09
394301.91,96.59,83.25,392241.02,96.09
394301.91,96.59,83.25,392241.02,96.09
394301.91,96.59,83.25,392241.02,96.09
394301.91,96.59,83.25,392241.02,96.09
394301.91,96.59,83.25,392241.02,96.09
394301.91,96.59,83.25,392241.02,96.09
394301.91,96.59,83.25,392241.02,96.09
394301.91,96.59,83.25,392241.02,96.09
394301.91,96.59,83.25,392241.02,96.09
394301.91,96.59,83.25,392241.02,96.09
394301.91,96.59,83.25,392264.23,96.09
394301.91,96.59,83.25,392264.23,96.09
394301.91,96.59,83.25,392264.23,96.09
394301.91,96.59,83.25,392264.23,96.09
394301.91,96.59,83.25,392264.23,96.09
394301.91,96.59,83.25,392264.23,96.09
394301.91,96.59,83.25,392264.23,96.09
394301.91,96.59,83.25,392264.23,96.09
394301.91,96.59,83.25,392264.23,96.09
394301.91,96.59,83.25,392264.23,96.09
394301.91,96.59,83.25,392264.23,96.09
394301.91,96.59,83.25,392264.23,96.09
394301.91,96.59,83.25,392264.23,96.09
394301.91,96.59,83.25,392264.23,96.09
394301.91,96.59,83.25,392277.46,96.1
394301.91,96.59,83.25,392277.46,96.1
394301.91,96.59,83.25,392277.46,96.1
394301.91,96.59,83.25,392277.46,96.1
394301.91,96.59,83.25,392277.46,96.1
394301.91,96.59,83.25,392277.46,96.1
394301.91,96.59,83.25,392277.46,96.1
394301.91,96.59,83.25,392277.46,96.1
394301.91,96.59,83.25,392277.46,96.1
394301.91,96.59,83.25,392277.46,96.1
394301.91,96.59,83.25,392277.46,96.1
394301.91,96.59,83.25,392277.46,96.1
394301.91,96.59,83.25,392277.46,96.1
394301.91,96.59,83.25,392277.46,96.1
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391957.46,96.09
393981.91,96.59,83.25,391934.24,96.09
393981.91,96.59,83.25,391934.24,96.09
393981.91,96.59,83.25,391934.24,96.09
393981.91,96.59,83.25,391934.24,96.09
393981.91,96.59,83.25,391934.24,96.09
393981.91,96.59,83.25,391934.24,96.09
393981.91,96.59,83.25,391934.24,96.09
393981.91,96.59,83.25,391934.24,96.09
393981.91,96.59,83.25,391934.24,96.09
393981.91,96.59,83.25,391934.24,96.09
393981.91,96.59,83.25,391934.24,96.09
393981.91,96.59,83.25,391934.24,96.09
393981.91,96.59,83.25,391934.24,96.09
393981.91,96.59,83.25,391934.24,96.09
393981.91,96.59,83.25,391934.24,96.09
393981.91,96.59,83.25,391934.24,96.09
393981.91,96.59,83.25,391960.9,96.09
393981.91,96.59,83.25,391960.9,96.09
393981.91,96.59,83.25,391960.9,96.09
393981.91,96.59,83.25,391960.9,96.09
393981.91,96.59,83.25,391960.9,96.09
393981.91,96.59,83.25,391960.9,96.09
393981.91,96.59,83.25,391960.9,96.09
393981.91,96.59,83.25,391960.9,96.09
393981.91,96.59,83.25,391960.9,96.09
393981.91,96.59,83.25,391960.9,96.09
393981.91,96.59,83.25,391960.9,96.09
393981.91,96.59,83.25,391960.9,96.09
393981.91,96.59,83.25,391960.9,96.09
393981.91,96.59,83.25,391960.9,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393981.91,96.59,83.25,391960.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393871.91,96.59,83.25,391850.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393761.91,96.59,83.24,391740.93,96.09
393764.64,96.59,83.25,391753.01,96.1
393764.64,96.59,83.25,391753.01,96.1
393764.64,96.59,83.25,391753.01,96.1
393764.64,96.59,83.25,391753.01,96.1
393764.64,96.59,83.25,391753.01,96.1
393764.64,96.59,83.25,391753.01,96.1
393764.64,96.59,83.25,391753.01,96.1
393764.64,96.59,83.25,391753.01,96.1
393764.64,96.59,83.25,391753.01,96.1
393764.64,96.59,83.25,391753.01,96.1
393764.64,96.59,83.25,391753.01,96.1
393764.64,96.59,83.25,391753.01,96.1
393764.64,96.59,83.25,391753.01,96.1
392764.64,96.58,83.24,390753.01,96.09
392764.64,96.58,83.24,390753.01,96.09
392764.64,96.58,83.24,390753.01,96.09
392764.64,96.58,83.24,390753.01,96.09
392764.64,96.58,83.24,390753.01,96.09
392764.64,96.58,83.24,390753.01,96.09
392764.64,96.58,83.24,390753.01,96.09
392764.64,96.58,83.24,390753.01,96.09
392764.64,96.58,83.24,390753.01,96.09
392764.64,96.58,83.24,390753.01,96.09
392764.64,96.58,83.24,390753.01,96.09
392764.64,96.58,83.24,390753.01,96.09
392764.64,96.58,83.24,390753.01,96.09
392764.64,96.58,83.24,390753.01,96.09
392764.64,96.58,83.24,390753.01,96.09
392764.64,96.58,83.24,390753.01,96.09
392764.64,96.58,83.24,390753.01,96.09
392764.64,96.58,83.24,390753.01,96.09
392765.94,96.58,83.24,390754.1,96.09
392765.94,96.58,83.24,390754.1,96.09
392765.94,96.58,83.24,390754.1,96.09
392765.94,96.58,83.24,390754.1,96.09
392765.94,96.58,83.24,390754.1,96.09
392765.94,96.58,83.24,390754.1,96.09
392765.94,96.58,83.24,390754.1,96.09
392765.94,96.58,83.24,390754.1,96.09
392765.94,96.58,83.24,390754.1,96.09
392765.94,96.58,83.24,390754.1,96.09
392765.94,96.58,83.24,390754.1,96.09
392765.94,96.58,83.24,390754.1,96.09
392765.94,96.58,83.24,390754.1,96.09
392765.94,96.58,83.24,390754.1,96.09
392765.94,96.58,83.24,390754.1,96.09
392765.94,96.58,83.24,390754.1,96.09
392765.94,96.58,83.24,390754.1,96.09
392765.94,96.58,83.24,390754.1,96.09
392765.94,96.58,83.24,390754.1,96.09
392765.94,96.58,83.24,390754.1,96.09
392317.1,96.63,83.28,390276.24,96.12
392317.1,96.63,83.28,390276.24,96.12
392317.1,96.63,83.28,390276.24,96.12
392317.1,96.63,83.28,390276.24,96.12
392317.1,96.63,83.28,390276.24,96.12
392317.1,96.63,83.28,390276.24,96.12
392317.1,96.63,83.28,390276.24,96.12
392317.1,96.63,83.28,390276.24,96.12
392317.1,96.63,83.28,390276.24,96.12
392317.1,96.63,83.28,390276.24,96.12
392317.1,96.63,83.28,390276.24,96.12
392317.1,96.63,83.28,390276.24,96.12
392317.1,96.63,83.28,390276.24,96.12
392317.1,96.63,83.28,390276.24,96.12
392317.1,96.63,83.28,390276.24,96.12
392317.1,96.63,83.28,390276.24,96.12
392317.1,96.63,83.28,390276.24,96.12
392317.1,96.63,83.28,390276.24,96.12
392317.1,96.63,83.28,390276.24,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392158.19,96.62,83.28,390117.61,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390127.88,96.12
392159.49,96.62,83.28,390103.79,96.12
392159.49,96.62,83.28,390103.79,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
392159.49,96.62,83.28,390131.77,96.12
391159.49,96.62,83.27,389131.77,96.12
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
391003.38,96.62,83.27,388972.86,96.11
390848.56,96.62,83.27,388818.05,96.11
390848.56,96.62,83.27,388818.05,96.11
390848.56,96.62,83.27,388818.05,96.11
390848.56,96.62,83.27,388818.05,96.11
390848.56,96.62,83.27,388818.05,96.11
390848.56,96.62,83.27,388818.05,96.11
390848.56,96.62,83.27,388818.05,96.11
390848.56,96.62,83.27,388818.05,96.11
390848.56,96.62,83.27,388818.05,96.11
390848.56,96.62,83.27,388818.05,96.11
390848.56,96.62,83.27,388818.05,96.11
390848.56,96.62,83.27,388818.05,96.11
390848.56,96.62,83.27,388818.05,96.11
390848.56,96.62,83.27,388818.05,96.11
390848.56,96.62,83.27,388818.05,96.11
390848.56,96.62,83.27,388818.05,96.11
390848.56,96.62,83.27,388818.05,96.11
390848.56,96.62,83.27,388818.05,96.11
390848.56,96.62,83.27,388818.05,96.11
390848.56,96.62,83.27,388818.05,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390849.99,96.62,83.27,388819.52,96.11
390852.59,96.62,83.27,388820.62,96.11
390852.59,96.62,83.27,388820.62,96.11
390852.59,96.62,83.27,388820.62,96.11
390852.59,96.62,83.27,388820.62,96.11
390852.59,96.62,83.27,388820.62,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390855.18,96.62,83.27,388821.72,96.11
390857.77,96.62,83.27,388822.83,96.11
390861.66,96.62,83.28,388823.94,96.12
390861.66,96.62,83.28,388823.94,96.12
390861.66,96.62,83.28,388823.94,96.12
390861.66,96.62,83.28,388823.94,96.12
390861.66,96.62,83.28,388823.94,96.12
390861.66,96.62,83.28,388823.94,96.12
390861.66,96.62,83.28,388823.94,96.12
390864.26,96.62,83.28,388841.16,96.12
390864.26,96.62,83.28,388841.16,96.12
390864.26,96.62,83.28,388841.16,96.12
390864.26,96.62,83.28,388841.16,96.12
390864.26,96.62,83.28,388841.16,96.12
390864.26,96.62,83.28,388841.16,96.12
390864.26,96.62,83.28,388841.16,96.12
390864.26,96.62,83.28,388841.16,96.12
390864.26,96.62,83.28,388841.16,96.12
390864.26,96.62,83.28,388841.16,96.12
390864.26,96.62,83.28,388841.16,96.12
390868.28,96.62,83.28,388842.27,96.12
390868.28,96.62,83.28,388842.27,96.12
390868.28,96.62,83.28,388842.27,96.12
390868.28,96.62,83.28,388842.27,96.12
390868.28,96.62,83.28,388842.27,96.12
390868.28,96.62,83.28,388842.27,96.12
390868.28,96.62,83.28,388842.27,96.12
390868.28,96.62,83.28,388842.27,96.12
390868.28,96.62,83.28,388842.27,96.12
390868.28,96.62,83.28,388842.27,96.12
390868.28,96.62,83.28,388842.27,96.12
390868.28,96.62,83.28,388842.27,96.12
390868.28,96.62,83.28,388842.27,96.12
390728.28,96.62,83.28,388702.27,96.12
390728.28,96.62,83.28,388702.27,96.12
390728.28,96.62,83.28,388702.27,96.12
390728.28,96.62,83.28,388702.27,96.12
390728.28,96.62,83.28,388702.27,96.12
390728.28,96.62,83.28,388702.27,96.12
390728.28,96.62,83.28,388702.27,96.12
390728.28,96.62,83.28,388702.27,96.12
390728.28,96.62,83.28,388702.27,96.12
390728.28,96.62,83.28,388702.27,96.12
390728.28,96.62,83.28,388702.27,96.12
390728.28,96.62,83.28,388702.27,96.12
390728.28,96.62,83.28,388702.27,96.12
389728.28,96.61,83.27,387702.27,96.11
389728.28,96.61,83.27,387702.27,96.11
389728.28,96.61,83.27,387702.27,96.11
389728.28,96.61,83.27,387702.27,96.11
389728.28,96.61,83.27,387702.27,96.11
389728.28,96.61,83.27,387702.27,96.11
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
388728.28,96.6,83.26,386702.27,96.1
