ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
626937.58,56.4,27.08,426081.38,38.33
626630.54,56.42,27.11,426540.29,38.4
626321.96,56.44,27.13,426323.79,38.42
626498.59,56.48,27.17,426328.02,38.44
626200.46,56.51,27.19,426296.27,38.47
625902.33,56.53,27.22,426321.74,38.51
625604.2,56.56,27.24,426501.84,38.56
625308.4,56.58,27.27,426287.19,38.57
624933.6,56.57,27.26,426973.8,38.65
624652.51,56.6,27.28,426981.99,38.69
625033.01,56.68,27.37,427337.21,38.75
625209.64,56.72,27.41,427340.83,38.77
625099.75,56.75,27.44,427318.96,38.8
624801.62,56.78,27.47,427306.59,38.83
624416.82,56.77,27.45,427328.77,38.85
624416.82,56.77,27.45,427328.77,38.85
624416.82,56.77,27.45,427283.02,38.84
624563.5,56.8,27.49,427261.12,38.86
624267.69,56.83,27.52,427255.99,38.89
623882.89,56.82,27.51,427910.35,38.97
624046.61,56.86,27.55,427991.91,38.99
623789.37,56.86,27.55,427610.39,38.98
623789.37,56.86,27.55,427610.39,38.98
623966.0,56.9,27.59,427614.62,38.99
623966.0,56.9,27.59,427663.05,39.0
624060.11,56.95,27.64,428524.15,39.11
623761.98,56.97,27.66,428492.4,39.14
623761.98,56.97,27.66,428487.94,39.14
623463.85,57.0,27.69,428543.07,39.18
623463.85,57.0,27.69,428543.07,39.18
623463.85,57.0,27.69,428543.07,39.18
623463.85,57.0,27.69,428543.07,39.18
623079.05,56.99,27.68,428511.38,39.19
622780.92,57.01,27.7,428519.81,39.23
622780.92,57.01,27.7,428519.81,39.23
622780.92,57.01,27.7,428519.81,39.23
622664.23,57.03,27.72,428374.83,39.23
622664.23,57.03,27.72,428374.83,39.23
622395.15,57.05,27.74,429708.5,39.39
622769.84,57.14,27.83,429780.45,39.43
622397.85,57.15,27.84,429163.47,39.41
621661.72,57.13,27.82,428567.92,39.39
621393.54,57.16,27.85,428567.61,39.42
621548.61,57.2,27.89,428540.44,39.44
621250.48,57.23,27.92,428577.68,39.48
621140.59,57.26,27.95,428553.27,39.51
621033.02,57.29,27.98,428543.35,39.53
621033.02,57.29,27.98,428543.35,39.53
621033.02,57.29,27.98,428543.35,39.53
620922.35,57.32,28.01,428529.42,39.56
620549.15,57.31,28.0,428834.68,39.61
620251.03,57.34,28.03,428800.49,39.64
619951.35,57.37,28.06,429092.02,39.7
620119.59,57.41,28.1,429072.08,39.72
619733.18,57.4,28.09,429112.6,39.74
619435.05,57.42,28.11,429086.75,39.78
619136.92,57.45,28.14,429058.37,39.81
619257.71,57.49,28.18,429196.74,39.84
619257.71,57.49,28.18,429196.74,39.84
619150.14,57.52,28.21,429082.37,39.86
618851.24,57.55,28.24,429051.62,39.9
618553.11,57.57,28.26,429645.11,39.99
618253.43,57.6,28.29,429603.0,40.02
618051.25,57.59,28.28,429487.68,40.02
618051.25,57.59,28.28,429602.41,40.03
617971.31,57.63,28.32,429610.65,40.06
617971.31,57.63,28.32,429623.91,40.06
617978.56,57.63,28.32,429626.41,40.06
617680.43,57.65,28.34,429604.25,40.1
617680.43,57.65,28.34,429604.25,40.1
617570.54,57.69,28.38,429586.24,40.13
617272.41,57.71,28.4,429622.65,40.17
616976.61,57.74,28.43,429581.1,40.2
616867.98,57.74,28.43,429472.74,40.2
616569.08,57.76,28.45,429792.29,40.26
616270.95,57.79,28.48,429524.35,40.28
615971.27,57.81,28.51,429805.62,40.34
615891.33,57.85,28.54,429813.85,40.37
615891.33,57.85,28.54,429813.85,40.37
615891.33,57.85,28.54,429820.06,40.37
616038.01,57.89,28.58,429793.58,40.39
616038.01,57.89,28.58,429834.16,40.39
616038.01,57.89,28.58,429803.78,40.39
615928.11,57.92,28.62,429792.13,40.42
615928.11,57.92,28.62,429792.13,40.42
615629.99,57.95,28.64,429835.69,40.46
615629.99,57.95,28.64,429835.69,40.46
615629.99,57.95,28.64,429833.51,40.46
615334.18,57.98,28.67,429789.83,40.49
615035.28,58.0,28.7,430040.2,40.56
614737.15,58.03,28.72,430147.53,40.6
614625.71,58.06,28.76,430498.73,40.67
614357.54,58.09,28.79,430502.56,40.71
614059.41,58.12,28.81,430468.65,40.74
614088.55,58.16,28.85,430585.1,40.78
614088.55,58.16,28.85,430585.1,40.78
614088.55,58.16,28.85,430585.1,40.78
613703.75,58.15,28.84,430473.92,40.79
613406.48,58.14,28.83,430206.78,40.77
613490.03,58.18,28.87,430106.84,40.79
613194.22,58.2,28.9,430091.72,40.82
612895.32,58.23,28.93,430762.25,40.93
612606.1,58.26,28.95,430790.4,40.97
612763.26,58.3,28.99,431139.0,41.02
612495.09,58.33,29.02,431142.84,41.06
612495.09,58.33,29.02,431142.84,41.06
612196.96,58.36,29.05,431109.45,41.1
612087.07,58.39,29.09,431150.69,41.13
611788.94,58.42,29.11,431118.96,41.17
611788.94,58.42,29.11,431118.96,41.17
611493.13,58.45,29.14,431101.33,41.21
611497.21,58.45,29.14,431114.48,41.21
611198.3,58.48,29.17,431353.09,41.27
611020.74,58.47,29.17,431314.24,41.27
610722.61,58.5,29.19,431279.24,41.31
610722.61,58.5,29.19,431319.47,41.31
610722.61,58.5,29.19,431319.47,41.31
610867.74,58.54,29.23,431630.73,41.36
610599.57,58.57,29.26,431627.3,41.4
610599.57,58.57,29.26,431627.3,41.4
610599.57,58.57,29.26,431627.3,41.4
610599.57,58.57,29.26,431612.32,41.4
610599.57,58.57,29.26,431598.28,41.4
610599.57,58.57,29.26,431598.28,41.4
610600.35,58.57,29.26,431598.16,41.4
610600.35,58.57,29.26,431598.16,41.4
610600.35,58.57,29.26,431598.16,41.4
610385.51,58.56,29.26,431384.4,41.39
610385.51,58.56,29.26,431384.4,41.39
610000.71,58.55,29.25,431101.98,41.38
609702.58,58.58,29.27,431076.2,41.42
609702.58,58.58,29.27,431092.09,41.42
609702.58,58.58,29.27,431092.09,41.42
609404.46,58.61,29.3,431140.84,41.46
609404.46,58.61,29.3,431140.84,41.46
609106.33,58.63,29.33,431084.05,41.5
609106.33,58.63,29.33,431084.91,41.5
608810.52,58.66,29.36,431086.35,41.54
608810.52,58.66,29.36,431086.35,41.54
608511.62,58.69,29.38,431219.43,41.59
608243.45,58.72,29.42,431221.34,41.63
607945.32,58.75,29.44,431198.27,41.67
607647.19,58.78,29.47,431186.05,41.71
607349.07,58.8,29.5,431205.95,41.75
607053.26,58.83,29.53,431181.77,41.79
606952.28,58.87,29.56,431108.6,41.81
606831.92,58.9,29.6,431407.35,41.88
606977.82,58.94,29.64,431854.39,41.94
606688.61,58.97,29.67,431722.47,41.97
606568.25,59.01,29.7,431898.18,42.02
606300.08,59.04,29.74,431872.49,42.05
606144.15,59.03,29.73,431715.14,42.05
606144.15,59.03,29.73,431715.14,42.05
606034.26,59.07,29.77,431752.27,42.08
606034.26,59.07,29.77,431752.27,42.08
606034.26,59.07,29.77,431752.27,42.08
606034.26,59.07,29.77,431752.27,42.08
605736.13,59.1,29.79,431731.2,42.12
605477.84,59.09,29.79,431437.28,42.11
605241.08,59.09,29.78,431328.81,42.11
605241.08,59.09,29.78,431328.81,42.11
604942.95,59.12,29.81,431305.88,42.15
604647.15,59.14,29.84,431340.04,42.19
604647.15,59.14,29.84,431340.04,42.19
604647.15,59.14,29.84,431340.04,42.19
604767.16,59.19,29.88,431299.13,42.21
604767.16,59.19,29.88,431299.13,42.21
604767.16,59.19,29.88,431299.13,42.21
604913.84,59.23,29.93,432053.69,42.3
604614.16,59.26,29.95,432063.88,42.35
604345.99,59.29,29.99,432063.57,42.39
604236.09,59.33,30.02,432043.74,42.42
604126.2,59.36,30.06,432031.95,42.45
603828.07,59.39,30.09,432062.77,42.5
603831.6,59.39,30.09,432085.44,42.5
603724.03,59.43,30.13,432064.05,42.53
603425.13,59.46,30.15,432045.6,42.57
603127.0,59.49,30.18,432612.38,42.67
603130.54,59.49,30.18,432644.02,42.67
602830.86,59.52,30.21,432549.97,42.7
602830.86,59.52,30.21,432549.97,42.7
602541.66,59.51,30.2,432509.19,42.71
602273.49,59.54,30.24,432511.1,42.76
601975.36,59.57,30.27,432488.03,42.8
601975.36,59.57,30.27,432488.03,42.8
601975.36,59.57,30.27,432488.03,42.8
601865.46,59.61,30.3,432476.54,42.83
601865.46,59.61,30.3,432476.54,42.83
601271.53,59.66,30.36,432588.04,42.93
600972.63,59.69,30.39,432602.1,42.97
600972.63,59.69,30.39,432602.1,42.97
600972.63,59.69,30.39,432602.1,42.97
600972.63,59.69,30.39,432602.1,42.97
600683.41,59.72,30.42,432541.03,43.01
600298.61,59.71,30.41,432140.94,42.99
600533.76,59.76,30.46,432794.95,43.07
600265.59,59.79,30.49,432798.78,43.11
599967.46,59.82,30.52,432765.93,43.15
599967.46,59.82,30.52,432765.93,43.15
599669.33,59.85,30.55,432825.1,43.2
599371.2,59.88,30.58,432792.31,43.24
599075.4,59.91,30.61,432765.79,43.28
599075.4,59.91,30.61,432765.79,43.28
599075.4,59.91,30.61,432765.79,43.28
599075.4,59.91,30.61,432765.79,43.28
599075.4,59.91,30.61,432787.92,43.28
598561.66,59.9,30.6,432261.91,43.26
598262.76,59.93,30.63,432252.01,43.3
598262.76,59.93,30.63,432229.88,43.3
598262.76,59.93,30.63,432229.88,43.3
597964.63,59.96,30.66,432394.3,43.36
597964.63,59.96,30.66,432394.3,43.36
597664.95,59.99,30.69,432216.39,43.38
596672.7,59.95,30.65,431218.79,43.33
596404.53,59.98,30.68,431218.48,43.37
596106.4,60.01,30.71,431189.24,43.41
595808.27,60.04,30.74,431227.76,43.46
595808.27,60.04,30.74,431227.76,43.46
595929.06,60.09,30.79,431202.82,43.48
595633.26,60.12,30.82,431183.17,43.52
595779.16,60.16,30.86,431589.2,43.58
595779.16,60.16,30.86,431615.41,43.58
595481.03,60.19,30.89,431469.41,43.61
595369.59,60.23,30.93,432014.24,43.7
595101.41,60.26,30.97,432018.07,43.75
594803.28,60.3,31.0,431987.44,43.79
594693.39,60.33,31.04,431981.59,43.83
594491.21,60.33,31.03,431988.52,43.84
594274.48,60.32,31.02,431836.2,43.83
594120.72,60.32,31.02,431620.39,43.82
594120.72,60.32,31.02,431620.39,43.82
593822.6,60.35,31.05,431648.38,43.87
593822.6,60.35,31.05,431648.38,43.87
593824.63,60.35,31.05,431650.72,43.87
593982.02,60.39,31.09,431620.09,43.88
593982.02,60.39,31.09,431616.41,43.88
593745.56,60.39,31.09,431844.42,43.92
593891.46,60.43,31.13,431751.3,43.93
593593.34,60.46,31.17,431683.43,43.97
593593.34,60.46,31.17,431683.43,43.97
593599.01,60.46,31.17,431710.07,43.97
593299.34,60.5,31.2,432482.9,44.1
593219.4,60.54,31.24,432491.13,44.13
593222.93,60.54,31.24,432518.08,44.14
593222.93,60.54,31.24,432518.08,44.14
592843.16,60.53,31.23,432130.98,44.12
592989.83,60.57,31.27,432106.71,44.14
592879.94,60.61,31.31,432092.85,44.17
593000.73,60.66,31.36,432132.56,44.2
592893.16,60.7,31.4,432110.4,44.24
592893.16,60.7,31.4,432110.4,44.24
592783.42,60.69,31.39,432000.97,44.23
592811.79,60.74,31.44,431978.39,44.26
592701.89,60.77,31.48,433402.53,44.44
592701.89,60.77,31.48,433402.53,44.44
591705.77,60.73,31.44,432407.14,44.38
591406.09,60.77,31.47,432755.19,44.46
591137.92,60.8,31.51,432746.85,44.51
591137.92,60.8,31.51,432746.85,44.51
591137.92,60.8,31.51,432746.85,44.51
590753.11,60.79,31.49,432217.68,44.48
590753.11,60.79,31.49,432217.68,44.48
590753.11,60.79,31.49,432217.68,44.48
590454.99,60.82,31.53,432196.54,44.52
590156.86,60.85,31.56,432224.5,44.57
590156.86,60.85,31.56,432224.5,44.57
590303.53,60.9,31.6,432212.43,44.59
590007.73,60.93,31.64,432189.79,44.63
589726.64,60.97,31.67,433055.61,44.77
589726.64,60.97,31.67,433055.61,44.77
589492.69,61.0,31.71,432916.54,44.8
589196.22,61.04,31.74,432703.48,44.83
588928.05,61.07,31.78,432707.31,44.87
589074.72,61.12,31.82,432681.4,44.89
589074.72,61.12,31.82,432681.4,44.89
588776.59,61.15,31.86,432756.82,44.95
588805.73,61.19,31.9,432709.38,44.97
588698.16,61.23,31.94,432671.58,45.01
588587.5,61.27,31.98,432690.13,45.05
588290.23,61.26,31.97,432682.14,45.06
587992.1,61.3,32.0,433551.69,45.2
587692.42,61.33,32.04,433583.81,45.25
587805.93,61.38,32.09,433578.07,45.27
587508.66,61.37,32.08,433484.53,45.28
587210.53,61.4,32.11,433462.36,45.33
586912.4,61.43,32.14,433465.79,45.37
586912.4,61.43,32.14,433465.79,45.37
586614.27,61.47,32.17,433464.0,45.42
586318.47,61.5,32.21,433453.12,45.47
586019.57,61.53,32.24,433635.56,45.53
585721.44,61.57,32.28,433448.71,45.56
585421.76,61.6,32.31,433813.25,45.65
585421.76,61.6,32.31,433813.25,45.65
585153.59,61.64,32.35,433809.86,45.7
584855.46,61.67,32.38,433783.78,45.74
584745.57,61.71,32.42,433815.74,45.78
584745.57,61.71,32.42,433816.0,45.78
584745.57,61.71,32.42,433816.0,45.78
584635.67,61.75,32.46,433800.1,45.82
584339.87,61.79,32.5,433785.96,45.87
584339.87,61.79,32.5,433785.96,45.87
584229.2,61.83,32.54,433772.58,45.91
583931.07,61.86,32.57,434338.12,46.01
583931.07,61.86,32.57,434358.59,46.02
581576.01,62.14,32.85,434306.04,46.4
581576.01,62.14,32.85,434283.89,46.4
581576.01,62.14,32.85,434283.89,46.4
581276.33,62.17,32.88,434191.07,46.44
581008.15,62.21,32.92,434188.95,46.49
580710.03,62.25,32.96,434161.52,46.54
580411.9,62.28,32.99,434517.24,46.63
580411.9,62.28,32.99,434517.24,46.63
580113.77,62.32,33.03,434440.45,46.67
579728.97,62.31,33.02,434058.08,46.65
579621.4,62.35,33.06,433770.57,46.66
579621.4,62.35,33.06,433770.57,46.66
579621.4,62.35,33.06,433770.57,46.66
579340.31,62.39,33.1,434566.61,46.8
579340.31,62.39,33.1,434566.61,46.8
579392.73,62.46,33.17,434434.05,46.83
578913.71,62.46,33.17,434132.87,46.84
578913.71,62.46,33.17,434159.14,46.84
578913.71,62.46,33.17,434124.23,46.84
578645.54,62.5,33.21,434122.11,46.89
578792.21,62.55,33.26,434096.71,46.91
578821.35,62.6,33.31,434226.96,46.96
578446.55,62.59,33.3,434118.5,46.97
578127.45,62.57,33.28,433799.4,46.95
578127.45,62.57,33.28,433821.61,46.95
577829.32,62.61,33.32,433791.33,47.0
577978.32,62.66,33.37,435083.82,47.17
577867.65,62.7,33.41,434382.78,47.13
577651.51,62.74,33.46,434283.12,47.17
577651.51,62.74,33.46,434283.12,47.17
577651.51,62.74,33.46,434283.12,47.17
577651.51,62.74,33.46,434283.12,47.17
577377.61,62.78,33.5,434914.08,47.29
577377.61,62.78,33.5,434914.08,47.29
577554.24,62.83,33.55,434917.7,47.32
577554.24,62.83,33.55,434917.7,47.32
577637.79,62.88,33.6,434888.19,47.34
577637.79,62.88,33.6,434888.19,47.34
577339.66,62.92,33.63,434932.44,47.4
577229.77,62.96,33.68,434904.83,47.44
576933.97,63.0,33.71,434881.35,47.49
576635.06,63.04,33.75,434876.29,47.54
576635.06,63.04,33.75,434876.29,47.54
576525.17,63.08,33.79,435767.76,47.68
576186.25,63.07,33.78,435340.15,47.65
575801.45,63.06,33.77,434904.02,47.63
575580.4,63.05,33.76,434763.95,47.63
575280.72,63.09,33.8,434989.78,47.7
575457.35,63.14,33.85,434994.01,47.73
575159.22,63.18,33.89,434962.57,47.78
574861.09,63.21,33.93,435061.16,47.84
574751.2,63.26,33.97,434987.48,47.87
574459.52,63.25,33.96,434701.94,47.86
574163.72,63.28,34.0,434668.5,47.91
573864.82,63.32,34.03,435161.67,48.02
573480.01,63.31,34.03,434746.22,47.99
573883.97,63.43,34.14,435901.69,48.18
574060.6,63.48,34.19,435905.92,48.2
573768.93,63.47,34.18,435732.66,48.2
573768.93,63.47,34.18,435732.66,48.2
573615.17,63.47,34.18,435703.86,48.21
573317.05,63.5,34.22,435740.95,48.27
573472.11,63.55,34.27,435712.28,48.29
573472.11,63.55,34.27,435697.71,48.29
573173.99,63.59,34.31,435679.47,48.34
573173.99,63.59,34.31,435679.47,48.34
572790.79,63.58,34.3,435861.34,48.38
572939.79,63.63,34.35,435778.84,48.4
572939.79,63.63,34.35,435778.84,48.4
572939.79,63.63,34.35,435778.84,48.4
572783.91,63.63,34.34,435623.78,48.39
572783.91,63.63,34.34,435616.15,48.39
572783.91,63.63,34.34,435616.15,48.39
572485.01,63.66,34.38,435511.7,48.43
572186.88,63.7,34.42,436197.47,48.56
572075.44,63.75,34.46,436427.0,48.63
571807.27,63.79,34.5,436426.69,48.68
571836.41,63.84,34.55,436398.79,48.72
571539.14,63.83,34.54,436434.15,48.74
571241.01,63.86,34.58,436404.48,48.79
571004.25,63.86,34.58,436140.79,48.78
571004.25,63.86,34.58,436140.79,48.78
571004.25,63.86,34.58,436140.79,48.78
570783.2,63.85,34.57,436010.13,48.78
570485.07,63.89,34.61,435995.19,48.83
570485.07,63.89,34.61,436021.4,48.83
570189.27,63.93,34.65,436140.43,48.9
569890.37,63.97,34.68,436035.4,48.94
569780.47,64.01,34.73,436012.77,48.98
569480.8,64.05,34.77,436220.82,49.06
569212.62,64.09,34.81,436216.57,49.12
569102.73,64.14,34.86,436192.0,49.16
569104.77,64.14,34.86,436194.34,49.16
569104.77,64.14,34.86,436194.34,49.16
569133.91,64.19,34.91,436243.49,49.2
569133.91,64.19,34.91,436243.49,49.2
569133.91,64.19,34.91,436243.49,49.2
568835.78,64.23,34.95,436209.09,49.25
568539.98,64.27,34.99,436186.61,49.31
568429.31,64.31,35.03,436182.95,49.35
568650.8,64.37,35.08,437102.74,49.48
568353.53,64.36,35.07,436561.87,49.43
568053.85,64.39,35.11,437102.44,49.55
567702.65,64.39,35.11,436702.31,49.53
567434.48,64.43,35.15,436704.22,49.59
567136.35,64.47,35.19,436681.14,49.64
566838.22,64.51,35.23,436680.77,49.7
566838.22,64.51,35.23,436680.77,49.7
566540.1,64.55,35.27,436667.12,49.75
566540.1,64.55,35.27,436667.12,49.75
566244.29,64.59,35.31,436672.36,49.81
565945.39,64.63,35.35,436733.68,49.87
565656.17,64.67,35.39,436887.55,49.95
565656.17,64.67,35.39,436887.55,49.95
565388.0,64.71,35.43,436879.51,50.0
565599.03,64.76,35.49,437080.89,50.05
565599.03,64.76,35.49,437080.89,50.05
565300.9,64.81,35.53,437181.64,50.12
565002.77,64.85,35.57,437074.38,50.16
564783.91,64.84,35.56,436935.09,50.17
564485.78,64.88,35.6,436912.39,50.22
564189.98,64.92,35.65,436910.64,50.28
564079.31,64.97,35.69,437195.6,50.36
564079.7,64.97,35.69,437204.63,50.36
563817.6,65.02,35.74,437023.16,50.4
563549.42,65.06,35.78,437018.72,50.45
563251.3,65.1,35.82,436993.07,50.51
562953.17,65.14,35.86,437067.41,50.58
562617.47,65.18,35.9,437138.01,50.64
562319.34,65.22,35.94,437109.27,50.7
562023.54,65.26,35.98,437054.76,50.75
562023.54,65.26,35.98,437054.76,50.75
562023.54,65.26,35.98,437054.76,50.75
561742.45,65.31,36.03,437659.6,50.88
559387.38,65.64,36.37,437607.05,51.35
559560.66,65.7,36.42,437118.49,51.32
559413.19,65.74,36.47,437635.93,51.43
559413.19,65.74,36.47,437635.93,51.43
559145.02,65.79,36.51,437637.84,51.49
559145.02,65.79,36.51,437637.84,51.49
559035.12,65.84,36.56,437619.24,51.54
559035.12,65.84,36.56,437619.24,51.54
558737.0,65.88,36.61,437662.27,51.61
558438.87,65.92,36.65,437624.02,51.66
558143.06,65.97,36.69,437599.24,51.72
557844.16,66.01,36.73,437830.35,51.81
557546.03,66.05,36.78,437608.09,51.84
557546.03,66.05,36.78,437608.09,51.84
557546.03,66.05,36.78,437608.09,51.84
557309.57,66.05,36.77,437353.93,51.83
557553.63,66.1,36.83,438044.04,51.93
557553.63,66.1,36.83,438044.04,51.93
557473.69,66.16,36.88,438030.38,51.98
557175.56,66.2,36.93,438015.25,52.04
556877.44,66.24,36.97,438030.56,52.11
556579.31,66.29,37.01,438007.17,52.17
556283.5,66.33,37.06,438646.44,52.3
556283.5,66.33,37.06,438646.44,52.3
556283.5,66.33,37.06,438646.44,52.3
556002.42,66.38,37.1,438302.94,52.33
555910.73,66.43,37.16,438153.22,52.36
555689.98,66.42,37.15,437933.34,52.35
555542.51,66.47,37.2,438338.07,52.45
555325.78,66.46,37.19,438125.58,52.43
555167.42,66.45,37.18,437967.22,52.42
554831.73,66.45,37.18,437607.26,52.41
554751.79,66.51,37.23,437615.5,52.46
554453.66,66.55,37.28,437581.42,52.52
554453.66,66.55,37.28,437603.99,52.52
554155.54,66.59,37.32,437627.22,52.59
554155.54,66.59,37.32,437627.22,52.59
553857.41,66.64,37.36,437610.7,52.65
553857.41,66.64,37.36,437610.7,52.65
553857.41,66.64,37.36,437610.7,52.65
553749.84,66.69,37.42,437596.69,52.7
553450.94,66.73,37.46,437588.31,52.76
553152.81,66.78,37.51,437990.32,52.88
552853.13,66.82,37.55,437909.34,52.93
552584.96,66.87,37.6,437911.25,52.99
552368.75,66.86,37.59,437696.75,52.98
552070.62,66.91,37.64,437665.29,53.04
552070.62,66.91,37.64,437665.29,53.04
552070.62,66.91,37.64,437665.29,53.04
551772.49,66.95,37.68,437724.77,53.11
552090.06,67.01,37.74,437679.24,53.12
552090.06,67.01,37.74,437667.75,53.12
552090.06,67.01,37.74,437682.81,53.12
551794.26,67.06,37.78,437995.79,53.23
551495.36,67.1,37.83,437660.71,53.25
551170.71,67.1,37.83,438272.17,53.36
551069.72,67.15,37.88,438155.71,53.39
551069.72,67.15,37.88,438134.05,53.39
551071.76,67.15,37.88,438136.4,53.39
551207.98,67.21,37.94,438373.14,53.45
550939.8,67.26,37.99,438375.05,53.52
550829.91,67.31,38.04,438356.45,53.57
550829.91,67.31,38.04,438356.45,53.57
550829.91,67.31,38.04,438356.45,53.57
550829.91,67.31,38.04,438356.45,53.57
550829.91,67.31,38.04,438356.45,53.57
550531.78,67.36,38.09,438340.48,53.63
550531.78,67.36,38.09,438340.48,53.63
550233.65,67.4,38.13,438381.38,53.7
550126.08,67.46,38.19,438354.72,53.75
549827.18,67.5,38.23,438331.34,53.82
549627.07,67.5,38.23,438319.36,53.83
549328.94,67.54,38.28,438739.65,53.95
549029.26,67.59,38.32,438661.65,54.0
548771.57,67.59,38.32,438392.0,53.99
548691.63,67.64,38.37,438400.24,54.05
548581.74,67.7,38.43,438380.18,54.1
548283.61,67.74,38.48,438435.68,54.17
548173.71,67.8,38.53,438393.83,54.22
548461.63,67.86,38.59,438452.08,54.25
548461.63,67.86,38.59,438452.08,54.25
547957.91,67.85,38.58,438356.66,54.28
547847.24,67.9,38.64,438860.23,54.4
547847.24,67.9,38.64,438860.23,54.4
547558.02,67.95,38.68,438436.85,54.41
547249.44,68.0,38.73,439177.77,54.57
546981.26,68.05,38.78,439174.34,54.64
546981.26,68.05,38.78,439174.34,54.64
546683.13,68.1,38.83,439148.22,54.7
546525.88,68.09,38.82,438992.03,54.69
546227.75,68.14,38.87,439102.64,54.78
545929.63,68.19,38.92,439068.32,54.84
545633.82,68.23,38.97,439096.78,54.91
545352.74,68.29,39.02,439635.67,55.05
545386.18,68.37,39.11,439590.31,55.11
545118.01,68.43,39.16,439594.14,55.18
544468.94,68.43,39.17,438972.86,55.17
544359.05,68.49,39.22,438955.1,55.23
544249.15,68.54,39.28,438937.1,55.28
544249.15,68.54,39.28,438937.1,55.28
543951.03,68.59,39.33,438968.37,55.35
543843.46,68.65,39.38,438946.28,55.41
543544.55,68.7,39.43,438928.08,55.48
543544.55,68.7,39.43,438928.08,55.48
543328.21,68.69,39.42,438712.99,55.46
543328.21,68.69,39.42,438712.99,55.46
543449.0,68.75,39.49,439554.51,55.61
543449.0,68.75,39.49,439554.51,55.61
543149.32,68.8,39.54,439495.12,55.67
542881.15,68.86,39.59,439491.7,55.74
542583.02,68.9,39.64,439466.22,55.81
542583.02,68.9,39.64,439466.22,55.81
542583.02,68.9,39.64,439466.22,55.81
542729.7,68.96,39.7,439523.14,55.85
542729.7,68.96,39.7,439523.14,55.85
542431.57,69.01,39.75,439496.44,55.92
542431.57,69.01,39.75,439496.44,55.92
542135.77,69.06,39.8,439463.85,55.98
541836.86,69.11,39.85,439729.39,56.09
541538.74,69.16,39.9,439721.13,56.16
541538.74,69.16,39.9,439721.13,56.16
541239.06,69.21,39.95,439888.81,56.25
541239.06,69.21,39.95,439888.81,56.25
541129.32,69.21,39.95,439779.07,56.25
540861.15,69.26,40.0,439782.9,56.32
540751.26,69.32,40.06,439765.15,56.38
540641.36,69.38,40.12,439747.14,56.43
540439.18,69.38,40.11,439728.7,56.45
540439.18,69.38,40.11,439728.7,56.45
540559.97,69.44,40.18,439753.66,56.49
540561.73,69.44,40.18,439756.33,56.49
540561.73,69.44,40.18,439782.54,56.49
540265.93,69.49,40.23,439754.26,56.56
539881.13,69.48,40.22,439368.03,56.55
539582.22,69.53,40.27,439723.69,56.67
539582.22,69.53,40.27,439723.69,56.67
539582.22,69.53,40.27,439723.69,56.67
539284.1,69.59,40.32,439739.04,56.74
539172.65,69.64,40.38,440324.93,56.88
538904.48,69.7,40.44,440324.62,56.95
538904.48,69.7,40.44,440324.62,56.95
538606.35,69.75,40.49,440300.31,57.02
538308.22,69.8,40.54,440291.55,57.09
538308.22,69.8,40.54,440291.55,57.09
538010.1,69.86,40.59,440306.85,57.17
537902.53,69.91,40.65,440288.25,57.23
538048.43,69.98,40.72,440287.44,57.26
537750.3,70.03,40.77,440683.14,57.39
537750.3,70.03,40.77,440683.14,57.39
537548.12,70.02,40.76,440404.57,57.37
537172.22,70.02,40.76,440059.99,57.36
537172.22,70.02,40.76,440059.99,57.36
536904.05,70.07,40.81,440051.95,57.43
536909.26,70.07,40.81,440056.4,57.43
536601.06,70.13,40.87,440238.06,57.53
536302.93,70.18,40.92,440227.91,57.61
536332.07,70.24,40.98,440334.18,57.67
536478.75,70.3,41.04,440219.99,57.69
536478.75,70.3,41.04,440219.99,57.69
536182.95,70.36,41.1,441041.35,57.87
535901.86,70.41,41.15,441096.11,57.96
535956.24,70.51,41.25,441226.53,58.05
535688.07,70.57,41.31,441223.14,58.13
535688.07,70.57,41.31,441223.14,58.13
535318.97,70.56,41.3,440853.84,58.11
535348.11,70.62,41.36,440829.1,58.15
535494.79,70.68,41.43,440908.49,58.2
535196.66,70.74,41.48,440888.25,58.27
535196.66,70.74,41.48,440888.25,58.27
534900.85,70.79,41.53,440822.21,58.34
534516.05,70.79,41.53,441695.38,58.49
534289.2,70.85,41.59,441743.95,58.58
534362.07,70.95,41.7,441759.91,58.66
534093.9,71.01,41.75,441756.52,58.73
534095.66,71.01,41.75,441758.87,58.74
533797.53,71.07,41.81,441732.81,58.81
533499.41,71.12,41.87,441761.92,58.89
533499.41,71.12,41.87,441761.92,58.89
533646.08,71.19,41.93,441747.85,58.93
