ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
216594.2,53.89,41.63,212935.45,52.98
215576.77,54.73,42.46,212124.05,53.85
215209.3,54.91,42.65,211979.37,54.09
214191.87,55.79,43.53,211167.97,55.0
214079.91,55.91,43.64,211374.97,55.2
214079.91,55.91,43.64,211374.97,55.2
214200.98,56.04,43.77,211149.68,55.24
214027.87,56.02,43.76,210948.6,55.22
213836.81,56.12,43.86,211104.17,55.4
213801.34,56.23,43.97,211121.51,55.53
213574.86,56.47,44.2,209637.84,55.43
214172.36,56.72,44.46,209675.82,55.53
214172.36,56.72,44.46,209675.82,55.53
214317.36,56.86,44.6,209235.75,55.51
214118.62,56.84,44.58,209059.69,55.5
213934.88,56.94,44.68,209663.98,55.81
213776.23,57.05,44.79,209640.66,55.95
213655.2,57.17,44.91,209441.48,56.05
213655.2,57.17,44.91,209441.48,56.05
213127.29,57.16,44.89,208835.51,56.0
212993.03,57.27,45.01,208521.66,56.07
213261.78,57.5,45.24,208588.57,56.24
213078.04,57.61,45.34,208076.81,56.25
213065.69,57.73,45.46,208874.62,56.59
212913.31,57.84,45.58,209415.56,56.89
212609.71,57.92,45.65,208976.42,56.93
212419.7,58.03,45.76,208700.29,57.01
212282.65,58.15,45.88,208328.4,57.06
212282.65,58.15,45.88,208354.13,57.07
211893.68,58.36,46.1,208260.63,57.36
211988.39,58.49,46.23,208426.29,57.51
211988.39,58.49,46.23,208426.29,57.51
212677.46,58.77,46.51,208357.69,57.58
212493.72,58.88,46.62,208008.93,57.64
212309.98,58.99,46.73,208501.78,57.94
212014.28,59.24,46.98,208045.13,58.13
212226.93,59.39,47.13,208585.57,58.37
211978.19,59.37,47.1,208377.06,58.36
211679.45,59.34,47.07,208107.82,58.34
211817.13,59.48,47.22,208080.32,58.43
211817.13,59.48,47.22,208062.66,58.43
211592.86,59.59,47.32,208175.81,58.63
211597.62,59.59,47.33,208177.06,58.63
211866.38,59.83,47.57,208225.02,58.81
211871.45,59.97,47.71,207956.18,58.86
212129.31,60.13,47.86,207715.1,58.87
211747.71,60.1,47.83,208182.5,59.09
210730.29,61.2,48.93,207371.09,60.22
210546.55,61.32,49.06,207118.84,60.32
210434.58,61.47,49.2,206830.56,60.42
210668.52,61.62,49.36,207357.88,60.65
210477.47,61.75,49.48,207220.27,60.79
210303.67,61.88,49.61,207311.92,61.0
211014.03,62.17,49.91,207414.64,61.11
210830.29,62.3,50.04,206999.74,61.17
210646.55,62.43,50.17,207422.51,61.48
210435.37,62.41,50.15,207219.04,61.46
210440.44,62.56,50.3,206726.5,61.46
210328.48,62.72,50.45,206958.99,61.71
210120.81,62.84,50.58,206718.94,61.82
209929.76,62.97,50.71,206482.48,61.94
209894.29,63.11,50.85,207110.02,62.28
210163.05,63.39,51.12,207080.29,62.46
209781.44,63.36,51.1,206665.41,62.42
209786.51,63.52,51.25,206334.05,62.47
209602.77,63.65,51.39,206760.87,62.79
209419.03,63.79,51.53,206469.42,62.89
209307.07,63.95,51.69,206165.67,62.99
209099.4,64.09,51.82,206417.75,63.26
208908.35,64.22,51.96,206262.04,63.41
209012.81,64.38,52.12,206342.9,63.56
208730.35,65.1,52.84,205959.29,64.24
208807.2,65.29,53.02,205802.7,64.35
208788.34,65.45,53.18,205816.04,64.52
208597.28,65.59,53.33,206075.19,64.8
208755.96,65.77,53.5,206172.49,64.95
208840.98,66.21,53.95,206325.09,65.41
208846.05,66.38,54.12,206052.74,65.49
208846.05,66.38,54.12,206052.74,65.49
208526.05,66.35,54.08,205732.74,65.46
208671.05,66.53,54.27,205390.69,65.49
208559.08,66.71,54.44,205777.6,65.82
208351.42,66.86,54.59,205524.78,65.95
208601.97,67.04,54.77,205266.15,65.97
208319.5,67.82,55.55,204757.99,66.66
208319.5,67.82,55.55,204798.78,66.67
207937.9,67.8,55.53,205353.06,66.96
207713.62,67.95,55.68,205124.37,67.1
206696.2,69.43,57.17,204312.96,68.63
205696.2,69.33,57.06,203312.96,68.52
206025.85,69.55,57.28,203709.31,68.77
205818.18,69.71,57.45,203448.25,68.91
205818.18,69.71,57.45,203448.25,68.91
205627.12,69.89,57.62,203228.37,69.07
205402.85,70.05,57.78,203470.63,69.39
205671.61,70.38,58.12,203575.86,69.66
205676.67,70.58,58.31,203304.61,69.76
205492.93,70.76,58.49,202976.29,69.89
204798.51,71.5,59.24,202999.64,70.87
204574.24,71.67,59.41,202831.13,71.06
205031.8,72.04,59.77,202981.24,71.32
204848.06,72.23,59.96,202665.11,71.46
204664.32,72.42,60.15,202343.61,71.6
204664.32,72.42,60.15,202360.48,71.6
204505.67,72.62,60.36,202694.56,71.98
204368.62,72.83,60.57,202394.86,72.13
203987.01,72.82,60.55,201993.96,72.1
204220.95,73.02,60.76,202453.22,72.39
204029.9,73.22,60.95,202098.08,72.52
203012.48,75.0,62.74,201286.68,74.37
203014.86,75.0,62.74,201287.79,74.37
202790.58,75.2,62.93,201361.27,74.67
202500.27,75.18,62.92,201207.02,74.7
202957.84,75.58,63.31,201357.13,74.98
202774.1,75.79,63.53,200781.14,75.05
202590.36,76.01,63.74,201247.14,75.5
202406.62,76.22,63.96,201020.88,75.7
202294.65,76.47,64.21,200730.8,75.88
202086.99,76.68,64.42,200603.07,76.12
201905.69,76.9,64.64,200568.24,76.4
201905.69,76.9,64.64,200698.27,76.44
201860.47,77.13,64.86,200904.16,76.76
201603.09,78.22,65.96,200495.53,77.79
201482.07,78.48,66.22,200464.88,78.08
201482.07,78.48,66.22,200464.88,78.08
200464.65,80.6,68.33,199653.48,80.27
201062.14,81.05,68.78,199691.46,80.49
200680.54,81.05,68.78,199404.03,80.53
200938.4,81.31,69.04,198974.95,80.51
200938.4,81.31,69.04,198974.95,80.51
200754.66,81.56,69.3,199634.16,81.11
200333.77,81.54,69.28,199196.49,81.08
200340.46,81.55,69.28,199170.83,81.07
199990.22,81.56,69.29,198834.12,81.09
199663.16,82.09,69.83,198381.23,81.57
199455.49,82.35,70.08,198856.24,82.1
199453.24,82.62,70.36,198757.89,82.34
199228.97,82.87,70.61,198601.49,82.61
199224.28,83.15,70.89,199249.46,83.16
199231.21,83.44,71.17,198876.72,83.29
199499.97,83.9,71.64,198808.05,83.61
199502.89,83.9,71.64,198883.89,83.64
199205.34,83.89,71.63,198613.23,83.64
198187.92,86.37,74.11,197801.82,86.2
197170.5,89.03,76.77,196990.42,88.95
197170.5,89.03,76.77,197054.41,88.98
196986.76,89.35,77.09,196678.23,89.21
197163.12,89.7,77.43,197417.17,89.81
197088.28,89.99,77.73,197299.77,90.09
197087.08,90.33,78.06,196897.0,90.24
197087.08,90.33,78.06,196897.0,90.24
196950.03,90.68,78.42,196746.24,90.59
196931.17,91.01,78.75,197120.44,91.1
196740.11,91.35,79.08,196852.71,91.4
196957.44,91.65,79.38,197152.86,91.74
197226.2,92.2,79.94,197258.09,92.22
197042.46,92.55,80.28,196746.56,92.41
196858.72,92.9,80.63,197192.01,93.05
196563.02,93.64,81.38,196629.03,93.67
196272.45,93.65,81.38,196328.01,93.67
195890.85,93.67,81.41,196140.88,93.79
195683.18,94.02,81.76,196390.63,94.36
195680.93,94.39,82.13,196215.1,94.65
195456.66,94.74,82.47,196025.21,95.01
195456.66,94.74,82.47,196025.21,95.01
195456.66,94.74,82.47,196025.21,95.01
195456.66,94.74,82.47,196025.21,95.01
195456.66,94.74,82.47,196025.21,95.01
196850.59,95.63,83.36,195475.09,94.96
196850.59,95.63,83.36,195475.09,94.96
196850.59,95.63,83.36,195475.09,94.96
196850.59,95.63,83.36,195475.09,94.96
196850.59,95.63,83.36,195475.09,94.96
196850.59,95.63,83.36,195475.09,94.96
196850.59,95.63,83.36,195475.09,94.96
196850.59,95.63,83.36,195475.09,94.96
196850.59,95.63,83.36,195475.09,94.96
196850.59,95.63,83.36,195475.09,94.96
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196874.23,95.64,83.37,195493.64,94.97
196598.49,95.65,83.39,195227.22,94.99
196598.49,95.65,83.39,195227.22,94.99
196298.02,95.66,83.39,194921.2,94.99
196298.02,95.66,83.39,194921.2,94.99
196298.02,95.66,83.39,194921.2,94.99
196298.02,95.66,83.39,194921.2,94.99
196298.02,95.66,83.39,194921.2,94.99
196298.02,95.66,83.39,194921.2,94.99
196298.02,95.66,83.39,194921.2,94.99
196298.02,95.66,83.39,194921.2,94.99
196139.21,95.65,83.39,194762.52,94.98
196139.21,95.65,83.39,194762.52,94.98
196139.21,95.65,83.39,194762.52,94.98
196139.21,95.65,83.39,194762.52,94.98
196139.21,95.65,83.39,194762.52,94.98
196139.21,95.65,83.39,194762.52,94.98
196139.21,95.65,83.39,194762.52,94.98
196139.21,95.65,83.39,194762.52,94.98
196139.21,95.65,83.39,194762.52,94.98
196139.21,95.65,83.39,194813.08,95.01
196139.21,95.65,83.39,194813.08,95.01
195980.4,95.65,83.39,194654.65,95.0
195980.4,95.65,83.39,194654.65,95.0
195980.4,95.65,83.39,194654.65,95.0
195980.4,95.65,83.39,194654.65,95.0
195980.4,95.65,83.39,194654.65,95.0
195980.4,95.65,83.39,194654.65,95.0
195980.4,95.65,83.39,194654.65,95.0
195980.4,95.65,83.39,194702.55,95.03
195980.4,95.65,83.39,194702.55,95.03
195980.4,95.65,83.39,194702.55,95.03
195980.4,95.65,83.39,194702.55,95.03
195980.4,95.65,83.39,194702.55,95.03
195980.4,95.65,83.39,194702.55,95.03
195980.4,95.65,83.39,194702.55,95.03
195980.4,95.65,83.39,194702.55,95.03
195980.4,95.65,83.39,194702.55,95.03
195980.4,95.65,83.39,194702.55,95.03
195980.4,95.65,83.39,194702.55,95.03
195980.4,95.65,83.39,194702.55,95.03
195980.4,95.65,83.39,194702.55,95.03
195980.4,95.65,83.39,194699.55,95.03
195980.4,95.65,83.39,194699.55,95.03
195980.4,95.65,83.39,194699.55,95.03
195980.4,95.65,83.39,194699.55,95.03
195980.4,95.65,83.39,194699.55,95.03
195980.4,95.65,83.39,194699.55,95.03
195980.4,95.65,83.39,194699.55,95.03
195980.4,95.65,83.39,194699.55,95.03
195821.72,95.65,83.38,194540.9,95.02
195821.72,95.65,83.38,194540.9,95.02
194821.72,95.63,83.36,193540.9,95.0
194821.72,95.63,83.36,193540.9,95.0
194821.72,95.63,83.36,193540.9,95.0
194821.72,95.63,83.36,193540.9,95.0
194821.72,95.63,83.36,193540.9,95.0
194821.72,95.63,83.36,193540.9,95.0
194821.72,95.63,83.36,193540.9,95.0
194821.72,95.63,83.36,193540.9,95.0
194821.72,95.63,83.36,193540.9,95.0
194821.72,95.63,83.36,193540.9,95.0
194821.72,95.63,83.36,193540.9,95.0
194821.72,95.63,83.36,193540.9,95.0
194821.72,95.63,83.36,193540.9,95.0
194821.72,95.63,83.36,193540.9,95.0
194821.72,95.63,83.36,193540.9,95.0
194821.72,95.63,83.36,193540.9,95.0
194825.29,95.63,83.36,193562.18,95.01
194825.29,95.63,83.36,193562.18,95.01
194825.29,95.63,83.36,193562.18,95.01
194825.29,95.63,83.36,193562.18,95.01
194825.29,95.63,83.36,193562.18,95.01
194825.29,95.63,83.36,193562.18,95.01
194825.29,95.63,83.36,193562.18,95.01
194825.29,95.63,83.36,193562.18,95.01
194825.29,95.63,83.36,193562.18,95.01
194825.29,95.63,83.36,193562.18,95.01
194825.29,95.63,83.36,193562.18,95.01
194825.29,95.63,83.36,193562.18,95.01
194825.29,95.63,83.36,193562.18,95.01
194825.29,95.63,83.36,193562.18,95.01
194825.29,95.63,83.36,193562.18,95.01
194825.29,95.63,83.36,193562.18,95.01
194825.29,95.63,83.36,193562.18,95.01
194827.67,95.63,83.37,193563.61,95.01
194827.67,95.63,83.37,193563.61,95.01
194827.67,95.63,83.37,193563.61,95.01
194827.67,95.63,83.37,193563.61,95.01
194827.67,95.63,83.37,193563.61,95.01
194827.67,95.63,83.37,193563.61,95.01
194827.67,95.63,83.37,193563.61,95.01
194670.18,95.63,83.36,193404.61,95.01
194670.18,95.63,83.36,193404.61,95.01
194670.18,95.63,83.36,193404.61,95.01
194671.37,95.63,83.36,193424.99,95.02
194671.37,95.63,83.36,193424.99,95.02
194671.37,95.63,83.36,193424.99,95.02
194671.37,95.63,83.36,193424.99,95.02
194671.37,95.63,83.36,193424.99,95.02
194671.37,95.63,83.36,193424.99,95.02
194671.37,95.63,83.36,193424.99,95.02
194671.37,95.63,83.36,193424.99,95.02
194671.37,95.63,83.36,193424.99,95.02
194671.37,95.63,83.36,193424.99,95.02
194671.37,95.63,83.36,193424.99,95.02
194671.37,95.63,83.36,193424.99,95.02
194671.37,95.63,83.36,193424.99,95.02
194671.37,95.63,83.36,193424.99,95.02
194671.37,95.63,83.36,193424.99,95.02
194672.57,95.63,83.36,193426.56,95.02
194672.57,95.63,83.36,193426.56,95.02
194672.57,95.63,83.36,193426.56,95.02
194672.57,95.63,83.36,193426.56,95.02
194672.57,95.63,83.36,193426.56,95.02
194672.57,95.63,83.36,193426.56,95.02
194672.57,95.63,83.36,193426.56,95.02
194672.57,95.63,83.36,193426.56,95.02
194672.57,95.63,83.36,193426.56,95.02
194672.57,95.63,83.36,193426.56,95.02
194672.57,95.63,83.36,193446.86,95.03
194672.57,95.63,83.36,193446.86,95.03
194672.57,95.63,83.36,193446.86,95.03
194672.57,95.63,83.36,193446.86,95.03
194672.57,95.63,83.36,193446.86,95.03
194672.57,95.63,83.36,193446.86,95.03
194672.57,95.63,83.36,193446.86,95.03
194672.57,95.63,83.36,193426.56,95.02
194672.57,95.63,83.36,193426.56,95.02
194672.57,95.63,83.36,193426.56,95.02
194672.57,95.63,83.36,193426.56,95.02
194672.57,95.63,83.36,193426.56,95.02
194672.57,95.63,83.36,193426.56,95.02
194672.57,95.63,83.36,193426.56,95.02
194676.27,95.63,83.37,193427.58,95.02
194676.27,95.63,83.37,193427.58,95.02
194676.27,95.63,83.37,193427.58,95.02
194676.27,95.63,83.37,193427.58,95.02
194377.53,95.63,83.37,193123.05,95.02
194377.53,95.63,83.37,193123.05,95.02
194377.53,95.63,83.37,193123.05,95.02
194377.53,95.63,83.37,193123.05,95.02
194377.53,95.63,83.37,193123.05,95.02
194377.53,95.63,83.37,193123.05,95.02
194377.53,95.63,83.37,193123.05,95.02
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194378.72,95.64,83.37,193147.54,95.03
194219.91,95.63,83.37,192992.82,95.03
194219.91,95.63,83.37,192992.82,95.03
194219.91,95.63,83.37,192992.82,95.03
194219.91,95.63,83.37,192992.82,95.03
194223.48,95.63,83.37,193032.87,95.05
194223.48,95.63,83.37,193032.87,95.05
194223.48,95.63,83.37,193032.87,95.05
194223.48,95.63,83.37,193032.87,95.05
194223.48,95.63,83.37,193032.87,95.05
194223.48,95.63,83.37,193032.87,95.05
194223.48,95.63,83.37,193032.87,95.05
194223.48,95.63,83.37,193032.87,95.05
194223.48,95.63,83.37,193032.87,95.05
194223.48,95.63,83.37,193032.87,95.05
194223.48,95.63,83.37,193032.87,95.05
194223.48,95.63,83.37,193032.87,95.05
194223.48,95.63,83.37,193032.87,95.05
194223.48,95.63,83.37,193032.87,95.05
194224.68,95.63,83.37,193034.23,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
194229.44,95.64,83.37,193035.45,95.05
193927.78,95.64,83.37,192736.93,95.05
193927.78,95.64,83.37,192736.93,95.05
193927.78,95.64,83.37,192736.93,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193927.78,95.64,83.37,192733.59,95.05
193930.16,95.64,83.38,192744.14,95.06
193930.16,95.64,83.38,192744.14,95.06
193930.16,95.64,83.38,192744.14,95.06
193930.16,95.64,83.38,192744.14,95.06
193930.16,95.64,83.38,192744.14,95.06
193930.16,95.64,83.38,192744.14,95.06
193930.16,95.64,83.38,192744.14,95.06
193930.16,95.64,83.38,192744.14,95.06
193930.16,95.64,83.38,192744.14,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193933.73,95.64,83.38,192745.16,95.06
193777.12,95.64,83.38,192586.17,95.05
193777.12,95.64,83.38,192586.17,95.05
193777.12,95.64,83.38,192586.17,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
193777.12,95.64,83.38,192584.88,95.05
