ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
409,1112,959140,6212,959140
409,1112,959140,6212,959140
409,1112,959610,6212,959610
409,1112,960610,6212,960610
410,1120,968610,6212,968610
411,1124,972610,6212,972610
412,1126,973610,6212,973610
412,1126,974420,6212,974420
412,1126,974420,6212,974420
413,1128,975420,6212,975420
413,1128,975420,6212,975420
413,1128,975890,6212,975890
413,1128,976350,6212,976350
414,1136,984350,6212,984350
415,1138,985350,6212,985350
415,1138,985350,6212,985350
415,1138,985820,6212,985820
415,1138,986820,6212,986820
416,1140,987820,6212,987820
416,1140,988470,6212,988470
416,1140,988790,6212,988790
417,1142,989790,6212,989790
417,1142,990600,6212,990600
418,1144,991600,6212,991600
418,1144,992600,6212,992600
419,1146,993600,6212,993600
419,1146,994410,6212,994410
420,1148,995410,6212,995410
420,1148,996410,6212,996410
421,1152,1000410,6212,1000410
422,1154,1001220,6212,1001220
422,1154,1002030,6212,1002030
423,1156,1002840,6212,1002840
423,1156,1003840,6212,1003840
424,1158,1004840,6212,1004840
424,1158,1005840,6212,1005840
424,1158,1006310,6212,1006310
424,1158,1006310,6212,1006310
425,1160,1006780,6212,1006780
425,1160,1007780,6212,1007780
425,1160,1008250,6212,1008250
425,1160,1008250,6212,1008250
426,1168,1016250,6212,1016250
427,1170,1016900,6212,1016900
427,1170,1017900,6212,1017900
428,1172,1018710,6212,1018710
428,1172,1019710,6212,1019710
429,1174,1020710,6212,1020710
429,1174,1021030,6212,1021030
430,1176,1023030,6212,1023030
430,1176,1023030,6212,1023030
430,1176,1024030,6212,1024030
431,1178,1024500,6212,1024500
431,1178,1025500,6212,1025500
431,1178,1026500,6212,1026500
432,1180,1027310,6212,1027310
432,1180,1027310,6212,1027310
432,1180,1028310,6212,1028310
433,1188,1036310,6212,1036310
433,1188,1036780,6212,1036780
434,1190,1037430,6212,1037430
435,1192,1039430,6212,1039430
435,1192,1040430,6212,1040430
436,1196,1044430,6212,1044430
437,1198,1045240,6212,1045240
437,1198,1046240,6212,1046240
437,1198,1046240,6212,1046240
437,1198,1046470,6212,1046470
438,1200,1047470,6212,1047470
438,1200,1047470,6212,1047470
438,1200,1048280,6212,1048280
438,1200,1049280,6212,1049280
439,1202,1050280,6212,1050280
439,1202,1050280,6212,1050280
439,1202,1050510,6212,1050510
439,1202,1050510,6212,1050510
439,1202,1051510,6212,1051510
440,1204,1051980,6212,1051980
440,1204,1052790,6212,1052790
441,1212,1060790,6212,1060790
442,1214,1061790,6212,1061790
443,1216,1063790,6212,1063790
443,1216,1064160,6212,1064160
443,1216,1064160,6212,1064160
443,1216,1065160,6212,1065160
443,1216,1065630,6212,1065630
443,1216,1065630,6212,1065630
444,1218,1066440,6212,1066440
444,1218,1067440,6212,1067440
445,1220,1067910,6212,1067910
445,1220,1068720,6212,1068720
446,1222,1069720,6212,1069720
446,1222,1070720,6212,1070720
447,1224,1071720,6212,1071720
447,1224,1072720,6212,1072720
447,1224,1073190,6212,1073190
448,1226,1074190,6212,1074190
448,1226,1075190,6212,1075190
449,1234,1083190,6212,1083190
450,1236,1084190,6212,1084190
450,1236,1085190,6212,1085190
451,1238,1086190,6212,1086190
451,1238,1087000,6212,1087000
452,1240,1087590,6212,1087590
452,1240,1087910,6212,1087910
452,1240,1088910,6212,1088910
453,1242,1089720,6212,1089720
454,1250,1093720,6212,1093720
454,1250,1094180,6212,1094180
455,1258,1102180,6212,1102180
455,1258,1103180,6212,1103180
455,1258,1103830,6212,1103830
456,1266,1111830,6212,1111830
456,1266,1112640,6212,1112640
456,1266,1113110,6212,1113110
457,1268,1114110,6212,1114110
457,1268,1114660,6212,1114660
457,1268,1115310,6212,1115310
458,1276,1123310,6212,1123310
459,1278,1124310,6212,1124310
459,1278,1125310,6212,1125310
460,1280,1126310,6212,1126310
460,1280,1126310,6212,1126310
460,1280,1126310,6212,1126310
460,1280,1127310,6212,1127310
460,1280,1127630,6212,1127630
461,1282,1128630,6212,1128630
461,1282,1129630,6212,1129630
462,1284,1130630,6212,1130630
462,1284,1131630,6212,1131630
463,1292,1135630,6212,1135630
463,1292,1136630,6212,1136630
463,1292,1137440,6212,1137440
463,1292,1138250,6212,1138250
464,1294,1139250,6212,1139250
464,1294,1140250,6212,1140250
465,1296,1141250,6212,1141250
465,1296,1142250,6212,1142250
466,1298,1143250,6212,1143250
467,1306,1151250,6212,1151250
467,1306,1152250,6212,1152250
468,1314,1160250,6212,1160250
468,1314,1161060,6212,1161060
469,1316,1162060,6212,1162060
469,1316,1163060,6212,1163060
469,1316,1163060,6212,1163060
470,1318,1163710,6212,1163710
470,1318,1164520,6212,1164520
471,1320,1165520,6212,1165520
471,1320,1165990,6212,1165990
471,1320,1165990,6212,1165990
472,1328,1173990,6212,1173990
473,1330,1174990,6212,1174990
473,1330,1174990,6212,1174990
473,1330,1175990,6212,1175990
474,1332,1176800,6212,1176800
474,1332,1176800,6212,1176800
474,1332,1177450,6212,1177450
475,1334,1178260,6212,1178260
475,1334,1179260,6212,1179260
476,1336,1180260,6212,1180260
476,1336,1181260,6212,1181260
477,1338,1182260,6212,1182260
478,1346,1190260,6212,1190260
478,1346,1191260,6212,1191260
478,1346,1191730,6212,1191730
479,1348,1192730,6212,1192730
479,1348,1192730,6212,1192730
479,1348,1193540,6212,1193540
480,1356,1201540,6212,1201540
481,1358,1202540,6212,1202540
481,1358,1203350,6212,1203350
482,1360,1203820,6212,1203820
482,1360,1204630,6212,1204630
483,1362,1205630,6212,1205630
483,1362,1206630,6212,1206630
484,1370,1210630,6212,1210630
484,1370,1210630,6212,1210630
484,1370,1210850,6212,1210850
485,1372,1211660,6212,1211660
485,1372,1212130,6212,1212130
485,1372,1212940,6212,1212940
486,1374,1213940,6212,1213940
486,1374,1214940,6212,1214940
486,1374,1214940,6212,1214940
486,1374,1215940,6212,1215940
487,1376,1216750,6212,1216750
487,1376,1217220,6212,1217220
487,1376,1218220,6212,1218220
488,1378,1219220,6212,1219220
489,1386,1227220,6212,1227220
489,1386,1228030,6212,1228030
490,1394,1232030,6212,1232030
490,1394,1233030,6212,1233030
490,1394,1234030,6212,1234030
491,1396,1234840,6212,1234840
491,1396,1235840,6212,1235840
492,1398,1236840,6212,1236840
492,1398,1237840,6212,1237840
492,1398,1237840,6212,1237840
493,1400,1238650,6212,1238650
494,1408,1242650,6212,1242650
494,1408,1242650,6212,1242650
494,1408,1243650,6212,1243650
494,1408,1244130,6212,1244130
495,1410,1245130,6212,1245130
495,1410,1245130,6212,1245130
495,1410,1245130,6212,1245130
495,1410,1246130,6212,1246130
496,1412,1247130,6212,1247130
496,1412,1248130,6212,1248130
496,1412,1248130,6212,1248130
496,1412,1248590,6212,1248590
496,1412,1249590,6212,1249590
496,1412,1250050,6212,1250050
496,1412,1250050,6212,1250050
496,1412,1251050,6212,1251050
496,1412,1251050,6212,1251050
497,1414,1251860,6212,1251860
497,1414,1252330,6212,1252330
498,1416,1253330,6212,1253330
498,1416,1253560,6212,1253560
498,1416,1254560,6212,1254560
499,1418,1255560,6212,1255560
500,1426,1263560,6212,1263560
500,1426,1263560,6212,1263560
500,1426,1263560,6212,1263560
500,1426,1264560,6212,1264560
500,1426,1265030,6212,1265030
501,1434,1273030,6212,1273030
502,1436,1273840,6212,1273840
502,1436,1273840,6212,1273840
502,1436,1274840,6212,1274840
502,1436,1274840,6212,1274840
502,1436,1274840,6212,1274840
503,1438,1275840,6212,1275840
503,1438,1276840,6212,1276840
503,1438,1276840,6212,1276840
503,1438,1277160,6212,1277160
504,1440,1278160,6212,1278160
504,1440,1278630,6212,1278630
505,1442,1279630,6212,1279630
505,1442,1280630,6212,1280630
506,1444,1281440,6212,1281440
506,1444,1282440,6212,1282440
507,1446,1283440,6212,1283440
507,1446,1284250,6212,1284250
508,1454,1292250,6212,1292250
509,1462,1296250,6212,1296250
509,1462,1297250,6212,1297250
509,1462,1297250,6212,1297250
509,1462,1297900,6212,1297900
509,1462,1298900,6212,1298900
509,1462,1299370,6212,1299370
509,1462,1299370,6212,1299370
509,1462,1299370,6212,1299370
510,1470,1307370,6212,1307370
511,1472,1308180,6212,1308180
511,1472,1308990,6212,1308990
512,1474,1309800,6212,1309800
512,1474,1310800,6212,1310800
513,1476,1311800,6212,1311800
513,1476,1312610,6212,1312610
514,1484,1320610,6212,1320610
515,1486,1321610,6212,1321610
515,1486,1322610,6212,1322610
515,1486,1323080,6212,1323080
516,1488,1324080,6212,1324080
516,1488,1324310,6212,1324310
516,1488,1325310,6212,1325310
517,1490,1325780,6212,1325780
517,1490,1326430,6212,1326430
517,1490,1326720,6212,1326720
518,1498,1334720,6212,1334720
518,1498,1334720,6212,1334720
519,1500,1335720,6212,1335720
519,1500,1335940,6212,1335940
519,1500,1336940,6212,1336940
520,1502,1338940,6212,1338940
521,1504,1339750,6212,1339750
521,1504,1340750,6212,1340750
522,1506,1341560,6212,1341560
522,1506,1342030,6212,1342030
522,1506,1343030,6212,1343030
523,1514,1351030,6212,1351030
524,1516,1351490,6212,1351490
525,1524,1359490,6212,1359490
526,1532,1363490,6212,1363490
526,1532,1364490,6212,1364490
526,1532,1364490,6212,1364490
526,1532,1365490,6212,1365490
526,1532,1366490,6212,1366490
526,1532,1367490,6212,1367490
526,1532,1367960,6212,1367960
527,1540,1375960,6212,1375960
527,1540,1376120,6212,1376120
527,1540,1376280,6212,1376280
528,1542,1377280,6212,1377280
528,1542,1378280,6212,1378280
529,1544,1379280,6212,1379280
529,1544,1379750,6212,1379750
529,1544,1380750,6212,1380750
530,1552,1384750,6212,1384750
530,1552,1385750,6212,1385750
531,1554,1386400,6212,1386400
531,1554,1387400,6212,1387400
532,1556,1388400,6212,1388400
532,1556,1389400,6212,1389400
532,1556,1389720,6212,1389720
532,1556,1390530,6212,1390530
533,1558,1391530,6212,1391530
533,1558,1392530,6212,1392530
534,1560,1393530,6212,1393530
534,1560,1394340,6212,1394340
535,1568,1402340,6212,1402340
536,1570,1403150,6212,1403150
536,1570,1403960,6212,1403960
537,1572,1404960,6212,1404960
537,1572,1405280,6212,1405280
538,1580,1413280,6212,1413280
538,1580,1413930,6212,1413930
539,1582,1414930,6212,1414930
539,1582,1415930,6212,1415930
540,1584,1416930,6212,1416930
540,1584,1417930,6212,1417930
540,1584,1418250,6212,1418250
540,1584,1418250,6212,1418250
540,1584,1418570,6212,1418570
541,1586,1419570,6212,1419570
541,1586,1420040,6212,1420040
541,1586,1420270,6212,1420270
542,1588,1420740,6212,1420740
542,1588,1420960,6212,1420960
542,1588,1421960,6212,1421960
543,1590,1422770,6212,1422770
543,1590,1422770,6212,1422770
543,1590,1423580,6212,1423580
544,1598,1431580,6212,1431580
545,1606,1439580,6212,1439580
546,1608,1440580,6212,1440580
546,1608,1441050,6212,1441050
546,1608,1441280,6212,1441280
546,1608,1441280,6212,1441280
546,1608,1441280,6212,1441280
547,1610,1442280,6212,1442280
547,1610,1443280,6212,1443280
548,1612,1444280,6212,1444280
548,1612,1444750,6212,1444750
548,1612,1445750,6212,1445750
549,1614,1446750,6212,1446750
549,1614,1447750,6212,1447750
550,1616,1448750,6212,1448750
550,1616,1448980,6212,1448980
550,1616,1449450,6212,1449450
551,1618,1450100,6212,1450100
552,1626,1458100,6212,1458100
552,1626,1459100,6212,1459100
553,1628,1460100,6212,1460100
553,1628,1460750,6212,1460750
553,1628,1461070,6212,1461070
553,1628,1461180,6212,1461180
554,1630,1462180,6212,1462180
554,1630,1463180,6212,1463180
555,1632,1464180,6212,1464180
555,1632,1464650,6212,1464650
556,1634,1465460,6212,1465460
556,1634,1466460,6212,1466460
557,1636,1467460,6212,1467460
557,1636,1468270,6212,1468270
558,1644,1476270,6212,1476270
558,1644,1476730,6212,1476730
558,1644,1476730,6212,1476730
559,1646,1477730,6212,1477730
560,1654,1485730,6212,1485730
560,1654,1486730,6212,1486730
561,1656,1487730,6212,1487730
561,1656,1488730,6212,1488730
562,1658,1489730,6212,1489730
562,1658,1489950,6212,1489950
562,1658,1490500,6212,1490500
563,1660,1491500,6212,1491500
563,1660,1491500,6212,1491500
563,1660,1492500,6212,1492500
564,1662,1493500,6212,1493500
564,1662,1494500,6212,1494500
565,1664,1495310,6212,1495310
565,1664,1495780,6212,1495780
566,1672,1503780,6212,1503780
567,1674,1504590,6212,1504590
567,1674,1505060,6212,1505060
567,1674,1505870,6212,1505870
568,1676,1506680,6212,1506680
568,1676,1507680,6212,1507680
569,1678,1509680,6212,1509680
570,1686,1513680,6212,1513680
570,1686,1514000,6212,1514000
570,1686,1514550,6212,1514550
570,1686,1515550,6212,1515550
570,1686,1516550,6212,1516550
570,1686,1517550,6212,1517550
571,1688,1518020,6212,1518020
571,1688,1519020,6212,1519020
572,1690,1520020,6212,1520020
572,1690,1521020,6212,1521020
573,1692,1522020,6212,1522020
573,1692,1522340,6212,1522340
573,1692,1522660,6212,1522660
574,1700,1530660,6212,1530660
574,1700,1530660,6212,1530660
574,1700,1530660,6212,1530660
574,1700,1531130,6212,1531130
574,1700,1532130,6212,1532130
575,1702,1532450,6212,1532450
575,1702,1532450,6212,1532450
575,1702,1533450,6212,1533450
575,1702,1533450,6212,1533450
576,1704,1534450,6212,1534450
576,1704,1535260,6212,1535260
577,1712,1543260,6212,1543260
578,1714,1544070,6212,1544070
578,1714,1544720,6212,1544720
578,1714,1545040,6212,1545040
579,1716,1545850,6212,1545850
579,1716,1546170,6212,1546170
579,1716,1546170,6212,1546170
579,1716,1546980,6212,1546980
580,1718,1547980,6212,1547980
580,1718,1548790,6212,1548790
581,1720,1549790,6212,1549790
581,1720,1550790,6212,1550790
582,1722,1551790,6212,1551790
582,1722,1552790,6212,1552790
583,1724,1553790,6212,1553790
583,1724,1553790,6212,1553790
583,1724,1554260,6212,1554260
584,1726,1555070,6212,1555070
584,1726,1556070,6212,1556070
585,1728,1556880,6212,1556880
585,1728,1556880,6212,1556880
586,1736,1564880,6212,1564880
586,1736,1564880,6212,1564880
586,1736,1565880,6212,1565880
586,1736,1565880,6212,1565880
586,1736,1565880,6212,1565880
587,1738,1566530,6212,1566530
587,1738,1566760,6212,1566760
587,1738,1567760,6212,1567760
588,1740,1568760,6212,1568760
588,1740,1569760,6212,1569760
589,1748,1573760,6212,1573760
590,1750,1574570,6212,1574570
590,1750,1575380,6212,1575380
590,1750,1577380,6212,1577380
590,1750,1578380,6212,1578380
590,1750,1579380,6212,1579380
591,1752,1580380,6212,1580380
591,1752,1581190,6212,1581190
592,1754,1582190,6212,1582190
592,1754,1583190,6212,1583190
593,1756,1584190,6212,1584190
593,1756,1584190,6212,1584190
593,1756,1584510,6212,1584510
594,1764,1592510,6212,1592510
594,1764,1593510,6212,1593510
594,1764,1593510,6212,1593510
595,1766,1594510,6212,1594510
595,1766,1595510,6212,1595510
596,1768,1596160,6212,1596160
596,1768,1596970,6212,1596970
597,1770,1597970,6212,1597970
597,1770,1598970,6212,1598970
597,1770,1598970,6212,1598970
598,1772,1599440,6212,1599440
599,1780,1603440,6212,1603440
599,1780,1604250,6212,1604250
599,1780,1604250,6212,1604250
599,1780,1604480,6212,1604480
599,1780,1605480,6212,1605480
599,1780,1606480,6212,1606480
600,1782,1608480,6212,1608480
600,1782,1609480,6212,1609480
601,1784,1610480,6212,1610480
601,1784,1611480,6212,1611480
602,1786,1612480,6212,1612480
602,1786,1612800,6212,1612800
602,1786,1613800,6212,1613800
603,1788,1614800,6212,1614800
603,1788,1615800,6212,1615800
604,1790,1616800,6212,1616800
604,1790,1617800,6212,1617800
605,1792,1618800,6212,1618800
605,1792,1619800,6212,1619800
606,1794,1620800,6212,1620800
606,1794,1621120,6212,1621120
606,1794,1621230,6212,1621230
606,1794,1622230,6212,1622230
606,1794,1622460,6212,1622460
607,1796,1623460,6212,1623460
607,1796,1624460,6212,1624460
608,1798,1625460,6212,1625460
608,1798,1626270,6212,1626270
609,1800,1627270,6212,1627270
609,1800,1627270,6212,1627270
609,1800,1628270,6212,1628270
610,1802,1629080,6212,1629080
610,1802,1630080,6212,1630080
611,1804,1631080,6212,1631080
611,1804,1631550,6212,1631550
611,1804,1632550,6212,1632550
612,1806,1633020,6212,1633020
612,1806,1633570,6212,1633570
613,1808,1634570,6212,1634570
613,1808,1635570,6212,1635570
613,1808,1635570,6212,1635570
614,1810,1636570,6212,1636570
614,1810,1637380,6212,1637380
614,1810,1637700,6212,1637700
615,1812,1638510,6212,1638510
615,1812,1638970,6212,1638970
615,1812,1639780,6212,1639780
616,1814,1640250,6212,1640250
616,1814,1641060,6212,1641060
617,1816,1641870,6212,1641870
617,1816,1642870,6212,1642870
618,1818,1643870,6212,1643870
618,1818,1644870,6212,1644870
618,1818,1645100,6212,1645100
619,1820,1646100,6212,1646100
619,1820,1646100,6212,1646100
619,1820,1646420,6212,1646420
619,1820,1646650,6212,1646650
619,1820,1646650,6212,1646650
620,1822,1647460,6212,1647460
620,1822,1648270,6212,1648270
621,1830,1656270,6212,1656270
622,1832,1657080,6212,1657080
622,1832,1658080,6212,1658080
623,1834,1659080,6212,1659080
623,1834,1659890,6212,1659890
624,1836,1660700,6212,1660700
624,1836,1660700,6212,1660700
624,1836,1661510,6212,1661510
624,1836,1661980,6212,1661980
625,1838,1662300,6212,1662300
626,1846,1670300,6212,1670300
627,1854,1678300,6212,1678300
627,1854,1679300,6212,1679300
628,1856,1680300,6212,1680300
628,1856,1681110,6212,1681110
628,1856,1681580,6212,1681580
629,1858,1681900,6212,1681900
629,1858,1682710,6212,1682710
630,1860,1683710,6212,1683710
630,1860,1683940,6212,1683940
630,1860,1684940,6212,1684940
630,1860,1684940,6212,1684940
631,1862,1685750,6212,1685750
631,1862,1686750,6212,1686750
632,1870,1694750,6212,1694750
633,1872,1695750,6212,1695750
633,1872,1696750,6212,1696750
634,1874,1697750,6212,1697750
634,1874,1698750,6212,1698750
635,1876,1699750,6212,1699750
635,1876,1700750,6212,1700750
635,1876,1700750,6212,1700750
635,1876,1700750,6212,1700750
635,1876,1700980,6212,1700980
636,1878,1702980,6212,1702980
636,1878,1702980,6212,1702980
637,1880,1703980,6212,1703980
637,1880,1704980,6212,1704980
638,1882,1705450,6212,1705450
638,1882,1706000,6212,1706000
639,1890,1714000,6212,1714000
639,1890,1714000,6212,1714000
640,1892,1715000,6212,1715000
640,1892,1716000,6212,1716000
641,1894,1717000,6212,1717000
641,1894,1718000,6212,1718000
641,1894,1718470,6212,1718470
642,1896,1719470,6212,1719470
643,1898,1721470,6212,1721470
643,1898,1721790,6212,1721790
643,1898,1722440,6212,1722440
643,1898,1722440,6212,1722440
644,1900,1723440,6212,1723440
644,1900,1723440,6212,1723440
644,1900,1723440,6212,1723440
644,1900,1724440,6212,1724440
645,1902,1725440,6212,1725440
645,1902,1726440,6212,1726440
646,1904,1727440,6212,1727440
646,1904,1728440,6212,1728440
647,1906,1729440,6212,1729440
647,1906,1730440,6212,1730440
648,1908,1731440,6212,1731440
648,1908,1731440,6212,1731440
648,1908,1732440,6212,1732440
649,1910,1733440,6212,1733440
649,1910,1733660,6212,1733660
649,1910,1734130,6212,1734130
650,1918,1738130,6212,1738130
650,1918,1738130,6212,1738130
650,1918,1738600,6212,1738600
650,1918,1739600,6212,1739600
650,1918,1740070,6212,1740070
650,1918,1740070,6212,1740070
650,1918,1741070,6212,1741070
650,1918,1741540,6212,1741540
651,1920,1742540,6212,1742540
651,1920,1742760,6212,1742760
652,1928,1750760,6212,1750760
652,1928,1750760,6212,1750760
652,1928,1751760,6212,1751760
652,1928,1752220,6212,1752220
653,1930,1753220,6212,1753220
653,1930,1754220,6212,1754220
653,1930,1754220,6212,1754220
653,1930,1754220,6212,1754220
654,1932,1755220,6212,1755220
654,1932,1755690,6212,1755690
654,1932,1756010,6212,1756010
654,1932,1756330,6212,1756330
655,1934,1757330,6212,1757330
655,1934,1758330,6212,1758330
656,1936,1760330,6212,1760330
657,1938,1761330,6212,1761330
657,1938,1761800,6212,1761800
657,1938,1762800,6212,1762800
658,1940,1763270,6212,1763270
658,1940,1763430,6212,1763430
659,1942,1765430,6212,1765430
659,1942,1766430,6212,1766430
659,1942,1766900,6212,1766900
660,1944,1767710,6212,1767710
660,1944,1767870,6212,1767870
660,1944,1768520,6212,1768520
661,1946,1769330,6212,1769330
661,1946,1770140,6212,1770140
662,1948,1771140,6212,1771140
662,1948,1772140,6212,1772140
662,1948,1772460,6212,1772460
663,1950,1773460,6212,1773460
663,1950,1774460,6212,1774460
664,1952,1775460,6212,1775460
664,1952,1776460,6212,1776460
665,1954,1777460,6212,1777460
665,1954,1778270,6212,1778270
666,1956,1778740,6212,1778740
666,1956,1779550,6212,1779550
667,1958,1780360,6212,1780360
667,1958,1781360,6212,1781360
668,1966,1785360,6212,1785360
668,1966,1786360,6212,1786360
668,1966,1786680,6212,1786680
668,1966,1787680,6212,1787680
668,1966,1788490,6212,1788490
668,1966,1788490,6212,1788490
668,1966,1788600,6212,1788600
669,1968,1789600,6212,1789600
669,1968,1789600,6212,1789600
669,1968,1790070,6212,1790070
670,1976,1794070,6212,1794070
670,1976,1795070,6212,1795070
670,1976,1795070,6212,1795070
671,1978,1796070,6212,1796070
671,1978,1797070,6212,1797070
671,1978,1798070,6212,1798070
671,1978,1799070,6212,1799070
671,1978,1799880,6212,1799880
671,1978,1800690,6212,1800690
672,1980,1801690,6212,1801690
672,1980,1802500,6212,1802500
673,1982,1803500,6212,1803500
673,1982,1804500,6212,1804500
673,1982,1804500,6212,1804500
673,1982,1804500,6212,1804500
674,1990,1812500,6212,1812500
675,1992,1813310,6212,1813310
675,1992,1814310,6212,1814310
676,1994,1815310,6212,1815310
676,1994,1816120,6212,1816120
677,1996,1817120,6212,1817120
677,1996,1817930,6212,1817930
678,1998,1818930,6212,1818930
678,1998,1819930,6212,1819930
679,2000,1820930,6212,1820930
679,2000,1820930,6212,1820930
679,2000,1821740,6212,1821740
680,2002,1823740,6212,1823740
681,2004,1824740,6212,1824740
681,2004,1824740,6212,1824740
681,2004,1825390,6212,1825390
682,2006,1826390,6212,1826390
682,2006,1827390,6212,1827390
683,2008,1828390,6212,1828390
683,2008,1828390,6212,1828390
683,2008,1828980,6212,1828980
684,2010,1829980,6212,1829980
684,2010,1830980,6212,1830980
685,2012,1831630,6212,1831630
685,2012,1832280,6212,1832280
686,2014,1833280,6212,1833280
