ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1751025.87,30.04,1.41,200829.02,3.45
1750717.93,30.04,1.41,200819.11,3.45
1750690.4,30.05,1.41,200915.24,3.45
1751065.4,30.05,1.42,201341.43,3.46
1750849.9,30.06,1.42,201346.69,3.46
1750634.41,30.06,1.42,201283.62,3.46
1750366.23,30.06,1.42,201284.06,3.46
1750098.06,30.06,1.42,201288.58,3.46
1750274.69,30.06,1.43,201293.43,3.46
1749976.56,30.06,1.43,201264.92,3.46
1749759.52,30.06,1.43,201283.45,3.46
1749544.03,30.07,1.43,201274.96,3.46
1749250.42,30.07,1.43,201274.69,3.46
1749144.53,30.07,1.43,200838.3,3.45
1748846.4,30.07,1.43,200816.72,3.45
1748923.35,30.08,1.44,200624.47,3.45
1748707.86,30.08,1.44,200561.04,3.45
1748990.98,30.08,1.44,200862.92,3.45
1749005.44,30.08,1.44,200856.03,3.45
1748788.4,30.08,1.44,200794.59,3.45
1748708.46,30.09,1.45,200803.54,3.45
1748492.97,30.09,1.45,200740.03,3.45
1748275.92,30.09,1.45,200665.96,3.45
1748583.27,30.1,1.45,200726.23,3.45
1748315.1,30.1,1.45,200730.75,3.46
1748315.1,30.1,1.45,200675.72,3.45
1748016.97,30.1,1.45,200651.92,3.45
1747464.88,30.09,1.45,200156.43,3.45
1747615.62,30.1,1.45,200151.9,3.45
1747615.62,30.1,1.45,200315.11,3.45
1747937.75,30.1,1.46,200256.05,3.45
1748173.88,30.11,1.47,200189.46,3.45
1747701.3,30.11,1.46,199804.42,3.44
1747877.93,30.11,1.47,199808.71,3.44
1747609.76,30.11,1.47,199813.23,3.44
1747529.82,30.11,1.47,199822.18,3.44
1747982.88,30.12,1.48,199987.39,3.45
1748207.47,30.13,1.49,199926.74,3.45
1747991.98,30.13,1.49,199918.25,3.45
1747776.48,30.13,1.49,199854.74,3.45
1747508.31,30.13,1.49,199857.07,3.45
1747863.83,30.14,1.5,199839.57,3.45
1747863.83,30.14,1.5,199818.92,3.45
1747648.34,30.14,1.5,199755.41,3.45
1745293.27,30.14,1.5,199704.87,3.45
1745076.23,30.15,1.5,199699.58,3.45
1745048.7,30.15,1.5,199795.71,3.45
1745048.7,30.15,1.5,199773.07,3.45
1744780.53,30.15,1.5,199749.52,3.45
1744565.03,30.15,1.5,199754.78,3.45
1744920.56,30.16,1.51,199737.28,3.45
1745342.8,30.17,1.52,199858.96,3.45
1745125.75,30.17,1.52,199855.48,3.46
1744908.71,30.17,1.52,199850.1,3.46
1745951.19,30.2,1.54,200897.74,3.47
1746373.43,30.21,1.55,201019.42,3.48
1746293.49,30.21,1.56,201028.37,3.48
1746025.32,30.21,1.56,201032.89,3.48
1746447.56,30.22,1.57,201154.58,3.48
1746624.19,30.23,1.57,201159.43,3.48
1746624.19,30.23,1.57,201136.64,3.48
1746544.25,30.23,1.58,201145.59,3.48
1746711.07,30.23,1.58,201149.89,3.48
1746925.96,30.24,1.59,201463.71,3.49
1747140.86,30.25,1.59,201777.54,3.49
1747355.75,30.25,1.6,202193.26,3.5
1747275.81,30.26,1.6,202202.21,3.5
1747007.64,30.26,1.6,202204.54,3.5
1747314.99,30.26,1.61,202144.63,3.5
1747099.49,30.26,1.61,202149.89,3.5
1747071.96,30.27,1.61,202246.01,3.5
1747218.64,30.27,1.62,202267.15,3.5
1747003.14,30.28,1.62,202259.78,3.51
1747238.94,30.28,1.62,202279.29,3.51
1747159.0,30.28,1.63,202288.24,3.51
1747471.61,30.29,1.63,202273.52,3.51
1747203.44,30.29,1.63,202278.04,3.51
1747312.55,30.3,1.64,202274.01,3.51
1747312.55,30.3,1.64,202115.38,3.5
1747095.51,30.3,1.64,202110.09,3.5
1747272.14,30.3,1.64,202114.94,3.51
1747003.96,30.3,1.65,202112.51,3.51
1746709.36,30.3,1.64,202101.78,3.51
1746441.19,30.3,1.64,202106.3,3.51
1746133.25,30.3,1.64,202079.16,3.51
1746384.69,30.31,1.65,202071.69,3.51
1746116.52,30.31,1.65,202074.02,3.51
1745740.79,30.31,1.65,201858.78,3.5
1745527.62,30.31,1.65,201839.99,3.5
1745259.45,30.31,1.65,201844.51,3.51
1744991.28,30.31,1.65,201866.0,3.51
1744693.15,30.31,1.65,201843.6,3.51
1744476.11,30.31,1.65,201838.31,3.51
1744476.11,30.31,1.65,201814.71,3.51
1744476.11,30.31,1.65,201782.14,3.51
1744851.1,30.32,1.66,202382.29,3.52
1744635.61,30.32,1.66,202318.78,3.52
1744635.61,30.32,1.66,202296.77,3.52
1744942.96,30.33,1.66,202236.85,3.51
1745082.28,30.33,1.67,202550.94,3.52
1744784.15,30.33,1.67,202594.82,3.52
1744567.11,30.33,1.67,202589.08,3.52
1744268.98,30.33,1.67,202576.23,3.52
1744239.9,30.34,1.67,202934.52,3.53
1744159.96,30.34,1.68,202943.47,3.53
1744298.25,30.35,1.68,203003.41,3.53
1744030.07,30.35,1.68,203000.12,3.53
1743761.9,30.35,1.68,203004.64,3.53
1743493.73,30.35,1.68,203001.35,3.53
1743493.73,30.35,1.68,202948.14,3.53
1743225.55,30.35,1.68,202947.21,3.53
1743010.06,30.35,1.68,203050.29,3.54
1742900.17,30.35,1.69,203023.7,3.54
1742960.07,30.36,1.69,202787.37,3.53
1743100.95,30.36,1.7,202854.48,3.53
1742802.82,30.36,1.7,202828.74,3.53
1742722.88,30.37,1.7,202837.69,3.53
1742612.99,30.37,1.7,202816.46,3.53
1742371.93,30.37,1.71,202638.01,3.53
1742073.8,30.37,1.71,202607.07,3.53
1741856.76,30.37,1.71,202533.01,3.53
1741767.01,30.37,1.71,202541.96,3.53
1742143.55,30.38,1.72,202562.65,3.53
1741875.38,30.38,1.72,202539.1,3.53
1741875.38,30.38,1.72,202539.1,3.53
1741607.21,30.38,1.72,202531.94,3.53
1741989.89,30.39,1.73,203141.53,3.54
1742206.34,30.4,1.73,203212.49,3.55
1742096.18,30.4,1.73,203303.65,3.55
1741880.69,30.4,1.73,203296.29,3.55
1741665.2,30.4,1.73,203288.92,3.55
1741449.7,30.4,1.73,203294.18,3.55
1741422.17,30.41,1.74,203390.31,3.55
1741584.76,30.41,1.74,203328.98,3.55
1741316.58,30.41,1.74,203329.42,3.55
1738758.03,30.41,1.75,203281.59,3.56
1738612.97,30.41,1.75,203181.88,3.55
1738533.03,30.42,1.75,203167.37,3.55
1738533.03,30.42,1.75,203112.83,3.55
1738317.54,30.42,1.75,203049.32,3.55
1738049.37,30.42,1.75,203051.65,3.55
1738049.37,30.42,1.75,202996.62,3.55
1737833.87,30.42,1.75,202989.26,3.55
1737510.31,30.42,1.75,202963.71,3.55
1737827.88,30.43,1.76,202991.9,3.55
1737612.39,30.43,1.76,202928.84,3.55
1737925.0,30.43,1.76,202924.07,3.55
1738319.58,30.45,1.78,203118.32,3.56
1738041.59,30.45,1.78,203117.07,3.56
1737828.42,30.45,1.78,203094.96,3.56
1737979.62,30.45,1.78,203101.97,3.56
1738196.06,30.46,1.79,203172.93,3.56
1738336.94,30.46,1.79,203240.02,3.56
1738038.81,30.46,1.79,203209.62,3.56
1738009.73,30.47,1.8,203899.56,3.57
1737794.24,30.47,1.8,204004.59,3.58
1737578.74,30.47,1.8,203941.53,3.58
1737516.65,30.47,1.8,203936.04,3.58
1737487.57,30.48,1.8,204113.96,3.58
1737763.13,30.48,1.81,204117.81,3.58
1737909.81,30.49,1.81,204092.39,3.58
1737829.87,30.49,1.82,204101.34,3.58
1738006.5,30.5,1.82,204106.19,3.58
1737738.33,30.5,1.82,204102.91,3.58
1737953.22,30.5,1.83,204393.89,3.59
1737984.73,30.5,1.83,205041.93,3.6
1738290.52,30.51,1.83,205386.58,3.6
1737992.4,30.51,1.83,205454.32,3.61
1737775.35,30.51,1.83,205735.57,3.61
1737698.9,30.52,1.84,204798.29,3.6
1737483.41,30.52,1.84,204735.03,3.6
1737660.04,30.52,1.84,204759.77,3.6
1737967.38,30.53,1.85,205088.11,3.6
1738144.01,30.53,1.86,205092.4,3.6
1738038.12,30.54,1.86,204656.01,3.6
1738214.75,30.54,1.86,204660.86,3.6
1738291.7,30.55,1.87,204468.61,3.59
1737993.58,30.55,1.87,204425.29,3.59
1737776.53,30.55,1.87,204419.55,3.59
1737776.53,30.55,1.87,204535.84,3.6
1737835.63,30.56,1.88,204537.19,3.6
1737567.46,30.56,1.88,204541.71,3.6
1737539.93,30.56,1.88,204637.84,3.6
1737539.93,30.56,1.88,204760.82,3.6
1737430.03,30.56,1.88,204742.71,3.6
1737161.86,30.56,1.88,204741.78,3.6
1736863.73,30.56,1.88,204714.64,3.6
1737078.63,30.57,1.89,205129.91,3.61
1738773.66,30.6,1.92,206294.59,3.63
1738773.66,30.6,1.92,207018.95,3.64
1738505.48,30.6,1.92,207023.47,3.64
1738227.5,30.6,1.92,207025.8,3.64
1738557.64,30.61,1.93,207112.0,3.65
1738259.52,30.61,1.93,207075.7,3.65
1737991.34,30.61,1.93,207074.77,3.65
1738197.46,30.62,1.94,207303.59,3.65
1737903.85,30.62,1.94,207310.81,3.65
1737686.81,30.62,1.94,207592.46,3.66
1737686.81,30.62,1.94,207340.55,3.65
1737686.81,30.62,1.94,207284.49,3.65
1737378.87,30.62,1.94,207184.45,3.65
1737161.82,30.62,1.94,207110.39,3.65
1737338.45,30.63,1.95,207114.68,3.65
1737040.33,30.63,1.95,207086.17,3.65
1737040.33,30.63,1.95,207198.64,3.65
1737099.42,30.63,1.95,207199.99,3.65
1736883.93,30.63,1.95,207205.25,3.65
1737098.82,30.64,1.96,207439.89,3.66
1737128.78,30.64,1.96,207452.14,3.66
1737505.4,30.65,1.96,209166.84,3.69
1737646.28,30.65,1.97,209233.94,3.69
1737348.15,30.65,1.97,209340.23,3.69
1737348.15,30.65,1.97,209316.98,3.69
1737131.1,30.65,1.97,209606.62,3.7
1736848.47,30.65,1.97,209678.74,3.7
1736580.3,30.66,1.97,209681.07,3.7
1736364.8,30.66,1.97,209686.33,3.7
1736096.63,30.66,1.97,209686.77,3.7
1735828.46,30.66,1.97,209691.29,3.7
1735560.28,30.66,1.97,209688.0,3.7
1735870.37,30.67,1.98,209537.6,3.7
1735572.24,30.67,1.98,209563.6,3.7
1735198.28,30.66,1.98,209276.2,3.7
1735069.92,30.67,1.98,208736.63,3.69
1735450.79,30.68,2.0,208414.77,3.68
1735182.61,30.68,2.0,208419.29,3.69
1735407.21,30.69,2.0,208358.64,3.68
1735191.71,30.69,2.0,208295.57,3.68
1734885.07,30.69,2.0,208442.4,3.69
1734602.43,30.69,2.0,208430.82,3.69
1734496.54,30.69,2.0,207994.43,3.68
1734496.54,30.69,2.0,207967.71,3.68
1734228.37,30.69,2.0,207989.19,3.68
1733960.19,30.69,2.0,207993.71,3.68
1733631.72,30.69,2.0,207876.37,3.68
1733606.52,30.69,2.01,207863.45,3.68
1733769.1,30.7,2.01,207802.12,3.68
1733945.73,30.7,2.02,207806.41,3.68
1733647.6,30.7,2.02,207842.09,3.68
1732485.05,30.71,2.02,208405.19,3.69
1732485.05,30.71,2.02,208381.44,3.69
1732631.72,30.71,2.03,208400.23,3.69
1732631.72,30.71,2.03,208280.05,3.69
1732939.07,30.72,2.03,208340.32,3.69
1732829.18,30.72,2.03,208332.1,3.69
1732546.54,30.72,2.04,208314.66,3.69
1732329.5,30.72,2.04,208195.36,3.69
1732329.5,30.72,2.04,208140.82,3.69
1732061.33,30.72,2.04,208145.34,3.69
1732408.85,30.73,2.04,208147.45,3.69
1732110.73,30.73,2.04,208282.23,3.7
1731812.6,30.73,2.04,208254.13,3.7
1731514.47,30.73,2.04,208234.13,3.7
1731615.96,30.73,2.05,208648.56,3.7
1731398.91,30.73,2.05,208667.08,3.7
1731545.59,30.74,2.05,208694.76,3.7
1731521.63,30.74,2.05,208757.36,3.71
1731306.13,30.74,2.06,208864.28,3.71
1730630.21,30.74,2.05,208145.87,3.7
1730630.21,30.74,2.05,208117.12,3.7
1730414.72,30.74,2.05,208054.06,3.7
1730629.62,30.75,2.06,208284.9,3.7
1730935.41,30.75,2.06,208629.54,3.71
1730825.52,30.76,2.06,208609.58,3.71
1730796.44,30.76,2.07,208709.58,3.71
1730973.07,30.77,2.07,208714.43,3.71
1730756.03,30.77,2.07,208708.69,3.71
1730756.03,30.77,2.07,208694.14,3.71
1730538.98,30.77,2.07,208688.85,3.71
1730323.49,30.77,2.07,208694.11,3.71
1730106.45,30.77,2.07,208975.35,3.72
1729838.27,30.77,2.07,208979.87,3.72
1729705.97,30.77,2.07,209169.46,3.72
1729411.84,30.77,2.07,208470.9,3.71
1729113.71,30.77,2.07,208439.47,3.71
1728845.54,30.77,2.08,208441.8,3.71
1728818.01,30.78,2.08,208537.93,3.71
1728818.01,30.78,2.08,208516.71,3.71
1729041.06,30.78,2.08,208942.9,3.72
1729425.29,30.79,2.09,208883.51,3.72
1729209.8,30.79,2.09,208888.77,3.72
1728481.07,30.79,2.08,208212.34,3.71
1728697.51,30.79,2.09,208283.3,3.71
1728482.02,30.79,2.09,208220.23,3.71
1728264.98,30.8,2.09,208214.94,3.71
1728049.48,30.8,2.09,208151.43,3.71
1725694.41,30.8,2.09,208100.89,3.71
1725940.02,30.8,2.1,208073.04,3.71
1726090.77,30.81,2.11,208068.5,3.71
1725792.64,30.81,2.11,208043.98,3.71
1725792.64,30.81,2.11,208093.65,3.72
1725494.51,30.81,2.11,208057.08,3.72
1725007.22,30.81,2.1,207527.02,3.71
1725225.98,30.81,2.11,207515.7,3.71
1725105.5,30.82,2.11,207466.07,3.71
1724888.46,30.82,2.11,207392.01,3.71
1725203.44,30.82,2.12,206674.57,3.69
1724987.95,30.83,2.12,206665.6,3.69
1725204.39,30.83,2.12,206736.56,3.69
1725099.02,30.83,2.13,206724.76,3.7
1724883.52,30.84,2.13,206730.02,3.7
1724773.37,30.84,2.13,206821.18,3.7
1725023.5,30.84,2.14,206827.74,3.7
1725023.5,30.84,2.14,206801.61,3.7
1724994.42,30.85,2.14,206959.56,3.7
1724889.04,30.85,2.14,206970.83,3.7
1724903.51,30.85,2.14,206963.95,3.7
1724917.97,30.85,2.14,206957.06,3.7
1724890.44,30.86,2.15,207053.19,3.7
1724592.31,30.86,2.15,207031.61,3.7
1724281.77,30.86,2.15,207122.63,3.71
1724244.23,30.86,2.15,207034.44,3.7
1724216.7,30.86,2.15,207130.57,3.71
1723948.53,30.86,2.15,207132.9,3.71
1723919.45,30.86,2.15,207823.61,3.72
1723703.96,30.87,2.15,207828.87,3.72
1723405.83,30.87,2.15,207797.94,3.72
1723651.44,30.87,2.16,207804.87,3.72
1723383.26,30.87,2.16,207803.61,3.72
1723568.29,30.88,2.17,207804.09,3.72
1723270.16,30.88,2.17,207862.17,3.72
1723190.22,30.88,2.17,207871.12,3.73
1722974.73,30.88,2.17,207876.38,3.73
1722759.23,30.89,2.17,207881.64,3.73
1723089.38,30.9,2.18,207967.84,3.73
1723103.84,30.9,2.18,207955.09,3.73
1723076.31,30.9,2.19,207892.59,3.73
1722859.27,30.9,2.19,207887.29,3.73
1725624.41,30.95,2.24,210994.27,3.78
1725408.91,30.95,2.24,210986.82,3.79
1725381.38,30.96,2.24,211082.94,3.79
1725165.89,30.96,2.24,211190.27,3.79
1724844.65,30.96,2.24,211204.79,3.79
1724629.16,30.96,2.24,211141.73,3.79
1724511.77,30.96,2.24,210987.05,3.79
1724482.69,30.97,2.25,211770.27,3.8
1724865.38,30.98,2.25,212312.09,3.81
1724557.44,30.98,2.25,212197.0,3.81
1724782.03,30.98,2.26,212136.34,3.81
1724672.14,30.99,2.26,212114.79,3.81
1724364.2,30.99,2.26,212031.88,3.81
1724096.02,30.99,2.26,212036.4,3.81
1723880.53,30.99,2.26,211973.13,3.81
1723558.39,30.99,2.26,212187.91,3.81
1723260.26,30.99,2.26,212221.51,3.82
1722992.09,30.99,2.27,212218.42,3.82
1723618.13,31.0,2.28,212931.02,3.83
1723618.13,31.0,2.28,212898.46,3.83
1723320.0,31.0,2.28,212958.3,3.83
1723037.37,31.0,2.28,212949.41,3.83
1722769.2,31.0,2.28,212946.32,3.83
1722561.97,31.0,2.28,212700.76,3.83
1722346.47,31.01,2.28,212693.4,3.83
1722346.47,31.01,2.28,213384.21,3.84
1722346.47,31.01,2.28,213329.19,3.84
1722078.3,31.01,2.28,213327.26,3.84
1721998.36,31.01,2.28,213336.21,3.84
1721730.19,31.01,2.29,213338.54,3.84
1721702.66,31.01,2.29,213434.67,3.84
1721702.66,31.01,2.29,213379.64,3.84
1721420.67,31.01,2.29,213286.44,3.84
1721205.17,31.02,2.29,213222.94,3.84
1721030.61,31.02,2.29,214281.25,3.86
1720815.12,31.02,2.29,214218.19,3.86
1720815.12,31.02,2.29,214193.83,3.86
1720522.67,31.02,2.29,214179.51,3.86
1720412.77,31.02,2.3,214215.56,3.86
1720114.65,31.02,2.3,214189.92,3.86
1719832.01,31.02,2.3,214178.12,3.86
1719563.84,31.02,2.3,214180.45,3.86
1719295.67,31.03,2.3,214180.89,3.86
1718972.1,31.02,2.3,214205.41,3.87
1719031.2,31.03,2.3,214206.76,3.87
1718815.71,31.03,2.3,214212.02,3.87
1718892.66,31.04,2.31,214040.13,3.86
1718594.53,31.04,2.31,214014.59,3.87
1718488.64,31.04,2.31,213578.2,3.86
1718741.06,31.05,2.32,213118.21,3.85
1719016.62,31.06,2.33,213122.06,3.85
1718718.5,31.06,2.33,213096.41,3.85
1718422.69,31.06,2.33,213058.73,3.85
1718124.56,31.06,2.33,213033.54,3.85
1718124.56,31.06,2.33,214003.98,3.87
1717909.07,31.06,2.33,213940.47,3.87
1717615.46,31.06,2.33,213935.75,3.87
1717398.42,31.06,2.33,213874.31,3.87
1717182.92,31.06,2.33,213866.95,3.87
1716884.8,31.06,2.34,213983.46,3.87
1716411.01,31.06,2.33,213366.57,3.86
1717404.95,31.08,2.35,214259.67,3.88
1717404.95,31.08,2.35,214199.92,3.88
1717136.77,31.08,2.35,214192.58,3.88
1717165.91,31.08,2.35,214198.95,3.88
1716867.79,31.08,2.35,214173.97,3.88
1716599.61,31.08,2.36,214170.99,3.88
1716685.37,31.09,2.36,213495.55,3.87
1716685.37,31.09,2.36,213441.0,3.87
1717032.89,31.1,2.37,213443.12,3.87
1716734.51,31.1,2.37,213373.19,3.87
1716894.1,31.1,2.37,213376.38,3.87
1716625.92,31.1,2.38,213368.95,3.87
1716625.92,31.1,2.38,213343.12,3.87
1716327.79,31.1,2.38,213311.69,3.87
1716549.28,31.11,2.38,213331.55,3.87
1716332.24,31.11,2.38,213326.25,3.87
1716304.71,31.12,2.39,213422.38,3.87
1716006.58,31.12,2.39,213355.35,3.87
1715789.54,31.12,2.39,213868.06,3.88
1715521.37,31.12,2.39,213860.71,3.88
1715668.04,31.12,2.39,213834.18,3.88
1715452.55,31.13,2.39,213771.12,3.88
1715237.05,31.13,2.39,213776.38,3.88
1715020.01,31.13,2.39,213702.31,3.88
1714751.84,31.13,2.39,213706.83,3.88
1714534.8,31.13,2.39,214141.05,3.89
1714236.67,31.13,2.39,214116.66,3.89
1714236.67,31.13,2.39,214090.02,3.89
1714381.15,31.14,2.4,213541.61,3.88
1713966.73,31.13,2.4,213577.14,3.88
1713966.73,31.13,2.4,213572.4,3.88
1713698.55,31.14,2.4,213571.47,3.88
1713790.23,31.14,2.41,213370.78,3.88
1713790.23,31.14,2.41,213411.7,3.88
1713805.72,31.14,2.41,213403.65,3.88
1713507.59,31.14,2.41,213489.4,3.88
1713507.59,31.14,2.41,213434.37,3.88
1713292.1,31.15,2.41,213371.11,3.88
1713292.1,31.15,2.41,213414.67,3.88
1713193.05,31.14,2.41,213696.38,3.88
1713561.63,31.16,2.42,214772.14,3.91
1713451.74,31.16,2.42,214747.2,3.91
1713183.56,31.16,2.42,214746.27,3.91
1713183.56,31.16,2.42,214724.6,3.91
1712874.85,31.16,2.42,214757.77,3.91
1712657.8,31.16,2.42,214667.35,3.91
1712686.95,31.17,2.43,214746.33,3.91
1712972.28,31.17,2.43,215262.07,3.92
1713348.82,31.18,2.44,215654.89,3.92
1713131.78,31.18,2.44,215936.18,3.93
1713051.84,31.19,2.45,215945.13,3.93
1713436.07,31.19,2.45,215885.81,3.93
1713652.52,31.2,2.46,215956.77,3.93
1713803.26,31.21,2.47,215952.24,3.93
1713518.17,31.21,2.47,216003.83,3.93
1713250.0,31.21,2.47,216001.9,3.93
1712981.83,31.21,2.47,216006.42,3.94
1713227.44,31.22,2.47,215978.17,3.94
1713227.44,31.22,2.47,215954.41,3.93
1712959.26,31.22,2.48,215958.93,3.94
1713135.89,31.22,2.48,215963.78,3.94
1713108.36,31.23,2.48,216059.91,3.94
1712892.87,31.23,2.49,215996.84,3.94
1713109.31,31.23,2.49,216067.81,3.94
1713029.37,31.24,2.49,216076.76,3.94
1712731.25,31.24,2.49,216027.32,3.94
1712882.44,31.24,2.5,216034.88,3.94
1712614.27,31.24,2.5,216033.62,3.94
1712508.94,31.24,2.5,215821.38,3.94
1712429.0,31.25,2.5,215830.33,3.94
1712399.92,31.25,2.51,216008.04,3.94
1712399.92,31.25,2.51,215981.91,3.94
1712114.83,31.25,2.51,215710.18,3.94
1712444.98,31.26,2.52,215796.38,3.94
1712229.49,31.26,2.52,215789.02,3.94
1712012.44,31.27,2.52,215783.27,3.94
1711714.32,31.27,2.52,215758.49,3.94
1711498.82,31.27,2.52,215751.13,3.94
1711200.69,31.27,2.52,215627.38,3.94
1710985.2,31.27,2.52,215632.64,3.94
1710875.31,31.27,2.52,215614.53,3.94
1710658.26,31.27,2.52,215669.7,3.94
1710334.7,31.27,2.52,215644.0,3.94
1710056.71,31.28,2.53,215640.92,3.94
1709782.6,31.28,2.53,216666.64,3.96
1709565.56,31.28,2.53,216661.35,3.96
1709348.51,31.28,2.53,216587.29,3.96
1709571.56,31.29,2.53,217012.75,3.97
1709491.62,31.29,2.54,217021.7,3.97
1709193.49,31.29,2.54,216991.29,3.97
1709193.49,31.29,2.54,216967.54,3.97
1709354.53,31.3,2.54,217308.07,3.98
1709431.48,31.3,2.55,217136.19,3.98
1709133.35,31.3,2.55,217111.41,3.98
1708835.22,31.3,2.55,217078.82,3.98
1708537.1,31.3,2.55,217056.52,3.98
1708427.2,31.31,2.55,217039.37,3.98
1708129.07,31.31,2.55,217017.79,3.98
1708188.17,31.31,2.56,216996.5,3.98
1708188.17,31.31,2.56,216970.67,3.98
1707972.68,31.31,2.56,216907.61,3.98
1707485.38,31.31,2.56,216377.55,3.97
1707662.01,31.31,2.56,216382.4,3.97
1707220.75,31.31,2.56,215898.65,3.96
1707110.85,31.31,2.56,215872.83,3.96
1706893.81,31.31,2.56,215869.35,3.96
1706676.77,31.32,2.56,216232.05,3.97
1706596.83,31.32,2.56,216241.0,3.97
1706569.3,31.32,2.57,216337.13,3.97
1706301.13,31.32,2.57,216329.7,3.97
1706084.08,31.33,2.57,216843.42,3.98
1706230.76,31.33,2.57,216818.01,3.98
1706513.42,31.34,2.58,216857.3,3.98
1706654.29,31.34,2.58,216924.41,3.98
1706654.29,31.34,2.58,216907.51,3.98
1706669.79,31.34,2.59,216903.02,3.98
1706589.85,31.35,2.59,216911.97,3.98
1706281.13,31.35,2.59,216286.84,3.97
1706012.96,31.35,2.59,216289.18,3.97
1705734.97,31.35,2.59,216291.51,3.97
1706326.19,31.36,2.6,216602.06,3.98
1706542.64,31.37,2.61,216673.03,3.98
1706260.0,31.37,2.61,216661.21,3.98
1705991.83,31.37,2.61,216658.13,3.98
1705804.34,31.37,2.61,216630.85,3.98
1705587.29,31.37,2.61,216912.1,3.99
1705371.8,31.37,2.61,217020.79,3.99
1705154.76,31.38,2.61,217015.05,3.99
1705074.82,31.38,2.62,217024.0,3.99
1705159.01,31.38,2.62,217770.33,4.01
1705049.12,31.39,2.63,217747.18,4.01
1704833.63,31.39,2.63,217683.74,4.01
1704806.1,31.39,2.63,217779.86,4.01
1704806.1,31.39,2.63,217750.52,4.01
1704700.2,31.4,2.63,217314.13,4.0
1704484.71,31.4,2.63,217319.39,4.0
1704186.58,31.4,2.63,217356.39,4.0
1704157.5,31.4,2.64,217534.31,4.01
1704077.56,31.41,2.64,217543.25,4.01
1704048.48,31.41,2.64,217721.42,4.01
1703938.59,31.41,2.65,217709.85,4.01
1704046.15,31.42,2.65,217967.99,4.02
1703777.98,31.42,2.65,217966.73,4.02
1703777.98,31.42,2.65,217909.27,4.02
1703509.8,31.42,2.65,217911.6,4.02
1703618.91,31.43,2.66,217907.58,4.02
1703803.94,31.43,2.66,217908.06,4.02
1703495.99,31.43,2.66,217886.92,4.02
1703197.87,31.43,2.66,217921.46,4.02
1702903.74,31.43,2.66,217222.9,4.01
1702686.7,31.43,2.66,217217.61,4.01
1702686.7,31.43,2.66,217331.91,4.01
1700331.63,31.44,2.67,217281.38,4.02
1700118.46,31.44,2.67,217265.88,4.02
1699820.33,31.44,2.67,217241.1,4.02
1700035.23,31.45,2.68,217656.85,4.03
1700342.57,31.45,2.68,217717.12,4.03
1700648.37,31.46,2.69,218061.76,4.03
1700543.0,31.46,2.69,218075.08,4.03
1700325.95,31.47,2.69,217953.49,4.03
1700031.7,31.47,2.69,217749.1,4.03
1700031.7,31.47,2.69,217692.5,4.03
1699708.14,31.47,2.69,217675.18,4.03
1699598.24,31.47,2.7,217650.93,4.03
1699300.11,31.47,2.7,217690.95,4.03
1699194.22,31.47,2.7,217254.56,4.02
1699104.47,31.47,2.7,217263.51,4.02
1699024.53,31.48,2.71,217272.46,4.03
1698648.8,31.48,2.71,216983.02,4.02
1698350.68,31.48,2.71,216948.93,4.02
1698135.18,31.48,2.71,216885.86,4.02
1697867.01,31.48,2.71,216884.93,4.02
1697568.88,31.48,2.71,216981.27,4.02
1697745.51,31.49,2.71,216985.56,4.02
1697528.47,31.49,2.71,217499.25,4.03
1697230.34,31.49,2.72,217537.8,4.04
1696932.21,31.49,2.72,217569.38,4.04
1696991.31,31.49,2.72,217570.73,4.04
1696723.14,31.49,2.72,217571.17,4.04
1696425.01,31.49,2.72,217602.9,4.04
1696209.51,31.5,2.72,217539.39,4.04
1696529.41,31.5,2.73,217180.04,4.03
1696555.21,31.51,2.73,217783.52,4.04
1696339.72,31.51,2.73,217788.78,4.05
1696071.54,31.51,2.74,217770.76,4.05
1695854.5,31.51,2.74,218286.49,4.06
1695556.37,31.51,2.74,218488.01,4.06
1695451.0,31.52,2.74,218499.28,4.06
1695182.82,31.52,2.74,218496.3,4.06
1695212.78,31.52,2.74,218508.55,4.06
1694944.61,31.52,2.74,218505.58,4.06
1695535.83,31.53,2.76,218816.13,4.07
1695510.62,31.54,2.76,218803.23,4.07
1695751.01,31.54,2.77,218521.94,4.06
1695751.01,31.54,2.77,218571.96,4.07
1695780.97,31.54,2.77,218584.21,4.07
1695563.92,31.54,2.77,218865.86,4.07
1695879.68,31.55,2.77,218789.53,4.07
1695662.64,31.55,2.77,218783.99,4.07
1696010.17,31.56,2.78,218769.47,4.07
1695981.09,31.57,2.79,218948.36,4.08
