ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
1133,5572,5166800,6212,6444640
1133,5572,5166800,6212,6444960
1133,5572,5166800,6212,6445960
1133,5572,5166800,6212,6445960
1133,5572,5166800,6212,6445960
1133,5572,5167610,6212,6446770
1133,5572,5167980,6212,6447140
1133,5572,5168980,6212,6448140
1133,5572,5168980,6212,6448140
1133,5572,5168980,6212,6448370
1134,5580,5169980,6212,6449370
1134,5580,5170790,6212,6450180
1134,5580,5170790,6212,6451180
1134,5580,5171020,6212,6451410
1134,5580,5172020,6212,6452410
1134,5580,5172020,6212,6452880
1134,5580,5173020,6212,6453880
1134,5580,5173490,6212,6454350
1134,5580,5173490,6212,6454350
1134,5580,5173490,6212,6454350
1134,5580,5173970,6212,6454830
1134,5580,5174780,6212,6455640
1134,5580,5175590,6212,6456450
1134,5580,5175590,6212,6456450
1134,5580,5176060,6212,6456920
1134,5580,5176060,6212,6456920
1134,5580,5176060,6212,6456920
1134,5580,5176060,6212,6457920
1135,5588,5177060,6212,6458920
1135,5588,5178060,6212,6459920
1135,5588,5178290,6212,6460150
1135,5588,5179100,6212,6460960
1135,5588,5180100,6212,6461960
1135,5588,5180100,6212,6462430
1135,5588,5180100,6212,6462430
1135,5588,5181100,6212,6463430
1135,5588,5182100,6212,6464430
1135,5588,5182560,6212,6464890
1135,5588,5182560,6212,6465890
1135,5588,5183560,6212,6466890
1135,5588,5184560,6212,6467890
1136,5596,5185560,6212,6468890
1136,5596,5185560,6212,6469700
1136,5596,5186370,6212,6470510
1136,5596,5187180,6212,6471320
1136,5596,5187990,6212,6472130
1136,5596,5188990,6212,6473130
1136,5596,5189460,6212,6473600
1136,5596,5190460,6212,6474600
1136,5596,5191460,6212,6475600
1136,5596,5191460,6212,6475600
1136,5596,5191460,6212,6476410
1136,5596,5191460,6212,6477410
1137,5604,5192460,6212,6478410
1137,5604,5193270,6212,6479220
1137,5604,5193270,6212,6480030
1137,5604,5194080,6212,6480840
1137,5604,5194890,6212,6481650
1137,5604,5195260,6212,6482020
1137,5604,5195490,6212,6482250
1137,5604,5195490,6212,6483060
1137,5604,5195490,6212,6483610
1137,5604,5195960,6212,6484080
1137,5604,5196960,6212,6485080
1137,5604,5196960,6212,6486080
1137,5604,5196960,6212,6486890
1137,5604,5196960,6212,6486890
1137,5604,5196960,6212,6486890
1137,5604,5197960,6212,6487890
1137,5604,5197960,6212,6488890
1137,5604,5198960,6212,6489890
1137,5604,5198960,6212,6490350
1138,5612,5199960,6212,6491350
1138,5612,5200960,6212,6492350
1138,5612,5200960,6212,6492350
1138,5612,5200960,6212,6493350
1138,5612,5200960,6212,6494350
1138,5612,5200960,6212,6495160
1138,5612,5201770,6212,6495970
1138,5612,5202770,6212,6496970
1138,5612,5203580,6212,6497780
1138,5612,5203580,6212,6498780
1138,5612,5204130,6212,6499330
1138,5612,5204940,6212,6500140
1138,5612,5205940,6212,6501140
1138,5612,5206260,6212,6501460
1138,5612,5206260,6212,6502270
1139,5620,5207260,6212,6503270
1139,5620,5207260,6212,6503920
1139,5620,5208260,6212,6504920
1139,5620,5208260,6212,6505570
1139,5620,5209260,6212,6506570
1139,5620,5209260,6212,6507570
1139,5620,5209260,6212,6508380
1139,5620,5210260,6212,6509380
1139,5620,5210260,6212,6509380
1139,5620,5210260,6212,6510380
1139,5620,5211260,6212,6511380
1139,5620,5212260,6212,6512380
1139,5620,5213260,6212,6513380
1139,5620,5213580,6212,6513700
1139,5620,5213580,6212,6514700
1139,5620,5213580,6212,6515700
1140,5628,5214390,6212,6516510
1140,5628,5214390,6212,6516980
1140,5628,5215390,6212,6517980
1140,5628,5215390,6212,6517980
1140,5628,5216390,6212,6518980
1140,5628,5217390,6212,6519980
1140,5628,5218390,6212,6520980
1140,5628,5219390,6212,6521980
1140,5628,5220390,6212,6522980
1140,5628,5220390,6212,6523300
1140,5628,5221390,6212,6524300
1140,5628,5221390,6212,6524300
1141,5636,5222390,6212,6525300
1141,5636,5222710,6212,6525620
1141,5636,5223710,6212,6526620
1141,5636,5223710,6212,6527210
1141,5636,5224520,6212,6528020
1141,5636,5224990,6212,6528490
1141,5636,5225990,6212,6529490
1141,5636,5226990,6212,6530490
1141,5636,5226990,6212,6531080
1141,5636,5227990,6212,6532080
1141,5636,5228990,6212,6533080
1142,5644,5229990,6212,6534080
1142,5644,5230460,6212,6534550
1142,5644,5231460,6212,6535550
1142,5644,5231930,6212,6536020
1142,5644,5232150,6212,6536240
1142,5644,5232520,6212,6536610
1142,5644,5233520,6212,6537610
1142,5644,5233520,6212,6538610
1142,5644,5233750,6212,6538840
1142,5644,5233750,6212,6538840
1142,5644,5234210,6212,6539300
1142,5644,5235020,6212,6540110
1142,5644,5236020,6212,6541110
1142,5644,5236020,6212,6541110
1142,5644,5236020,6212,6541110
1142,5644,5237020,6212,6542110
1143,5652,5237830,6212,6542920
1143,5652,5238150,6212,6543240
1143,5652,5238150,6212,6543240
1143,5652,5239150,6212,6544240
1143,5652,5240150,6212,6545240
1143,5652,5240150,6212,6546240
1143,5652,5240150,6212,6546460
1143,5652,5240520,6212,6546830
1143,5652,5240520,6212,6547640
1143,5652,5240840,6212,6547960
1143,5652,5241840,6212,6548960
1143,5652,5242310,6212,6549430
1143,5652,5242310,6212,6550430
1143,5652,5243310,6212,6551430
1143,5652,5243960,6212,6552080
1143,5652,5244420,6212,6552540
1144,5660,5245420,6212,6553540
1144,5660,5246420,6212,6554540
1144,5660,5246420,6212,6554540
1144,5660,5246580,6212,6554700
1144,5660,5247050,6212,6555170
1144,5660,5247050,6212,6555170
1144,5660,5247050,6212,6555330
1144,5660,5248050,6212,6556330
1144,5660,5248510,6212,6556790
1144,5660,5248740,6212,6557020
1144,5660,5248970,6212,6557250
1144,5660,5248970,6212,6557250
1144,5660,5249970,6212,6558250
1144,5660,5250970,6212,6559250
1144,5660,5251200,6212,6559480
1144,5660,5251660,6212,6559940
1144,5660,5251660,6212,6560940
1144,5660,5252130,6212,6561410
1144,5660,5252290,6212,6561570
1145,5668,5253290,6212,6562570
1145,5668,5253290,6212,6562570
1145,5668,5254290,6212,6563570
1145,5668,5255290,6212,6564570
1145,5668,5255290,6212,6564570
1145,5668,5255290,6212,6564570
1145,5668,5256100,6212,6565380
1145,5668,5256570,6212,6565850
1145,5668,5256570,6212,6566080
1145,5668,5256730,6212,6566240
1145,5668,5257730,6212,6567240
1145,5668,5257730,6212,6567240
1145,5668,5258730,6212,6568240
1145,5668,5259730,6212,6569240
1146,5676,5260730,6212,6570240
1146,5676,5261050,6212,6570560
1146,5676,5261370,6212,6570880
1146,5676,5262370,6212,6571880
1146,5676,5262370,6212,6571880
1146,5676,5263180,6212,6572690
1146,5676,5263500,6212,6573010
1146,5676,5263500,6212,6573010
1146,5676,5263500,6212,6573010
1146,5676,5263500,6212,6573010
1146,5676,5264500,6212,6574010
1146,5676,5264500,6212,6574480
1146,5676,5265050,6212,6575030
1146,5676,5266050,6212,6576030
1146,5676,5267050,6212,6577030
1147,5684,5268050,6212,6578030
1147,5684,5269050,6212,6579030
1147,5684,5270050,6212,6580030
1147,5684,5271050,6212,6581030
1148,5692,5279050,6212,6589030
1148,5692,5279860,6212,6589840
1148,5692,5279860,6212,6589840
1148,5692,5280510,6212,6590490
1148,5692,5280510,6212,6591490
1148,5692,5281510,6212,6592490
1148,5692,5281980,6212,6592960
1148,5692,5281980,6212,6592960
1148,5692,5281980,6212,6593770
1149,5700,5282790,6212,6594580
1149,5700,5283790,6212,6595580
1149,5700,5283790,6212,6595580
1149,5700,5283790,6212,6596580
1149,5700,5283790,6212,6597040
1149,5700,5284790,6212,6598040
1149,5700,5285790,6212,6599040
1149,5700,5285790,6212,6600040
1149,5700,5285790,6212,6600040
1149,5700,5286790,6212,6601040
1149,5700,5287600,6212,6601850
1149,5700,5287600,6212,6602850
1149,5700,5288600,6212,6603850
1149,5700,5289410,6212,6604660
1149,5700,5289410,6212,6605030
1149,5700,5289880,6212,6605500
1150,5708,5290880,6212,6606500
1150,5708,5290880,6212,6607500
1150,5708,5290880,6212,6607960
1150,5708,5291880,6212,6608960
1150,5708,5292880,6212,6609960
1150,5708,5293880,6212,6610960
1150,5708,5294880,6212,6611960
1150,5708,5294880,6212,6612960
1150,5708,5295350,6212,6613430
1150,5708,5296350,6212,6614430
1150,5708,5297350,6212,6615430
1150,5708,5297350,6212,6615430
1151,5716,5298350,6212,6616430
1151,5716,5299350,6212,6617430
1151,5716,5299820,6212,6617900
1151,5716,5299820,6212,6618900
1151,5716,5299820,6212,6619900
1151,5716,5300820,6212,6620900
1151,5716,5301820,6212,6621900
1151,5716,5302820,6212,6622900
1151,5716,5303820,6212,6623900
1151,5716,5304190,6212,6624270
1151,5716,5304660,6212,6624740
1151,5716,5304660,6212,6625740
1151,5716,5305470,6212,6626550
1152,5724,5306280,6212,6627360
1152,5724,5307090,6212,6628170
1152,5724,5307090,6212,6629170
1152,5724,5307090,6212,6630170
1152,5724,5307090,6212,6630170
1152,5724,5307900,6212,6630980
1152,5724,5308900,6212,6631980
1152,5724,5308900,6212,6632980
1152,5724,5309900,6212,6633980
1152,5724,5309900,6212,6634980
1152,5724,5310220,6212,6635300
1152,5724,5311220,6212,6636300
1152,5724,5311220,6212,6637110
1152,5724,5312030,6212,6637920
1152,5724,5312030,6212,6638920
1152,5724,5312030,6212,6638920
1152,5724,5312030,6212,6639510
1152,5724,5312030,6212,6639510
1152,5724,5312360,6212,6639840
1152,5724,5312360,6212,6639840
1153,5732,5313360,6212,6640840
1153,5732,5314360,6212,6641840
1153,5732,5315170,6212,6642650
1153,5732,5315170,6212,6642650
1153,5732,5315170,6212,6642650
1153,5732,5316170,6212,6643650
1153,5732,5317170,6212,6644650
1153,5732,5317170,6212,6645300
1153,5732,5318170,6212,6646300
1153,5732,5318630,6212,6646760
1153,5732,5319630,6212,6647760
1154,5740,5320630,6212,6648760
1154,5740,5320630,6212,6649230
1154,5740,5321630,6212,6650230
1154,5740,5321630,6212,6650230
1154,5740,5322630,6212,6651230
1154,5740,5322630,6212,6651230
1154,5740,5322630,6212,6652230
1154,5740,5323100,6212,6652700
1154,5740,5323910,6212,6653510
1154,5740,5324280,6212,6653880
1154,5740,5325280,6212,6654880
1154,5740,5325280,6212,6655880
1154,5740,5326280,6212,6656880
1154,5740,5326280,6212,6657880
1154,5740,5326280,6212,6658880
1154,5740,5327280,6212,6659880
1155,5748,5328090,6212,6660690
1155,5748,5328900,6212,6661500
1155,5748,5329710,6212,6662310
1155,5748,5329710,6212,6663310
1155,5748,5330710,6212,6664310
1155,5748,5331180,6212,6664780
1155,5748,5331990,6212,6665590
1155,5748,5331990,6212,6666590
1155,5748,5332990,6212,6667590
1155,5748,5332990,6212,6667590
1155,5748,5332990,6212,6667590
1155,5748,5333990,6212,6668590
1155,5748,5334990,6212,6669590
1155,5748,5335310,6212,6669910
1156,5756,5335860,6212,6670460
1156,5756,5335860,6212,6670460
1156,5756,5335860,6212,6670460
1156,5756,5336860,6212,6671460
1156,5756,5337670,6212,6672270
1156,5756,5338320,6212,6672920
1156,5756,5339320,6212,6673920
1156,5756,5339550,6212,6674150
1156,5756,5339550,6212,6675150
1156,5756,5340550,6212,6676150
1156,5756,5341360,6212,6676960
1156,5756,5342170,6212,6677770
1157,5764,5343170,6212,6678770
1157,5764,5343630,6212,6679230
1157,5764,5343630,6212,6680230
1157,5764,5344630,6212,6681230
1157,5764,5345630,6212,6682230
1157,5764,5345630,6212,6683230
1157,5764,5346630,6212,6684230
1157,5764,5347630,6212,6685230
1157,5764,5348630,6212,6686230
1157,5764,5349440,6212,6687040
1158,5772,5350250,6212,6687850
1158,5772,5350250,6212,6688850
1158,5772,5350250,6212,6689070
1158,5772,5350250,6212,6689070
1158,5772,5351250,6212,6690070
1158,5772,5351710,6212,6690530
1158,5772,5352710,6212,6691530
1158,5772,5352710,6212,6692530
1158,5772,5352710,6212,6692530
1158,5772,5353190,6212,6693010
1158,5772,5353190,6212,6694010
1158,5772,5354000,6212,6694820
1158,5772,5355000,6212,6695820
1158,5772,5356000,6212,6696820
1158,5772,5357000,6212,6697820
1158,5772,5357000,6212,6697820
1159,5780,5358000,6212,6698820
1159,5780,5358000,6212,6699820
1159,5780,5359000,6212,6700820
1159,5780,5360000,6212,6701820
1159,5780,5360650,6212,6702470
1159,5780,5361650,6212,6703470
1159,5780,5361650,6212,6703790
1159,5780,5362650,6212,6704790
1159,5780,5362650,6212,6704790
1159,5780,5362760,6212,6704900
1160,5788,5363760,6212,6705900
1160,5788,5364230,6212,6706370
1160,5788,5365230,6212,6707370
1160,5788,5365230,6212,6707370
1160,5788,5365700,6212,6707840
1160,5788,5366510,6212,6708650
1160,5788,5367510,6212,6709650
1160,5788,5368160,6212,6710300
1160,5788,5368160,6212,6711300
1160,5788,5368160,6212,6712300
1160,5788,5369160,6212,6713300
1160,5788,5369970,6212,6714110
1160,5788,5369970,6212,6714270
1161,5796,5370970,6212,6715270
1161,5796,5370970,6212,6716270
1161,5796,5371970,6212,6717270
1161,5796,5371970,6212,6718270
1161,5796,5371970,6212,6719270
1161,5796,5372970,6212,6720270
1161,5796,5373440,6212,6720740
1161,5796,5374440,6212,6721740
1161,5796,5375440,6212,6722740
1161,5796,5376250,6212,6723550
1161,5796,5376250,6212,6723550
1161,5796,5376250,6212,6724360
1161,5796,5376250,6212,6724360
1161,5796,5376250,6212,6724360
1161,5796,5377060,6212,6725170
1162,5804,5378060,6212,6726170
1162,5804,5379060,6212,6727170
1162,5804,5379060,6212,6728170
1162,5804,5379530,6212,6728640
1162,5804,5379760,6212,6728870
1162,5804,5380570,6212,6729680
1162,5804,5381570,6212,6730680
1162,5804,5381570,6212,6730680
1162,5804,5381570,6212,6730680
1162,5804,5382570,6212,6731680
1162,5804,5383570,6212,6732680
1162,5804,5383570,6212,6733680
1162,5804,5383570,6212,6734680
1162,5804,5384040,6212,6735150
1162,5804,5384510,6212,6735620
1163,5812,5385510,6212,6736620
1163,5812,5386510,6212,6737620
1163,5812,5387510,6212,6738620
1163,5812,5387510,6212,6739620
1163,5812,5387830,6212,6739940
1163,5812,5388300,6212,6740410
1163,5812,5388300,6212,6741220
1163,5812,5388300,6212,6742220
1163,5812,5388300,6212,6743220
1163,5812,5389110,6212,6744030
1163,5812,5390110,6212,6745030
1163,5812,5390110,6212,6745030
1163,5812,5390110,6212,6745030
1164,5820,5391110,6212,6746030
1164,5820,5392110,6212,6747030
1164,5820,5394110,6212,6749030
1164,5820,5395110,6212,6750030
1164,5820,5395110,6212,6750350
1164,5820,5395110,6212,6751160
1164,5820,5395920,6212,6751970
1164,5820,5396390,6212,6752440
1164,5820,5397390,6212,6753440
1165,5828,5398390,6212,6754440
1165,5828,5398390,6212,6755440
1165,5828,5399200,6212,6756250
1165,5828,5400200,6212,6757250
1165,5828,5400850,6212,6757900
1165,5828,5400850,6212,6758900
1165,5828,5402850,6212,6760900
1165,5828,5403850,6212,6761900
1165,5828,5403850,6212,6761900
1165,5828,5404320,6212,6762370
1165,5828,5404320,6212,6763370
1165,5828,5404320,6212,6764370
1165,5828,5405320,6212,6765370
1165,5828,5405320,6212,6765370
1166,5836,5405790,6212,6765840
1166,5836,5406160,6212,6766210
1166,5836,5406480,6212,6766530
1166,5836,5406950,6212,6767000
1166,5836,5406950,6212,6767000
1166,5836,5406950,6212,6768000
1166,5836,5407420,6212,6768470
1166,5836,5408420,6212,6769470
1166,5836,5409010,6212,6770060
1166,5836,5410010,6212,6771060
1166,5836,5411010,6212,6772060
1166,5836,5411820,6212,6772870
1167,5844,5419820,6212,6780870
1167,5844,5419820,6212,6781870
1167,5844,5420630,6212,6782680
1168,5852,5421630,6212,6783680
1168,5852,5422630,6212,6784680
1168,5852,5423630,6212,6785680
1168,5852,5424630,6212,6786680
1168,5852,5424630,6212,6787680
1168,5852,5425630,6212,6788680
1168,5852,5426630,6212,6789680
1168,5852,5427630,6212,6790680
1168,5852,5428630,6212,6791680
1168,5852,5428950,6212,6792000
1169,5860,5429950,6212,6793000
1169,5860,5430950,6212,6794000
1169,5860,5431600,6212,6794650
1169,5860,5431600,6212,6794650
1169,5860,5431600,6212,6795650
1169,5860,5432600,6212,6796650
1169,5860,5432600,6212,6797020
1169,5860,5433600,6212,6798020
1169,5860,5433600,6212,6798020
1169,5860,5434600,6212,6799020
1169,5860,5435600,6212,6800020
1169,5860,5436070,6212,6800490
1170,5868,5437070,6212,6801490
1170,5868,5437880,6212,6802300
1170,5868,5438350,6212,6802770
1170,5868,5439160,6212,6803580
1170,5868,5439160,6212,6804390
1170,5868,5439160,6212,6805390
1170,5868,5439160,6212,6805860
1170,5868,5439160,6212,6805860
1170,5868,5439160,6212,6806860
1170,5868,5439160,6212,6807670
1170,5868,5439630,6212,6808140
1170,5868,5439680,6212,6808190
1170,5868,5439680,6212,6808510
1170,5868,5439680,6212,6809510
1170,5868,5440680,6212,6810510
1170,5868,5440680,6212,6810510
1170,5868,5441140,6212,6810970
1170,5868,5441140,6212,6811970
1170,5868,5442140,6212,6812970
1170,5868,5442140,6212,6813440
1170,5868,5442300,6212,6813600
1170,5868,5443110,6212,6814410
1171,5876,5443920,6212,6815220
1171,5876,5444920,6212,6816220
1171,5876,5444920,6212,6817030
1171,5876,5445920,6212,6818030
1171,5876,5446920,6212,6819030
1171,5876,5447920,6212,6820030
1171,5876,5447920,6212,6820030
1171,5876,5448470,6212,6820580
1171,5876,5448470,6212,6820580
1171,5876,5449280,6212,6821390
1171,5876,5449280,6212,6821390
1171,5876,5449750,6212,6821860
1171,5876,5449750,6212,6822860
1172,5884,5450400,6212,6823510
1172,5884,5450400,6212,6823980
1172,5884,5450400,6212,6824980
1172,5884,5451400,6212,6825980
1172,5884,5451400,6212,6826450
1172,5884,5451870,6212,6826920
1172,5884,5451870,6212,6826920
1172,5884,5451870,6212,6827390
1172,5884,5452090,6212,6827610
1172,5884,5452090,6212,6827610
1172,5884,5452090,6212,6828610
1172,5884,5453090,6212,6829610
1172,5884,5454090,6212,6830610
1172,5884,5454560,6212,6831080
1172,5884,5455370,6212,6831890
1172,5884,5455370,6212,6832210
1172,5884,5456180,6212,6833020
1172,5884,5456180,6212,6834020
1172,5884,5457180,6212,6835020
1173,5892,5458180,6212,6836020
1173,5892,5458830,6212,6836670
1173,5892,5458830,6212,6837670
1173,5892,5458830,6212,6838140
1173,5892,5459640,6212,6838950
1173,5892,5459640,6212,6839950
1173,5892,5460640,6212,6840950
1173,5892,5460640,6212,6841420
1173,5892,5460960,6212,6841740
1173,5892,5461770,6212,6842550
1173,5892,5462090,6212,6842870
1173,5892,5462900,6212,6843680
1173,5892,5463900,6212,6844680
1173,5892,5463900,6212,6844680
1173,5892,5464370,6212,6845150
1173,5892,5464690,6212,6845470
1173,5892,5465150,6212,6845930
1174,5900,5466150,6212,6846930
1174,5900,5466150,6212,6847930
1174,5900,5466960,6212,6848740
1174,5900,5467960,6212,6849740
1174,5900,5468960,6212,6850740
1174,5900,5469770,6212,6851550
1174,5900,5469770,6212,6851550
1174,5900,5469770,6212,6851550
1174,5900,5469930,6212,6851710
1174,5900,5470740,6212,6852520
1174,5900,5470740,6212,6852520
1174,5900,5471060,6212,6852840
1174,5900,5471280,6212,6853060
1174,5900,5472280,6212,6854060
1175,5908,5473280,6212,6855060
1175,5908,5473280,6212,6855060
1175,5908,5473280,6212,6855870
1175,5908,5473280,6212,6859870
1175,5908,5474090,6212,6860680
1175,5908,5474090,6212,6861680
1175,5908,5475090,6212,6862680
1175,5908,5475090,6212,6862680
1175,5908,5475090,6212,6863680
1175,5908,5475090,6212,6863680
1175,5908,5475090,6212,6864680
1175,5908,5476090,6212,6865680
1175,5908,5476090,6212,6866140
1175,5908,5477090,6212,6867140
1175,5908,5477090,6212,6867140
1175,5908,5477090,6212,6867140
1175,5908,5477090,6212,6867140
1175,5908,5478090,6212,6868140
1175,5908,5478320,6212,6868370
1175,5908,5479320,6212,6869370
1176,5916,5480320,6212,6870370
1176,5916,5480790,6212,6870840
1176,5916,5481440,6212,6871490
1176,5916,5481440,6212,6871950
1176,5916,5482250,6212,6872760
1176,5916,5483250,6212,6873760
1176,5916,5484250,6212,6874760
1176,5916,5485250,6212,6875760
1177,5924,5493250,6212,6883760
1177,5924,5493250,6212,6884760
1177,5924,5493470,6212,6884980
1177,5924,5493470,6212,6884980
1178,5932,5494470,6212,6885980
1178,5932,5494580,6212,6886090
1178,5932,5494580,6212,6887090
1178,5932,5494900,6212,6887410
1178,5932,5495710,6212,6888220
1178,5932,5496710,6212,6889220
1178,5932,5497710,6212,6890220
1178,5932,5497710,6212,6890220
1178,5932,5497710,6212,6890220
1178,5932,5498710,6212,6891220
1178,5932,5499520,6212,6892030
1178,5932,5500330,6212,6892840
1178,5932,5501330,6212,6893840
1178,5932,5501330,6212,6894840
1178,5932,5501330,6212,6894840
1179,5940,5501800,6212,6895310
1179,5940,5501800,6212,6896310
1179,5940,5502610,6212,6897120
1179,5940,5502610,6212,6898120
1179,5940,5503610,6212,6899120
1179,5940,5503610,6212,6899580
1179,5940,5504610,6212,6900580
1179,5940,5504610,6212,6901580
1179,5940,5504610,6212,6901580
1179,5940,5504930,6212,6901900
1179,5940,5505160,6212,6902130
1179,5940,5506160,6212,6903130
1179,5940,5506160,6212,6903130
1179,5940,5507160,6212,6904130
1179,5940,5508160,6212,6905130
1179,5940,5508160,6212,6905940
1180,5948,5508630,6212,6906410
1180,5948,5509630,6212,6907410
1180,5948,5510630,6212,6908410
1180,5948,5511630,6212,6909410
1180,5948,5511630,6212,6909410
1180,5948,5511630,6212,6909640
1180,5948,5512100,6212,6910110
1180,5948,5512100,6212,6910430
1180,5948,5512100,6212,6911430
1180,5948,5512100,6212,6911430
1180,5948,5513100,6212,6912430
1180,5948,5513570,6212,6912900
1180,5948,5513570,6212,6912900
1180,5948,5513570,6212,6913900
1180,5948,5514570,6212,6914900
1180,5948,5514570,6212,6915370
1180,5948,5514570,6212,6915840
1180,5948,5515570,6212,6916840
1180,5948,5516380,6212,6917650
1180,5948,5516380,6212,6918650
1181,5956,5517380,6212,6919650
1181,5956,5517380,6212,6920650
1181,5956,5517700,6212,6920970
1181,5956,5517700,6212,6921440
1181,5956,5518700,6212,6922440
1181,5956,5519700,6212,6923440
1181,5956,5519700,6212,6923760
1181,5956,5520700,6212,6924760
1181,5956,5520700,6212,6925080
1181,5956,5521350,6212,6925730
1181,5956,5522160,6212,6926540
1181,5956,5522970,6212,6927350
1181,5956,5523970,6212,6928350
1182,5964,5524440,6212,6928820
1182,5964,5525440,6212,6929820
1182,5964,5526250,6212,6930630
1182,5964,5527060,6212,6931440
1182,5964,5528060,6212,6932440
1182,5964,5529060,6212,6933440
1182,5964,5529060,6212,6934440
1182,5964,5530060,6212,6935440
1182,5964,5531060,6212,6936440
1182,5964,5531060,6212,6937440
1182,5964,5531290,6212,6937670
1182,5964,5531290,6212,6937670
1183,5972,5532290,6212,6938670
1183,5972,5533290,6212,6939670
1183,5972,5533940,6212,6940320
1183,5972,5533940,6212,6941130
1183,5972,5534590,6212,6941780
1183,5972,5535400,6212,6942590
1183,5972,5536400,6212,6943590
1183,5972,5537400,6212,6944590
1183,5972,5538400,6212,6945590
1184,5980,5539400,6212,6946590
1184,5980,5539400,6212,6947590
1184,5980,5540400,6212,6948590
1184,5980,5541400,6212,6949590
1184,5980,5542400,6212,6950590
1184,5980,5542400,6212,6951590
1184,5980,5543210,6212,6952400
1184,5980,5543210,6212,6952400
1184,5980,5544210,6212,6953400
1184,5980,5544210,6212,6953400
1184,5980,5545210,6212,6954400
1184,5980,5546210,6212,6955400
1184,5980,5546210,6212,6956400
1185,5988,5546670,6212,6956860
1185,5988,5547480,6212,6957670
1185,5988,5547800,6212,6957990
1185,5988,5547800,6212,6957990
1185,5988,5548800,6212,6958990
1185,5988,5549800,6212,6959990
1185,5988,5549800,6212,6959990
1185,5988,5549800,6212,6960990
1185,5988,5550270,6212,6961460
1185,5988,5551080,6212,6962270
1185,5988,5551080,6212,6962270
1185,5988,5551080,6212,6962740
1185,5988,5551550,6212,6963210
1185,5988,5551550,6212,6964210
1185,5988,5552550,6212,6965210
1185,5988,5553550,6212,6966210
1185,5988,5554010,6212,6966670
1185,5988,5554010,6212,6966670
1186,5996,5555010,6212,6967670
1186,5996,5556010,6212,6968670
1186,5996,5556010,6212,6969320
1186,5996,5556480,6212,6969790
1186,5996,5556480,6212,6970110
1186,5996,5557290,6212,6970920
1186,5996,5558100,6212,6971730
1186,5996,5559100,6212,6972730
1186,5996,5560100,6212,6973730
1186,5996,5561100,6212,6974730
1187,6004,5561910,6212,6975540
1187,6004,5562910,6212,6976540
1187,6004,5563910,6212,6977540
1187,6004,5564380,6212,6978010
1187,6004,5564850,6212,6978480
1187,6004,5565850,6212,6979480
1187,6004,5566850,6212,6980480
1187,6004,5567850,6212,6981480
1187,6004,5568850,6212,6982480
1187,6004,5568850,6212,6983290
1188,6012,5569660,6212,6984100
1188,6012,5570660,6212,6985100
1188,6012,5571660,6212,6986100
1188,6012,5572660,6212,6987100
1188,6012,5572660,6212,6988100
1188,6012,5573660,6212,6989100
1188,6012,5573660,6212,6989100
1188,6012,5574470,6212,6989910
1188,6012,5575470,6212,6990910
1188,6012,5576470,6212,6991910
1189,6020,5577470,6212,6992910
1189,6020,5577470,6212,6993720
1189,6020,5578470,6212,6994720
1189,6020,5579470,6212,6995720
1189,6020,5579940,6212,6996190
1189,6020,5580940,6212,6997190
1189,6020,5581400,6212,6997650
1189,6020,5581870,6212,6998120
1190,6028,5585870,6212,7002120
1190,6028,5585870,6212,7002120
1190,6028,5586870,6212,7003120
1190,6028,5587870,6212,7004120
1190,6028,5588680,6212,7004930
1190,6028,5589680,6212,7005930
1190,6028,5590680,6212,7006930
1190,6028,5591680,6212,7007930
1190,6028,5591680,6212,7007930
1190,6028,5591680,6212,7007930
1190,6028,5591680,6212,7007930
1190,6028,5591680,6212,7008930
1190,6028,5592680,6212,7009930
1191,6036,5593000,6212,7010250
1191,6036,5593000,6212,7011250
1191,6036,5593220,6212,7011470
1191,6036,5593220,6212,7012280
1191,6036,5593690,6212,7012750
1191,6036,5593690,6212,7012750
1191,6036,5594340,6212,7013400
1191,6036,5595340,6212,7014400
1191,6036,5595340,6212,7014400
1191,6036,5596340,6212,7015400
1191,6036,5597340,6212,7016400
1191,6036,5598150,6212,7017210
1191,6036,5598620,6212,7017680
1191,6036,5598620,6212,7018490
1191,6036,5598620,6212,7018490
1191,6036,5599090,6212,7018960
1191,6036,5600090,6212,7019960
1191,6036,5600090,6212,7020960
1191,6036,5600090,6212,7021960
1192,6044,5601090,6212,7022960
1192,6044,5602090,6212,7023960
1192,6044,5602320,6212,7024190
1192,6044,5603320,6212,7025190
1192,6044,5604130,6212,7026000
1192,6044,5604130,6212,7027000
1192,6044,5604940,6212,7027810
1192,6044,5605410,6212,7028280
1192,6044,5605410,6212,7028750
1192,6044,5606410,6212,7029750
1192,6044,5607000,6212,7030340
