ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_988f-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_988f-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_988f-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_988f-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_988f-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
670721.89,98.87,85.28,664347.25,97.93
670721.89,98.87,85.28,664347.25,97.93
670721.89,98.87,85.28,664347.25,97.93
670721.89,98.87,85.28,664347.25,97.93
670619.17,98.87,85.28,664243.11,97.93
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664280.1,97.94
670619.17,98.87,85.28,664269.24,97.94
670619.17,98.87,85.28,664269.24,97.94
670619.17,98.87,85.28,664245.12,97.94
670619.17,98.87,85.28,664245.12,97.94
670619.17,98.87,85.28,664245.12,97.94
670619.17,98.87,85.28,664245.12,97.94
670619.17,98.87,85.28,664245.12,97.94
670619.17,98.87,85.28,664269.89,97.94
670463.82,98.88,85.28,664123.17,97.94
670463.82,98.88,85.28,664123.17,97.94
670463.82,98.88,85.28,664123.17,97.94
670463.82,98.88,85.28,664123.17,97.94
670463.82,98.88,85.28,664123.17,97.94
670463.82,98.88,85.28,664098.4,97.94
670463.82,98.88,85.28,664098.4,97.94
670463.82,98.88,85.28,664098.4,97.94
670463.82,98.88,85.28,664098.4,97.94
670463.82,98.88,85.28,664098.4,97.94
670463.82,98.88,85.28,664093.69,97.94
670463.82,98.88,85.28,664093.69,97.94
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664086.96,97.93
670463.82,98.88,85.28,664114.36,97.94
670463.82,98.88,85.28,664114.36,97.94
670463.82,98.88,85.28,664114.36,97.94
670463.82,98.88,85.28,664114.36,97.94
670463.82,98.88,85.28,664114.36,97.94
670463.82,98.88,85.28,664114.36,97.94
670306.46,98.88,85.28,663957.42,97.94
670306.46,98.88,85.28,663957.42,97.94
670306.46,98.88,85.28,663957.42,97.94
670306.46,98.88,85.28,663957.42,97.94
670306.46,98.88,85.28,663957.42,97.94
670306.46,98.88,85.28,663957.42,97.94
670306.46,98.88,85.28,663953.56,97.94
670306.46,98.88,85.28,663953.56,97.94
670306.46,98.88,85.28,663953.56,97.94
670306.46,98.88,85.28,663953.56,97.94
670306.46,98.88,85.28,663953.56,97.94
670306.46,98.88,85.28,663953.56,97.94
670306.46,98.88,85.28,663972.29,97.94
670306.46,98.88,85.28,663972.29,97.94
670306.46,98.88,85.28,664062.04,97.95
670306.46,98.88,85.28,664062.04,97.95
670306.46,98.88,85.28,664062.04,97.95
670306.46,98.88,85.28,664062.04,97.95
670306.46,98.88,85.28,664062.04,97.95
670306.46,98.88,85.28,664062.04,97.95
670306.46,98.88,85.28,664084.12,97.96
670306.46,98.88,85.28,664084.12,97.96
670306.46,98.88,85.28,664084.12,97.96
670306.46,98.88,85.28,664084.12,97.96
670306.46,98.88,85.28,664084.12,97.96
670306.46,98.88,85.28,664084.12,97.96
670200.1,98.88,85.29,663977.76,97.96
670200.1,98.88,85.29,663977.76,97.96
670200.1,98.88,85.29,663977.76,97.96
670200.1,98.88,85.29,663977.76,97.96
670200.1,98.88,85.29,663977.76,97.96
670200.1,98.88,85.29,663977.76,97.96
670200.1,98.88,85.29,663938.73,97.95
670200.1,98.88,85.29,663938.73,97.95
670200.1,98.88,85.29,663938.73,97.95
670200.1,98.88,85.29,663938.73,97.95
670200.1,98.88,85.29,663938.73,97.95
670200.1,98.88,85.29,663938.73,97.95
670200.1,98.88,85.29,663970.1,97.96
670200.1,98.88,85.29,663970.1,97.96
670200.1,98.88,85.29,663948.02,97.95
670200.1,98.88,85.29,663948.02,97.95
670200.1,98.88,85.29,663948.02,97.95
670200.1,98.88,85.29,663948.02,97.95
670200.1,98.88,85.29,663972.28,97.96
670200.1,98.88,85.29,663972.28,97.96
670200.1,98.88,85.29,663972.28,97.96
670200.1,98.88,85.29,663972.28,97.96
670200.1,98.88,85.29,664113.44,97.98
670200.1,98.88,85.29,664113.44,97.98
670043.75,98.88,85.29,664046.76,97.99
670043.75,98.88,85.29,664046.76,97.99
670043.75,98.88,85.29,664046.76,97.99
670043.75,98.88,85.29,664046.76,97.99
670043.75,98.88,85.29,664046.76,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
670043.75,98.88,85.29,664034.86,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663877.92,97.99
669898.32,98.88,85.29,663840.02,97.98
669898.32,98.88,85.29,663840.02,97.98
669898.32,98.88,85.29,663840.02,97.98
669898.32,98.88,85.29,663840.02,97.98
669898.32,98.88,85.29,663840.02,97.98
669898.32,98.88,85.29,663840.02,97.98
669898.32,98.88,85.29,663840.02,97.98
669898.32,98.88,85.29,663840.02,97.98
669898.32,98.88,85.29,663840.02,97.98
669898.32,98.88,85.29,663840.02,97.98
669898.32,98.88,85.29,663840.02,97.98
669898.32,98.88,85.29,663878.14,97.99
669898.32,98.88,85.29,663878.14,97.99
669898.32,98.88,85.29,663878.14,97.99
669898.32,98.88,85.29,663851.59,97.99
669898.32,98.88,85.29,663851.59,97.99
669898.32,98.88,85.29,663851.59,97.99
669898.32,98.88,85.29,663851.59,97.99
669898.32,98.88,85.29,663851.59,97.99
669898.32,98.88,85.29,663851.59,97.99
669898.32,98.88,85.29,663851.59,97.99
669898.32,98.88,85.29,663851.59,97.99
669898.32,98.88,85.29,663851.59,97.99
669898.32,98.88,85.29,663851.59,97.99
669898.32,98.88,85.29,663851.59,97.99
669898.32,98.88,85.29,663851.59,97.99
669898.32,98.88,85.29,663851.59,97.99
669898.32,98.88,85.29,663884.1,97.99
669898.32,98.88,85.29,663884.1,97.99
669898.32,98.88,85.29,663884.1,97.99
669898.32,98.88,85.29,663882.15,97.99
669898.32,98.88,85.29,663882.15,97.99
669898.32,98.88,85.29,663882.15,97.99
669898.32,98.88,85.29,663882.15,97.99
669898.32,98.88,85.29,663882.15,97.99
669898.32,98.88,85.29,663882.15,97.99
669898.32,98.88,85.29,663882.15,97.99
669741.97,98.88,85.29,663691.71,97.99
669741.97,98.88,85.29,663691.71,97.99
669741.97,98.88,85.29,663841.46,98.01
669741.97,98.88,85.29,663841.46,98.01
669741.97,98.88,85.29,663841.46,98.01
669741.97,98.88,85.29,663841.46,98.01
669741.97,98.88,85.29,663841.46,98.01
669741.97,98.88,85.29,663841.46,98.01
669741.97,98.88,85.29,663841.46,98.01
669741.97,98.88,85.29,663841.46,98.01
669741.97,98.88,85.29,663841.46,98.01
669741.97,98.88,85.29,663841.46,98.01
669741.97,98.88,85.29,663841.46,98.01
669741.97,98.88,85.29,663828.98,98.01
669741.97,98.88,85.29,663828.98,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669587.61,98.88,85.29,663701.14,98.01
669432.9,98.88,85.29,663543.37,98.01
669432.9,98.88,85.29,663543.37,98.01
669432.9,98.88,85.29,663543.37,98.01
669432.9,98.88,85.29,663543.37,98.01
669432.9,98.88,85.29,663543.37,98.01
669432.9,98.88,85.29,663543.37,98.01
669432.9,98.88,85.29,663543.37,98.01
669432.9,98.88,85.29,663543.37,98.01
669432.9,98.88,85.29,663543.37,98.01
669432.9,98.88,85.29,663543.37,98.01
669432.9,98.88,85.29,663543.37,98.01
669432.9,98.88,85.29,663543.37,98.01
669432.9,98.88,85.29,663543.37,98.01
669432.9,98.88,85.29,663543.37,98.01
669432.9,98.88,85.29,663543.37,98.01
669432.9,98.88,85.29,663543.37,98.01
669432.9,98.88,85.29,663543.37,98.01
669432.9,98.88,85.29,663543.37,98.01
669432.9,98.88,85.29,663494.56,98.0
669432.9,98.88,85.29,663494.56,98.0
669432.9,98.88,85.29,663460.6,98.0
669276.54,98.88,85.29,663304.24,98.0
669276.54,98.88,85.29,663304.24,98.0
669276.54,98.88,85.29,663304.24,98.0
669276.54,98.88,85.29,663304.24,98.0
669276.54,98.88,85.29,663304.24,98.0
669276.54,98.88,85.29,663267.86,97.99
669276.54,98.88,85.29,663267.86,97.99
669276.54,98.88,85.29,663267.86,97.99
669276.54,98.88,85.29,663362.06,98.01
669276.54,98.88,85.29,663362.06,98.01
669276.54,98.88,85.29,663362.06,98.01
669276.54,98.88,85.29,663383.28,98.01
669276.54,98.88,85.29,663372.88,98.01
669276.54,98.88,85.29,663372.88,98.01
669276.54,98.88,85.29,663372.88,98.01
669276.54,98.88,85.29,663372.88,98.01
669276.54,98.88,85.29,663372.88,98.01
669276.54,98.88,85.29,663372.88,98.01
669276.54,98.88,85.29,663336.53,98.0
669276.54,98.88,85.29,663376.72,98.01
669276.54,98.88,85.29,663376.72,98.01
669276.54,98.88,85.29,663376.72,98.01
669276.54,98.88,85.29,663376.72,98.01
669276.54,98.88,85.29,663376.72,98.01
669276.54,98.88,85.29,663376.72,98.01
669276.54,98.88,85.29,663376.72,98.01
669276.54,98.88,85.29,663376.79,98.01
669276.54,98.88,85.29,663376.79,98.01
669276.54,98.88,85.29,663376.79,98.01
669276.54,98.88,85.29,663345.54,98.0
669276.54,98.88,85.29,663345.54,98.0
669276.54,98.88,85.29,663345.54,98.0
669276.54,98.88,85.29,663345.54,98.0
669276.54,98.88,85.29,663345.54,98.0
669276.54,98.88,85.29,663345.54,98.0
669276.54,98.88,85.29,663345.54,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663318.0,98.0
669276.54,98.88,85.29,663362.68,98.01
669276.54,98.88,85.29,663398.19,98.01
669276.54,98.88,85.29,663398.19,98.01
669276.54,98.88,85.29,663398.19,98.01
669276.54,98.88,85.29,663398.19,98.01
669276.54,98.88,85.29,663398.19,98.01
669276.54,98.88,85.29,663398.19,98.01
669276.54,98.88,85.29,663553.08,98.03
669276.54,98.88,85.29,663553.08,98.03
669276.54,98.88,85.29,663553.08,98.03
669276.54,98.88,85.29,663546.72,98.03
669276.54,98.88,85.29,663546.72,98.03
669276.54,98.88,85.29,663516.77,98.03
669276.54,98.88,85.29,663516.77,98.03
669276.54,98.88,85.29,663516.77,98.03
669276.54,98.88,85.29,663516.77,98.03
669276.54,98.88,85.29,663516.77,98.03
669276.54,98.88,85.29,663516.77,98.03
669276.54,98.88,85.29,663516.77,98.03
669276.54,98.88,85.29,663516.77,98.03
669276.54,98.88,85.29,663516.77,98.03
669276.54,98.88,85.29,663516.77,98.03
669276.54,98.88,85.29,663516.77,98.03
669276.54,98.88,85.29,663516.77,98.03
669276.54,98.88,85.29,663516.77,98.03
669276.54,98.88,85.29,663516.77,98.03
669276.54,98.88,85.29,663516.77,98.03
669276.54,98.88,85.29,663516.77,98.03
669276.54,98.88,85.29,663516.77,98.03
669276.54,98.88,85.29,663516.77,98.03
669276.54,98.88,85.29,663500.37,98.03
669276.54,98.88,85.29,663500.37,98.03
669276.54,98.88,85.29,663500.37,98.03
669276.54,98.88,85.29,663500.37,98.03
669276.54,98.88,85.29,663500.37,98.03
669276.54,98.88,85.29,663500.37,98.03
669276.54,98.88,85.29,663500.37,98.03
669276.54,98.88,85.29,663500.37,98.03
669276.54,98.88,85.29,663500.37,98.03
669276.54,98.88,85.29,663500.37,98.03
669276.54,98.88,85.29,663460.93,98.02
669276.54,98.88,85.29,663460.93,98.02
669276.54,98.88,85.29,663460.93,98.02
669276.54,98.88,85.29,663460.93,98.02
669276.54,98.88,85.29,663460.93,98.02
669276.54,98.88,85.29,663460.93,98.02
669276.54,98.88,85.29,663460.93,98.02
669276.54,98.88,85.29,663460.93,98.02
669276.54,98.88,85.29,663493.63,98.03
669276.54,98.88,85.29,663493.63,98.03
669276.54,98.88,85.29,663493.63,98.03
669276.54,98.88,85.29,663493.63,98.03
669276.54,98.88,85.29,663493.63,98.03
669276.54,98.88,85.29,663475.59,98.02
669276.54,98.88,85.29,663475.59,98.02
669276.54,98.88,85.29,663475.59,98.02
669276.54,98.88,85.29,663475.59,98.02
669276.54,98.88,85.29,663475.59,98.02
669276.54,98.88,85.29,663475.59,98.02
669276.54,98.88,85.29,663475.59,98.02
669276.54,98.88,85.29,663475.59,98.02
669276.54,98.88,85.29,663475.59,98.02
669120.18,98.88,85.29,663309.48,98.02
669120.18,98.88,85.29,663309.48,98.02
669120.18,98.88,85.29,663309.48,98.02
669120.18,98.88,85.29,663309.48,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663351.87,98.03
669120.18,98.88,85.29,663351.87,98.03
669120.18,98.88,85.29,663351.87,98.03
669120.18,98.88,85.29,663351.87,98.03
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
669120.18,98.88,85.29,663330.05,98.02
668963.83,98.88,85.29,663179.51,98.03
668963.83,98.88,85.29,663179.51,98.03
668963.83,98.88,85.29,663179.51,98.03
668963.83,98.88,85.29,663179.51,98.03
668963.83,98.88,85.29,663179.51,98.03
668963.83,98.88,85.29,663202.06,98.03
668963.83,98.88,85.29,663202.06,98.03
668963.83,98.88,85.29,663202.06,98.03
668963.83,98.88,85.29,663202.06,98.03
668963.83,98.88,85.29,663202.06,98.03
668963.83,98.88,85.29,663202.06,98.03
668963.83,98.88,85.29,663202.06,98.03
668963.83,98.88,85.29,663202.06,98.03
668963.83,98.88,85.29,663202.06,98.03
668963.83,98.88,85.29,663202.06,98.03
668963.83,98.88,85.29,663255.67,98.04
668963.83,98.88,85.29,663255.67,98.04
668963.83,98.88,85.29,663255.67,98.04
668963.83,98.88,85.29,663255.67,98.04
668963.83,98.88,85.29,663255.67,98.04
668963.83,98.88,85.29,663255.67,98.04
668963.83,98.88,85.29,663255.67,98.04
668963.83,98.88,85.29,663255.67,98.04
668963.83,98.88,85.29,663255.67,98.04
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668963.83,98.88,85.29,663242.53,98.03
668807.47,98.88,85.29,663064.32,98.03
668807.47,98.88,85.29,663064.32,98.03
668807.47,98.88,85.29,663064.32,98.03
668807.47,98.88,85.29,663064.32,98.03
668807.47,98.88,85.29,663064.32,98.03
668807.47,98.88,85.29,663064.32,98.03
