ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1213,6212,5085750,6212,6614450
1213,6212,5085750,6212,6614920
1213,6212,5085750,6212,6615390
1213,6212,5085750,6212,6615860
1213,6212,5085750,6212,6616510
1213,6212,5085750,6212,6616980
1213,6212,5085750,6212,6617530
1213,6212,5085750,6212,6617850
1213,6212,5085750,6212,6618660
1213,6212,5085750,6212,6619250
1213,6212,5085860,6212,6619360
1213,6212,5085860,6212,6619360
1213,6212,5085860,6212,6619830
1213,6212,5085860,6212,6620300
1213,6212,5085860,6212,6621110
1213,6212,5085860,6212,6621580
1213,6212,5085860,6212,6622040
1213,6212,5085860,6212,6622850
1213,6212,5085860,6212,6623220
1213,6212,5085860,6212,6623810
1213,6212,5085860,6212,6624280
1213,6212,5085860,6212,6624750
1213,6212,5086180,6212,6625070
1213,6212,5086180,6212,6625540
1213,6212,5086180,6212,6626350
1213,6212,5086180,6212,6627160
1213,6212,5086340,6212,6627320
1213,6212,5086340,6212,6627780
1213,6212,5086340,6212,6628590
1213,6212,5086340,6212,6629050
1213,6212,5086340,6212,6629520
1213,6212,5086340,6212,6629990
1213,6212,5086340,6212,6629990
1213,6212,5086340,6212,6630460
1213,6212,5086340,6212,6630920
1213,6212,5086340,6212,6631240
1213,6212,5086340,6212,6632050
1213,6212,5086340,6212,6632370
1213,6212,5086340,6212,6632920
1213,6212,5086340,6212,6632920
1213,6212,5086340,6212,6633510
1213,6212,5086340,6212,6633980
1213,6212,5086340,6212,6633980
1213,6212,5086340,6212,6634790
1213,6212,5086340,6212,6635600
1213,6212,5086340,6212,6636150
1213,6212,5086340,6212,6636470
1213,6212,5086340,6212,6637280
1213,6212,5086340,6212,6637750
1213,6212,5086340,6212,6638560
1213,6212,5086340,6212,6638560
1213,6212,5086340,6212,6639030
1213,6212,5086340,6212,6639500
1213,6212,5086340,6212,6640150
1213,6212,5086340,6212,6640800
1213,6212,5086340,6212,6640800
1213,6212,5086340,6212,6640800
1213,6212,5086340,6212,6641450
1213,6212,5086340,6212,6641450
1213,6212,5086340,6212,6641920
1213,6212,5086340,6212,6642390
1213,6212,5086340,6212,6643200
1213,6212,5086340,6212,6643670
1213,6212,5086340,6212,6644140
1213,6212,5086340,6212,6644950
1213,6212,5086340,6212,6645420
1213,6212,5086340,6212,6645740
1213,6212,5086340,6212,6646210
1213,6212,5086340,6212,6646680
1213,6212,5086340,6212,6647490
1213,6212,5086340,6212,6648300
1213,6212,5086340,6212,6648300
1213,6212,5086340,6212,6649110
1213,6212,5086340,6212,6649580
1213,6212,5086340,6212,6650390
1213,6212,5086340,6212,6650710
1213,6212,5086340,6212,6650940
1213,6212,5086340,6212,6651410
1213,6212,5086340,6212,6651880
1213,6212,5086340,6212,6652690
1213,6212,5086340,6212,6653160
1213,6212,5086340,6212,6653480
1213,6212,5086340,6212,6654290
1213,6212,5086340,6212,6654610
1213,6212,5086340,6212,6654610
1213,6212,5086340,6212,6655080
1213,6212,5086340,6212,6655890
1213,6212,5086340,6212,6656210
1213,6212,5086660,6212,6656530
1213,6212,5086660,6212,6657000
1213,6212,5086660,6212,6657000
1213,6212,5086660,6212,6657000
1213,6212,5086660,6212,6657810
1213,6212,5086660,6212,6658130
1213,6212,5086660,6212,6658600
1213,6212,5086660,6212,6658600
1213,6212,5086660,6212,6659410
1213,6212,5086660,6212,6659880
1213,6212,5086660,6212,6660690
1213,6212,5086660,6212,6661240
1213,6212,5086660,6212,6661710
1213,6212,5086660,6212,6662030
1213,6212,5086660,6212,6662840
1213,6212,5086820,6212,6663000
1213,6212,5086980,6212,6663160
1213,6212,5086980,6212,6663970
1213,6212,5086980,6212,6664440
1213,6212,5086980,6212,6665250
1213,6212,5086980,6212,6665720
1213,6212,5086980,6212,6666040
1213,6212,5087140,6212,6666200
1213,6212,5087140,6212,6666670
1213,6212,5087140,6212,6666990
1213,6212,5087140,6212,6667800
1213,6212,5087140,6212,6668270
1213,6212,5087140,6212,6668740
1213,6212,5087140,6212,6669210
1213,6212,5087140,6212,6669690
1213,6212,5087140,6212,6670150
1213,6212,5087140,6212,6670960
1213,6212,5087140,6212,6671510
1213,6212,5087140,6212,6671740
1213,6212,5087140,6212,6672210
1213,6212,5087140,6212,6673020
1213,6212,5087140,6212,6673490
1213,6212,5087140,6212,6673810
1213,6212,5087140,6212,6674280
1213,6212,5087140,6212,6674280
1213,6212,5087140,6212,6674280
1213,6212,5087140,6212,6675090
1213,6212,5087140,6212,6675680
1213,6212,5087140,6212,6675680
1213,6212,5087140,6212,6676140
1213,6212,5087140,6212,6676370
1213,6212,5087140,6212,6676960
1213,6212,5087140,6212,6677550
1213,6212,5087140,6212,6678140
1213,6212,5087140,6212,6678950
1213,6212,5087140,6212,6679320
1213,6212,5087140,6212,6680130
1213,6212,5087140,6212,6680940
1213,6212,5087140,6212,6681750
1213,6212,5087140,6212,6681750
1213,6212,5087140,6212,6681750
1213,6212,5087140,6212,6682560
1213,6212,5087140,6212,6683030
1213,6212,5087140,6212,6683030
1213,6212,5087140,6212,6683840
1213,6212,5087140,6212,6684650
1213,6212,5087140,6212,6684880
1213,6212,5087140,6212,6685200
1213,6212,5087140,6212,6686010
1213,6212,5087140,6212,6686480
1213,6212,5087140,6212,6686950
1213,6212,5087140,6212,6687760
1213,6212,5087140,6212,6688570
1213,6212,5087140,6212,6689380
1213,6212,5087140,6212,6689850
1213,6212,5087300,6212,6690010
1213,6212,5087300,6212,6690330
1213,6212,5087300,6212,6690330
1213,6212,5087300,6212,6691140
1213,6212,5087300,6212,6691610
1213,6212,5087300,6212,6691610
1213,6212,5087300,6212,6692080
1213,6212,5087300,6212,6692890
1213,6212,5087300,6212,6693700
1213,6212,5087300,6212,6693920
1213,6212,5087300,6212,6694390
1213,6212,5087300,6212,6694390
1213,6212,5087300,6212,6695200
1213,6212,5087300,6212,6695420
1213,6212,5087300,6212,6695420
1213,6212,5087300,6212,6696230
1213,6212,5087300,6212,6696550
1213,6212,5087300,6212,6697360
1213,6212,5087300,6212,6697360
1213,6212,5087300,6212,6698170
1213,6212,5087300,6212,6698980
1213,6212,5087300,6212,6699330
1213,6212,5087300,6212,6700140
1213,6212,5087300,6212,6700730
1213,6212,5087300,6212,6701200
1213,6212,5087300,6212,6701420
1213,6212,5087300,6212,6702230
1213,6212,5087300,6212,6702820
1213,6212,5087300,6212,6703630
1213,6212,5087300,6212,6704440
1213,6212,5087300,6212,6704910
1213,6212,5087300,6212,6705370
1213,6212,5087300,6212,6706180
1213,6212,5087300,6212,6706990
1213,6212,5087300,6212,6707800
1213,6212,5087300,6212,6708610
1213,6212,5087300,6212,6709420
1213,6212,5087300,6212,6709420
1213,6212,5087300,6212,6710230
1213,6212,5087300,6212,6710460
1213,6212,5087300,6212,6710930
1213,6212,5087300,6212,6711400
1213,6212,5087300,6212,6712210
1213,6212,5087300,6212,6712680
1213,6212,5087300,6212,6713000
1213,6212,5087300,6212,6713590
1213,6212,5087300,6212,6714400
1213,6212,5087300,6212,6715210
1213,6212,5087460,6212,6715370
1213,6212,5087460,6212,6716180
1213,6212,5087460,6212,6716990
1213,6212,5087460,6212,6716990
1213,6212,5087460,6212,6717540
1213,6212,5087460,6212,6718010
1213,6212,5087460,6212,6718820
1213,6212,5087460,6212,6719290
1213,6212,5087460,6212,6719760
1213,6212,5087460,6212,6719760
1213,6212,5087460,6212,6720230
1213,6212,5087460,6212,6721040
1213,6212,5087460,6212,6721850
1213,6212,5087460,6212,6722320
1213,6212,5087460,6212,6722790
1213,6212,5087460,6212,6723110
1213,6212,5087460,6212,6723480
1213,6212,5087460,6212,6724290
1213,6212,5087460,6212,6725100
1213,6212,5087460,6212,6725100
1213,6212,5087460,6212,6725910
1213,6212,5087460,6212,6726720
1213,6212,5087460,6212,6727530
1213,6212,5087460,6212,6727530
1213,6212,5087460,6212,6728000
1213,6212,5087460,6212,6728320
1213,6212,5087460,6212,6729130
1213,6212,5087460,6212,6729940
1213,6212,5087460,6212,6730260
1213,6212,5087460,6212,6730730
1213,6212,5087460,6212,6730730
1213,6212,5087460,6212,6731200
1213,6212,5087460,6212,6731520
1213,6212,5087460,6212,6731520
1213,6212,5087460,6212,6731790
1213,6212,5087460,6212,6732600
1213,6212,5087460,6212,6733070
1213,6212,5087510,6212,6733120
1213,6212,5087510,6212,6733590
1213,6212,5087510,6212,6734060
1213,6212,5087830,6212,6734380
1213,6212,5087830,6212,6734610
1213,6212,5087830,6212,6735420
1213,6212,5087830,6212,6736230
1213,6212,5087990,6212,6736390
1213,6212,5087990,6212,6737200
1213,6212,5087990,6212,6737660
1213,6212,5087990,6212,6738030
1213,6212,5087990,6212,6738840
1213,6212,5087990,6212,6739310
1213,6212,5087990,6212,6739310
1213,6212,5087990,6212,6740120
1213,6212,5087990,6212,6740470
1213,6212,5087990,6212,6740790
1213,6212,5087990,6212,6741600
1213,6212,5087990,6212,6742410
1213,6212,5087990,6212,6742410
1213,6212,5087990,6212,6742870
1213,6212,5088150,6212,6743030
1213,6212,5088310,6212,6743190
1213,6212,5088310,6212,6743420
1213,6212,5088310,6212,6744230
1213,6212,5088310,6212,6744700
1213,6212,5088310,6212,6745510
1213,6212,5088310,6212,6746320
1213,6212,5088310,6212,6746640
1213,6212,5088310,6212,6747450
1213,6212,5088310,6212,6747450
1213,6212,5088310,6212,6747920
1213,6212,5088310,6212,6748390
1213,6212,5088310,6212,6749200
1213,6212,5088310,6212,6749430
1213,6212,5088310,6212,6750240
1213,6212,5088310,6212,6750700
1213,6212,5088310,6212,6750920
1213,6212,5088310,6212,6751730
1213,6212,5088310,6212,6752540
1213,6212,5088310,6212,6753350
1213,6212,5088310,6212,6753350
1213,6212,5088310,6212,6753820
1213,6212,5088310,6212,6753820
1213,6212,5088310,6212,6754280
1213,6212,5088310,6212,6754280
1213,6212,5088310,6212,6754930
1213,6212,5088310,6212,6755400
1213,6212,5088310,6212,6755630
1213,6212,5088310,6212,6756100
1213,6212,5088310,6212,6756910
1213,6212,5088310,6212,6757230
1213,6212,5088310,6212,6757230
1213,6212,5088310,6212,6757700
1213,6212,5088310,6212,6757700
1213,6212,5088310,6212,6758350
1213,6212,5088310,6212,6759160
1213,6212,5088470,6212,6759320
1213,6212,5088470,6212,6759790
1213,6212,5088470,6212,6760600
1213,6212,5088470,6212,6760600
1213,6212,5088470,6212,6761070
1213,6212,5088470,6212,6761300
1213,6212,5088470,6212,6762110
1213,6212,5088470,6212,6762700
1213,6212,5088470,6212,6763350
1213,6212,5088470,6212,6763940
1213,6212,5088470,6212,6764410
1213,6212,5088470,6212,6765220
1213,6212,5088470,6212,6765540
1213,6212,5088470,6212,6766350
1213,6212,5088470,6212,6766810
1213,6212,5088470,6212,6767620
1213,6212,5088470,6212,6768430
1213,6212,5088630,6212,6768590
1213,6212,5088790,6212,6768750
1213,6212,5088790,6212,6769220
1213,6212,5088790,6212,6769870
1213,6212,5088790,6212,6770680
1213,6212,5088790,6212,6770680
1213,6212,5088790,6212,6771140
1213,6212,5088790,6212,6771950
1213,6212,5088790,6212,6772420
1213,6212,5088790,6212,6772420
1213,6212,5088790,6212,6772880
1213,6212,5088790,6212,6773110
1213,6212,5088790,6212,6773110
1213,6212,5088790,6212,6773580
1213,6212,5088790,6212,6774170
1213,6212,5088790,6212,6774980
1213,6212,5088790,6212,6775790
1213,6212,5088790,6212,6776160
1213,6212,5088790,6212,6776480
1213,6212,5088790,6212,6777290
1213,6212,5088790,6212,6777610
1213,6212,5088790,6212,6777930
1213,6212,5088790,6212,6778740
1213,6212,5088790,6212,6779060
1213,6212,5088790,6212,6779280
1213,6212,5088790,6212,6779750
1213,6212,5088790,6212,6780560
1213,6212,5088790,6212,6781020
1213,6212,5088790,6212,6781490
1213,6212,5088950,6212,6781650
1213,6212,5088950,6212,6781650
1213,6212,5088950,6212,6781650
1213,6212,5088950,6212,6782110
1213,6212,5088950,6212,6782920
1213,6212,5088950,6212,6783730
1213,6212,5088950,6212,6784200
1213,6212,5088950,6212,6785010
1213,6212,5088950,6212,6785480
1213,6212,5088950,6212,6786290
1213,6212,5088950,6212,6787100
1213,6212,5088950,6212,6787570
1213,6212,5088950,6212,6788380
1213,6212,5088950,6212,6788850
1213,6212,5088950,6212,6789320
1213,6212,5088950,6212,6789640
1213,6212,5088950,6212,6789960
1213,6212,5089110,6212,6790120
1213,6212,5089110,6212,6790930
1213,6212,5089110,6212,6791580
1213,6212,5089110,6212,6791900
1213,6212,5089110,6212,6792710
1213,6212,5089110,6212,6793520
1213,6212,5089110,6212,6794330
1213,6212,5089110,6212,6795140
1213,6212,5089110,6212,6795950
1213,6212,5089110,6212,6796760
1213,6212,5089110,6212,6796990
1213,6212,5089110,6212,6797540
1213,6212,5089110,6212,6798190
1213,6212,5089110,6212,6798660
1213,6212,5089110,6212,6799470
1213,6212,5089110,6212,6800280
1213,6212,5089110,6212,6800740
1213,6212,5089110,6212,6801550
1213,6212,5089110,6212,6801550
1213,6212,5089110,6212,6802360
1213,6212,5089110,6212,6803170
1213,6212,5089110,6212,6803390
1213,6212,5089110,6212,6804040
1213,6212,5089110,6212,6804040
1213,6212,5089110,6212,6804510
1213,6212,5089110,6212,6804980
1213,6212,5089110,6212,6805300
1213,6212,5089110,6212,6805770
1213,6212,5089110,6212,6806420
1213,6212,5089110,6212,6806890
1213,6212,5089110,6212,6806890
1213,6212,5089110,6212,6807700
1213,6212,5089110,6212,6807700
1213,6212,5089110,6212,6808510
1213,6212,5089110,6212,6809060
1213,6212,5089110,6212,6809870
1213,6212,5089110,6212,6810100
1213,6212,5089110,6212,6810910
1213,6212,5089110,6212,6810910
1213,6212,5089110,6212,6811720
1213,6212,5089110,6212,6811720
1213,6212,5089110,6212,6812530
1213,6212,5089110,6212,6813000
1213,6212,5089110,6212,6813810
1213,6212,5089110,6212,6814620
1213,6212,5089110,6212,6815430
1213,6212,5089110,6212,6815890
1213,6212,5089110,6212,6816700
1213,6212,5089110,6212,6817510
1213,6212,5089110,6212,6817740
1213,6212,5089110,6212,6818550
1213,6212,5089110,6212,6819360
1213,6212,5089110,6212,6819360
1213,6212,5089110,6212,6819360
1213,6212,5089110,6212,6819730
1213,6212,5089110,6212,6820080
1213,6212,5089110,6212,6820300
1213,6212,5089110,6212,6820300
1213,6212,5089110,6212,6820950
1213,6212,5089430,6212,6821270
1213,6212,5089430,6212,6821500
1213,6212,5089430,6212,6821820
1213,6212,5089430,6212,6822630
1213,6212,5089430,6212,6823280
1213,6212,5089430,6212,6823600
1213,6212,5089430,6212,6823600
1213,6212,5089430,6212,6824060
1213,6212,5089430,6212,6824530
1213,6212,5089430,6212,6825340
1213,6212,5089430,6212,6825800
1213,6212,5089430,6212,6826270
1213,6212,5089430,6212,6827080
1213,6212,5089430,6212,6827890
1213,6212,5089430,6212,6828210
1213,6212,5089430,6212,6828680
1213,6212,5089480,6212,6828730
1213,6212,5089480,6212,6829540
1213,6212,5089480,6212,6829770
1213,6212,5089480,6212,6830240
1213,6212,5089480,6212,6830710
1213,6212,5089480,6212,6831520
1213,6212,5089480,6212,6832330
1213,6212,5089480,6212,6832800
1213,6212,5089480,6212,6833270
1213,6212,5089480,6212,6834080
1213,6212,5089480,6212,6834670
1213,6212,5089480,6212,6835480
1213,6212,5089480,6212,6835800
1213,6212,5089480,6212,6836610
1213,6212,5089480,6212,6837080
1213,6212,5089480,6212,6837550
1213,6212,5089480,6212,6838140
1213,6212,5089480,6212,6838730
1213,6212,5089480,6212,6839200
1213,6212,5089480,6212,6840010
1213,6212,5089480,6212,6840010
1213,6212,5089590,6212,6840120
1213,6212,5089590,6212,6840930
1213,6212,5089590,6212,6841250
1213,6212,5089590,6212,6841720
1213,6212,5089590,6212,6842090
1213,6212,5089590,6212,6842410
1213,6212,5089590,6212,6842410
1213,6212,5089590,6212,6843000
1213,6212,5089590,6212,6843650
1213,6212,5089590,6212,6843880
1213,6212,5089590,6212,6843880
1213,6212,5089590,6212,6844530
1213,6212,5089590,6212,6845000
1213,6212,5089590,6212,6845320
1213,6212,5089590,6212,6845320
1213,6212,5089590,6212,6846130
1213,6212,5089590,6212,6846360
1213,6212,5089590,6212,6847170
1213,6212,5089590,6212,6847170
1213,6212,5089590,6212,6847980
1213,6212,5089590,6212,6848440
1213,6212,5089590,6212,6848910
1213,6212,5089590,6212,6849560
1213,6212,5089590,6212,6850370
1213,6212,5089590,6212,6851180
1213,6212,5089590,6212,6851500
1213,6212,5089590,6212,6851820
1213,6212,5089590,6212,6852290
1213,6212,5089590,6212,6852290
1213,6212,5089590,6212,6852760
1213,6212,5089750,6212,6852920
1213,6212,5089750,6212,6853150
1213,6212,5089750,6212,6853960
1213,6212,5089750,6212,6854430
1213,6212,5089750,6212,6854750
1213,6212,5089750,6212,6854980
1213,6212,5089750,6212,6855790
1213,6212,5089750,6212,6855790
1213,6212,5089750,6212,6856600
1213,6212,5089750,6212,6857070
1213,6212,5089750,6212,6857720
1213,6212,5089750,6212,6858530
1213,6212,5089750,6212,6858530
1213,6212,5089750,6212,6859340
1213,6212,5089750,6212,6859340
1213,6212,5089750,6212,6859340
1213,6212,5089750,6212,6860150
1213,6212,5089750,6212,6860630
1213,6212,5089750,6212,6861440
1213,6212,5090070,6212,6861760
1213,6212,5090070,6212,6861760
1213,6212,5090070,6212,6862570
1213,6212,5090070,6212,6863380
1213,6212,5090070,6212,6864190
1213,6212,5090070,6212,6864420
1213,6212,5090070,6212,6865230
1213,6212,5090070,6212,6865700
1213,6212,5090070,6212,6866170
1213,6212,5090070,6212,6866720
1213,6212,5090070,6212,6867180
1213,6212,5090070,6212,6867990
1213,6212,5090070,6212,6867990
1213,6212,5090070,6212,6868800
1213,6212,5090070,6212,6869390
1213,6212,5090070,6212,6870200
1213,6212,5090070,6212,6871010
1213,6212,5090070,6212,6871480
1213,6212,5090070,6212,6871800
1213,6212,5090070,6212,6872610
1213,6212,5090070,6212,6873420
1213,6212,5090070,6212,6874010
1213,6212,5090070,6212,6874330
1213,6212,5090070,6212,6874980
1213,6212,5090070,6212,6875790
1213,6212,5090070,6212,6876600
1213,6212,5090070,6212,6876600
1213,6212,5090070,6212,6876920
1213,6212,5090070,6212,6876920
1213,6212,5090070,6212,6877730
1213,6212,5090070,6212,6878200
1213,6212,5090070,6212,6878850
1213,6212,5090390,6212,6879170
1213,6212,5090390,6212,6879820
1213,6212,5090390,6212,6879820
1213,6212,5090390,6212,6880630
1213,6212,5090390,6212,6881100
1213,6212,5090390,6212,6881910
1213,6212,5090390,6212,6882720
1213,6212,5090390,6212,6883190
1213,6212,5090390,6212,6883660
1213,6212,5090390,6212,6884470
1213,6212,5090390,6212,6885280
1213,6212,5090390,6212,6886090
1213,6212,5090390,6212,6886090
1213,6212,5090390,6212,6886900
1213,6212,5090390,6212,6887710
1213,6212,5090390,6212,6888180
1213,6212,5090390,6212,6888410
1213,6212,5090390,6212,6889000
1213,6212,5090390,6212,6889470
1213,6212,5090390,6212,6890060
1213,6212,5090390,6212,6890710
1213,6212,5090390,6212,6891520
1213,6212,5090390,6212,6892170
1213,6212,5090390,6212,6892980
1213,6212,5090390,6212,6893790
1213,6212,5090390,6212,6894600
1213,6212,5090390,6212,6894920
1213,6212,5090390,6212,6895380
1213,6212,5090390,6212,6896190
1213,6212,5090390,6212,6896660
1213,6212,5090390,6212,6896660
1213,6212,5090390,6212,6897470
1213,6212,5090390,6212,6898280
1213,6212,5090390,6212,6899090
1213,6212,5090390,6212,6899550
1213,6212,5090390,6212,6900360
1213,6212,5090390,6212,6900680
1213,6212,5090390,6212,6901150
1213,6212,5090390,6212,6901620
1213,6212,5090390,6212,6902430
1213,6212,5090390,6212,6902750
1213,6212,5090390,6212,6903560
1213,6212,5090390,6212,6904370
1213,6212,5090390,6212,6904690
1213,6212,5090390,6212,6905160
1213,6212,5090390,6212,6905630
1213,6212,5090390,6212,6905950
1213,6212,5090390,6212,6906760
1213,6212,5090390,6212,6907080
1213,6212,5090390,6212,6907550
1213,6212,5090390,6212,6907780
1213,6212,5090390,6212,6908100
1213,6212,5090390,6212,6908470
1213,6212,5090390,6212,6909280
1213,6212,5090390,6212,6909280
1213,6212,5090390,6212,6909600
1213,6212,5090390,6212,6910060
1213,6212,5090390,6212,6910530
1213,6212,5090710,6212,6910850
1213,6212,5090710,6212,6911320
1213,6212,5090710,6212,6911790
1213,6212,5090710,6212,6912260
1213,6212,5090710,6212,6913070
1213,6212,5090870,6212,6913230
1213,6212,5090870,6212,6913780
1213,6212,5090870,6212,6914250
1213,6212,5090870,6212,6915060
1213,6212,5090870,6212,6915530
1213,6212,5090870,6212,6916000
1213,6212,5090870,6212,6916810
1213,6212,5090870,6212,6917620
1213,6212,5090870,6212,6918430
1213,6212,5090870,6212,6918660
1213,6212,5090870,6212,6919470
1213,6212,5090870,6212,6920280
1213,6212,5090870,6212,6920830
1213,6212,5090870,6212,6921300
1213,6212,5090870,6212,6921300
1213,6212,5090870,6212,6921770
1213,6212,5090870,6212,6922240
1213,6212,5090870,6212,6923050
1213,6212,5090870,6212,6923860
1213,6212,5090870,6212,6924330
1213,6212,5090870,6212,6924800
1213,6212,5090870,6212,6925610
1213,6212,5090870,6212,6925930
1213,6212,5090870,6212,6926390
1213,6212,5090870,6212,6926940
1213,6212,5090870,6212,6927170
1213,6212,5090870,6212,6927490
1213,6212,5090870,6212,6927490
1213,6212,5090870,6212,6928300
1213,6212,5090870,6212,6929110
1213,6212,5090870,6212,6929430
1213,6212,5090870,6212,6930020
1213,6212,5090870,6212,6930250
1213,6212,5090870,6212,6930900
1213,6212,5090870,6212,6931250
1213,6212,5090870,6212,6931480
1213,6212,5090870,6212,6931710
1213,6212,5091030,6212,6931870
1213,6212,5091030,6212,6932340
1213,6212,5091030,6212,6932990
1213,6212,5091030,6212,6933450
1213,6212,5091030,6212,6933910
1213,6212,5091030,6212,6934720
1213,6212,5091030,6212,6934720
1213,6212,5091030,6212,6934720
1213,6212,5091030,6212,6935370
1213,6212,5091030,6212,6936180
1213,6212,5091030,6212,6936500
1213,6212,5091030,6212,6936870
1213,6212,5091030,6212,6937340
1213,6212,5091030,6212,6937660
1213,6212,5091030,6212,6937890
1213,6212,5091030,6212,6937890
1213,6212,5091030,6212,6937890
1213,6212,5091030,6212,6938370
1213,6212,5091030,6212,6938840
1213,6212,5091140,6212,6938950
1213,6212,5091140,6212,6939760
1213,6212,5091140,6212,6940230
1213,6212,5091140,6212,6940230
1213,6212,5091140,6212,6940700
1213,6212,5091140,6212,6941510
1213,6212,5091140,6212,6942320
1213,6212,5091140,6212,6942790
1213,6212,5091140,6212,6943600
1213,6212,5091140,6212,6943600
1213,6212,5091140,6212,6944410
1213,6212,5091140,6212,6945220
1213,6212,5091140,6212,6945540
1213,6212,5091140,6212,6945540
1213,6212,5091140,6212,6946350
1213,6212,5091140,6212,6947160
1213,6212,5091140,6212,6947630
1213,6212,5091140,6212,6948280
1213,6212,5091140,6212,6949090
1213,6212,5091140,6212,6949320
1213,6212,5091140,6212,6949970
1213,6212,5091140,6212,6949970
1213,6212,5091140,6212,6950780
1213,6212,5091140,6212,6951370
1213,6212,5091140,6212,6952020
1213,6212,5091140,6212,6952250
1213,6212,5091140,6212,6952720
1213,6212,5091140,6212,6953530
1213,6212,5091140,6212,6954180
1213,6212,5091140,6212,6954650
1213,6212,5091140,6212,6955460
1213,6212,5091140,6212,6955780
1213,6212,5091140,6212,6956430
1213,6212,5091140,6212,6956430
1213,6212,5091140,6212,6957240
1213,6212,5091140,6212,6958050
1213,6212,5091140,6212,6958510
1213,6212,5091140,6212,6958980
1213,6212,5091140,6212,6959450
1213,6212,5091140,6212,6959920
1213,6212,5091140,6212,6960240
1213,6212,5091140,6212,6960710
1213,6212,5091140,6212,6961520
1213,6212,5091140,6212,6962330
1213,6212,5091140,6212,6962650
1213,6212,5091140,6212,6963460
1213,6212,5091140,6212,6963780
1213,6212,5091140,6212,6964590
1213,6212,5091140,6212,6965180
1213,6212,5091140,6212,6965180
1213,6212,5091140,6212,6965500
1213,6212,5091140,6212,6965820
1213,6212,5091140,6212,6966290
1213,6212,5091140,6212,6966520
1213,6212,5091140,6212,6966990
1213,6212,5091140,6212,6967800
1213,6212,5091140,6212,6968030
1213,6212,5091140,6212,6968490
1213,6212,5091140,6212,6969300
1213,6212,5091140,6212,6970110
1213,6212,5091140,6212,6970580
1213,6212,5091140,6212,6971050
1213,6212,5091140,6212,6971280
1213,6212,5091140,6212,6971930
1213,6212,5091140,6212,6972480
1213,6212,5091140,6212,6972950
1213,6212,5091140,6212,6973760
1213,6212,5091140,6212,6974570
1213,6212,5091140,6212,6975040
1213,6212,5091140,6212,6975510
1213,6212,5091140,6212,6976100
1213,6212,5091140,6212,6976100
1213,6212,5091140,6212,6976470
1213,6212,5091140,6212,6976470
1213,6212,5091140,6212,6977280
1213,6212,5091140,6212,6977930
1213,6212,5091140,6212,6977930
1213,6212,5091140,6212,6977930
1213,6212,5091140,6212,6978250
1213,6212,5091140,6212,6978250
1213,6212,5091140,6212,6978570
1213,6212,5091300,6212,6978730
1213,6212,5091300,6212,6978730
1213,6212,5091300,6212,6979380
1213,6212,5091300,6212,6979930
1213,6212,5091300,6212,6980520
1213,6212,5091300,6212,6980520
1213,6212,5091300,6212,6981330
1213,6212,5091300,6212,6981800
1213,6212,5091300,6212,6982270
1213,6212,5091300,6212,6982270
1213,6212,5091300,6212,6983080
1213,6212,5091300,6212,6983450
1213,6212,5091300,6212,6983450
1213,6212,5091300,6212,6984260
1213,6212,5091300,6212,6985070
1213,6212,5091300,6212,6985880
1213,6212,5091300,6212,6986690
1213,6212,5091300,6212,6986690
1213,6212,5091410,6212,6986800
1213,6212,5091410,6212,6987610
1213,6212,5091410,6212,6988070
1213,6212,5091410,6212,6988390
1213,6212,5091410,6212,6988860
1213,6212,5091410,6212,6989670
1213,6212,5091410,6212,6990480
1213,6212,5091410,6212,6990480
1213,6212,5091410,6212,6991290
1213,6212,5091410,6212,6992100
1213,6212,5091410,6212,6992420
1213,6212,5091410,6212,6992640
1213,6212,5091410,6212,6993450
1213,6212,5091410,6212,6994260
1213,6212,5091410,6212,6994730
1213,6212,5091410,6212,6995200
1213,6212,5091410,6212,6995200
1213,6212,5091410,6212,6995670
1213,6212,5091410,6212,6996140
1213,6212,5091410,6212,6996140
1213,6212,5091410,6212,6996600
1213,6212,5091410,6212,6997070
1213,6212,5091410,6212,6997880
1213,6212,5091410,6212,6998350
1213,6212,5091410,6212,6998670
1213,6212,5091410,6212,6999480
1213,6212,5091570,6212,6999640
1213,6212,5091570,6212,7000450
1213,6212,5091570,6212,7000680
1213,6212,5091570,6212,7001000
1213,6212,5091570,6212,7001470
1213,6212,5091570,6212,7002280
1213,6212,5091570,6212,7003090
1213,6212,5091570,6212,7003900
1213,6212,5091570,6212,7004370
1213,6212,5091570,6212,7005180
1213,6212,5091570,6212,7005650
1213,6212,5091570,6212,7006460
1213,6212,5091570,6212,7006780
1213,6212,5091570,6212,7006780
