ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
1213,6212,5380720,6212,6193580
1213,6212,5380720,6212,6194050
1213,6212,5380720,6212,6194520
1213,6212,5380720,6212,6195170
1213,6212,5380720,6212,6195490
1213,6212,5380720,6212,6195960
1213,6212,5380880,6212,6196120
1213,6212,5380880,6212,6196770
1213,6212,5380880,6212,6197240
1213,6212,5380880,6212,6197710
1213,6212,5380880,6212,6198360
1213,6212,5380880,6212,6198680
1213,6212,5380880,6212,6199000
1213,6212,5380880,6212,6199810
1213,6212,5380880,6212,6200620
1213,6212,5380880,6212,6201090
1213,6212,5380880,6212,6201570
1213,6212,5380880,6212,6202380
1213,6212,5380880,6212,6203190
1213,6212,5380880,6212,6204000
1213,6212,5380880,6212,6204810
1213,6212,5380880,6212,6205280
1213,6212,5380880,6212,6205750
1213,6212,5380880,6212,6206070
1213,6212,5380880,6212,6206070
1213,6212,5380880,6212,6206390
1213,6212,5380880,6212,6207200
1213,6212,5380880,6212,6208010
1213,6212,5380880,6212,6208010
1213,6212,5380880,6212,6208480
1213,6212,5380880,6212,6208480
1213,6212,5380880,6212,6209130
1213,6212,5380880,6212,6209600
1213,6212,5380880,6212,6210060
1213,6212,5380880,6212,6210710
1213,6212,5380880,6212,6211180
1213,6212,5380880,6212,6211990
1213,6212,5380880,6212,6212460
1213,6212,5380880,6212,6213270
1213,6212,5380880,6212,6214080
1213,6212,5380880,6212,6214080
1213,6212,5380880,6212,6214310
1213,6212,5380880,6212,6214780
1213,6212,5380880,6212,6215250
1213,6212,5380880,6212,6215710
1213,6212,5380880,6212,6216360
1213,6212,5380880,6212,6216830
1213,6212,5380880,6212,6217640
1213,6212,5380880,6212,6217640
1213,6212,5380880,6212,6218110
1213,6212,5380880,6212,6218110
1213,6212,5380880,6212,6218110
1213,6212,5380880,6212,6218760
1213,6212,5380880,6212,6219080
1213,6212,5380880,6212,6219080
1213,6212,5380880,6212,6219890
1213,6212,5380880,6212,6219890
1213,6212,5380880,6212,6220440
1213,6212,5380880,6212,6220900
1213,6212,5380880,6212,6221710
1213,6212,5380880,6212,6222300
1213,6212,5380880,6212,6222520
1213,6212,5380880,6212,6222870
1213,6212,5380880,6212,6223680
1213,6212,5380880,6212,6223680
1213,6212,5380880,6212,6224490
1213,6212,5380880,6212,6224490
1213,6212,5380880,6212,6224960
1213,6212,5380880,6212,6224960
1213,6212,5380880,6212,6225330
1213,6212,5380880,6212,6225330
1213,6212,5380880,6212,6226140
1213,6212,5380880,6212,6226140
1213,6212,5380880,6212,6226140
1213,6212,5380880,6212,6226610
1213,6212,5380880,6212,6227080
1213,6212,5380880,6212,6227890
1213,6212,5380880,6212,6228700
1213,6212,5380880,6212,6229510
1213,6212,5380880,6212,6229980
1213,6212,5380880,6212,6230450
1213,6212,5380880,6212,6230450
1213,6212,5380880,6212,6230920
1213,6212,5380880,6212,6231380
1213,6212,5380880,6212,6232030
1213,6212,5380880,6212,6232840
1213,6212,5380880,6212,6233310
1213,6212,5380880,6212,6233780
1213,6212,5380880,6212,6234590
1213,6212,5380880,6212,6235060
1213,6212,5380880,6212,6235870
1213,6212,5380880,6212,6236680
1213,6212,5380880,6212,6237490
1213,6212,5381040,6212,6237650
1213,6212,5381040,6212,6238120
1213,6212,5381040,6212,6238770
1213,6212,5381040,6212,6239090
1213,6212,5381040,6212,6239560
1213,6212,5381040,6212,6240030
1213,6212,5381040,6212,6240840
1213,6212,5381040,6212,6241070
1213,6212,5381040,6212,6241540
1213,6212,5381040,6212,6241540
1213,6212,5381040,6212,6241860
1213,6212,5381040,6212,6241860
1213,6212,5381200,6212,6242020
1213,6212,5381200,6212,6242830
1213,6212,5381200,6212,6243640
1213,6212,5381200,6212,6243640
1213,6212,5381200,6212,6244110
1213,6212,5381200,6212,6244570
1213,6212,5381200,6212,6244890
1213,6212,5381200,6212,6245120
1213,6212,5381200,6212,6245930
1213,6212,5381200,6212,6246160
1213,6212,5381200,6212,6246970
1213,6212,5381200,6212,6247780
1213,6212,5381200,6212,6248250
1213,6212,5381200,6212,6249060
1213,6212,5381200,6212,6249430
1213,6212,5381200,6212,6250080
1213,6212,5381200,6212,6250400
1213,6212,5381200,6212,6251210
1213,6212,5381200,6212,6252020
1213,6212,5381200,6212,6252830
1213,6212,5381200,6212,6253300
1213,6212,5381200,6212,6254110
1213,6212,5381200,6212,6254920
1213,6212,5381200,6212,6254920
1213,6212,5381200,6212,6255730
1213,6212,5381200,6212,6255730
1213,6212,5381200,6212,6256540
1213,6212,5381200,6212,6256540
1213,6212,5381200,6212,6257350
1213,6212,5381200,6212,6258160
1213,6212,5381200,6212,6258630
1213,6212,5381200,6212,6259440
1213,6212,5381200,6212,6259440
1213,6212,5381200,6212,6260250
1213,6212,5381200,6212,6261060
1213,6212,5381200,6212,6261870
1213,6212,5381200,6212,6262460
1213,6212,5381200,6212,6263270
1213,6212,5381200,6212,6263270
1213,6212,5381200,6212,6263740
1213,6212,5381200,6212,6264220
1213,6212,5381200,6212,6264770
1213,6212,5381200,6212,6265580
1213,6212,5381200,6212,6265580
1213,6212,5381200,6212,6265900
1213,6212,5381200,6212,6265900
1213,6212,5381200,6212,6266550
1213,6212,5381200,6212,6267200
1213,6212,5381200,6212,6268010
1213,6212,5381200,6212,6268820
1213,6212,5381360,6212,6268980
1213,6212,5381360,6212,6269790
1213,6212,5381360,6212,6270600
1213,6212,5381360,6212,6271070
1213,6212,5381360,6212,6271880
1213,6212,5381360,6212,6272100
1213,6212,5381360,6212,6272910
1213,6212,5381360,6212,6273720
1213,6212,5381360,6212,6274530
1213,6212,5381360,6212,6274850
1213,6212,5381360,6212,6275320
1213,6212,5381360,6212,6275780
1213,6212,5381360,6212,6276590
1213,6212,5381360,6212,6277400
1213,6212,5381360,6212,6278210
1213,6212,5381360,6212,6278530
1213,6212,5381360,6212,6279340
1213,6212,5381360,6212,6279810
1213,6212,5381360,6212,6280620
1213,6212,5381360,6212,6281430
1213,6212,5381360,6212,6282240
1213,6212,5381360,6212,6282700
1213,6212,5381360,6212,6283510
1213,6212,5381360,6212,6283970
1213,6212,5381360,6212,6284780
1213,6212,5381360,6212,6285590
1213,6212,5381360,6212,6286060
1213,6212,5381360,6212,6286290
1213,6212,5381360,6212,6286290
1213,6212,5381360,6212,6287100
1213,6212,5381360,6212,6287420
1213,6212,5381360,6212,6288230
1213,6212,5381360,6212,6288880
1213,6212,5381360,6212,6289350
1213,6212,5381360,6212,6289820
1213,6212,5381360,6212,6290630
1213,6212,5381360,6212,6290860
1213,6212,5381360,6212,6291670
1213,6212,5381360,6212,6292480
1213,6212,5381360,6212,6292710
1213,6212,5381360,6212,6293080
1213,6212,5381360,6212,6293730
1213,6212,5381360,6212,6293950
1213,6212,5381360,6212,6294760
1213,6212,5381360,6212,6295410
1213,6212,5381360,6212,6295870
1213,6212,5381360,6212,6296340
1213,6212,5381360,6212,6296340
1213,6212,5381360,6212,6296660
1213,6212,5381360,6212,6297470
1213,6212,5381360,6212,6297790
1213,6212,5381360,6212,6298600
1213,6212,5381360,6212,6298920
1213,6212,5381360,6212,6299240
1213,6212,5381360,6212,6300050
1213,6212,5381360,6212,6300050
1213,6212,5381360,6212,6300370
1213,6212,5381360,6212,6300370
1213,6212,5381360,6212,6300830
1213,6212,5381360,6212,6301060
1213,6212,5381360,6212,6301530
1213,6212,5381360,6212,6302180
1213,6212,5381360,6212,6302650
1213,6212,5381360,6212,6303110
1213,6212,5381360,6212,6303920
1213,6212,5381360,6212,6304390
1213,6212,5381360,6212,6305200
1213,6212,5381360,6212,6305670
1213,6212,5381360,6212,6305990
1213,6212,5381360,6212,6305990
1213,6212,5381360,6212,6306460
1213,6212,5381360,6212,6307270
1213,6212,5381360,6212,6307920
1213,6212,5381360,6212,6308390
1213,6212,5381360,6212,6308620
1213,6212,5381360,6212,6308620
1213,6212,5381360,6212,6308940
1213,6212,5381360,6212,6308940
1213,6212,5381360,6212,6309530
1213,6212,5381360,6212,6310000
1213,6212,5381360,6212,6310350
1213,6212,5381360,6212,6311160
1213,6212,5381360,6212,6311970
1213,6212,5381360,6212,6311970
1213,6212,5381360,6212,6312780
1213,6212,5381360,6212,6313590
1213,6212,5381360,6212,6314060
1213,6212,5381360,6212,6314530
1213,6212,5381360,6212,6315180
1213,6212,5381360,6212,6315650
1213,6212,5381360,6212,6316110
1213,6212,5381360,6212,6316580
1213,6212,5381360,6212,6316900
1213,6212,5381360,6212,6317220
1213,6212,5381360,6212,6317810
1213,6212,5381360,6212,6317810
1213,6212,5381360,6212,6318620
1213,6212,5381360,6212,6319090
1213,6212,5381360,6212,6319900
1213,6212,5381360,6212,6320270
1213,6212,5381360,6212,6320740
1213,6212,5381360,6212,6320740
1213,6212,5381520,6212,6320900
1213,6212,5381520,6212,6320900
1213,6212,5381630,6212,6321010
1213,6212,5381630,6212,6321660
1213,6212,5381630,6212,6321980
1213,6212,5381630,6212,6321980
1213,6212,5381630,6212,6322450
1213,6212,5381630,6212,6322920
1213,6212,5381630,6212,6323730
1213,6212,5381630,6212,6323730
1213,6212,5381630,6212,6324540
1213,6212,5381740,6212,6324650
1213,6212,5381740,6212,6324970
1213,6212,5381740,6212,6325620
1213,6212,5381740,6212,6326090
1213,6212,5381740,6212,6326560
1213,6212,5381740,6212,6326560
1213,6212,5381740,6212,6327110
1213,6212,5381740,6212,6327920
1213,6212,5381740,6212,6328730
1213,6212,5381900,6212,6328890
1213,6212,5382010,6212,6329000
1213,6212,5382010,6212,6329220
1213,6212,5382010,6212,6329220
1213,6212,5382010,6212,6329540
1213,6212,5382010,6212,6330000
1213,6212,5382010,6212,6330810
1213,6212,5382010,6212,6331460
1213,6212,5382010,6212,6332270
1213,6212,5382010,6212,6332590
1213,6212,5382010,6212,6333400
1213,6212,5382010,6212,6333990
1213,6212,5382010,6212,6334460
1213,6212,5382010,6212,6335110
1213,6212,5382010,6212,6335580
1213,6212,5382010,6212,6336050
1213,6212,5382010,6212,6336050
1213,6212,5382010,6212,6336520
1213,6212,5382010,6212,6337330
1213,6212,5382010,6212,6337800
1213,6212,5382010,6212,6338610
1213,6212,5382010,6212,6339420
1213,6212,5382010,6212,6340070
1213,6212,5382010,6212,6340300
1213,6212,5382010,6212,6340770
1213,6212,5382010,6212,6341580
1213,6212,5382010,6212,6342050
1213,6212,5382010,6212,6342860
1213,6212,5382010,6212,6342860
1213,6212,5382170,6212,6343020
1213,6212,5382170,6212,6343480
1213,6212,5382170,6212,6344290
1213,6212,5382170,6212,6345100
1213,6212,5382170,6212,6345420
1213,6212,5382170,6212,6345420
1213,6212,5382170,6212,6346230
1213,6212,5382170,6212,6346700
1213,6212,5382170,6212,6347020
1213,6212,5382170,6212,6347240
1213,6212,5382170,6212,6347710
1213,6212,5382170,6212,6348520
1213,6212,5382170,6212,6348740
1213,6212,5382170,6212,6349390
1213,6212,5382170,6212,6349760
1213,6212,5382170,6212,6350310
1213,6212,5382170,6212,6351120
1213,6212,5382170,6212,6351590
1213,6212,5382170,6212,6351920
1213,6212,5382170,6212,6352470
1213,6212,5382170,6212,6353280
1213,6212,5382170,6212,6353600
1213,6212,5382170,6212,6354410
1213,6212,5382170,6212,6355220
1213,6212,5382170,6212,6355220
1213,6212,5382170,6212,6356030
1213,6212,5382280,6212,6356140
1213,6212,5382280,6212,6356950
1213,6212,5382280,6212,6357760
1213,6212,5382280,6212,6358230
1213,6212,5382280,6212,6358600
1213,6212,5382280,6212,6358920
1213,6212,5382280,6212,6359730
1213,6212,5382280,6212,6360540
1213,6212,5382280,6212,6361350
1213,6212,5382280,6212,6361350
1213,6212,5382280,6212,6361570
1213,6212,5382280,6212,6362040
1213,6212,5382280,6212,6362040
1213,6212,5382280,6212,6362850
1213,6212,5382280,6212,6363310
1213,6212,5382280,6212,6363770
1213,6212,5382280,6212,6364240
1213,6212,5382280,6212,6365050
1213,6212,5382280,6212,6365280
1213,6212,5382280,6212,6365600
1213,6212,5382280,6212,6365920
1213,6212,5382280,6212,6365920
1213,6212,5382280,6212,6366390
1213,6212,5382280,6212,6367200
1213,6212,5382280,6212,6367520
1213,6212,5382280,6212,6367520
1213,6212,5382280,6212,6368330
1213,6212,5382280,6212,6369140
1213,6212,5382280,6212,6369140
1213,6212,5382280,6212,6369790
1213,6212,5382280,6212,6370110
1213,6212,5382280,6212,6370580
1213,6212,5382280,6212,6371390
1213,6212,5382280,6212,6371860
1213,6212,5382280,6212,6371860
1213,6212,5382280,6212,6372330
1213,6212,5382280,6212,6373140
1213,6212,5382280,6212,6373140
1213,6212,5382280,6212,6373790
1213,6212,5382280,6212,6374600
1213,6212,5382280,6212,6375060
1213,6212,5382280,6212,6375870
1213,6212,5382280,6212,6376190
1213,6212,5382440,6212,6376350
1213,6212,5382440,6212,6377160
1213,6212,5382440,6212,6377970
1213,6212,5382600,6212,6378130
1213,6212,5382600,6212,6378600
1213,6212,5382600,6212,6378600
1213,6212,5382600,6212,6379060
1213,6212,5382600,6212,6379870
1213,6212,5382600,6212,6380460
1213,6212,5382600,6212,6381010
1213,6212,5382600,6212,6381480
1213,6212,5382600,6212,6381950
1213,6212,5382600,6212,6381950
1213,6212,5382600,6212,6382180
1213,6212,5382600,6212,6382450
1213,6212,5382600,6212,6382680
1213,6212,5382600,6212,6383150
1213,6212,5382710,6212,6383260
1213,6212,5382710,6212,6383580
1213,6212,5382710,6212,6383900
1213,6212,5382710,6212,6384710
1213,6212,5382710,6212,6385520
1213,6212,5382710,6212,6385990
1213,6212,5382870,6212,6386150
1213,6212,5382870,6212,6386150
1213,6212,5382870,6212,6386960
1213,6212,5382870,6212,6387420
1213,6212,5382870,6212,6387640
1213,6212,5382870,6212,6388450
1213,6212,5382870,6212,6388820
1213,6212,5382870,6212,6389630
1213,6212,5382870,6212,6390280
1213,6212,5382870,6212,6390870
1213,6212,5382870,6212,6391680
1213,6212,5382870,6212,6392000
1213,6212,5382870,6212,6392810
1213,6212,5382870,6212,6393280
1213,6212,5382870,6212,6393740
1213,6212,5382870,6212,6394550
1213,6212,5382870,6212,6395360
1213,6212,5382870,6212,6395830
1213,6212,5382870,6212,6396060
1213,6212,5382870,6212,6396060
1213,6212,5382870,6212,6396530
1213,6212,5382870,6212,6397000
1213,6212,5382870,6212,6397460
1213,6212,5382980,6212,6397570
1213,6212,5382980,6212,6398220
1213,6212,5382980,6212,6398220
1213,6212,5382980,6212,6398680
1213,6212,5382980,6212,6398680
1213,6212,5382980,6212,6399490
1213,6212,5382980,6212,6400300
1213,6212,5382980,6212,6400620
1213,6212,5382980,6212,6401270
1213,6212,5382980,6212,6401860
1213,6212,5382980,6212,6401860
1213,6212,5382980,6212,6402670
1213,6212,5383030,6212,6402720
1213,6212,5383030,6212,6402720
1213,6212,5383030,6212,6403530
1213,6212,5383030,6212,6403850
1213,6212,5383030,6212,6403850
1213,6212,5383030,6212,6403850
1213,6212,5383030,6212,6404500
1213,6212,5383030,6212,6404970
1213,6212,5383030,6212,6405290
1213,6212,5383030,6212,6405610
1213,6212,5383030,6212,6406420
1213,6212,5383030,6212,6406420
1213,6212,5383030,6212,6406420
1213,6212,5383030,6212,6406890
1213,6212,5383190,6212,6407050
1213,6212,5383190,6212,6407370
1213,6212,5383190,6212,6407600
1213,6212,5383190,6212,6408410
1213,6212,5383190,6212,6408780
1213,6212,5383190,6212,6408780
1213,6212,5383190,6212,6409590
1213,6212,5383190,6212,6409910
1213,6212,5383190,6212,6409910
1213,6212,5383190,6212,6410720
1213,6212,5383190,6212,6411530
1213,6212,5383190,6212,6412340
1213,6212,5383190,6212,6413150
1213,6212,5383190,6212,6413960
1213,6212,5383190,6212,6414510
1213,6212,5383190,6212,6414510
1213,6212,5383190,6212,6414830
1213,6212,5383190,6212,6415480
1213,6212,5383190,6212,6415800
1213,6212,5383190,6212,6416260
1213,6212,5383190,6212,6417070
1213,6212,5383190,6212,6417540
1213,6212,5383190,6212,6418010
1213,6212,5383190,6212,6418330
1213,6212,5383190,6212,6418800
1213,6212,5383190,6212,6419270
1213,6212,5383190,6212,6420080
1213,6212,5383190,6212,6420670
1213,6212,5383190,6212,6421480
1213,6212,5383190,6212,6421800
1213,6212,5383190,6212,6422270
1213,6212,5383190,6212,6422860
1213,6212,5383190,6212,6423330
1213,6212,5383190,6212,6424140
1213,6212,5383190,6212,6424460
1213,6212,5383190,6212,6424460
1213,6212,5383190,6212,6424460
1213,6212,5383190,6212,6425270
1213,6212,5383190,6212,6425740
1213,6212,5383190,6212,6426550
1213,6212,5383190,6212,6427140
1213,6212,5383190,6212,6427950
1213,6212,5383190,6212,6427950
1213,6212,5383190,6212,6428420
1213,6212,5383190,6212,6428880
1213,6212,5383190,6212,6428880
1213,6212,5383190,6212,6429690
1213,6212,5383190,6212,6429690
1213,6212,5383190,6212,6430500
1213,6212,5383190,6212,6431310
1213,6212,5383190,6212,6431780
1213,6212,5383190,6212,6432240
1213,6212,5383190,6212,6432710
1213,6212,5383190,6212,6432940
1213,6212,5383190,6212,6433400
1213,6212,5383190,6212,6433400
1213,6212,5383190,6212,6433870
1213,6212,5383190,6212,6434340
1213,6212,5383190,6212,6435150
1213,6212,5383190,6212,6435470
1213,6212,5383190,6212,6435790
1213,6212,5383190,6212,6436020
1213,6212,5383190,6212,6436340
1213,6212,5383190,6212,6436810
1213,6212,5383190,6212,6437460
1213,6212,5383190,6212,6437460
1213,6212,5383190,6212,6437780
1213,6212,5383190,6212,6438590
1213,6212,5383190,6212,6439400
1213,6212,5383190,6212,6439720
1213,6212,5383190,6212,6440530
1213,6212,5383190,6212,6441340
1213,6212,5383190,6212,6442150
1213,6212,5383190,6212,6442740
1213,6212,5383190,6212,6443200
1213,6212,5383190,6212,6443200
1213,6212,5383190,6212,6443200
1213,6212,5383190,6212,6444010
1213,6212,5383190,6212,6444470
1213,6212,5383190,6212,6445280
1213,6212,5383190,6212,6445930
1213,6212,5383190,6212,6446250
1213,6212,5383190,6212,6446480
1213,6212,5383190,6212,6446480
1213,6212,5383190,6212,6447290
1213,6212,5383190,6212,6447610
1213,6212,5383190,6212,6448080
1213,6212,5383190,6212,6448550
1213,6212,5383190,6212,6448550
1213,6212,5383190,6212,6449360
1213,6212,5383190,6212,6449680
1213,6212,5383190,6212,6450490
1213,6212,5383190,6212,6451300
1213,6212,5383190,6212,6451770
1213,6212,5383190,6212,6452360
1213,6212,5383190,6212,6453170
1213,6212,5383190,6212,6453980
1213,6212,5383190,6212,6454790
1213,6212,5383190,6212,6455260
1213,6212,5383190,6212,6455730
1213,6212,5383350,6212,6455890
1213,6212,5383350,6212,6455890
1213,6212,5383350,6212,6456360
1213,6212,5383350,6212,6457170
1213,6212,5383350,6212,6457170
1213,6212,5383350,6212,6457820
1213,6212,5383350,6212,6458470
1213,6212,5383350,6212,6459280
1213,6212,5383350,6212,6459650
1213,6212,5383350,6212,6459650
1213,6212,5383350,6212,6459880
1213,6212,5383350,6212,6460350
1213,6212,5383350,6212,6460580
1213,6212,5383510,6212,6460740
1213,6212,5383510,6212,6461550
1213,6212,5383510,6212,6462360
1213,6212,5383510,6212,6462820
1213,6212,5383510,6212,6463630
1213,6212,5383510,6212,6463630
1213,6212,5383510,6212,6464180
1213,6212,5383510,6212,6464650
1213,6212,5383510,6212,6464980
1213,6212,5383510,6212,6465790
1213,6212,5383510,6212,6466110
1213,6212,5383510,6212,6466580
1213,6212,5383510,6212,6467390
1213,6212,5383510,6212,6468040
1213,6212,5383670,6212,6468200
1213,6212,5383670,6212,6468670
1213,6212,5383670,6212,6469130
1213,6212,5383670,6212,6469780
1213,6212,5383670,6212,6470590
1213,6212,5383670,6212,6471400
1213,6212,5383670,6212,6471400
1213,6212,5383670,6212,6471880
1213,6212,5383670,6212,6472350
1213,6212,5383670,6212,6472820
1213,6212,5383670,6212,6473630
1213,6212,5383670,6212,6474100
1213,6212,5383670,6212,6474100
1213,6212,5383670,6212,6474320
1213,6212,5383670,6212,6474640
1213,6212,5383670,6212,6475110
1213,6212,5383670,6212,6475110
1213,6212,5383670,6212,6475430
1213,6212,5383670,6212,6475900
1213,6212,5383670,6212,6476710
1213,6212,5383670,6212,6477520
1213,6212,5383670,6212,6477990
1213,6212,5383670,6212,6478640
1213,6212,5383670,6212,6479450
1213,6212,5383670,6212,6480040
1213,6212,5383670,6212,6480360
1213,6212,5383670,6212,6481170
1213,6212,5383670,6212,6481820
1213,6212,5383670,6212,6481820
1213,6212,5383670,6212,6482290
1213,6212,5383670,6212,6483100
1213,6212,5383670,6212,6483910
1213,6212,5383670,6212,6484460
1213,6212,5383670,6212,6485270
1213,6212,5383670,6212,6485730
1213,6212,5383670,6212,6486200
1213,6212,5383670,6212,6486430
1213,6212,5383670,6212,6486900
1213,6212,5383670,6212,6486900
1213,6212,5383670,6212,6487450
1213,6212,5383670,6212,6487680
1213,6212,5383830,6212,6487840
1213,6212,5383830,6212,6488070
1213,6212,5383830,6212,6488880
1213,6212,5383830,6212,6489690
1213,6212,5383830,6212,6490500
1213,6212,5383830,6212,6490970
1213,6212,5383830,6212,6490970
1213,6212,5383830,6212,6491190
1213,6212,5383830,6212,6491420
1213,6212,5383830,6212,6492230
1213,6212,5383830,6212,6493040
1213,6212,5383830,6212,6493850
1213,6212,5383830,6212,6494660
1213,6212,5383830,6212,6495310
1213,6212,5383830,6212,6495780
1213,6212,5383830,6212,6496250
1213,6212,5383830,6212,6496570
1213,6212,5383830,6212,6496800
1213,6212,5383830,6212,6497270
1213,6212,5383830,6212,6497270
1213,6212,5383830,6212,6497920
1213,6212,5383830,6212,6498730
1213,6212,5383830,6212,6499200
1213,6212,5383830,6212,6499670
1213,6212,5383830,6212,6499890
1213,6212,5383830,6212,6500110
1213,6212,5383830,6212,6500660
1213,6212,5383830,6212,6501470
1213,6212,5383830,6212,6502280
1213,6212,5383830,6212,6503090
1213,6212,5383830,6212,6503410
1213,6212,5383830,6212,6504220
1213,6212,5383830,6212,6504690
1213,6212,5383830,6212,6504920
1213,6212,5383830,6212,6505570
1213,6212,5383830,6212,6506040
1213,6212,5383830,6212,6506850
1213,6212,5383830,6212,6507170
1213,6212,5383830,6212,6507390
1213,6212,5383830,6212,6508200
1213,6212,5383830,6212,6508520
1213,6212,5383830,6212,6509330
1213,6212,5383830,6212,6509790
1213,6212,5383990,6212,6509950
1213,6212,5383990,6212,6510600
1213,6212,5384150,6212,6510760
1213,6212,5384150,6212,6511230
1213,6212,5384150,6212,6511700
1213,6212,5384150,6212,6512510
1213,6212,5384150,6212,6513160
1213,6212,5384150,6212,6513970
1213,6212,5384150,6212,6514290
1213,6212,5384150,6212,6514510
1213,6212,5384150,6212,6515320
1213,6212,5384150,6212,6515790
1213,6212,5384150,6212,6516160
1213,6212,5384150,6212,6516630
1213,6212,5384150,6212,6516630
1213,6212,5384150,6212,6517440
1213,6212,5384150,6212,6517900
1213,6212,5384150,6212,6518450
1213,6212,5384150,6212,6519040
1213,6212,5384150,6212,6519510
1213,6212,5384150,6212,6519740
1213,6212,5384150,6212,6520550
1213,6212,5384150,6212,6521360
1213,6212,5384150,6212,6521830
1213,6212,5384150,6212,6522300
1213,6212,5384150,6212,6522620
1213,6212,5384150,6212,6522850
1213,6212,5384150,6212,6523320
1213,6212,5384150,6212,6523640
1213,6212,5384150,6212,6523960
1213,6212,5384150,6212,6523960
1213,6212,5384150,6212,6524770
1213,6212,5384150,6212,6525090
1213,6212,5384150,6212,6525740
1213,6212,5384150,6212,6525740
1213,6212,5384150,6212,6526550
1213,6212,5384150,6212,6526870
1213,6212,5384150,6212,6527680
1213,6212,5384150,6212,6528150
1213,6212,5384150,6212,6528960
1213,6212,5384150,6212,6529610
1213,6212,5384310,6212,6529770
1213,6212,5384310,6212,6530580
1213,6212,5384310,6212,6531230
1213,6212,5384310,6212,6531230
1213,6212,5384310,6212,6532040
1213,6212,5384310,6212,6532690
1213,6212,5384310,6212,6533010
1213,6212,5384310,6212,6533660
1213,6212,5384310,6212,6534470
1213,6212,5384310,6212,6534790
1213,6212,5384310,6212,6535250
1213,6212,5384310,6212,6535840
1213,6212,5384310,6212,6536490
1213,6212,5384310,6212,6536810
1213,6212,5384310,6212,6537130
1213,6212,5384310,6212,6537940
1213,6212,5384310,6212,6538410
1213,6212,5384310,6212,6538780
1213,6212,5384310,6212,6539250
1213,6212,5384310,6212,6539250
1213,6212,5384310,6212,6539720
1213,6212,5384310,6212,6540530
1213,6212,5384310,6212,6541340
1213,6212,5384310,6212,6541810
1213,6212,5384310,6212,6542620
1213,6212,5384310,6212,6543430
1213,6212,5384310,6212,6543900
1213,6212,5384310,6212,6544370
1213,6212,5384310,6212,6545020
1213,6212,5384310,6212,6545830
1213,6212,5384310,6212,6546640
1213,6212,5384310,6212,6546960
1213,6212,5384470,6212,6547120
1213,6212,5384470,6212,6547930
1213,6212,5384470,6212,6548740
1213,6212,5384470,6212,6549060
1213,6212,5384470,6212,6549060
1213,6212,5384470,6212,6549710
1213,6212,5384470,6212,6550520
1213,6212,5384470,6212,6550990
1213,6212,5384470,6212,6551450
1213,6212,5384470,6212,6552260
1213,6212,5384470,6212,6553070
1213,6212,5384470,6212,6553880
1213,6212,5384470,6212,6554690
1213,6212,5384470,6212,6555500
1213,6212,5384470,6212,6555820
1213,6212,5384470,6212,6556630
1213,6212,5384470,6212,6556630
1213,6212,5384470,6212,6557180
1213,6212,5384470,6212,6557990
1213,6212,5384470,6212,6558460
1213,6212,5384470,6212,6558930
1213,6212,5384470,6212,6558930
1213,6212,5384470,6212,6559400
1213,6212,5384470,6212,6559870
1213,6212,5384470,6212,6560190
1213,6212,5384470,6212,6560510
1213,6212,5384470,6212,6561320
1213,6212,5384630,6212,6561480
1213,6212,5384630,6212,6562290
1213,6212,5384630,6212,6562510
1213,6212,5384630,6212,6562980
1213,6212,5384630,6212,6563450
1213,6212,5384630,6212,6563920
1213,6212,5384630,6212,6563920
1213,6212,5384630,6212,6564390
1213,6212,5384630,6212,6565200
1213,6212,5384630,6212,6566010
1213,6212,5384630,6212,6566480
1213,6212,5384630,6212,6566950
1213,6212,5384630,6212,6567420
1213,6212,5384630,6212,6567420
1213,6212,5384630,6212,6567790
1213,6212,5384630,6212,6568600
1213,6212,5384630,6212,6569410
1213,6212,5384630,6212,6569760
1213,6212,5384630,6212,6569990
1213,6212,5384790,6212,6570150
1213,6212,5384790,6212,6570960
1213,6212,5384790,6212,6571190
1213,6212,5384900,6212,6571300
1213,6212,5384900,6212,6571300
1213,6212,5384900,6212,6571300
1213,6212,5384900,6212,6572110
1213,6212,5384900,6212,6572330
1213,6212,5384900,6212,6573140
1213,6212,5384900,6212,6573610
1213,6212,5384900,6212,6573610
1213,6212,5384900,6212,6573930
1213,6212,5384900,6212,6574400
1213,6212,5384900,6212,6574400
1213,6212,5384900,6212,6574870
1213,6212,5384900,6212,6575460
1213,6212,5384900,6212,6576270
1213,6212,5384900,6212,6577080
1213,6212,5384900,6212,6577890
