ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
822267.54,99.88,82.34,822915.44,99.96
822267.54,99.88,82.34,822915.44,99.96
822267.54,99.88,82.34,822915.44,99.96
822267.54,99.88,82.34,822915.44,99.96
822267.54,99.88,82.34,822915.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
822107.54,99.88,82.34,822755.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821997.54,99.88,82.34,822645.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
821837.54,99.88,82.34,822485.44,99.96
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820375.13,99.7
818116.74,99.43,86.45,820373.74,99.7
818116.74,99.43,86.45,820373.74,99.7
818116.74,99.43,86.45,820373.74,99.7
818116.74,99.43,86.45,820326.08,99.7
818116.74,99.43,86.45,820326.08,99.7
818116.74,99.43,86.45,820326.08,99.7
818116.74,99.43,86.45,820326.08,99.7
818116.74,99.43,86.45,820326.08,99.7
818116.74,99.43,86.45,820326.08,99.7
818116.74,99.43,86.45,820326.08,99.7
818116.74,99.43,86.45,820326.08,99.7
818116.74,99.43,86.45,820326.08,99.7
818116.74,99.43,86.45,820326.08,99.7
818116.74,99.43,86.45,820326.08,99.7
818116.74,99.43,86.45,820326.08,99.7
818116.74,99.43,86.45,820326.08,99.7
818116.74,99.43,86.45,820326.08,99.7
818116.74,99.43,86.45,820326.42,99.7
818116.74,99.43,86.45,820326.42,99.7
818116.74,99.43,86.45,820326.42,99.7
818116.74,99.43,86.45,820326.42,99.7
818116.74,99.43,86.45,820326.42,99.7
818116.74,99.43,86.45,820326.42,99.7
818116.74,99.43,86.45,820326.42,99.7
818116.74,99.43,86.45,820326.42,99.7
818116.74,99.43,86.45,820326.42,99.7
818116.74,99.43,86.45,820326.42,99.7
818116.74,99.43,86.45,820326.42,99.7
818116.74,99.43,86.45,820326.42,99.7
818116.74,99.43,86.45,820326.42,99.7
818116.74,99.43,86.45,820326.42,99.7
818116.74,99.43,86.45,820326.42,99.7
818116.74,99.43,86.45,820326.42,99.7
818116.74,99.43,86.45,820326.42,99.7
818116.74,99.43,86.45,820326.42,99.7
818116.74,99.43,86.45,820326.42,99.7
818116.74,99.43,86.45,820282.0,99.69
818116.74,99.43,86.45,820282.0,99.69
818116.74,99.43,86.45,820331.78,99.7
818116.74,99.43,86.45,820332.6,99.7
818116.74,99.43,86.45,820332.6,99.7
818116.74,99.43,86.45,820332.6,99.7
818116.74,99.43,86.45,820332.6,99.7
818116.74,99.43,86.45,820332.6,99.7
818116.74,99.43,86.45,820332.6,99.7
818116.74,99.43,86.45,820332.6,99.7
817960.74,99.43,86.45,820174.28,99.7
817960.74,99.43,86.45,820174.28,99.7
817960.74,99.43,86.45,820174.28,99.7
817960.74,99.43,86.45,820081.87,99.69
817960.74,99.43,86.45,820081.87,99.69
817960.74,99.43,86.45,820081.87,99.69
817960.74,99.43,86.45,820081.87,99.69
817960.74,99.43,86.45,820081.87,99.69
817960.74,99.43,86.45,820081.87,99.69
817960.74,99.43,86.45,820081.87,99.69
817960.74,99.43,86.45,820081.87,99.69
817960.74,99.43,86.45,820081.87,99.69
817960.74,99.43,86.45,820081.87,99.69
817960.74,99.43,86.45,820081.87,99.69
817960.74,99.43,86.45,820081.87,99.69
817960.74,99.43,86.45,820081.87,99.69
817960.74,99.43,86.45,820081.87,99.69
817960.74,99.43,86.45,820081.87,99.69
817960.74,99.43,86.45,820081.87,99.69
817960.74,99.43,86.45,820081.87,99.69
817960.74,99.43,86.45,820081.87,99.69
817960.74,99.43,86.45,820081.87,99.69
817960.74,99.43,86.45,820082.75,99.69
817960.74,99.43,86.45,820082.75,99.69
817960.74,99.43,86.45,820082.75,99.69
817960.74,99.43,86.45,820154.22,99.7
817960.74,99.43,86.45,820154.22,99.7
817960.74,99.43,86.45,820154.22,99.7
817854.95,99.43,86.45,820045.91,99.7
817854.95,99.43,86.45,820045.91,99.7
817854.95,99.43,86.45,820045.91,99.7
817854.95,99.43,86.45,820045.91,99.7
817854.95,99.43,86.45,820045.91,99.7
817854.95,99.43,86.45,820045.91,99.7
817854.95,99.43,86.45,820045.91,99.7
817854.95,99.43,86.45,819953.69,99.68
817854.95,99.43,86.45,819953.69,99.68
817854.95,99.43,86.45,819953.69,99.68
817854.95,99.43,86.45,819953.69,99.68
817854.95,99.43,86.45,819953.69,99.68
817854.95,99.43,86.45,819953.69,99.68
817854.95,99.43,86.45,819953.69,99.68
817854.95,99.43,86.45,819953.69,99.68
817854.95,99.43,86.45,819953.69,99.68
817854.95,99.43,86.45,819953.69,99.68
817854.95,99.43,86.45,819953.69,99.68
817854.95,99.43,86.45,819953.69,99.68
817854.95,99.43,86.45,819953.69,99.68
817854.95,99.43,86.45,819953.69,99.68
817854.95,99.43,86.45,819953.69,99.68
817854.95,99.43,86.45,819953.69,99.68
817704.95,99.43,86.45,819795.37,99.68
817704.95,99.43,86.45,819795.37,99.68
817704.95,99.43,86.45,819795.37,99.68
817704.95,99.43,86.45,819795.37,99.68
817598.95,99.43,86.45,819687.05,99.68
817598.95,99.43,86.45,819687.05,99.68
817598.95,99.43,86.45,819687.05,99.68
817598.95,99.43,86.45,819687.05,99.68
817598.95,99.43,86.45,819687.05,99.68
817598.95,99.43,86.45,819842.07,99.7
817598.95,99.43,86.45,819842.07,99.7
817598.95,99.43,86.45,819842.07,99.7
817598.95,99.43,86.45,819842.07,99.7
817598.95,99.43,86.45,819842.07,99.7
817598.95,99.43,86.45,819842.07,99.7
817598.95,99.43,86.45,819842.07,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819811.92,99.7
817598.95,99.43,86.45,819802.03,99.7
817598.95,99.43,86.45,819802.03,99.7
817598.95,99.43,86.45,819802.03,99.7
817598.95,99.43,86.45,819802.03,99.7
817598.95,99.43,86.45,819813.77,99.7
817598.95,99.43,86.45,819813.77,99.7
817598.95,99.43,86.45,819813.77,99.7
817598.95,99.43,86.45,819813.77,99.7
817598.95,99.43,86.45,819813.77,99.7
817598.95,99.43,86.45,819767.86,99.69
817598.95,99.43,86.45,819767.86,99.69
817598.95,99.43,86.45,819767.86,99.69
817598.95,99.43,86.45,819767.86,99.69
817598.95,99.43,86.45,819767.86,99.69
817598.95,99.43,86.45,819767.86,99.69
817598.95,99.43,86.45,819767.86,99.69
817598.95,99.43,86.45,819767.86,99.69
817598.95,99.43,86.45,819767.86,99.69
817598.95,99.43,86.45,819767.86,99.69
817598.95,99.43,86.45,819767.86,99.69
817598.95,99.43,86.45,819767.86,99.69
817494.95,99.43,86.45,819659.62,99.69
817494.95,99.43,86.45,819659.62,99.69
817494.95,99.43,86.45,819659.62,99.69
817494.95,99.43,86.45,819659.62,99.69
817494.95,99.43,86.45,819659.62,99.69
817494.95,99.43,86.45,819659.62,99.69
817494.95,99.43,86.45,819659.62,99.69
817494.95,99.43,86.45,819659.62,99.69
817494.95,99.43,86.45,819659.62,99.69
817494.95,99.43,86.45,819659.62,99.69
817347.16,99.43,86.45,819501.3,99.69
817347.16,99.43,86.45,819501.3,99.69
817347.16,99.43,86.45,819501.3,99.69
817347.16,99.43,86.45,819479.44,99.69
817347.16,99.43,86.45,819441.32,99.69
817347.16,99.43,86.45,819441.32,99.69
817347.16,99.43,86.45,819453.61,99.69
817347.16,99.43,86.45,819512.55,99.7
817347.16,99.43,86.45,819512.55,99.7
817347.16,99.43,86.45,819512.55,99.7
817347.16,99.43,86.45,819512.55,99.7
817347.16,99.43,86.45,819512.55,99.7
817347.16,99.43,86.45,819512.55,99.7
817347.16,99.43,86.45,819512.55,99.7
817347.16,99.43,86.45,819512.55,99.7
817347.16,99.43,86.45,819512.55,99.7
817347.16,99.43,86.45,819512.55,99.7
817347.16,99.43,86.45,819512.55,99.7
817347.16,99.43,86.45,819512.55,99.7
817347.16,99.43,86.45,819512.55,99.7
817347.16,99.43,86.45,819512.55,99.7
817347.16,99.43,86.45,819512.55,99.7
817347.16,99.43,86.45,819512.55,99.7
817347.16,99.43,86.45,819512.55,99.7
817347.16,99.43,86.45,819512.55,99.7
817347.16,99.43,86.45,819465.72,99.69
817347.16,99.43,86.45,819465.72,99.69
817347.16,99.43,86.45,819465.72,99.69
817347.16,99.43,86.45,819465.72,99.69
817347.16,99.43,86.45,819513.37,99.7
817347.16,99.43,86.45,819513.37,99.7
817347.16,99.43,86.45,819513.37,99.7
817347.16,99.43,86.45,819513.37,99.7
817347.16,99.43,86.45,819468.27,99.69
817347.16,99.43,86.45,819468.27,99.69
817347.16,99.43,86.45,819468.27,99.69
817347.16,99.43,86.45,819468.27,99.69
817347.16,99.43,86.45,819468.27,99.69
817347.16,99.43,86.45,819468.27,99.69
817347.16,99.43,86.45,819468.27,99.69
817189.16,99.43,86.45,819310.9,99.69
817189.16,99.43,86.45,819310.9,99.69
817189.16,99.43,86.45,819310.9,99.69
817189.16,99.43,86.45,819310.9,99.69
817189.16,99.43,86.45,819310.9,99.69
817189.16,99.43,86.45,819310.9,99.69
817189.16,99.43,86.45,819310.9,99.69
817189.16,99.43,86.45,819310.9,99.69
817189.16,99.43,86.45,819310.9,99.69
817189.16,99.43,86.45,819310.9,99.69
817189.16,99.43,86.45,819310.9,99.69
817189.16,99.43,86.45,819310.9,99.69
817189.16,99.43,86.45,819310.9,99.69
817189.16,99.43,86.45,819310.9,99.69
817189.16,99.43,86.45,819310.9,99.69
817189.16,99.43,86.45,819360.05,99.7
817189.16,99.43,86.45,819360.05,99.7
817189.16,99.43,86.45,819360.05,99.7
817189.16,99.43,86.45,819360.05,99.7
817189.16,99.43,86.45,819360.05,99.7
817189.16,99.43,86.45,819360.05,99.7
817189.16,99.43,86.45,819360.05,99.7
817189.16,99.43,86.45,819360.05,99.7
817189.16,99.43,86.45,819360.05,99.7
817189.16,99.43,86.45,819360.05,99.7
817189.16,99.43,86.45,819360.05,99.7
817189.16,99.43,86.45,819301.5,99.69
817189.16,99.43,86.45,819301.5,99.69
817189.16,99.43,86.45,819301.5,99.69
817189.16,99.43,86.45,819301.5,99.69
817189.16,99.43,86.45,819301.5,99.69
817189.16,99.43,86.45,819301.5,99.69
817189.16,99.43,86.45,819301.5,99.69
817189.16,99.43,86.45,819301.5,99.69
817189.16,99.43,86.45,819275.07,99.69
817189.16,99.43,86.45,819275.07,99.69
817189.16,99.43,86.45,819275.07,99.69
817189.16,99.43,86.45,819275.07,99.69
817189.16,99.43,86.45,819275.07,99.69
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819137.53,99.67
817189.16,99.43,86.45,819345.79,99.7
817189.16,99.43,86.45,819345.79,99.7
817189.16,99.43,86.45,819388.49,99.7
817189.16,99.43,86.45,819377.56,99.7
815964.97,99.28,88.1,819488.45,99.71
815964.97,99.28,88.1,819488.45,99.71
815964.97,99.28,88.1,819488.45,99.71
815964.97,99.28,88.1,819488.45,99.71
815964.97,99.28,88.1,819488.45,99.71
815964.97,99.28,88.1,819488.45,99.71
815964.97,99.28,88.1,819488.45,99.71
815964.97,99.28,88.1,819488.45,99.71
815964.97,99.28,88.1,819488.45,99.71
815964.97,99.28,88.1,819488.45,99.71
815964.97,99.28,88.1,819488.45,99.71
815964.97,99.28,88.1,819488.45,99.71
815860.56,99.28,88.1,819380.69,99.71
815860.56,99.28,88.1,819380.69,99.71
815860.56,99.28,88.1,819380.69,99.71
815860.56,99.28,88.1,819380.69,99.71
815860.56,99.28,88.1,819380.69,99.71
815860.56,99.28,88.1,819340.84,99.71
815860.56,99.28,88.1,819382.73,99.71
815705.87,99.29,88.1,819224.97,99.71
815705.87,99.29,88.1,819224.97,99.71
815705.87,99.29,88.1,819224.97,99.71
815611.4,99.29,88.1,819117.21,99.71
815611.4,99.29,88.1,819117.21,99.71
815611.4,99.29,88.1,819117.21,99.71
815611.4,99.29,88.1,819117.21,99.71
815611.4,99.29,88.1,819117.21,99.71
815611.4,99.29,88.1,819117.21,99.71
815611.4,99.29,88.1,819117.21,99.71
815611.4,99.29,88.1,819117.21,99.71
815611.4,99.29,88.1,819117.21,99.71
815611.4,99.29,88.1,819117.21,99.71
815611.4,99.29,88.1,819117.21,99.71
815611.4,99.29,88.1,819117.21,99.71
815611.4,99.29,88.1,819117.21,99.71
815611.4,99.29,88.1,819117.21,99.71
815611.4,99.29,88.1,819117.21,99.71
815611.4,99.29,88.1,819117.21,99.71
815611.4,99.29,88.1,819117.21,99.71
815611.4,99.29,88.1,819117.21,99.71
815611.4,99.29,88.1,819117.21,99.71
815611.4,99.29,88.1,819087.2,99.71
815611.4,99.29,88.1,819119.23,99.71
815611.4,99.29,88.1,819119.23,99.71
815611.4,99.29,88.1,819119.23,99.71
815611.4,99.29,88.1,819119.23,99.71
815611.4,99.29,88.1,819119.23,99.71
815611.4,99.29,88.1,819119.23,99.71
815611.4,99.29,88.1,819117.81,99.71
815611.4,99.29,88.1,819117.81,99.71
815611.4,99.29,88.1,819117.81,99.71
815611.4,99.29,88.1,819117.81,99.71
815611.4,99.29,88.1,819117.81,99.71
815611.4,99.29,88.1,819117.81,99.71
815611.4,99.29,88.1,819117.81,99.71
815611.4,99.29,88.1,819117.81,99.71
815611.4,99.29,88.1,819117.81,99.71
815611.4,99.29,88.1,819117.81,99.71
815611.4,99.29,88.1,819117.81,99.71
815611.4,99.29,88.1,819117.81,99.71
815611.4,99.29,88.1,819117.81,99.71
815611.4,99.29,88.1,819091.6,99.71
815611.4,99.29,88.1,819051.74,99.71
815611.4,99.29,88.1,819051.74,99.71
815611.4,99.29,88.1,819051.74,99.71
815611.4,99.29,88.1,819051.74,99.71
815611.4,99.29,88.1,819051.74,99.71
815611.4,99.29,88.1,819051.74,99.71
815454.06,99.29,88.1,818893.98,99.71
815454.06,99.29,88.1,818893.98,99.71
815454.06,99.29,88.1,818893.98,99.71
815454.06,99.29,88.1,818893.98,99.71
815454.06,99.29,88.1,818893.98,99.71
815454.06,99.29,88.1,818893.98,99.71
815454.06,99.29,88.1,818893.98,99.71
815454.06,99.29,88.1,818893.98,99.71
815454.06,99.29,88.1,818893.98,99.71
815454.06,99.29,88.1,818893.98,99.71
815454.06,99.29,88.1,818893.98,99.71
815454.06,99.29,88.1,818893.98,99.71
815454.06,99.29,88.1,818893.98,99.71
815454.06,99.29,88.1,818893.98,99.71
815454.06,99.29,88.1,818893.98,99.71
815454.06,99.29,88.1,818893.98,99.71
815454.06,99.29,88.1,818893.98,99.71
815454.06,99.29,88.1,818938.25,99.71
815454.06,99.29,88.1,818938.25,99.71
815454.06,99.29,88.1,818938.25,99.71
815454.06,99.29,88.1,818938.25,99.71
815454.06,99.29,88.1,818938.25,99.71
815454.06,99.29,88.1,818938.25,99.71
815454.06,99.29,88.1,818938.25,99.71
815454.06,99.29,88.1,818938.25,99.71
815454.06,99.29,88.1,818932.36,99.71
815454.06,99.29,88.1,818932.36,99.71
815454.06,99.29,88.1,818939.58,99.71
815454.06,99.29,88.1,818939.58,99.71
815454.06,99.29,88.1,818939.58,99.71
815454.06,99.29,88.1,818939.58,99.71
815454.06,99.29,88.1,818939.58,99.71
815454.06,99.29,88.1,818939.58,99.71
815454.06,99.29,88.1,818939.58,99.71
815454.06,99.29,88.1,818939.58,99.71
815454.06,99.29,88.1,818913.37,99.71
815454.06,99.29,88.1,818913.37,99.71
815454.06,99.29,88.1,818918.54,99.71
815454.06,99.29,88.1,818827.6,99.7
815454.06,99.29,88.1,818827.6,99.7
815454.06,99.29,88.1,818827.6,99.7
815454.06,99.29,88.1,818827.6,99.7
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815454.06,99.29,88.1,818923.25,99.71
815304.69,99.29,88.1,818765.49,99.71
815304.69,99.29,88.1,818765.49,99.71
815304.69,99.29,88.1,818765.49,99.71
815304.69,99.29,88.1,818765.49,99.71
815304.69,99.29,88.1,818752.42,99.71
815304.69,99.29,88.1,818733.98,99.71
815304.69,99.29,88.1,818733.98,99.71
815304.69,99.29,88.1,818733.98,99.71
815304.69,99.29,88.1,818733.98,99.71
