ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
772,2684,2132330,6212,2132330
772,2684,2133330,6212,2133330
772,2684,2133650,6212,2133650
772,2684,2134460,6212,2134460
772,2684,2135270,6212,2135270
772,2684,2135740,6212,2135740
772,2684,2135740,6212,2135740
772,2684,2136740,6212,2136740
772,2684,2137550,6212,2137550
772,2684,2137870,6212,2137870
772,2684,2138520,6212,2138520
772,2684,2138990,6212,2138990
772,2684,2139220,6212,2139220
773,2692,2139690,6212,2139690
773,2692,2140280,6212,2140280
773,2692,2140830,6212,2140830
773,2692,2141640,6212,2141640
773,2692,2142290,6212,2142290
773,2692,2142880,6212,2142880
773,2692,2143110,6212,2143110
773,2692,2143270,6212,2143270
773,2692,2144080,6212,2144080
773,2692,2144080,6212,2144080
773,2692,2144890,6212,2144890
773,2692,2145700,6212,2145700
773,2692,2146170,6212,2146170
773,2692,2146980,6212,2146980
773,2692,2147300,6212,2147300
773,2692,2147950,6212,2147950
773,2692,2148760,6212,2148760
773,2692,2148990,6212,2148990
773,2692,2148990,6212,2148990
773,2692,2148990,6212,2148990
773,2692,2149580,6212,2149580
773,2692,2149580,6212,2149580
773,2692,2149900,6212,2149900
773,2692,2150900,6212,2150900
773,2692,2151370,6212,2151370
773,2692,2152020,6212,2152020
774,2700,2152830,6212,2152830
774,2700,2153290,6212,2153290
774,2700,2154100,6212,2154100
774,2700,2154100,6212,2154100
774,2700,2154750,6212,2154750
774,2700,2154970,6212,2154970
774,2700,2155440,6212,2155440
774,2700,2156250,6212,2156250
774,2700,2157060,6212,2157060
774,2700,2157170,6212,2157170
774,2700,2158170,6212,2158170
774,2700,2158980,6212,2158980
775,2708,2159790,6212,2159790
775,2708,2160110,6212,2160110
775,2708,2161110,6212,2161110
775,2708,2161110,6212,2161110
775,2708,2161920,6212,2161920
775,2708,2162390,6212,2162390
775,2708,2162860,6212,2162860
775,2708,2163860,6212,2163860
775,2708,2164670,6212,2164670
775,2708,2165130,6212,2165130
775,2708,2165720,6212,2165720
775,2708,2165720,6212,2165720
775,2708,2165720,6212,2165720
775,2708,2165880,6212,2165880
775,2708,2166100,6212,2166100
776,2716,2166910,6212,2166910
776,2716,2167910,6212,2167910
776,2716,2168720,6212,2168720
776,2716,2169530,6212,2169530
776,2716,2170340,6212,2170340
776,2716,2171150,6212,2171150
776,2716,2171150,6212,2171150
776,2716,2171960,6212,2171960
776,2716,2172770,6212,2172770
776,2716,2173140,6212,2173140
776,2716,2173140,6212,2173140
776,2716,2173300,6212,2173300
777,2724,2173890,6212,2173890
777,2724,2174360,6212,2174360
778,2732,2174830,6212,2174830
778,2732,2174830,6212,2174830
778,2732,2175640,6212,2175640
778,2732,2175640,6212,2175640
778,2732,2176450,6212,2176450
778,2732,2176920,6212,2176920
778,2732,2177920,6212,2177920
778,2732,2178730,6212,2178730
778,2732,2179540,6212,2179540
778,2732,2180350,6212,2180350
778,2732,2181160,6212,2181160
778,2732,2181630,6212,2181630
778,2732,2182280,6212,2182280
778,2732,2182650,6212,2182650
778,2732,2182650,6212,2182650
778,2732,2182970,6212,2182970
778,2732,2183780,6212,2183780
778,2732,2184590,6212,2184590
779,2740,2185590,6212,2185590
779,2740,2186240,6212,2186240
779,2740,2187240,6212,2187240
779,2740,2187240,6212,2187240
779,2740,2188050,6212,2188050
779,2740,2188050,6212,2188050
779,2740,2188700,6212,2188700
779,2740,2189160,6212,2189160
779,2740,2189970,6212,2189970
779,2740,2190780,6212,2190780
780,2748,2191430,6212,2191430
780,2748,2192430,6212,2192430
780,2748,2193240,6212,2193240
780,2748,2194050,6212,2194050
780,2748,2194860,6212,2194860
780,2748,2195860,6212,2195860
780,2748,2196180,6212,2196180
780,2748,2196500,6212,2196500
780,2748,2196970,6212,2196970
780,2748,2196970,6212,2196970
780,2748,2197440,6212,2197440
780,2748,2198090,6212,2198090
780,2748,2198900,6212,2198900
781,2756,2199550,6212,2199550
781,2756,2199770,6212,2199770
781,2756,2200240,6212,2200240
781,2756,2200400,6212,2200400
781,2756,2200560,6212,2200560
781,2756,2200560,6212,2200560
781,2756,2200560,6212,2200560
781,2756,2200670,6212,2200670
781,2756,2201480,6212,2201480
781,2756,2201710,6212,2201710
781,2756,2202170,6212,2202170
781,2756,2202170,6212,2202170
781,2756,2202980,6212,2202980
781,2756,2203790,6212,2203790
781,2756,2204380,6212,2204380
781,2756,2204850,6212,2204850
781,2756,2204850,6212,2204850
781,2756,2205500,6212,2205500
781,2756,2205500,6212,2205500
782,2764,2206310,6212,2206310
782,2764,2206540,6212,2206540
782,2764,2207010,6212,2207010
782,2764,2207480,6212,2207480
782,2764,2208480,6212,2208480
782,2764,2208800,6212,2208800
782,2764,2209610,6212,2209610
782,2764,2209610,6212,2209610
782,2764,2210260,6212,2210260
782,2764,2211070,6212,2211070
782,2764,2211070,6212,2211070
782,2764,2211880,6212,2211880
782,2764,2212690,6212,2212690
782,2764,2213160,6212,2213160
783,2772,2213970,6212,2213970
783,2772,2214440,6212,2214440
783,2772,2214910,6212,2214910
783,2772,2215720,6212,2215720
783,2772,2216720,6212,2216720
783,2772,2216720,6212,2216720
783,2772,2216940,6212,2216940
783,2772,2217750,6212,2217750
783,2772,2218400,6212,2218400
783,2772,2218870,6212,2218870
783,2772,2219680,6212,2219680
784,2780,2220490,6212,2220490
784,2780,2220810,6212,2220810
784,2780,2221280,6212,2221280
784,2780,2221440,6212,2221440
785,2788,2229440,6212,2229440
785,2788,2229920,6212,2229920
785,2788,2230920,6212,2230920
785,2788,2231400,6212,2231400
785,2788,2232210,6212,2232210
785,2788,2232670,6212,2232670
785,2788,2232670,6212,2232670
785,2788,2233140,6212,2233140
785,2788,2233790,6212,2233790
785,2788,2234260,6212,2234260
785,2788,2234490,6212,2234490
785,2788,2234490,6212,2234490
785,2788,2235300,6212,2235300
785,2788,2235620,6212,2235620
786,2796,2236430,6212,2236430
786,2796,2237240,6212,2237240
786,2796,2238050,6212,2238050
786,2796,2238860,6212,2238860
786,2796,2239670,6212,2239670
786,2796,2239900,6212,2239900
786,2796,2239900,6212,2239900
786,2796,2239900,6212,2239900
786,2796,2239900,6212,2239900
786,2796,2240900,6212,2240900
786,2796,2241710,6212,2241710
786,2796,2241710,6212,2241710
786,2796,2242520,6212,2242520
786,2796,2242520,6212,2242520
786,2796,2242520,6212,2242520
787,2804,2242980,6212,2242980
787,2804,2243790,6212,2243790
787,2804,2244380,6212,2244380
787,2804,2244850,6212,2244850
787,2804,2245500,6212,2245500
787,2804,2246310,6212,2246310
787,2804,2246470,6212,2246470
787,2804,2247470,6212,2247470
787,2804,2247470,6212,2247470
787,2804,2247470,6212,2247470
787,2804,2247790,6212,2247790
787,2804,2248600,6212,2248600
787,2804,2249410,6212,2249410
787,2804,2249410,6212,2249410
788,2812,2250220,6212,2250220
788,2812,2250220,6212,2250220
788,2812,2250220,6212,2250220
788,2812,2250440,6212,2250440
788,2812,2251250,6212,2251250
788,2812,2252060,6212,2252060
788,2812,2252060,6212,2252060
788,2812,2252380,6212,2252380
788,2812,2252970,6212,2252970
788,2812,2252970,6212,2252970
788,2812,2252970,6212,2252970
788,2812,2253430,6212,2253430
788,2812,2253900,6212,2253900
788,2812,2254710,6212,2254710
788,2812,2255030,6212,2255030
788,2812,2255840,6212,2255840
788,2812,2256310,6212,2256310
788,2812,2256310,6212,2256310
788,2812,2256310,6212,2256310
789,2820,2256780,6212,2256780
789,2820,2256890,6212,2256890
789,2820,2257360,6212,2257360
789,2820,2257840,6212,2257840
789,2820,2258310,6212,2258310
789,2820,2259310,6212,2259310
789,2820,2259790,6212,2259790
789,2820,2260440,6212,2260440
789,2820,2260910,6212,2260910
789,2820,2261140,6212,2261140
789,2820,2261950,6212,2261950
789,2820,2262600,6212,2262600
790,2828,2263250,6212,2263250
790,2828,2264060,6212,2264060
790,2828,2264170,6212,2264170
790,2828,2264980,6212,2264980
790,2828,2265450,6212,2265450
790,2828,2266260,6212,2266260
790,2828,2266370,6212,2266370
790,2828,2266740,6212,2266740
790,2828,2267740,6212,2267740
790,2828,2267970,6212,2267970
790,2828,2268440,6212,2268440
790,2828,2268440,6212,2268440
790,2828,2269250,6212,2269250
791,2836,2270060,6212,2270060
791,2836,2270710,6212,2270710
791,2836,2270940,6212,2270940
791,2836,2270940,6212,2270940
791,2836,2271410,6212,2271410
791,2836,2271730,6212,2271730
791,2836,2272730,6212,2272730
791,2836,2272960,6212,2272960
791,2836,2273510,6212,2273510
791,2836,2273880,6212,2273880
791,2836,2274690,6212,2274690
791,2836,2275340,6212,2275340
791,2836,2275340,6212,2275340
792,2844,2275810,6212,2275810
792,2844,2276460,6212,2276460
792,2844,2277460,6212,2277460
792,2844,2277930,6212,2277930
792,2844,2277930,6212,2277930
792,2844,2278740,6212,2278740
792,2844,2278740,6212,2278740
792,2844,2278740,6212,2278740
792,2844,2279550,6212,2279550
792,2844,2280020,6212,2280020
792,2844,2280020,6212,2280020
792,2844,2280490,6212,2280490
792,2844,2280960,6212,2280960
792,2844,2281770,6212,2281770
792,2844,2281990,6212,2281990
793,2852,2282800,6212,2282800
793,2852,2283610,6212,2283610
793,2852,2284080,6212,2284080
793,2852,2284890,6212,2284890
793,2852,2285700,6212,2285700
793,2852,2286510,6212,2286510
793,2852,2286970,6212,2286970
793,2852,2287290,6212,2287290
793,2852,2287880,6212,2287880
793,2852,2288690,6212,2288690
794,2860,2289500,6212,2289500
794,2860,2289970,6212,2289970
794,2860,2290430,6212,2290430
794,2860,2291430,6212,2291430
794,2860,2292240,6212,2292240
794,2860,2292710,6212,2292710
794,2860,2293030,6212,2293030
794,2860,2293580,6212,2293580
794,2860,2293740,6212,2293740
794,2860,2294740,6212,2294740
794,2860,2295210,6212,2295210
794,2860,2295670,6212,2295670
794,2860,2295670,6212,2295670
795,2868,2296480,6212,2296480
795,2868,2296480,6212,2296480
795,2868,2297130,6212,2297130
795,2868,2297600,6212,2297600
795,2868,2297600,6212,2297600
795,2868,2297600,6212,2297600
795,2868,2298060,6212,2298060
795,2868,2298530,6212,2298530
795,2868,2299000,6212,2299000
795,2868,2299650,6212,2299650
795,2868,2300110,6212,2300110
795,2868,2300920,6212,2300920
795,2868,2301510,6212,2301510
795,2868,2301510,6212,2301510
796,2876,2301980,6212,2301980
796,2876,2301980,6212,2301980
796,2876,2302300,6212,2302300
796,2876,2302770,6212,2302770
796,2876,2303770,6212,2303770
796,2876,2304240,6212,2304240
796,2876,2305050,6212,2305050
796,2876,2305050,6212,2305050
796,2876,2305860,6212,2305860
796,2876,2306330,6212,2306330
796,2876,2306330,6212,2306330
796,2876,2307140,6212,2307140
796,2876,2307490,6212,2307490
796,2876,2307960,6212,2307960
796,2876,2308770,6212,2308770
797,2884,2309770,6212,2309770
797,2884,2310240,6212,2310240
797,2884,2310560,6212,2310560
797,2884,2311210,6212,2311210
797,2884,2312210,6212,2312210
797,2884,2312370,6212,2312370
797,2884,2313020,6212,2313020
797,2884,2314020,6212,2314020
797,2884,2314830,6212,2314830
797,2884,2314830,6212,2314830
797,2884,2315640,6212,2315640
797,2884,2315970,6212,2315970
797,2884,2316780,6212,2316780
798,2892,2317250,6212,2317250
798,2892,2317710,6212,2317710
799,2900,2325710,6212,2325710
799,2900,2326520,6212,2326520
799,2900,2326840,6212,2326840
799,2900,2327490,6212,2327490
799,2900,2328040,6212,2328040
799,2900,2328850,6212,2328850
799,2900,2329320,6212,2329320
799,2900,2330130,6212,2330130
799,2900,2330940,6212,2330940
799,2900,2331410,6212,2331410
800,2908,2332060,6212,2332060
800,2908,2333060,6212,2333060
800,2908,2333540,6212,2333540
800,2908,2334010,6212,2334010
800,2908,2334280,6212,2334280
800,2908,2335090,6212,2335090
800,2908,2335900,6212,2335900
800,2908,2336220,6212,2336220
800,2908,2336690,6212,2336690
800,2908,2337500,6212,2337500
800,2908,2338150,6212,2338150
800,2908,2338150,6212,2338150
801,2916,2338960,6212,2338960
801,2916,2339280,6212,2339280
801,2916,2340280,6212,2340280
801,2916,2340280,6212,2340280
801,2916,2340750,6212,2340750
801,2916,2341560,6212,2341560
801,2916,2342030,6212,2342030
801,2916,2342030,6212,2342030
801,2916,2342250,6212,2342250
801,2916,2342570,6212,2342570
801,2916,2342570,6212,2342570
801,2916,2342940,6212,2342940
801,2916,2343940,6212,2343940
801,2916,2344160,6212,2344160
801,2916,2344630,6212,2344630
801,2916,2345100,6212,2345100
801,2916,2345910,6212,2345910
802,2924,2346720,6212,2346720
802,2924,2347530,6212,2347530
802,2924,2348000,6212,2348000
802,2924,2348470,6212,2348470
802,2924,2348470,6212,2348470
802,2924,2348940,6212,2348940
802,2924,2349590,6212,2349590
802,2924,2350060,6212,2350060
802,2924,2350290,6212,2350290
802,2924,2350610,6212,2350610
803,2932,2350840,6212,2350840
803,2932,2350950,6212,2350950
803,2932,2351270,6212,2351270
803,2932,2351270,6212,2351270
803,2932,2351640,6212,2351640
803,2932,2352450,6212,2352450
803,2932,2353100,6212,2353100
803,2932,2353100,6212,2353100
803,2932,2353750,6212,2353750
803,2932,2354220,6212,2354220
803,2932,2355030,6212,2355030
803,2932,2355620,6212,2355620
803,2932,2355940,6212,2355940
803,2932,2356410,6212,2356410
803,2932,2357220,6212,2357220
804,2940,2358030,6212,2358030
804,2940,2358620,6212,2358620
804,2940,2358620,6212,2358620
804,2940,2359090,6212,2359090
804,2940,2359900,6212,2359900
804,2940,2360550,6212,2360550
804,2940,2360770,6212,2360770
804,2940,2361580,6212,2361580
804,2940,2362040,6212,2362040
804,2940,2362370,6212,2362370
804,2940,2362840,6212,2362840
804,2940,2363310,6212,2363310
804,2940,2364310,6212,2364310
805,2948,2365120,6212,2365120
805,2948,2365710,6212,2365710
805,2948,2366520,6212,2366520
805,2948,2366520,6212,2366520
805,2948,2366990,6212,2366990
805,2948,2366990,6212,2366990
805,2948,2367640,6212,2367640
805,2948,2367640,6212,2367640
805,2948,2367870,6212,2367870
805,2948,2368340,6212,2368340
805,2948,2368810,6212,2368810
805,2948,2368810,6212,2368810
805,2948,2369130,6212,2369130
805,2948,2369940,6212,2369940
805,2948,2370410,6212,2370410
805,2948,2370410,6212,2370410
805,2948,2370730,6212,2370730
805,2948,2371200,6212,2371200
806,2956,2371670,6212,2371670
806,2956,2372480,6212,2372480
806,2956,2373130,6212,2373130
806,2956,2373590,6212,2373590
806,2956,2373960,6212,2373960
806,2956,2374430,6212,2374430
806,2956,2374430,6212,2374430
806,2956,2375240,6212,2375240
806,2956,2375700,6212,2375700
806,2956,2375700,6212,2375700
807,2964,2376350,6212,2376350
807,2964,2376510,6212,2376510
807,2964,2377320,6212,2377320
807,2964,2377320,6212,2377320
807,2964,2378130,6212,2378130
807,2964,2378940,6212,2378940
807,2964,2379940,6212,2379940
807,2964,2380410,6212,2380410
807,2964,2381220,6212,2381220
807,2964,2382030,6212,2382030
807,2964,2382500,6212,2382500
807,2964,2382660,6212,2382660
807,2964,2383470,6212,2383470
807,2964,2384280,6212,2384280
807,2964,2384750,6212,2384750
807,2964,2384750,6212,2384750
807,2964,2384750,6212,2384750
808,2972,2385560,6212,2385560
808,2972,2386210,6212,2386210
808,2972,2386530,6212,2386530
808,2972,2386900,6212,2386900
808,2972,2387710,6212,2387710
808,2972,2388710,6212,2388710
808,2972,2389180,6212,2389180
808,2972,2390180,6212,2390180
808,2972,2390650,6212,2390650
808,2972,2391460,6212,2391460
808,2972,2391780,6212,2391780
809,2980,2392780,6212,2392780
809,2980,2393590,6212,2393590
809,2980,2394050,6212,2394050
809,2980,2394860,6212,2394860
809,2980,2395330,6212,2395330
809,2980,2395800,6212,2395800
809,2980,2396800,6212,2396800
809,2980,2397270,6212,2397270
809,2980,2398080,6212,2398080
809,2980,2398890,6212,2398890
809,2980,2399360,6212,2399360
810,2988,2399830,6212,2399830
810,2988,2400150,6212,2400150
810,2988,2401150,6212,2401150
810,2988,2401470,6212,2401470
810,2988,2401790,6212,2401790
810,2988,2402020,6212,2402020
810,2988,2402250,6212,2402250
810,2988,2402410,6212,2402410
810,2988,2402630,6212,2402630
810,2988,2402790,6212,2402790
810,2988,2403600,6212,2403600
810,2988,2404070,6212,2404070
810,2988,2404540,6212,2404540
810,2988,2404540,6212,2404540
811,2996,2404860,6212,2404860
811,2996,2405090,6212,2405090
811,2996,2405680,6212,2405680
811,2996,2406230,6212,2406230
811,2996,2406880,6212,2406880
811,2996,2406880,6212,2406880
811,2996,2407690,6212,2407690
811,2996,2408500,6212,2408500
811,2996,2409310,6212,2409310
811,2996,2410120,6212,2410120
811,2996,2410930,6212,2410930
812,3004,2411930,6212,2411930
812,3004,2412580,6212,2412580
812,3004,2413390,6212,2413390
812,3004,2414200,6212,2414200
812,3004,2414430,6212,2414430
812,3004,2414660,6212,2414660
812,3004,2415030,6212,2415030
812,3004,2415030,6212,2415030
812,3004,2415500,6212,2415500
812,3004,2415970,6212,2415970
812,3004,2416620,6212,2416620
812,3004,2417430,6212,2417430
812,3004,2418240,6212,2418240
813,3012,2419240,6212,2419240
813,3012,2419400,6212,2419400
813,3012,2419400,6212,2419400
813,3012,2419870,6212,2419870
813,3012,2420340,6212,2420340
813,3012,2420990,6212,2420990
813,3012,2421450,6212,2421450
813,3012,2422260,6212,2422260
813,3012,2422730,6212,2422730
813,3012,2423380,6212,2423380
813,3012,2423850,6212,2423850
813,3012,2424330,6212,2424330
814,3020,2424800,6212,2424800
814,3020,2424800,6212,2424800
814,3020,2425390,6212,2425390
814,3020,2426390,6212,2426390
814,3020,2427200,6212,2427200
814,3020,2427850,6212,2427850
814,3020,2428850,6212,2428850
814,3020,2429220,6212,2429220
814,3020,2429440,6212,2429440
814,3020,2430250,6212,2430250
814,3020,2430470,6212,2430470
814,3020,2430940,6212,2430940
814,3020,2431750,6212,2431750
814,3020,2432560,6212,2432560
815,3028,2433030,6212,2433030
815,3028,2433500,6212,2433500
815,3028,2434310,6212,2434310
815,3028,2434630,6212,2434630
816,3036,2442630,6212,2442630
816,3036,2443180,6212,2443180
816,3036,2443180,6212,2443180
816,3036,2443180,6212,2443180
816,3036,2443730,6212,2443730
816,3036,2444730,6212,2444730
816,3036,2445380,6212,2445380
816,3036,2445860,6212,2445860
817,3044,2446670,6212,2446670
817,3044,2447140,6212,2447140
817,3044,2447950,6212,2447950
817,3044,2448950,6212,2448950
817,3044,2448950,6212,2448950
817,3044,2449410,6212,2449410
817,3044,2450220,6212,2450220
817,3044,2450220,6212,2450220
817,3044,2450690,6212,2450690
817,3044,2451690,6212,2451690
817,3044,2452340,6212,2452340
818,3052,2452800,6212,2452800
818,3052,2453800,6212,2453800
818,3052,2454120,6212,2454120
818,3052,2454280,6212,2454280
818,3052,2455090,6212,2455090
818,3052,2455560,6212,2455560
818,3052,2456030,6212,2456030
818,3052,2456840,6212,2456840
818,3052,2457390,6212,2457390
818,3052,2458200,6212,2458200
818,3052,2459200,6212,2459200
819,3060,2459850,6212,2459850
820,3068,2460440,6212,2460440
820,3068,2461440,6212,2461440
820,3068,2462090,6212,2462090
820,3068,2462460,6212,2462460
820,3068,2462690,6212,2462690
820,3068,2463150,6212,2463150
820,3068,2463470,6212,2463470
820,3068,2464120,6212,2464120
820,3068,2464930,6212,2464930
820,3068,2465400,6212,2465400
820,3068,2465720,6212,2465720
820,3068,2466530,6212,2466530
820,3068,2466760,6212,2466760
820,3068,2466760,6212,2466760
820,3068,2467230,6212,2467230
821,3076,2467880,6212,2467880
821,3076,2468040,6212,2468040
821,3076,2468850,6212,2468850
821,3076,2469660,6212,2469660
821,3076,2470130,6212,2470130
821,3076,2470780,6212,2470780
821,3076,2471000,6212,2471000
821,3076,2471000,6212,2471000
821,3076,2471320,6212,2471320
821,3076,2472130,6212,2472130
821,3076,2472720,6212,2472720
821,3076,2473530,6212,2473530
821,3076,2474000,6212,2474000
821,3076,2474460,6212,2474460
821,3076,2474930,6212,2474930
821,3076,2475740,6212,2475740
821,3076,2475740,6212,2475740
821,3076,2476550,6212,2476550
821,3076,2477550,6212,2477550
821,3076,2478020,6212,2478020
821,3076,2478480,6212,2478480
821,3076,2478480,6212,2478480
821,3076,2478750,6212,2478750
821,3076,2479070,6212,2479070
821,3076,2479390,6212,2479390
821,3076,2480200,6212,2480200
821,3076,2480750,6212,2480750
822,3084,2481750,6212,2481750
822,3084,2482220,6212,2482220
822,3084,2482220,6212,2482220
822,3084,2483220,6212,2483220
822,3084,2483220,6212,2483220
822,3084,2483220,6212,2483220
822,3084,2484030,6212,2484030
822,3084,2484840,6212,2484840
822,3084,2485160,6212,2485160
822,3084,2485160,6212,2485160
822,3084,2485480,6212,2485480
822,3084,2485800,6212,2485800
822,3084,2485800,6212,2485800
822,3084,2486270,6212,2486270
822,3084,2486740,6212,2486740
823,3092,2487740,6212,2487740
