ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-arrived_gpu_milli
498,2494,2331470,6212,2331470
498,2494,2331470,6212,2331470
498,2494,2332280,6212,2332280
498,2494,2333090,6212,2333090
498,2494,2333090,6212,2333090
498,2494,2334090,6212,2334090
498,2494,2334560,6212,2334560
498,2494,2334670,6212,2334670
498,2494,2335260,6212,2335260
498,2494,2336260,6212,2336260
498,2494,2337260,6212,2337260
498,2494,2337260,6212,2337260
498,2494,2338260,6212,2338260
498,2494,2338910,6212,2338910
498,2494,2339720,6212,2339720
498,2494,2340720,6212,2340720
499,2502,2341720,6212,2341720
499,2502,2342720,6212,2342720
499,2502,2343720,6212,2343720
499,2502,2344720,6212,2344720
499,2502,2345190,6212,2345190
499,2502,2345840,6212,2345840
500,2510,2349840,6212,2349840
500,2510,2349840,6212,2349840
500,2510,2350070,6212,2350070
500,2510,2350540,6212,2350540
500,2510,2351540,6212,2351540
500,2510,2352540,6212,2352540
500,2510,2352700,6212,2352700
500,2510,2353510,6212,2353510
500,2510,2354510,6212,2354510
500,2510,2354980,6212,2354980
500,2510,2355790,6212,2355790
500,2510,2356790,6212,2356790
500,2510,2356790,6212,2356790
501,2512,2357790,6212,2357790
501,2512,2358790,6212,2358790
502,2520,2359250,6212,2359250
502,2520,2360250,6212,2360250
502,2520,2360710,6212,2360710
502,2520,2361710,6212,2361710
502,2520,2361710,6212,2361710
502,2520,2362710,6212,2362710
502,2520,2363520,6212,2363520
502,2520,2363520,6212,2363520
502,2520,2364520,6212,2364520
502,2520,2365520,6212,2365520
502,2520,2366520,6212,2366520
503,2528,2367520,6212,2367520
503,2528,2368520,6212,2368520
503,2528,2368520,6212,2368520
503,2528,2369520,6212,2369520
503,2528,2369520,6212,2369520
503,2528,2369520,6212,2369520
503,2528,2370330,6212,2370330
503,2528,2370800,6212,2370800
503,2528,2371610,6212,2371610
503,2528,2372610,6212,2372610
503,2528,2372840,6212,2372840
503,2528,2373310,6212,2373310
503,2528,2373310,6212,2373310
503,2528,2373780,6212,2373780
504,2536,2374780,6212,2374780
504,2536,2375780,6212,2375780
504,2536,2376590,6212,2376590
504,2536,2377590,6212,2377590
504,2536,2378590,6212,2378590
505,2544,2379590,6212,2379590
505,2544,2380590,6212,2380590
505,2544,2380590,6212,2380590
505,2544,2380910,6212,2380910
505,2544,2381380,6212,2381380
505,2544,2381850,6212,2381850
505,2544,2382850,6212,2382850
505,2544,2382850,6212,2382850
505,2544,2383850,6212,2383850
505,2544,2384320,6212,2384320
505,2544,2384320,6212,2384320
505,2544,2384970,6212,2384970
505,2544,2385970,6212,2385970
506,2546,2386970,6212,2386970
506,2546,2387970,6212,2387970
506,2546,2388970,6212,2388970
507,2554,2389970,6212,2389970
507,2554,2390970,6212,2390970
507,2554,2390970,6212,2390970
507,2554,2391970,6212,2391970
507,2554,2391970,6212,2391970
507,2554,2392780,6212,2392780
507,2554,2393590,6212,2393590
507,2554,2394590,6212,2394590
507,2554,2395590,6212,2395590
507,2554,2396060,6212,2396060
507,2554,2396280,6212,2396280
508,2556,2397280,6212,2397280
508,2556,2398090,6212,2398090
508,2556,2398090,6212,2398090
508,2556,2398320,6212,2398320
508,2556,2399320,6212,2399320
509,2558,2400320,6212,2400320
509,2558,2401320,6212,2401320
509,2558,2402320,6212,2402320
509,2558,2403320,6212,2403320
510,2566,2404320,6212,2404320
510,2566,2405320,6212,2405320
511,2568,2406130,6212,2406130
511,2568,2407130,6212,2407130
511,2568,2407600,6212,2407600
511,2568,2408070,6212,2408070
512,2570,2409070,6212,2409070
512,2570,2409070,6212,2409070
512,2570,2409070,6212,2409070
512,2570,2409720,6212,2409720
513,2572,2410720,6212,2410720
513,2572,2411190,6212,2411190
513,2572,2412190,6212,2412190
514,2580,2413190,6212,2413190
514,2580,2413510,6212,2413510
514,2580,2413740,6212,2413740
514,2580,2414740,6212,2414740
514,2580,2415740,6212,2415740
514,2580,2415740,6212,2415740
514,2580,2416740,6212,2416740
515,2588,2417740,6212,2417740
515,2588,2418550,6212,2418550
515,2588,2419550,6212,2419550
515,2588,2420550,6212,2420550
515,2588,2421550,6212,2421550
515,2588,2422550,6212,2422550
515,2588,2423100,6212,2423100
515,2588,2424100,6212,2424100
515,2588,2425100,6212,2425100
515,2588,2425570,6212,2425570
515,2588,2425570,6212,2425570
516,2596,2426570,6212,2426570
516,2596,2427570,6212,2427570
516,2596,2427570,6212,2427570
516,2596,2427800,6212,2427800
516,2596,2428800,6212,2428800
516,2596,2428800,6212,2428800
516,2596,2428800,6212,2428800
516,2596,2429610,6212,2429610
516,2596,2430610,6212,2430610
516,2596,2431610,6212,2431610
516,2596,2432260,6212,2432260
516,2596,2432580,6212,2432580
516,2596,2432580,6212,2432580
516,2596,2433230,6212,2433230
516,2596,2434040,6212,2434040
516,2596,2434040,6212,2434040
516,2596,2435040,6212,2435040
516,2596,2435040,6212,2435040
516,2596,2435200,6212,2435200
517,2604,2436200,6212,2436200
517,2604,2436200,6212,2436200
517,2604,2436570,6212,2436570
517,2604,2436570,6212,2436570
518,2606,2437380,6212,2437380
518,2606,2437380,6212,2437380
518,2606,2437540,6212,2437540
518,2606,2438540,6212,2438540
518,2606,2439010,6212,2439010
518,2606,2439490,6212,2439490
518,2606,2440490,6212,2440490
518,2606,2440810,6212,2440810
519,2608,2441810,6212,2441810
519,2608,2442130,6212,2442130
520,2610,2442940,6212,2442940
520,2610,2443940,6212,2443940
520,2610,2444940,6212,2444940
520,2610,2445940,6212,2445940
520,2610,2446750,6212,2446750
521,2618,2447750,6212,2447750
521,2618,2448750,6212,2448750
521,2618,2449560,6212,2449560
521,2618,2450370,6212,2450370
521,2618,2451180,6212,2451180
521,2618,2452180,6212,2452180
521,2618,2452770,6212,2452770
521,2618,2453770,6212,2453770
521,2618,2454770,6212,2454770
521,2618,2455000,6212,2455000
522,2626,2456000,6212,2456000
522,2626,2456000,6212,2456000
522,2626,2456000,6212,2456000
522,2626,2456810,6212,2456810
522,2626,2457810,6212,2457810
522,2626,2458460,6212,2458460
522,2626,2458930,6212,2458930
522,2626,2459300,6212,2459300
522,2626,2460110,6212,2460110
522,2626,2460430,6212,2460430
523,2628,2461430,6212,2461430
523,2628,2462240,6212,2462240
523,2628,2463240,6212,2463240
523,2628,2464050,6212,2464050
523,2628,2465050,6212,2465050
524,2630,2465860,6212,2465860
524,2630,2466180,6212,2466180
524,2630,2467180,6212,2467180
525,2632,2467500,6212,2467500
525,2632,2468500,6212,2468500
525,2632,2468500,6212,2468500
525,2632,2468500,6212,2468500
525,2632,2468820,6212,2468820
526,2634,2469630,6212,2469630
526,2634,2469950,6212,2469950
526,2634,2470950,6212,2470950
527,2642,2471950,6212,2471950
527,2642,2472420,6212,2472420
527,2642,2472420,6212,2472420
527,2642,2473420,6212,2473420
527,2642,2473890,6212,2473890
527,2642,2474890,6212,2474890
527,2642,2475890,6212,2475890
528,2650,2476360,6212,2476360
529,2654,2477360,6212,2477360
529,2654,2477830,6212,2477830
529,2654,2478830,6212,2478830
529,2654,2479480,6212,2479480
529,2654,2479950,6212,2479950
529,2654,2480270,6212,2480270
529,2654,2481270,6212,2481270
529,2654,2482270,6212,2482270
529,2654,2482430,6212,2482430
530,2662,2483430,6212,2483430
530,2662,2484430,6212,2484430
530,2662,2485430,6212,2485430
530,2662,2486240,6212,2486240
530,2662,2486790,6212,2486790
530,2662,2487790,6212,2487790
530,2662,2488790,6212,2488790
530,2662,2488790,6212,2488790
531,2666,2489790,6212,2489790
532,2668,2490790,6212,2490790
532,2668,2491260,6212,2491260
532,2668,2492070,6212,2492070
532,2668,2492540,6212,2492540
533,2670,2493350,6212,2493350
533,2670,2493350,6212,2493350
533,2670,2494350,6212,2494350
533,2670,2495000,6212,2495000
533,2670,2495810,6212,2495810
534,2672,2496810,6212,2496810
534,2672,2497620,6212,2497620
534,2672,2498620,6212,2498620
534,2672,2498940,6212,2498940
534,2672,2499940,6212,2499940
534,2672,2499940,6212,2499940
535,2680,2500940,6212,2500940
535,2680,2501940,6212,2501940
536,2684,2502750,6212,2502750
536,2684,2503070,6212,2503070
536,2684,2504070,6212,2504070
536,2684,2504880,6212,2504880
536,2684,2505350,6212,2505350
536,2684,2505820,6212,2505820
536,2684,2506290,6212,2506290
536,2684,2506290,6212,2506290
537,2688,2507290,6212,2507290
537,2688,2507760,6212,2507760
537,2688,2508760,6212,2508760
537,2688,2509230,6212,2509230
537,2688,2510230,6212,2510230
537,2688,2510700,6212,2510700
537,2688,2510700,6212,2510700
537,2688,2511250,6212,2511250
537,2688,2512250,6212,2512250
537,2688,2513250,6212,2513250
538,2696,2514250,6212,2514250
538,2696,2515250,6212,2515250
538,2696,2515570,6212,2515570
538,2696,2516570,6212,2516570
538,2696,2516570,6212,2516570
538,2696,2517030,6212,2517030
538,2696,2517680,6212,2517680
538,2696,2518680,6212,2518680
539,2698,2519490,6212,2519490
539,2698,2520300,6212,2520300
539,2698,2520300,6212,2520300
540,2700,2521300,6212,2521300
541,2702,2522110,6212,2522110
541,2702,2523110,6212,2523110
541,2702,2524110,6212,2524110
541,2702,2524920,6212,2524920
541,2702,2525510,6212,2525510
541,2702,2526510,6212,2526510
542,2704,2527510,6212,2527510
542,2704,2528320,6212,2528320
542,2704,2529320,6212,2529320
543,2706,2530320,6212,2530320
543,2706,2531320,6212,2531320
543,2706,2532130,6212,2532130
543,2706,2533130,6212,2533130
544,2714,2533590,6212,2533590
544,2714,2534590,6212,2534590
544,2714,2535400,6212,2535400
544,2714,2536210,6212,2536210
544,2714,2537210,6212,2537210
544,2714,2537210,6212,2537210
544,2714,2537210,6212,2537210
544,2714,2538210,6212,2538210
544,2714,2539210,6212,2539210
544,2714,2540210,6212,2540210
544,2714,2540680,6212,2540680
545,2716,2541680,6212,2541680
545,2716,2542680,6212,2542680
545,2716,2542790,6212,2542790
546,2718,2543790,6212,2543790
546,2718,2544790,6212,2544790
547,2726,2545790,6212,2545790
547,2726,2546790,6212,2546790
547,2726,2547790,6212,2547790
547,2726,2548260,6212,2548260
547,2726,2549260,6212,2549260
548,2728,2550070,6212,2550070
548,2728,2550440,6212,2550440
548,2728,2550910,6212,2550910
548,2728,2551370,6212,2551370
548,2728,2551690,6212,2551690
548,2728,2551690,6212,2551690
548,2728,2551690,6212,2551690
548,2728,2551850,6212,2551850
548,2728,2551850,6212,2551850
549,2736,2552850,6212,2552850
549,2736,2553660,6212,2553660
549,2736,2554660,6212,2554660
549,2736,2555660,6212,2555660
549,2736,2555660,6212,2555660
549,2736,2556660,6212,2556660
549,2736,2557130,6212,2557130
549,2736,2558130,6212,2558130
549,2736,2558600,6212,2558600
549,2736,2558600,6212,2558600
549,2736,2558600,6212,2558600
550,2744,2559600,6212,2559600
550,2744,2560070,6212,2560070
550,2744,2560070,6212,2560070
550,2744,2560300,6212,2560300
550,2744,2561300,6212,2561300
550,2744,2561300,6212,2561300
550,2744,2562110,6212,2562110
550,2744,2563110,6212,2563110
550,2744,2563430,6212,2563430
550,2744,2563900,6212,2563900
550,2744,2564900,6212,2564900
550,2744,2564900,6212,2564900
550,2744,2565900,6212,2565900
551,2746,2566450,6212,2566450
551,2746,2566450,6212,2566450
551,2746,2566450,6212,2566450
551,2746,2566920,6212,2566920
551,2746,2567920,6212,2567920
551,2746,2567920,6212,2567920
552,2754,2568920,6212,2568920
552,2754,2569730,6212,2569730
552,2754,2570540,6212,2570540
552,2754,2570540,6212,2570540
552,2754,2571540,6212,2571540
552,2754,2572540,6212,2572540
552,2754,2573010,6212,2573010
552,2754,2574010,6212,2574010
552,2754,2575010,6212,2575010
552,2754,2575480,6212,2575480
552,2754,2575480,6212,2575480
552,2754,2575800,6212,2575800
552,2754,2575800,6212,2575800
552,2754,2575800,6212,2575800
553,2756,2576610,6212,2576610
553,2756,2577090,6212,2577090
553,2756,2577320,6212,2577320
554,2758,2578320,6212,2578320
554,2758,2578320,6212,2578320
554,2758,2579320,6212,2579320
555,2766,2580320,6212,2580320
555,2766,2580480,6212,2580480
555,2766,2581480,6212,2581480
555,2766,2581480,6212,2581480
555,2766,2581940,6212,2581940
555,2766,2582590,6212,2582590
555,2766,2583590,6212,2583590
555,2766,2584050,6212,2584050
555,2766,2584860,6212,2584860
555,2766,2585670,6212,2585670
555,2766,2585670,6212,2585670
555,2766,2586670,6212,2586670
556,2774,2587670,6212,2587670
556,2774,2588670,6212,2588670
556,2774,2589670,6212,2589670
556,2774,2590670,6212,2590670
556,2774,2591670,6212,2591670
556,2774,2592140,6212,2592140
556,2774,2592950,6212,2592950
556,2774,2593950,6212,2593950
557,2776,2594950,6212,2594950
557,2776,2595950,6212,2595950
557,2776,2595950,6212,2595950
557,2776,2596270,6212,2596270
557,2776,2596430,6212,2596430
558,2778,2597430,6212,2597430
559,2782,2598430,6212,2598430
559,2782,2598430,6212,2598430
559,2782,2599080,6212,2599080
559,2782,2599080,6212,2599080
560,2790,2600080,6212,2600080
560,2790,2600550,6212,2600550
560,2790,2601550,6212,2601550
560,2790,2602550,6212,2602550
560,2790,2603360,6212,2603360
560,2790,2604360,6212,2604360
560,2790,2605010,6212,2605010
561,2798,2613010,6212,2613010
562,2800,2614010,6212,2614010
562,2800,2615010,6212,2615010
562,2800,2615010,6212,2615010
563,2808,2616010,6212,2616010
563,2808,2616010,6212,2616010
563,2808,2617010,6212,2617010
563,2808,2617330,6212,2617330
563,2808,2618330,6212,2618330
563,2808,2618330,6212,2618330
563,2808,2619330,6212,2619330
563,2808,2619330,6212,2619330
563,2808,2620330,6212,2620330
563,2808,2621330,6212,2621330
564,2810,2622330,6212,2622330
564,2810,2622330,6212,2622330
564,2810,2622330,6212,2622330
564,2810,2622330,6212,2622330
564,2810,2623330,6212,2623330
564,2810,2623330,6212,2623330
564,2810,2623330,6212,2623330
564,2810,2624140,6212,2624140
564,2810,2625140,6212,2625140
564,2810,2625460,6212,2625460
564,2810,2626270,6212,2626270
564,2810,2626590,6212,2626590
564,2810,2627400,6212,2627400
564,2810,2628400,6212,2628400
564,2810,2629400,6212,2629400
564,2810,2629870,6212,2629870
565,2812,2630870,6212,2630870
565,2812,2631340,6212,2631340
565,2812,2631340,6212,2631340
565,2812,2631450,6212,2631450
566,2820,2632450,6212,2632450
566,2820,2633260,6212,2633260
566,2820,2634070,6212,2634070
566,2820,2634660,6212,2634660
566,2820,2635660,6212,2635660
566,2820,2635660,6212,2635660
566,2820,2636660,6212,2636660
566,2820,2637470,6212,2637470
566,2820,2637470,6212,2637470
566,2820,2638470,6212,2638470
567,2828,2646470,6212,2646470
568,2836,2647470,6212,2647470
568,2836,2648280,6212,2648280
568,2836,2649280,6212,2649280
568,2836,2649280,6212,2649280
568,2836,2649280,6212,2649280
568,2836,2649930,6212,2649930
568,2836,2650090,6212,2650090
568,2836,2650560,6212,2650560
568,2836,2651560,6212,2651560
568,2836,2652210,6212,2652210
568,2836,2653210,6212,2653210
568,2836,2653210,6212,2653210
568,2836,2654210,6212,2654210
569,2844,2654680,6212,2654680
569,2844,2655000,6212,2655000
569,2844,2656000,6212,2656000
569,2844,2657000,6212,2657000
569,2844,2658000,6212,2658000
569,2844,2659000,6212,2659000
569,2844,2659320,6212,2659320
569,2844,2660320,6212,2660320
570,2846,2660970,6212,2660970
570,2846,2661780,6212,2661780
570,2846,2662780,6212,2662780
570,2846,2663240,6212,2663240
570,2846,2663240,6212,2663240
570,2846,2664240,6212,2664240
570,2846,2664290,6212,2664290
571,2854,2665290,6212,2665290
571,2854,2666290,6212,2666290
571,2854,2666760,6212,2666760
571,2854,2667760,6212,2667760
571,2854,2668760,6212,2668760
571,2854,2669760,6212,2669760
571,2854,2670080,6212,2670080
571,2854,2671080,6212,2671080
572,2862,2672080,6212,2672080
572,2862,2672550,6212,2672550
572,2862,2673020,6212,2673020
572,2862,2674020,6212,2674020
572,2862,2675020,6212,2675020
573,2864,2675830,6212,2675830
573,2864,2676830,6212,2676830
573,2864,2677300,6212,2677300
573,2864,2678300,6212,2678300
573,2864,2678530,6212,2678530
574,2872,2679530,6212,2679530
574,2872,2680530,6212,2680530
574,2872,2681530,6212,2681530
574,2872,2681850,6212,2681850
574,2872,2681850,6212,2681850
574,2872,2682850,6212,2682850
574,2872,2683850,6212,2683850
574,2872,2684850,6212,2684850
574,2872,2685850,6212,2685850
574,2872,2686850,6212,2686850
575,2876,2687850,6212,2687850
575,2876,2688850,6212,2688850
575,2876,2689660,6212,2689660
575,2876,2690660,6212,2690660
575,2876,2691660,6212,2691660
575,2876,2692310,6212,2692310
575,2876,2693310,6212,2693310
575,2876,2693780,6212,2693780
576,2884,2694250,6212,2694250
576,2884,2694570,6212,2694570
576,2884,2695570,6212,2695570
576,2884,2696380,6212,2696380
576,2884,2697380,6212,2697380
576,2884,2698380,6212,2698380
576,2884,2699190,6212,2699190
576,2884,2700190,6212,2700190
576,2884,2700660,6212,2700660
576,2884,2700980,6212,2700980
576,2884,2701980,6212,2701980
576,2884,2701980,6212,2701980
576,2884,2701980,6212,2701980
577,2886,2702980,6212,2702980
577,2886,2703450,6212,2703450
578,2894,2704450,6212,2704450
578,2894,2705450,6212,2705450
578,2894,2706450,6212,2706450
578,2894,2706920,6212,2706920
578,2894,2707920,6212,2707920
578,2894,2708920,6212,2708920
578,2894,2709920,6212,2709920
578,2894,2710920,6212,2710920
578,2894,2711920,6212,2711920
579,2896,2712920,6212,2712920
579,2896,2713730,6212,2713730
580,2898,2714190,6212,2714190
580,2898,2714840,6212,2714840
581,2906,2715840,6212,2715840
581,2906,2716840,6212,2716840
581,2906,2716840,6212,2716840
581,2906,2717000,6212,2717000
581,2906,2717320,6212,2717320
581,2906,2717320,6212,2717320
581,2906,2718320,6212,2718320
581,2906,2719320,6212,2719320
581,2906,2719690,6212,2719690
581,2906,2720690,6212,2720690
581,2906,2721500,6212,2721500
581,2906,2721970,6212,2721970
581,2906,2722970,6212,2722970
582,2914,2723620,6212,2723620
582,2914,2724430,6212,2724430
582,2914,2724900,6212,2724900
582,2914,2725900,6212,2725900
582,2914,2726130,6212,2726130
582,2914,2726940,6212,2726940
582,2914,2727410,6212,2727410
582,2914,2728220,6212,2728220
582,2914,2729030,6212,2729030
582,2914,2729840,6212,2729840
583,2916,2730840,6212,2730840
583,2916,2730840,6212,2730840
583,2916,2731490,6212,2731490
584,2924,2732490,6212,2732490
584,2924,2733490,6212,2733490
584,2924,2734300,6212,2734300
584,2924,2735300,6212,2735300
584,2924,2736300,6212,2736300
584,2924,2737300,6212,2737300
584,2924,2738300,6212,2738300
584,2924,2739300,6212,2739300
584,2924,2739620,6212,2739620
585,2932,2740620,6212,2740620
585,2932,2741090,6212,2741090
585,2932,2742090,6212,2742090
585,2932,2743090,6212,2743090
585,2932,2743900,6212,2743900
585,2932,2744900,6212,2744900
585,2932,2745370,6212,2745370
586,2940,2746370,6212,2746370
586,2940,2747370,6212,2747370
586,2940,2748180,6212,2748180
586,2940,2749180,6212,2749180
586,2940,2749640,6212,2749640
586,2940,2750450,6212,2750450
586,2940,2751260,6212,2751260
586,2940,2751580,6212,2751580
586,2940,2752580,6212,2752580
586,2940,2753390,6212,2753390
586,2940,2754200,6212,2754200
587,2948,2755010,6212,2755010
587,2948,2756010,6212,2756010
587,2948,2756480,6212,2756480
587,2948,2757480,6212,2757480
587,2948,2758290,6212,2758290
587,2948,2758760,6212,2758760
587,2948,2759570,6212,2759570
587,2948,2760380,6212,2760380
587,2948,2761380,6212,2761380
587,2948,2761540,6212,2761540
588,2950,2762540,6212,2762540
588,2950,2763010,6212,2763010
588,2950,2763820,6212,2763820
589,2952,2764820,6212,2764820
589,2952,2765470,6212,2765470
590,2960,2766120,6212,2766120
590,2960,2766930,6212,2766930
590,2960,2766930,6212,2766930
590,2960,2767930,6212,2767930
590,2960,2768930,6212,2768930
590,2960,2769930,6212,2769930
590,2960,2770930,6212,2770930
590,2960,2771740,6212,2771740
590,2960,2771970,6212,2771970
590,2960,2772970,6212,2772970
591,2968,2773970,6212,2773970
591,2968,2774970,6212,2774970
591,2968,2775970,6212,2775970
591,2968,2776780,6212,2776780
591,2968,2777100,6212,2777100
591,2968,2778100,6212,2778100
591,2968,2778910,6212,2778910
591,2968,2779910,6212,2779910
591,2968,2780720,6212,2780720
592,2970,2781720,6212,2781720
592,2970,2782530,6212,2782530
593,2972,2783340,6212,2783340
593,2972,2784340,6212,2784340
594,2980,2785340,6212,2785340
594,2980,2786340,6212,2786340
594,2980,2787340,6212,2787340
594,2980,2787800,6212,2787800
594,2980,2788270,6212,2788270
594,2980,2789080,6212,2789080
594,2980,2789550,6212,2789550
594,2980,2790010,6212,2790010
594,2980,2790010,6212,2790010
594,2980,2790330,6212,2790330
594,2980,2790800,6212,2790800
594,2980,2791800,6212,2791800
595,2988,2792800,6212,2792800
