ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
363323.17,23.81,13.59,270569.24,17.73
363220.95,23.82,13.6,270569.25,17.74
363118.73,23.83,13.6,270569.24,17.75
363205.14,23.85,13.62,271393.56,17.82
363102.92,23.85,13.63,271538.78,17.84
363102.92,23.85,13.63,271558.18,17.84
363000.69,23.86,13.64,271541.43,17.85
362898.47,23.87,13.65,271466.49,17.86
362612.67,23.86,13.64,271190.39,17.84
362510.45,23.87,13.65,271190.48,17.85
362511.82,23.87,13.65,271191.88,17.86
362143.65,23.85,13.63,270801.42,17.83
362469.6,23.88,13.66,270801.14,17.84
362469.6,23.88,13.66,270783.85,17.84
362367.38,23.89,13.67,270783.85,17.85
362367.38,23.89,13.67,270801.91,17.85
362265.16,23.9,13.68,270831.89,17.87
362176.05,23.91,13.69,270235.56,17.84
362176.05,23.91,13.69,270235.56,17.84
361970.0,23.91,13.69,269940.16,17.83
362056.41,23.93,13.71,269920.21,17.84
362369.99,23.96,13.74,269910.19,17.84
362267.77,23.97,13.74,270802.2,17.92
361450.0,24.04,13.82,270802.2,18.01
361347.78,24.05,13.83,270794.23,18.02
361434.19,24.07,13.85,270792.01,18.03
361520.59,24.09,13.86,270792.01,18.04
361418.37,24.1,13.87,270792.01,18.05
361418.37,24.1,13.87,270792.01,18.05
361316.15,24.1,13.88,271074.7,18.08
361316.15,24.1,13.88,271072.83,18.08
361402.56,24.12,13.9,270922.21,18.08
361044.39,24.11,13.89,270718.2,18.08
361130.79,24.13,13.9,270664.81,18.08
361028.57,24.14,13.91,270636.51,18.09
360926.35,24.14,13.92,271344.55,18.15
361149.64,24.17,13.95,271344.36,18.16
361236.04,24.19,13.97,271344.36,18.17
361322.45,24.21,13.99,271344.36,18.18
361599.07,24.24,14.01,271351.41,18.19
361933.1,24.27,14.04,271344.36,18.19
361644.26,24.25,14.03,271055.04,18.18
361644.26,24.25,14.03,271055.04,18.18
361542.04,24.26,14.04,271055.04,18.19
361320.83,24.25,14.03,270831.67,18.18
361218.61,24.26,14.04,272156.86,18.28
361116.38,24.27,14.05,272334.45,18.3
361014.16,24.28,14.06,272334.45,18.31
360911.94,24.29,14.07,272334.45,18.33
360998.35,24.31,14.08,272334.45,18.34
360896.13,24.32,14.09,272426.99,18.36
360793.91,24.33,14.1,272412.13,18.37
360691.69,24.34,14.11,272620.68,18.39
360778.09,24.35,14.13,272769.94,18.41
360675.87,24.36,14.14,272683.74,18.42
360573.65,24.37,14.15,272675.22,18.43
360573.65,24.37,14.15,272675.22,18.43
360471.43,24.38,14.16,272592.05,18.44
360369.21,24.39,14.17,272583.53,18.45
360266.99,24.4,14.18,272500.36,18.46
360266.99,24.4,14.18,272500.36,18.46
360164.77,24.41,14.19,272500.49,18.47
360062.54,24.42,14.2,272500.65,18.48
360062.54,24.42,14.2,272500.65,18.48
359960.32,24.43,14.21,272526.43,18.5
359960.32,24.43,14.21,272526.43,18.5
359858.1,24.44,14.22,272523.87,18.51
359491.85,24.42,14.2,272050.1,18.48
359389.63,24.43,14.21,272234.62,18.51
359476.04,24.45,14.23,272030.92,18.5
359476.04,24.45,14.23,272030.92,18.5
359562.45,24.47,14.25,272519.19,18.55
359562.45,24.47,14.25,272519.19,18.55
359880.32,24.5,14.28,272825.94,18.57
359520.22,24.48,14.26,272430.84,18.55
359418.0,24.49,14.27,272339.16,18.56
359315.78,24.5,14.28,272339.16,18.57
359319.9,24.5,14.28,272390.07,18.58
359406.31,24.52,14.3,272503.91,18.59
359304.09,24.53,14.31,272467.59,18.6
359098.58,24.52,14.3,272394.48,18.6
359424.53,24.55,14.33,272507.33,18.62
359056.36,24.54,14.31,272302.79,18.61
358720.56,24.52,14.3,271935.28,18.59
358618.33,24.53,14.31,271995.28,18.6
358516.11,24.54,14.32,271995.41,18.62
358413.89,24.55,14.33,271995.57,18.63
358125.05,24.53,14.31,271694.91,18.61
358022.83,24.54,14.32,271694.44,18.63
357920.61,24.55,14.33,271807.02,18.65
357818.39,24.56,14.34,272008.73,18.67
357716.17,24.57,14.35,272008.55,18.69
357613.95,24.58,14.36,272008.55,18.7
357511.72,24.59,14.37,272008.55,18.71
358005.11,24.63,14.41,271825.55,18.7
357902.89,24.64,14.42,271870.05,18.72
357761.23,24.65,14.43,271866.91,18.73
357659.01,24.66,14.44,271633.09,18.73
357556.79,24.67,14.45,271688.55,18.74
357209.91,24.65,14.43,271282.96,18.72
357101.28,24.65,14.43,271174.33,18.72
357198.92,24.67,14.45,271466.33,18.75
357198.92,24.67,14.45,271483.79,18.75
357085.46,24.68,14.45,271290.02,18.75
357411.41,24.71,14.49,271262.5,18.75
357309.19,24.72,14.5,271262.32,18.77
357252.33,24.73,14.51,271838.52,18.82
357104.75,24.74,14.52,271598.66,18.81
357036.24,24.75,14.53,271694.42,18.83
356991.02,24.76,14.54,270884.02,18.79
356622.85,24.75,14.52,270535.25,18.77
356533.74,24.76,14.54,270718.31,18.8
356431.52,24.77,14.55,270718.3,18.81
356431.52,24.77,14.55,270700.85,18.81
356329.3,24.78,14.56,270871.81,18.84
356311.88,24.79,14.57,270710.12,18.83
356792.16,24.83,14.61,270563.27,18.83
356689.93,24.84,14.62,270557.13,18.84
356776.34,24.86,14.64,270539.15,18.85
356632.87,24.85,14.63,270931.4,18.88
356530.65,24.86,14.64,271009.01,18.9
356753.94,24.89,14.67,271339.66,18.93
356398.28,24.87,14.65,271143.04,18.92
356484.69,24.89,14.67,271142.86,18.93
356484.69,24.89,14.67,271162.26,18.93
356707.98,24.92,14.7,271162.26,18.94
356605.75,24.93,14.71,271300.93,18.97
356503.53,24.94,14.72,271427.64,18.99
356829.48,24.97,14.75,271319.12,18.99
357052.77,25.0,14.78,271260.18,18.99
357150.41,25.02,14.8,272709.28,19.1
357110.36,25.03,14.81,272665.41,19.11
357008.13,25.04,14.82,272573.72,19.12
356810.63,25.03,14.81,272369.83,19.11
356708.41,25.04,14.82,272369.83,19.12
357196.25,25.08,14.86,272731.92,19.15
357196.25,25.08,14.86,272731.92,19.15
357094.03,25.09,14.87,272823.51,19.17
357180.43,25.11,14.89,272823.32,19.18
356891.29,25.1,14.88,272577.1,19.17
356789.07,25.11,14.89,272577.1,19.18
357115.01,25.14,14.92,272577.1,19.19
357115.01,25.14,14.92,272577.1,19.19
356904.1,25.13,14.91,272367.96,19.18
357127.39,25.16,14.94,272379.75,19.19
356921.88,25.15,14.93,272368.11,19.19
357008.28,25.17,14.95,272497.44,19.21
356906.06,25.18,14.96,272367.96,19.22
356803.84,25.19,14.97,272640.01,19.25
356890.25,25.21,14.99,273263.78,19.3
356788.03,25.22,15.0,273277.92,19.32
356874.43,25.24,15.02,273271.91,19.33
356772.21,25.25,15.03,273265.51,19.34
356669.99,25.26,15.04,273287.26,19.36
356430.15,25.25,15.03,273074.11,19.35
356061.98,25.23,15.01,272926.72,19.34
355959.76,25.25,15.02,272903.33,19.35
356166.45,25.27,15.05,274088.42,19.45
356064.23,25.28,15.06,274088.77,19.46
356150.64,25.3,15.08,274552.15,19.51
356152.01,25.3,15.08,274553.54,19.51
356564.2,25.34,15.12,274783.06,19.53
356461.98,25.35,15.13,274782.87,19.54
356461.98,25.35,15.13,274800.32,19.54
356156.05,25.34,15.11,274694.2,19.54
356482.0,25.37,15.15,274694.2,19.55
356262.31,25.36,15.14,274694.2,19.55
356674.51,25.39,15.17,274726.55,19.56
356572.29,25.4,15.18,274704.15,19.57
356658.69,25.42,15.2,274694.2,19.58
356556.47,25.43,15.21,275238.32,19.63
356465.49,25.45,15.22,275260.24,19.65
356540.66,25.47,15.24,275581.01,19.68
356627.06,25.49,15.27,275581.01,19.7
356524.84,25.5,15.28,275581.01,19.71
356422.62,25.51,15.29,275858.66,19.74
356320.4,25.52,15.3,275750.21,19.75
356014.47,25.51,15.28,275662.25,19.75
355912.25,25.52,15.3,275653.73,19.76
355998.65,25.54,15.32,275739.77,19.78
355896.43,25.55,15.33,275739.9,19.8
356230.46,25.58,15.36,275739.58,19.8
356128.24,25.59,15.37,275766.13,19.82
355761.99,25.58,15.35,275775.68,19.83
355848.4,25.6,15.37,275739.58,19.83
355746.18,25.61,15.39,275986.62,19.87
355832.58,25.63,15.41,275904.09,19.87
356244.77,25.66,15.44,275739.58,19.86
356142.55,25.68,15.45,276734.02,19.95
356228.96,25.7,15.48,276847.87,19.97
355844.55,25.68,15.46,276386.56,19.95
355844.55,25.68,15.46,276386.56,19.95
355742.33,25.69,15.47,276350.23,19.96
355828.73,25.71,15.49,276350.04,19.97
356052.02,25.74,15.52,276350.04,19.98
356052.02,25.74,15.52,276338.03,19.98
356138.43,25.76,15.54,276338.03,19.99
356036.2,25.77,15.55,276342.12,20.0
356036.2,25.77,15.55,276342.12,20.0
356362.15,25.81,15.58,276339.06,20.01
356585.44,25.83,15.61,276344.02,20.02
356483.22,25.84,15.62,277693.48,20.13
356126.29,25.83,15.61,277344.1,20.11
356012.83,25.84,15.62,277378.89,20.13
356012.83,25.84,15.62,277345.8,20.13
355910.61,25.85,15.63,277254.11,20.14
355808.39,25.86,15.64,277254.11,20.15
355540.12,25.85,15.63,277033.26,20.14
355952.31,25.88,15.66,277021.31,20.14
355772.7,25.88,15.65,277296.42,20.17
355670.48,25.89,15.67,277239.58,20.18
355601.98,25.9,15.68,277117.98,20.19
355499.76,25.91,15.69,277109.46,20.2
355397.54,25.92,15.7,277026.3,20.21
355238.91,25.92,15.69,276867.67,20.2
355136.69,25.93,15.71,276874.45,20.21
355462.64,25.96,15.74,277149.97,20.24
355537.8,25.98,15.76,276476.99,20.2
355637.32,26.0,15.78,276078.15,20.19
355432.65,26.01,15.79,275775.27,20.18
355137.84,25.99,15.77,275517.26,20.16
354769.67,25.97,15.75,275203.26,20.15
354869.19,26.0,15.77,274804.43,20.13
355157.97,26.03,15.8,274983.76,20.15
355055.75,26.04,15.82,274892.07,20.16
354772.29,26.02,15.8,274619.85,20.14
355085.87,26.06,15.84,275039.02,20.18
354983.65,26.07,15.85,275030.5,20.2
354881.43,26.08,15.86,274947.33,20.21
354779.21,26.09,15.87,274947.42,20.22
354676.99,26.1,15.88,274947.61,20.24
354391.19,26.09,15.87,274658.45,20.22
354288.96,26.1,15.88,274657.98,20.23
354186.74,26.11,15.89,274709.74,20.25
354084.52,26.12,15.9,274758.16,20.27
354577.91,26.17,15.94,274575.17,20.26
354498.17,26.18,15.96,275162.83,20.32
354356.51,26.19,15.97,275159.7,20.33
354254.29,26.2,15.98,275159.83,20.35
353907.4,26.18,15.96,274754.23,20.33
353805.18,26.19,15.97,274754.38,20.34
354131.13,26.23,16.01,274753.91,20.35
354028.91,26.24,16.02,274786.65,20.37
353969.64,26.25,16.03,275182.04,20.41
353990.62,26.27,16.05,275070.13,20.41
353888.39,26.28,16.06,275094.53,20.43
353809.05,26.3,16.08,274603.41,20.41
353729.31,26.31,16.09,275754.22,20.51
353572.06,26.3,16.08,275595.39,20.5
353572.06,26.3,16.08,275609.37,20.5
353919.3,26.34,16.12,275907.46,20.53
354245.25,26.37,16.15,276020.31,20.55
353887.08,26.35,16.13,275999.3,20.55
353784.86,26.37,16.14,275885.78,20.56
353786.23,26.37,16.14,275891.1,20.56
353568.35,26.36,16.14,275799.24,20.56
353654.76,26.38,16.16,275799.05,20.57
353741.17,26.4,16.18,275799.05,20.59
354067.12,26.44,16.22,275799.05,20.59
353847.43,26.43,16.21,275799.05,20.6
353745.21,26.44,16.22,275824.0,20.62
353642.99,26.45,16.23,275831.39,20.63
353729.39,26.47,16.25,275821.09,20.64
354055.34,26.51,16.29,276807.34,20.72
353953.12,26.52,16.3,276900.33,20.75
353733.43,26.51,16.29,276709.05,20.74
353631.21,26.52,16.3,276709.18,20.75
353965.24,26.56,16.33,276708.86,20.76
354051.65,26.58,16.36,276708.86,20.77
354051.65,26.58,16.36,276743.71,20.78
353685.4,26.56,16.34,276743.71,20.78
353583.18,26.57,16.35,276834.81,20.81
353477.29,26.57,16.35,276730.66,20.8
353375.07,26.58,16.36,276639.56,20.81
353295.33,26.59,16.37,277461.84,20.89
353193.11,26.61,16.38,277461.93,20.9
353519.06,26.64,16.42,277461.65,20.91
353416.84,26.65,16.43,277461.65,20.92
353314.62,26.66,16.44,277632.54,20.95
353212.39,26.68,16.45,277603.01,20.97
353132.65,26.69,16.47,277728.65,20.99
352915.14,26.68,16.46,278517.72,21.06
353395.41,26.73,16.5,278873.57,21.09
353223.89,26.73,16.51,278018.93,21.04
353057.19,26.73,16.5,277793.52,21.03
352737.19,26.71,16.49,277473.52,21.01
352737.19,26.71,16.49,277474.45,21.01
352531.14,26.71,16.49,277333.03,21.02
352428.92,26.73,16.5,277529.94,21.05
352428.92,26.73,16.5,277543.92,21.05
352326.7,26.74,16.52,277452.23,21.06
352326.7,26.74,16.52,277452.23,21.06
352224.48,26.75,16.53,277452.23,21.07
352122.26,26.76,16.54,277360.55,21.08
351836.46,26.75,16.53,277071.5,21.06
351018.69,26.85,16.63,277071.31,21.19
350916.47,26.86,16.64,277071.31,21.21
350837.13,26.88,16.65,276431.05,21.18
351018.43,26.9,16.68,276842.93,21.22
350916.21,26.92,16.69,276870.56,21.24
350813.99,26.93,16.71,276751.24,21.24
350711.76,26.94,16.72,276742.72,21.26
350391.76,26.92,16.7,276422.72,21.24
350184.26,26.91,16.69,276208.83,21.23
350082.04,26.93,16.7,276125.66,21.24
350082.04,26.93,16.7,276125.66,21.24
350082.04,26.93,16.7,276125.66,21.24
349979.82,26.94,16.72,276117.14,21.25
349877.59,26.95,16.73,276033.97,21.26
349775.37,26.96,16.74,275942.28,21.27
349455.37,26.95,16.72,275622.28,21.25
349353.15,26.96,16.74,275622.28,21.27
349264.04,26.97,16.75,275025.96,21.24
349246.62,26.99,16.77,274915.96,21.24
349144.4,27.0,16.78,274915.77,21.26
349042.18,27.01,16.79,274915.77,21.28
348953.07,27.03,16.81,274319.45,21.25
348935.65,27.04,16.82,274209.44,21.25
348833.43,27.06,16.84,274270.49,21.27
348731.21,27.07,16.85,274252.28,21.29
348817.62,27.09,16.87,274500.1,21.32
348904.02,27.12,16.9,274209.44,21.31
348801.8,27.13,16.91,274117.76,21.32
348888.21,27.16,16.93,274185.35,21.34
348785.99,27.17,16.95,274686.05,21.4
348683.77,27.18,16.96,274686.05,21.41
349017.79,27.22,17.0,274711.08,21.42
348798.69,27.21,16.98,274884.52,21.44
349124.64,27.24,17.02,275157.37,21.47
348904.95,27.23,17.01,275016.52,21.47
348802.73,27.25,17.02,275016.33,21.48
348802.73,27.25,17.02,275016.33,21.48
348700.51,27.26,17.04,275016.33,21.5
348598.29,27.27,17.05,275031.32,21.52
348598.29,27.27,17.05,275031.32,21.52
348496.07,27.29,17.06,275031.82,21.53
348393.85,27.3,17.08,275016.89,21.55
348719.79,27.33,17.11,275033.7,21.56
348628.81,27.35,17.13,275077.33,21.58
348542.87,27.36,17.14,275493.51,21.63
348440.64,27.38,17.15,275482.58,21.64
348527.05,27.4,17.18,275567.28,21.66
348424.83,27.41,17.19,275475.59,21.67
348177.63,27.4,17.18,275206.89,21.66
348264.04,27.43,17.2,275393.39,21.69
348161.81,27.44,17.22,275393.52,21.7
348248.22,27.46,17.24,275393.2,21.72
348146.0,27.48,17.26,275393.2,21.74
348146.0,27.48,17.26,275393.2,21.74
348232.41,27.5,17.28,275411.41,21.75
348318.81,27.53,17.3,275421.42,21.77
348216.59,27.54,17.32,275393.2,21.78
348114.37,27.55,17.33,276000.62,21.85
348012.15,27.57,17.35,275909.44,21.86
348012.15,27.57,17.35,275909.44,21.86
348235.44,27.6,17.38,275976.4,21.87
348561.38,27.64,17.41,276438.72,21.92
348459.16,27.65,17.43,276438.54,21.93
348090.99,27.63,17.41,276200.1,21.92
347988.77,27.64,17.42,276200.1,21.94
348075.18,27.67,17.45,276232.58,21.96
348388.76,27.71,17.48,276203.96,21.97
348286.54,27.72,17.5,276200.1,21.98
348184.32,27.73,17.51,276818.34,22.05
348093.34,27.75,17.53,276851.74,22.07
348168.5,27.77,17.55,276905.94,22.09
348009.88,27.76,17.54,276747.1,22.08
347907.65,27.78,17.56,276753.88,22.1
347805.43,27.79,17.57,276655.41,22.11
347805.43,27.79,17.57,276655.41,22.11
347703.21,27.81,17.58,276655.5,22.12
348016.79,27.84,17.62,276655.22,22.13
347721.28,27.83,17.6,276362.69,22.12
347619.06,27.84,17.62,276374.4,22.13
347516.84,27.85,17.63,276372.98,22.15
347850.87,27.89,17.67,276362.69,22.16
347937.28,27.92,17.69,276848.78,22.21
347835.05,27.93,17.71,277044.15,22.25
347732.83,27.95,17.72,277229.14,22.28
347664.33,27.96,17.74,277324.9,22.31
347887.62,27.99,17.77,277391.86,22.32
347551.82,27.98,17.75,277144.75,22.31
347551.82,27.98,17.75,277144.75,22.31
347189.9,27.96,17.74,276969.97,22.3
347515.85,27.99,17.77,277432.29,22.35
347515.85,27.99,17.77,277432.29,22.35
347413.63,28.01,17.79,277432.38,22.37
347311.41,28.02,17.8,277432.1,22.38
347209.19,28.04,17.82,277479.05,22.41
347295.59,28.06,17.84,277436.05,22.42
346937.42,28.04,17.82,277162.76,22.4
346937.42,28.04,17.82,277162.76,22.4
346835.2,28.06,17.84,277164.0,22.42
346921.61,28.08,17.86,277614.93,22.47
347156.14,28.12,17.9,277708.48,22.49
347231.3,28.14,17.92,277946.73,22.53
347186.08,28.16,17.94,277117.05,22.48
347027.45,28.15,17.93,276958.43,22.47
346925.23,28.17,17.94,276958.24,22.49
347251.92,28.21,17.98,277571.88,22.55
347080.07,28.22,17.99,277260.26,22.54
346977.85,28.23,18.01,277260.26,22.56
346875.63,28.24,18.02,277285.72,22.58
346773.41,28.26,18.04,277376.18,22.6
346671.19,28.27,18.05,277274.01,22.61
346568.97,28.29,18.07,277317.53,22.64
346568.97,28.29,18.07,277317.53,22.64
345751.2,28.41,18.19,277317.53,22.78
345848.85,28.43,18.21,277637.81,22.83
345735.39,28.45,18.23,277445.66,22.83
345633.17,28.46,18.24,277445.47,22.85
345530.94,28.48,18.26,277445.47,22.87
345617.35,28.5,18.28,277452.62,22.88
345943.3,28.54,18.32,277449.38,22.89
345841.08,28.56,18.34,277445.47,22.91
345738.86,28.57,18.35,278004.29,22.97
345825.26,28.6,18.38,278043.35,22.99
345723.04,28.61,18.39,278113.67,23.02
345633.93,28.63,18.41,277517.34,22.99
345265.76,28.61,18.39,277287.98,22.98
345059.72,28.62,18.4,276992.58,22.97
344957.5,28.63,18.41,276900.89,22.98
344957.5,28.63,18.41,276900.89,22.98
344855.27,28.65,18.43,276900.89,23.0
344753.05,28.66,18.44,276907.67,23.02
345079.0,28.7,18.48,277183.19,23.05
344976.78,28.72,18.5,277189.98,23.07
344874.56,28.73,18.51,277091.51,23.09
344506.39,28.71,18.49,276777.51,23.07
344437.89,28.73,18.51,276928.86,23.1
344524.29,28.76,18.54,277042.71,23.13
344422.07,28.77,18.55,277006.38,23.14
344521.59,28.8,18.58,276607.54,23.12
344521.59,28.8,18.58,276607.54,23.12
344316.91,28.81,18.59,276304.66,23.12
344214.69,28.82,18.6,276311.44,23.14
344112.47,28.84,18.62,276212.97,23.15
344198.88,28.87,18.64,276326.81,23.17
344096.66,28.88,18.66,276308.14,23.19
343994.44,28.9,18.68,276277.58,23.21
344320.39,28.94,18.71,276590.44,23.24
344406.79,28.96,18.74,276704.29,23.27
344406.79,28.96,18.74,276704.29,23.27
344038.62,28.94,18.72,276390.3,23.25
344315.24,28.98,18.76,276749.55,23.29
344315.24,28.98,18.76,276749.55,23.29
344213.02,29.0,18.78,276749.55,23.31
344110.8,29.01,18.79,276749.55,23.33
344008.58,29.03,18.81,276749.55,23.35
344342.61,29.07,18.85,276749.79,23.36
344656.19,29.11,18.89,276749.55,23.37
344610.96,29.13,18.91,275887.86,23.32
344508.74,29.15,18.92,275887.86,23.34
343690.97,29.27,19.05,275887.67,23.5
343778.05,29.3,19.08,275884.41,23.52
343773.07,29.32,19.1,276094.95,23.55
343670.85,29.34,19.12,276772.68,23.63
343304.6,29.32,19.1,276407.91,23.61
343638.63,29.36,19.14,277037.2,23.67
343536.41,29.38,19.15,276946.55,23.68
343434.19,29.39,19.17,276945.51,23.7
343067.94,29.37,19.15,276523.84,23.67
342850.79,29.36,19.14,276288.69,23.66
342850.79,29.36,19.14,276288.69,23.66
343176.74,29.4,19.18,276401.54,23.68
343019.49,29.39,19.17,276242.7,23.67
342917.27,29.41,19.18,276412.15,23.7
342549.1,29.39,19.16,276098.16,23.69
342390.47,29.38,19.15,275939.53,23.68
342288.25,29.39,19.17,275939.35,23.7
342564.87,29.43,19.21,275939.35,23.71
342564.87,29.43,19.21,275939.35,23.71
342878.45,29.47,19.25,275942.04,23.72
343155.07,29.51,19.29,275939.35,23.73
343241.48,29.54,19.32,275939.35,23.75
343139.26,29.56,19.33,276825.21,23.84
343139.26,29.56,19.33,276825.21,23.84
343465.2,29.6,19.37,276983.77,23.87
343465.2,29.6,19.37,276983.77,23.87
343465.2,29.6,19.37,276970.21,23.87
343362.98,29.61,19.39,277330.02,23.92
343004.81,29.59,19.37,277407.3,23.93
343330.76,29.63,19.41,277408.19,23.94
343228.54,29.65,19.43,277408.91,23.96
342860.37,29.63,19.41,277407.12,23.97
342946.78,29.66,19.44,277407.12,23.99
342628.01,29.64,19.42,277075.45,23.97
342962.04,29.68,19.46,277222.92,23.99
342859.82,29.7,19.48,277196.65,24.01
342493.57,29.68,19.46,277096.34,24.01
342391.35,29.69,19.47,277096.16,24.03
342311.61,29.71,19.49,278019.07,24.13
342232.27,29.73,19.51,277496.31,24.11
342232.27,29.73,19.51,277496.31,24.11
342579.52,29.78,19.55,277868.87,24.15
342679.03,29.8,19.58,277470.03,24.13
342472.99,29.81,19.59,277162.54,24.13
342474.36,29.81,19.59,277165.54,24.13
342372.14,29.83,19.61,277165.53,24.15
342372.14,29.83,19.61,277165.53,24.15
342706.17,29.87,19.65,277219.16,24.16
342603.94,29.89,19.67,277198.99,24.18
342501.72,29.91,19.68,277191.4,24.2
342135.47,29.89,19.66,277255.81,24.22
342055.73,29.9,19.68,277892.0,24.3
341953.51,29.92,19.7,277891.81,24.32
342062.8,29.95,19.73,277614.6,24.31
342410.05,30.0,19.77,277902.92,24.34
342633.33,30.03,19.81,277902.92,24.36
342719.74,30.06,19.84,277931.6,24.38
342617.52,30.08,19.86,277913.13,24.4
342515.3,30.1,19.87,278169.49,24.44
342413.08,30.11,19.89,277902.92,24.44
342413.08,30.11,19.89,277902.92,24.44
342310.85,30.13,19.91,278510.19,24.52
342636.8,30.17,19.95,278827.08,24.55
342534.58,30.19,19.97,278735.39,24.57
342432.36,30.21,19.99,278735.39,24.59
342330.14,30.22,20.0,278735.52,24.61
342429.66,30.26,20.03,278336.68,24.59
342064.86,30.24,20.01,277976.32,24.57
342047.44,30.26,20.03,277854.23,24.58
342324.06,30.3,20.07,277853.91,24.59
342410.47,30.33,20.1,277860.78,24.61
342308.25,30.34,20.12,277854.94,24.63
342206.02,30.36,20.14,277853.91,24.65
341388.26,30.51,20.28,277853.72,24.83
341286.04,30.52,20.3,278244.65,24.89
341090.53,30.51,20.29,278096.98,24.88
340988.31,30.53,20.31,278092.74,24.9
340692.8,30.51,20.29,277903.51,24.89
340502.58,30.5,20.28,277677.14,24.87
340298.14,30.54,20.32,277585.45,24.91
340632.17,30.58,20.36,278217.02,24.98
340346.37,30.56,20.34,277966.44,24.96
340244.15,30.58,20.36,277966.27,24.98
340141.93,30.6,20.38,277966.26,25.01
340418.55,30.64,20.42,278051.25,25.03
340316.32,30.66,20.44,278041.35,25.05
340027.48,30.64,20.42,277588.83,25.02
339925.26,30.66,20.44,277669.26,25.05
340024.78,30.69,20.47,277270.43,25.03
339820.11,30.7,20.48,276967.54,25.02
339919.62,30.73,20.51,276568.7,25.01
339919.62,30.73,20.51,276568.7,25.01
339817.4,30.75,20.53,276568.51,25.03
339799.98,30.77,20.55,276446.42,25.03
339805.47,30.77,20.55,276507.84,25.04
339439.23,30.75,20.53,276079.91,25.01
339439.23,30.75,20.53,276079.91,25.01
339153.42,30.74,20.51,275909.4,25.0
339262.31,30.77,20.55,275857.54,25.02
339337.48,30.8,20.58,276667.27,25.11
339663.42,30.84,20.62,276667.27,25.12
339295.25,30.82,20.6,276667.27,25.13
339006.41,30.8,20.58,276332.72,25.11
338892.95,30.82,20.6,276185.97,25.12
338790.73,30.84,20.62,276248.99,25.15
338790.73,30.84,20.62,276248.99,25.15
338688.51,30.86,20.64,276185.97,25.16
338399.67,30.84,20.62,275944.25,25.15
338297.45,30.86,20.64,275947.34,25.17
338297.45,30.86,20.64,275947.36,25.17
338217.71,30.88,20.66,276673.66,25.26
337934.25,30.86,20.64,276410.06,25.24
337832.03,30.88,20.66,276409.88,25.27
338157.98,30.93,20.7,276409.88,25.28
338055.76,30.94,20.72,276485.61,25.31
337953.54,30.96,20.74,276448.7,25.33
337953.54,30.96,20.74,276448.7,25.33
337544.65,31.04,20.82,276856.1,25.46
337442.43,31.06,20.84,276855.92,25.48
337340.21,31.08,20.86,276855.91,25.51
337237.99,31.1,20.88,276855.91,25.53
337135.77,31.12,20.89,276880.61,25.56
337245.05,31.15,20.93,276592.42,25.55
336886.88,31.13,20.91,276216.2,25.52
336739.31,31.15,20.92,276010.16,25.53
336637.08,31.16,20.94,276079.95,25.56
336963.03,31.21,20.99,276062.24,25.57
336617.34,31.19,20.97,276593.65,25.63
336528.23,31.21,20.99,275997.33,25.6
336320.73,31.2,20.98,275803.53,25.58
336114.68,31.21,20.99,275508.13,25.58
336012.46,31.23,21.01,275508.23,25.6
335831.3,31.24,21.02,274789.3,25.56
336155.25,31.28,21.06,274972.15,25.59
336053.03,31.3,21.08,274971.87,25.61
336128.19,31.33,21.11,274756.04,25.61
336470.42,31.38,21.16,275021.04,25.65
336084.73,31.36,21.13,274682.51,25.63
335982.51,31.38,21.15,274707.13,25.65
335880.29,31.4,21.17,274721.33,25.68
335778.07,31.42,21.19,274714.52,25.7
335675.85,31.44,21.21,274809.49,25.74
336001.8,31.48,21.26,274810.38,25.75
335718.34,31.46,21.24,274542.81,25.73
335340.17,31.44,21.22,274541.75,25.74
335342.92,31.44,21.22,274552.41,25.74
335240.7,31.46,21.24,274454.06,25.76
335240.7,31.46,21.24,274436.74,25.76
335240.7,31.46,21.24,274422.17,25.75
335138.48,31.48,21.26,274393.54,25.78
335464.43,31.53,21.3,274393.52,25.79
335362.2,31.55,21.32,274868.31,25.86
335448.61,31.58,21.36,274630.31,25.85
335346.39,31.6,21.38,275994.06,26.01
335244.17,31.62,21.4,275993.87,26.03
334955.33,31.6,21.38,275693.83,26.01
335064.21,31.64,21.41,275132.54,25.98
334961.99,31.66,21.43,275132.54,26.0
334859.77,31.68,21.45,275170.39,26.03
334757.55,31.7,21.47,275166.42,26.05
334655.33,31.72,21.49,275172.73,26.08
334764.61,31.75,21.53,274859.82,26.07
