ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
920471.12,24.77,11.17,333719.08,8.98
920335.14,24.77,11.17,333719.08,8.98
920387.84,24.78,11.18,333719.08,8.98
921455.72,24.81,11.22,334548.69,9.01
921840.39,24.83,11.23,335407.96,9.03
921704.41,24.83,11.23,335371.12,9.03
921704.41,24.83,11.23,335371.12,9.03
921568.43,24.83,11.24,335389.2,9.04
921432.45,24.84,11.24,335389.2,9.04
921485.16,24.84,11.25,335390.22,9.04
921869.82,24.86,11.26,335866.97,9.06
921733.84,24.86,11.26,335867.3,9.06
921786.54,24.87,11.27,335863.09,9.06
921711.34,24.87,11.27,335672.81,9.06
922007.36,24.88,11.28,335672.14,9.06
922711.78,24.9,11.3,335858.46,9.06
922711.78,24.9,11.3,335959.17,9.07
922825.52,24.91,11.31,336300.8,9.08
923121.54,24.92,11.32,336267.94,9.08
922985.57,24.92,11.33,336259.69,9.08
923281.59,24.93,11.34,337008.15,9.1
923145.61,24.94,11.34,337036.82,9.1
923441.63,24.95,11.35,337437.75,9.12
923441.63,24.95,11.35,337471.91,9.12
923357.95,24.95,11.35,337330.02,9.12
923221.97,24.95,11.36,337329.97,9.12
923140.08,24.96,11.36,337051.7,9.11
923004.1,24.96,11.36,337712.59,9.13
922868.12,24.96,11.37,337655.2,9.13
923252.78,24.98,11.38,337680.5,9.14
923116.81,24.98,11.38,337678.95,9.14
923116.81,24.98,11.38,337829.1,9.14
922828.52,24.98,11.38,338617.93,9.16
923018.97,24.98,11.39,338592.98,9.17
922882.99,24.99,11.39,338593.41,9.17
922935.69,24.99,11.4,338685.83,9.17
922988.4,25.0,11.4,338685.83,9.17
923031.66,25.0,11.41,339553.14,9.2
922895.68,25.01,11.41,339543.3,9.2
922948.39,25.01,11.42,339543.3,9.2
922812.41,25.02,11.42,339538.31,9.2
922676.43,25.02,11.42,339537.93,9.21
922729.13,25.03,11.43,339511.55,9.21
922973.17,25.04,11.44,339528.87,9.21
922837.19,25.04,11.44,339528.87,9.21
922701.21,25.04,11.45,339528.87,9.22
922753.91,25.05,11.45,339528.87,9.22
922617.94,25.05,11.46,339643.91,9.22
922481.96,25.06,11.46,339761.74,9.23
922345.98,25.06,11.46,339751.84,9.23
922398.68,25.07,11.47,339701.2,9.23
922262.71,25.07,11.47,339801.0,9.24
922566.88,25.08,11.48,339833.17,9.24
922430.9,25.08,11.49,340263.91,9.25
922483.6,25.09,11.49,340397.4,9.26
922536.3,25.1,11.5,340696.87,9.27
922400.33,25.1,11.5,340838.2,9.28
922400.33,25.1,11.5,340875.83,9.28
922443.59,25.1,11.5,343851.81,9.36
922307.62,25.11,11.51,344102.55,9.37
922171.64,25.11,11.51,344685.9,9.38
922387.45,25.12,11.52,345005.51,9.4
922683.47,25.13,11.53,345028.63,9.4
922547.49,25.14,11.54,345050.86,9.4
922411.52,25.14,11.54,345050.85,9.4
922846.04,25.15,11.55,345853.41,9.43
922710.06,25.15,11.56,345853.41,9.43
922574.09,25.16,11.56,345853.41,9.43
922438.11,25.16,11.56,345853.61,9.43
922302.13,25.16,11.57,345826.06,9.44
922166.16,25.17,11.57,345798.52,9.44
922462.18,25.18,11.58,345863.24,9.44
922326.2,25.18,11.58,345906.44,9.44
922378.9,25.19,11.59,346092.09,9.45
922552.21,25.2,11.6,346119.52,9.45
922848.23,25.21,11.61,346201.36,9.46
922542.2,25.2,11.6,345987.81,9.45
922926.86,25.21,11.62,346345.23,9.46
922926.86,25.21,11.62,347088.42,9.48
922926.86,25.21,11.62,347059.41,9.48
923317.42,25.23,11.63,347059.46,9.48
923317.42,25.23,11.63,347059.46,9.48
923181.44,25.23,11.63,347011.35,9.48
923289.0,25.24,11.64,346110.03,9.46
923153.02,25.24,11.64,346589.99,9.48
923017.05,25.24,11.65,346575.13,9.48
923017.05,25.24,11.65,346683.12,9.48
922881.07,25.25,11.65,346718.32,9.49
923177.09,25.26,11.66,346718.01,9.49
923041.11,25.26,11.66,346798.07,9.49
923337.13,25.27,11.68,346741.02,9.49
923337.13,25.27,11.68,346766.61,9.49
923643.08,25.28,11.68,348076.45,9.53
923507.11,25.28,11.69,348076.72,9.53
923135.11,25.28,11.68,348076.72,9.53
923135.11,25.28,11.68,348076.72,9.53
922928.68,25.27,11.68,349306.67,9.57
922792.7,25.28,11.68,349306.67,9.57
922792.7,25.28,11.68,349306.67,9.57
922845.4,25.28,11.69,349306.64,9.57
922709.42,25.29,11.69,349167.54,9.57
922672.97,25.29,11.69,349131.09,9.57
922968.99,25.3,11.7,349864.92,9.59
924244.36,25.34,11.74,350170.02,9.6
924244.36,25.34,11.74,350175.03,9.6
924108.38,25.35,11.75,350175.19,9.6
924389.49,25.36,11.76,350097.15,9.6
924389.49,25.36,11.76,350141.6,9.6
924389.49,25.36,11.76,350559.79,9.62
924685.51,25.37,11.77,350578.37,9.62
924549.53,25.37,11.77,351171.36,9.64
924549.53,25.37,11.77,351948.73,9.66
924413.56,25.37,11.78,351948.73,9.66
924466.26,25.38,11.78,352094.0,9.67
924518.96,25.39,11.79,351903.59,9.66
924518.96,25.39,11.79,352098.52,9.67
924382.98,25.39,11.79,352098.52,9.67
924247.0,25.4,11.8,352098.52,9.67
923876.85,25.39,11.79,352116.38,9.68
923740.88,25.39,11.79,352123.13,9.68
923604.9,25.39,11.8,352642.81,9.7
923234.75,25.39,11.79,352592.83,9.7
923234.75,25.39,11.79,352537.21,9.69
923619.41,25.4,11.8,352584.87,9.7
923619.41,25.4,11.8,352635.28,9.7
923684.31,25.4,11.8,352582.13,9.7
923737.01,25.41,11.81,352388.8,9.69
923559.61,25.41,11.81,352153.38,9.69
923419.15,25.41,11.81,351970.53,9.68
923283.18,25.41,11.81,352106.87,9.69
923283.18,25.41,11.81,352175.53,9.69
923147.2,25.41,11.81,352283.45,9.7
923011.22,25.42,11.82,352635.83,9.71
924565.67,25.46,11.86,353250.83,9.73
924429.69,25.46,11.87,353250.83,9.73
924429.69,25.46,11.87,353253.43,9.73
924733.87,25.47,11.88,353624.96,9.74
925028.42,25.49,11.89,354111.55,9.76
924892.44,25.49,11.89,354026.01,9.76
925196.61,25.5,11.9,354024.45,9.76
925249.32,25.51,11.91,354117.88,9.76
925302.02,25.52,11.92,354156.96,9.77
925476.63,25.52,11.92,354509.42,9.78
925340.65,25.52,11.93,354515.96,9.78
924829.4,25.52,11.92,353737.83,9.76
924693.42,25.52,11.92,353331.45,9.75
924030.51,25.51,11.91,352699.04,9.74
924368.65,25.53,11.93,352506.8,9.73
924232.67,25.53,11.93,352506.8,9.74
923860.68,25.52,11.92,352488.54,9.74
923913.38,25.53,11.93,352487.27,9.74
923766.58,25.53,11.93,354744.01,9.8
923630.61,25.54,11.94,354899.92,9.81
923494.63,25.54,11.94,354867.34,9.81
923494.63,25.54,11.94,354867.34,9.81
923219.83,25.53,11.94,354373.14,9.8
923061.15,25.53,11.93,354216.17,9.8
922925.18,25.53,11.94,354252.36,9.8
922801.82,25.54,11.94,354291.4,9.8
922801.82,25.54,11.94,354283.6,9.8
922992.27,25.55,11.95,354265.35,9.81
922992.27,25.55,11.95,354389.88,9.81
922856.29,25.55,11.95,354427.07,9.81
923152.31,25.56,11.96,354690.57,9.82
923059.99,25.57,11.97,354561.55,9.82
922924.01,25.57,11.97,354455.7,9.82
922976.71,25.58,11.98,354566.78,9.83
923288.33,25.59,11.99,355291.79,9.85
923478.78,25.6,12.0,356226.08,9.88
922390.96,25.63,12.03,356225.77,9.9
922254.98,25.63,12.03,356226.59,9.9
922140.64,25.64,12.04,356942.78,9.92
922140.64,25.64,12.04,356942.78,9.92
922004.66,25.64,12.04,356907.58,9.93
922204.51,25.65,12.05,357680.43,9.95
922068.53,25.65,12.05,357678.58,9.95
922453.19,25.66,12.06,358214.51,9.97
922317.21,25.67,12.07,358052.56,9.96
922317.21,25.67,12.07,358052.25,9.96
922181.24,25.67,12.07,358112.84,9.97
922181.24,25.67,12.07,358039.27,9.97
922045.26,25.67,12.07,358037.56,9.97
921909.28,25.68,12.08,358073.89,9.97
921794.94,25.68,12.08,358493.18,9.99
921794.94,25.68,12.08,358493.18,9.99
921794.94,25.68,12.08,358493.18,9.99
921893.2,25.68,12.08,358555.2,9.99
921757.22,25.69,12.09,358652.53,9.99
921800.49,25.69,12.09,358702.39,10.0
921800.49,25.69,12.09,358702.39,10.0
921853.19,25.69,12.1,359399.32,10.02
921717.21,25.7,12.1,359398.26,10.02
922101.87,25.71,12.11,359783.64,10.03
922154.58,25.72,12.12,359894.72,10.04
921976.62,25.71,12.12,359623.03,10.03
922041.94,25.72,12.12,359199.77,10.02
921927.6,25.73,12.13,360204.54,10.05
921791.62,25.73,12.13,360234.07,10.06
922087.64,25.74,12.14,360419.44,10.06
921951.66,25.74,12.15,360419.57,10.06
922247.68,25.76,12.16,360419.57,10.07
922247.68,25.76,12.16,360399.76,10.07
922585.05,25.77,12.17,360738.48,10.07
922481.52,25.77,12.17,360646.94,10.08
922545.04,25.78,12.18,359908.22,10.06
922597.74,25.79,12.19,359950.75,10.06
922841.78,25.8,12.2,359951.54,10.06
922556.14,25.8,12.2,358735.76,10.03
922556.14,25.8,12.2,358735.76,10.03
922894.23,25.81,12.22,359830.04,10.06
922946.93,25.82,12.22,359830.04,10.07
922973.41,25.82,12.22,359805.18,10.07
922837.43,25.82,12.23,359719.64,10.07
921749.61,25.85,12.25,359719.64,10.09
921613.64,25.86,12.26,359734.41,10.09
921666.34,25.86,12.26,359734.41,10.09
921530.36,25.87,12.27,359737.23,10.1
921530.36,25.87,12.27,359737.23,10.1
921530.36,25.87,12.27,359737.23,10.1
921720.81,25.88,12.28,359886.02,10.1
922111.38,25.89,12.29,359807.22,10.1
922407.4,25.9,12.3,359807.22,10.1
922269.44,25.9,12.31,359429.62,10.1
922459.89,25.91,12.32,359462.58,10.1
922323.91,25.92,12.32,359462.58,10.1
922916.08,25.93,12.34,360077.35,10.12
922780.1,25.94,12.34,360067.83,10.12
923076.13,25.95,12.35,360067.83,10.12
923460.79,25.96,12.36,360058.52,10.12
924210.41,25.99,12.39,360268.75,10.13
924074.43,25.99,12.4,360441.52,10.14
923949.27,26.0,12.4,361357.5,10.17
923813.29,26.0,12.4,361358.93,10.17
924197.96,26.01,12.42,361365.47,10.17
924061.98,26.02,12.42,361365.47,10.17
923571.34,26.01,12.41,360862.68,10.16
923624.04,26.02,12.42,360859.08,10.16
923488.06,26.02,12.42,360859.08,10.17
923792.24,26.03,12.43,360853.42,10.17
923792.24,26.03,12.43,360876.1,10.17
923656.26,26.03,12.44,360920.08,10.17
923607.58,26.03,12.44,360997.02,10.18
923471.6,26.04,12.44,360996.11,10.18
923335.62,26.04,12.44,360993.11,10.18
923631.65,26.05,12.45,360976.47,10.18
923495.67,26.06,12.46,361355.26,10.2
923359.69,26.06,12.46,361355.26,10.2
923223.71,26.06,12.47,361427.5,10.2
922945.75,26.06,12.46,361132.26,10.2
922809.78,26.06,12.46,361136.03,10.2
922673.8,26.06,12.47,361178.18,10.2
922969.82,26.08,12.48,361288.37,10.21
922627.12,26.07,12.47,360969.02,10.2
922491.15,26.07,12.48,360968.34,10.2
922355.17,26.08,12.48,361034.2,10.21
922407.87,26.08,12.49,362215.35,10.24
922271.89,26.09,12.49,362212.04,10.25
922567.92,26.1,12.5,362259.16,10.25
922431.94,26.1,12.51,362294.22,10.25
922291.48,26.1,12.5,362024.19,10.25
922155.5,26.11,12.51,363097.8,10.28
922019.52,26.11,12.51,363048.92,10.28
921883.55,26.11,12.51,363049.11,10.28
921587.12,26.11,12.51,362759.34,10.28
921587.12,26.11,12.51,362759.34,10.28
921451.14,26.11,12.51,363052.2,10.29
921315.16,26.11,12.52,363137.02,10.29
921179.19,26.12,12.52,363019.19,10.29
921043.21,26.12,12.52,363011.85,10.29
920907.23,26.12,12.53,363010.91,10.3
920771.25,26.13,12.53,363442.78,10.31
920635.28,26.13,12.53,363594.21,10.32
920687.98,26.14,12.54,363592.17,10.32
920552.0,26.14,12.54,363583.7,10.33
920416.02,26.15,12.55,363573.35,10.33
919946.48,26.14,12.54,363235.31,10.32
919810.5,26.14,12.54,363282.66,10.32
919438.5,26.13,12.54,362910.81,10.32
919734.52,26.15,12.55,362850.6,10.31
920119.18,26.16,12.56,362850.6,10.32
919983.21,26.16,12.56,362850.6,10.32
919456.75,26.15,12.56,362298.52,10.31
919320.77,26.16,12.56,362391.66,10.31
919184.8,26.16,12.56,362391.66,10.31
919237.5,26.17,12.57,362381.47,10.32
919101.52,26.17,12.57,362293.77,10.32
919397.54,26.18,12.59,362507.14,10.32
919782.2,26.2,12.6,362484.85,10.32
919646.22,26.2,12.6,363024.12,10.34
919646.22,26.2,12.6,363028.0,10.34
919646.22,26.2,12.6,363013.9,10.34
919510.25,26.2,12.61,363049.88,10.35
919806.27,26.22,12.62,363049.88,10.35
919670.29,26.22,12.62,363420.15,10.36
919534.31,26.22,12.63,363420.15,10.36
919398.34,26.23,12.63,363435.21,10.37
919694.36,26.24,12.64,364505.96,10.4
919558.38,26.24,12.64,364936.96,10.41
919422.4,26.25,12.65,364937.11,10.42
919286.43,26.25,12.65,365111.93,10.43
919150.45,26.25,12.66,365190.1,10.43
919145.43,26.26,12.66,366996.43,10.49
919009.45,26.26,12.67,366982.53,10.49
918517.5,26.26,12.66,366401.51,10.47
918821.67,26.27,12.67,366578.75,10.48
919012.13,26.28,12.68,366913.01,10.49
918876.15,26.28,12.68,366913.92,10.49
918740.17,26.29,12.69,366913.61,10.5
918740.17,26.29,12.69,366935.78,10.5
918651.11,26.28,12.69,367764.39,10.52
919035.77,26.3,12.7,367757.31,10.52
919035.77,26.3,12.7,367952.16,10.53
918899.8,26.3,12.7,367951.84,10.53
918763.82,26.31,12.71,367970.25,10.54
919129.42,26.32,12.72,367975.88,10.54
918993.45,26.32,12.72,367975.88,10.54
918576.92,26.32,12.72,367583.18,10.53
918206.77,26.31,12.71,367945.57,10.54
918081.61,26.31,12.72,367978.16,10.55
917590.97,26.3,12.71,367935.22,10.55
917643.67,26.31,12.71,367925.35,10.55
917279.63,26.3,12.71,367609.94,10.54
917143.65,26.31,12.71,367600.08,10.54
917216.26,26.31,12.71,367626.75,10.55
917268.96,26.32,12.72,367811.92,10.55
916896.96,26.31,12.72,367622.43,10.55
916949.66,26.32,12.72,367622.43,10.55
917002.36,26.33,12.73,367615.97,10.55
917055.06,26.34,12.74,367611.24,10.56
916919.09,26.34,12.74,367547.26,10.56
916919.09,26.34,12.74,367619.33,10.56
916428.45,26.33,12.73,367221.16,10.55
916292.47,26.33,12.74,367221.16,10.55
916156.49,26.34,12.74,367221.16,10.56
915650.36,26.33,12.73,366721.14,10.54
915514.38,26.33,12.74,366721.12,10.55
915378.41,26.34,12.74,366680.46,10.55
915242.43,26.34,12.74,366680.46,10.55
915106.45,26.34,12.75,367105.9,10.57
914970.48,26.35,12.75,367048.84,10.57
914793.0,26.34,12.75,366470.45,10.55
914657.03,26.35,12.75,366470.45,10.56
914953.05,26.36,12.76,366426.04,10.56
914386.41,26.35,12.75,365690.33,10.54
914250.43,26.36,12.76,365689.86,10.54
914303.13,26.36,12.77,365677.79,10.54
914167.16,26.37,12.77,365668.51,10.55
914463.18,26.38,12.78,365669.27,10.55
914327.2,26.38,12.78,365900.34,10.56
914191.22,26.39,12.79,365871.61,10.56
914243.92,26.39,12.8,365871.14,10.56
916713.54,26.47,12.88,367312.23,10.61
917017.71,26.49,12.89,367334.66,10.61
917070.41,26.49,12.9,367391.67,10.61
917133.93,26.5,12.9,368042.12,10.63
917473.4,26.51,12.92,368245.22,10.64
917337.42,26.52,12.92,368634.25,10.66
917390.12,26.52,12.93,368619.03,10.66
917442.82,26.53,12.93,368619.03,10.66
917495.52,26.54,12.94,369165.85,10.68
917359.55,26.54,12.95,369660.22,10.7
917655.57,26.56,12.96,369652.64,10.7
917519.59,26.56,12.96,369637.48,10.7
917572.29,26.57,12.97,369653.28,10.7
917868.31,26.58,12.98,369710.44,10.71
917921.01,26.59,12.99,369895.54,10.71
917973.72,26.6,13.0,370853.9,10.74
917837.74,26.6,13.0,370853.9,10.75
918250.32,26.61,13.01,370288.95,10.73
918114.34,26.62,13.02,370289.04,10.73
918410.37,26.63,13.03,370288.04,10.74
918463.07,26.64,13.04,370256.48,10.74
918327.09,26.64,13.04,370316.83,10.74
918517.54,26.65,13.05,371075.27,10.77
918707.99,26.66,13.06,371075.27,10.77
918760.7,26.67,13.07,370828.56,10.76
918760.7,26.67,13.07,370817.1,10.76
918624.72,26.67,13.07,371485.0,10.79
918543.6,26.68,13.08,370735.0,10.77
918407.62,26.68,13.08,370785.5,10.77
918271.64,26.69,13.09,370785.5,10.78
918324.34,26.69,13.1,370785.5,10.78
918777.91,26.71,13.11,370842.25,10.78
918641.93,26.71,13.11,370874.57,10.78
918505.96,26.72,13.12,370874.57,10.79
918369.98,26.72,13.12,370991.21,10.79
918234.0,26.72,13.13,371041.36,10.8
918286.7,26.73,13.13,370844.4,10.8
918660.55,26.74,13.15,371561.37,10.82
918524.57,26.75,13.15,371561.0,10.82
918646.16,26.76,13.16,371015.23,10.81
918510.19,26.76,13.16,371015.88,10.81
918562.89,26.77,13.17,371033.97,10.81
918426.91,26.77,13.18,371693.23,10.84
918479.61,26.78,13.18,371671.06,10.84
918532.31,26.79,13.19,371782.14,10.84
918396.34,26.79,13.2,371786.22,10.85
919735.78,26.84,13.24,371629.85,10.85
919599.8,26.84,13.25,371629.48,10.85
919463.82,26.85,13.25,371629.21,10.85
919767.99,26.86,13.26,371603.96,10.85
920064.01,26.87,13.28,371611.72,10.85
920116.72,26.88,13.28,371855.88,10.86
920412.74,26.89,13.3,372435.88,10.88
920109.35,26.89,13.29,372297.86,10.88
920109.35,26.89,13.29,372297.86,10.88
920494.01,26.9,13.3,373009.98,10.9
920790.03,26.91,13.32,373028.65,10.9
920654.06,26.92,13.32,373028.58,10.91
920518.08,26.92,13.32,373013.62,10.91
920205.98,26.92,13.32,372991.89,10.91
919970.08,26.92,13.32,372620.18,10.9
919834.1,26.92,13.32,372664.77,10.91
919834.1,26.92,13.32,372658.24,10.91
919886.8,26.93,13.33,373510.25,10.93
919750.83,26.93,13.34,373141.63,10.93
920204.4,26.95,13.35,373141.63,10.93
920394.85,26.96,13.36,373170.63,10.93
920699.02,26.97,13.37,373170.63,10.93
920563.04,26.98,13.38,373170.63,10.94
920420.42,26.98,13.38,373120.75,10.94
920371.75,26.99,13.39,373300.2,10.95
920670.49,27.0,13.4,373687.74,10.96
920670.49,27.0,13.4,373687.74,10.96
920298.49,27.0,13.4,373442.32,10.95
920351.19,27.0,13.41,374647.71,10.99
921061.39,27.03,13.43,376282.64,11.04
921114.09,27.04,13.44,376780.78,11.06
920978.11,27.04,13.45,376770.17,11.06
920842.13,27.05,13.45,376770.17,11.07
920706.16,27.05,13.45,377028.56,11.08
920758.86,27.06,13.46,377009.84,11.08
920622.88,27.06,13.47,377033.85,11.08
920675.58,27.07,13.47,377033.85,11.09
920539.6,27.08,13.48,377033.85,11.09
920403.63,27.08,13.48,377028.31,11.09
920594.08,27.09,13.49,377936.75,11.12
920594.08,27.09,13.49,377945.98,11.12
920102.13,27.08,13.48,377454.04,11.11
920154.83,27.09,13.49,377443.12,11.11
920154.83,27.09,13.49,377666.53,11.12
920582.76,27.11,13.51,380249.62,11.2
921036.33,27.12,13.52,380261.75,11.2
921036.33,27.12,13.52,380262.36,11.2
920900.35,27.12,13.53,380220.55,11.2
920900.35,27.12,13.53,380196.08,11.2
920764.38,27.13,13.53,380194.89,11.2
920628.4,27.13,13.54,380125.48,11.2
920492.42,27.14,13.54,380123.77,11.21
920788.44,27.15,13.55,380114.42,11.21
920841.14,27.16,13.56,380156.78,11.21
921294.71,27.17,13.57,380872.39,11.23
920804.07,27.16,13.57,380856.78,11.24
920711.75,27.17,13.57,380722.68,11.23
920575.77,27.17,13.57,380964.56,11.24
920628.47,27.18,13.58,380964.56,11.25
920681.17,27.19,13.59,380986.33,11.25
920545.2,27.19,13.59,380878.29,11.25
920597.9,27.2,13.6,380875.65,11.25
920893.92,27.21,13.62,382355.58,11.3
920823.4,27.21,13.61,382695.79,11.31
920876.1,27.22,13.62,382823.89,11.32
920928.8,27.23,13.63,382823.89,11.32
920792.82,27.23,13.63,384105.52,11.36
920656.85,27.24,13.64,383972.6,11.36
920792.0,27.24,13.65,384075.57,11.36
920656.03,27.25,13.65,384122.58,11.37
920520.05,27.25,13.65,384089.97,11.37
920904.71,27.27,13.67,384088.93,11.37
920768.73,27.27,13.67,384332.11,11.38
920461.01,27.27,13.67,384021.9,11.38
920788.98,27.28,13.69,385251.51,11.41
920653.0,27.29,13.69,385653.86,11.43
920517.02,27.29,13.69,385769.15,11.44
920381.04,27.3,13.7,385814.51,11.44
920433.75,27.3,13.71,386029.33,11.45
920486.45,27.31,13.71,386244.36,11.46
920539.15,27.32,13.72,386703.68,11.48
920403.17,27.32,13.73,386703.68,11.48
920403.17,27.32,13.73,386706.97,11.48
920354.5,27.33,13.73,386426.22,11.48
919982.5,27.32,13.73,386021.42,11.46
919846.52,27.33,13.73,386318.65,11.48
919899.22,27.34,13.74,386694.93,11.49
920264.83,27.35,13.75,386547.24,11.49
920128.85,27.35,13.76,386539.05,11.49
920181.55,27.36,13.76,386429.41,11.49
920181.55,27.36,13.76,386478.08,11.49
920181.55,27.36,13.76,386472.48,11.49
920181.55,27.36,13.76,386496.57,11.49
922412.67,27.43,13.83,388622.1,11.56
922412.67,27.43,13.83,388622.1,11.56
922276.7,27.43,13.84,388622.1,11.56
922730.27,27.45,13.85,388738.02,11.56
922384.61,27.44,13.85,388475.31,11.56
922437.31,27.45,13.85,387936.74,11.54
922301.33,27.46,13.86,387932.34,11.55
922165.35,27.46,13.86,387939.18,11.55
922165.35,27.46,13.86,390047.15,11.61
922165.35,27.46,13.86,390090.53,11.62
922355.8,27.47,13.87,390090.52,11.62
922170.92,27.47,13.87,389992.58,11.62
922034.94,27.47,13.87,390116.57,11.62
921662.95,27.46,13.87,389744.57,11.61
921526.97,27.47,13.87,390799.0,11.65
921390.99,27.47,13.88,391340.61,11.67
921255.01,27.48,13.88,391340.61,11.67
921255.01,27.48,13.88,391318.47,11.67
921119.04,27.48,13.88,391318.47,11.67
920983.06,27.49,13.89,391318.85,11.68
921279.08,27.5,13.9,391454.28,11.68
921146.3,27.5,13.9,391159.67,11.68
922544.48,27.54,13.94,394167.16,11.77
922174.33,27.54,13.94,393924.55,11.76
922038.35,27.54,13.94,393994.56,11.77
921902.37,27.54,13.95,394071.11,11.77
921766.4,27.55,13.95,394066.88,11.78
921630.42,27.55,13.95,394059.77,11.78
921494.44,27.56,13.96,394059.77,11.78
921024.89,27.55,13.95,393538.45,11.77
921570.1,27.57,13.97,394349.3,11.8
921434.13,27.57,13.97,394348.83,11.8
921298.15,27.58,13.98,394352.56,11.8
921002.2,27.57,13.97,394379.47,11.81
920909.49,27.58,13.98,396570.03,11.88
920773.52,27.58,13.98,396569.66,11.88
920637.54,27.59,13.99,396394.78,11.88
920501.56,27.59,13.99,396393.87,11.88
920373.49,27.59,13.99,396414.31,11.88
920426.19,27.6,14.0,396422.35,11.89
920290.21,27.6,14.0,396422.35,11.89
920154.23,27.6,14.01,396417.46,11.89
920206.93,27.61,14.01,396436.61,11.9
919673.25,27.6,14.01,395844.72,11.88
919537.28,27.61,14.01,395834.7,11.88
919401.3,27.61,14.02,395791.2,11.89
919265.32,27.62,14.02,395124.32,11.87
919129.34,27.62,14.02,395082.71,11.87
918993.37,27.63,14.03,396053.11,11.91
919300.2,27.64,14.04,396736.71,11.93
919164.23,27.64,14.05,398649.82,11.99
919460.25,27.66,14.06,398616.86,11.99
919844.91,27.67,14.07,398616.86,11.99
919708.93,27.67,14.08,398616.55,11.99
920004.95,27.69,14.09,399362.52,12.02
920057.66,27.7,14.1,399415.91,12.02
920353.68,27.71,14.11,399706.43,12.03
920649.7,27.72,14.12,399706.05,12.04
920513.72,27.73,14.13,399656.72,12.04
920809.74,27.74,14.14,399656.72,12.04
920673.76,27.74,14.14,399656.72,12.04
920537.79,27.75,14.15,400826.74,12.08
920590.49,27.76,14.16,401242.21,12.1
920454.51,27.76,14.16,401238.87,12.1
920307.72,27.76,14.17,400776.26,12.09
921123.32,27.8,14.2,399998.14,12.07
921507.98,27.81,14.21,399999.05,12.07
921507.98,27.81,14.21,399908.18,12.07
921372.01,27.82,14.22,400074.21,12.08
921236.03,27.82,14.22,400073.73,12.08
921054.86,27.82,14.22,399864.4,12.08
921107.56,27.83,14.23,399864.4,12.08
921160.26,27.84,14.24,399937.42,12.09
921212.96,27.85,14.25,399769.95,12.08
921508.98,27.86,14.26,400068.53,12.1
921373.0,27.86,14.27,400036.81,12.1
921237.03,27.87,14.27,400074.42,12.1
921289.73,27.88,14.28,400074.42,12.11
921153.75,27.88,14.28,400085.12,12.11
921553.44,27.89,14.3,401885.32,12.16
921417.46,27.9,14.3,401832.97,12.17
921281.49,27.9,14.3,401949.49,12.17
921471.94,27.91,14.32,401968.21,12.18
921925.51,27.93,14.33,401967.83,12.18
921789.53,27.93,14.34,402536.68,12.2
921842.23,27.94,14.34,402518.53,12.2
921706.26,27.95,14.35,403233.38,12.23
921334.26,27.94,14.34,403018.56,12.22
921386.96,27.95,14.35,403019.57,12.22
921682.98,27.96,14.36,403372.02,12.24
921737.06,27.96,14.36,406647.73,12.34
921789.76,27.97,14.37,406669.04,12.34
921653.79,27.98,14.38,406732.83,12.35
921284.47,27.97,14.37,406358.84,12.34
921148.49,27.97,14.37,406467.91,12.34
921444.51,27.99,14.39,406818.76,12.36
920356.69,28.02,14.42,406818.45,12.39
920220.72,28.02,14.43,406796.86,12.39
920516.74,28.04,14.44,406796.86,12.39
920380.76,28.04,14.44,406797.95,12.39
920068.66,28.04,14.44,406443.61,12.39
919932.68,28.04,14.44,406449.02,12.39
919932.68,28.04,14.44,406522.62,12.39
919932.68,28.04,14.44,406578.96,12.39
919796.71,28.05,14.45,406543.39,12.4
920192.18,28.06,14.46,408102.55,12.44
920056.21,28.06,14.47,408093.3,12.45
920108.91,28.07,14.48,408084.09,12.45
919972.93,28.08,14.48,408507.55,12.47
920163.38,28.09,14.49,408426.63,12.47
920459.4,28.1,14.5,408424.39,12.47
920512.11,28.11,14.51,408630.06,12.48
920376.13,28.12,14.52,408664.51,12.48
920240.15,28.12,14.52,408664.51,12.49
920240.15,28.12,14.52,408664.51,12.49
920536.17,28.13,14.54,408662.79,12.49
920832.19,28.15,14.55,408657.35,12.49
920884.89,28.15,14.56,408130.04,12.48
920748.92,28.16,14.56,408125.12,12.48
920612.94,28.16,14.57,409146.49,12.52
920908.96,28.18,14.58,411026.37,12.58
920961.66,28.19,14.59,410999.08,12.58
921415.23,28.2,14.6,410998.71,12.58
921279.25,28.21,14.61,411484.26,12.6
921143.28,28.21,14.61,411475.5,12.6
920748.48,28.21,14.61,411080.71,12.59
920612.5,28.21,14.61,411076.84,12.6
