ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
623,3247,637020,6212,637020
623,3247,637020,6212,637020
623,3247,638020,6212,638020
624,3249,638830,6212,638830
624,3249,639830,6212,639830
624,3249,640830,6212,640830
624,3249,641830,6212,641830
624,3249,642640,6212,642640
624,3249,643450,6212,643450
625,3253,643670,6212,643670
625,3253,644670,6212,644670
625,3253,645130,6212,645130
625,3253,645940,6212,645940
626,3261,646940,6212,646940
626,3261,647940,6212,647940
626,3261,648940,6212,648940
627,3263,649940,6212,649940
628,3265,650940,6212,650940
628,3265,651940,6212,651940
629,3267,651940,6212,651940
630,3269,651940,6212,651940
631,3277,652940,6212,652940
631,3277,653940,6212,653940
632,3281,654940,6212,654940
632,3281,655940,6212,655940
632,3281,656940,6212,656940
632,3281,656940,6212,656940
632,3281,656940,6212,656940
632,3281,657940,6212,657940
632,3281,658750,6212,658750
633,3283,659750,6212,659750
634,3285,660560,6212,660560
635,3293,660560,6212,660560
636,3301,661560,6212,661560
637,3303,662560,6212,662560
638,3305,663560,6212,663560
638,3305,664560,6212,664560
639,3313,664560,6212,664560
639,3313,665560,6212,665560
640,3315,666370,6212,666370
640,3315,667370,6212,667370
640,3315,668370,6212,668370
640,3315,669370,6212,669370
640,3315,670370,6212,670370
641,3317,671370,6212,671370
641,3317,672020,6212,672020
642,3325,673020,6212,673020
643,3327,674020,6212,674020
643,3327,675020,6212,675020
644,3329,675830,6212,675830
644,3329,676830,6212,676830
645,3331,677150,6212,677150
646,3339,678150,6212,678150
646,3339,679150,6212,679150
646,3339,680150,6212,680150
646,3339,680150,6212,680150
646,3339,681150,6212,681150
646,3339,682150,6212,682150
646,3339,683150,6212,683150
646,3339,684150,6212,684150
647,3341,685150,6212,685150
648,3349,685960,6212,685960
649,3357,685960,6212,685960
650,3365,685960,6212,685960
650,3365,686960,6212,686960
651,3373,687610,6212,687610
652,3381,688610,6212,688610
653,3383,689610,6212,689610
653,3383,690200,6212,690200
653,3383,690200,6212,690200
653,3383,690430,6212,690430
653,3383,691430,6212,691430
653,3383,691890,6212,691890
653,3383,692890,6212,692890
654,3391,692890,6212,692890
654,3391,693890,6212,693890
655,3399,694260,6212,694260
656,3401,695260,6212,695260
657,3403,696070,6212,696070
658,3405,697070,6212,697070
659,3413,698070,6212,698070
659,3413,699070,6212,699070
659,3413,699540,6212,699540
659,3413,700540,6212,700540
660,3415,701540,6212,701540
660,3415,702540,6212,702540
660,3415,703540,6212,703540
661,3417,704540,6212,704540
662,3425,705540,6212,705540
663,3427,705540,6212,705540
663,3427,706000,6212,706000
663,3427,707000,6212,707000
664,3435,707000,6212,707000
664,3435,708000,6212,708000
664,3435,709000,6212,709000
664,3435,709000,6212,709000
665,3437,709000,6212,709000
665,3437,710000,6212,710000
665,3437,710000,6212,710000
666,3445,711000,6212,711000
666,3445,711000,6212,711000
666,3445,711160,6212,711160
666,3445,712160,6212,712160
667,3446,712970,6212,712970
668,3454,713970,6212,713970
669,3456,713970,6212,713970
670,3458,714970,6212,714970
670,3458,715970,6212,715970
671,3466,716620,6212,716620
671,3466,716990,6212,716990
671,3466,717220,6212,717220
672,3468,718220,6212,718220
672,3468,719030,6212,719030
672,3468,719250,6212,719250
672,3468,719720,6212,719720
673,3470,720270,6212,720270
674,3472,721270,6212,721270
675,3480,722270,6212,722270
675,3480,723270,6212,723270
676,3488,723590,6212,723590
677,3496,723590,6212,723590
678,3504,724590,6212,724590
678,3504,725060,6212,725060
678,3504,725870,6212,725870
678,3504,726870,6212,726870
679,3512,727340,6212,727340
679,3512,728150,6212,728150
679,3512,729150,6212,729150
680,3520,729620,6212,729620
680,3520,730620,6212,730620
681,3528,730780,6212,730780
681,3528,731590,6212,731590
682,3532,732400,6212,732400
683,3534,732400,6212,732400
683,3534,733400,6212,733400
683,3534,734400,6212,734400
683,3534,735400,6212,735400
683,3534,736400,6212,736400
684,3542,737400,6212,737400
685,3550,738400,6212,738400
685,3550,739400,6212,739400
686,3558,740400,6212,740400
687,3560,741210,6212,741210
688,3562,742210,6212,742210
689,3570,743210,6212,743210
689,3570,744210,6212,744210
689,3570,745210,6212,745210
689,3570,746210,6212,746210
689,3570,747210,6212,747210
689,3570,747670,6212,747670
689,3570,748480,6212,748480
689,3570,749480,6212,749480
690,3572,749480,6212,749480
691,3574,750070,6212,750070
692,3576,751070,6212,751070
692,3576,752070,6212,752070
693,3584,753070,6212,753070
694,3588,754070,6212,754070
695,3590,754880,6212,754880
695,3590,755880,6212,755880
696,3592,756530,6212,756530
696,3592,756530,6212,756530
696,3592,757530,6212,757530
696,3592,758340,6212,758340
697,3600,758810,6212,758810
697,3600,759360,6212,759360
697,3600,760170,6212,760170
698,3608,761170,6212,761170
698,3608,762170,6212,762170
699,3610,762980,6212,762980
699,3610,763790,6212,763790
699,3610,764790,6212,764790
699,3610,765790,6212,765790
699,3610,766260,6212,766260
699,3610,766420,6212,766420
699,3610,766890,6212,766890
699,3610,766890,6212,766890
699,3610,766890,6212,766890
700,3612,767700,6212,767700
701,3620,768700,6212,768700
701,3620,769700,6212,769700
701,3620,770700,6212,770700
701,3620,771170,6212,771170
702,3622,771640,6212,771640
703,3626,772640,6212,772640
703,3626,773640,6212,773640
703,3626,774450,6212,774450
703,3626,775450,6212,775450
703,3626,776450,6212,776450
704,3634,777450,6212,777450
704,3634,778260,6212,778260
705,3636,778850,6212,778850
705,3636,779660,6212,779660
706,3644,780660,6212,780660
706,3644,781470,6212,781470
707,3646,781470,6212,781470
707,3646,782280,6212,782280
708,3648,783280,6212,783280
709,3656,784280,6212,784280
710,3658,785090,6212,785090
711,3666,785900,6212,785900
712,3667,786710,6212,786710
713,3669,787520,6212,787520
713,3669,788170,6212,788170
713,3669,789170,6212,789170
714,3671,789170,6212,789170
715,3673,790170,6212,790170
716,3681,790820,6212,790820
716,3681,791280,6212,791280
716,3681,792280,6212,792280
716,3681,793280,6212,793280
717,3685,794280,6212,794280
717,3685,795280,6212,795280
718,3693,795280,6212,795280
719,3701,803280,6212,803280
720,3709,804280,6212,804280
721,3717,805280,6212,805280
721,3717,805750,6212,805750
721,3717,806070,6212,806070
721,3717,806390,6212,806390
721,3717,807200,6212,807200
722,3719,808200,6212,808200
723,3720,809200,6212,809200
723,3720,809200,6212,809200
724,3722,810200,6212,810200
725,3730,811010,6212,811010
726,3732,812010,6212,812010
726,3732,812820,6212,812820
726,3732,813630,6212,813630
726,3732,814440,6212,814440
726,3732,815440,6212,815440
726,3732,816440,6212,816440
726,3732,817440,6212,817440
726,3732,818440,6212,818440
726,3732,819440,6212,819440
727,3740,819910,6212,819910
727,3740,820910,6212,820910
727,3740,821910,6212,821910
727,3740,822910,6212,822910
727,3740,823560,6212,823560
728,3744,824560,6212,824560
729,3752,825560,6212,825560
729,3752,826560,6212,826560
730,3754,826790,6212,826790
730,3754,827440,6212,827440
731,3762,828440,6212,828440
732,3764,829440,6212,829440
733,3772,830440,6212,830440
733,3772,831440,6212,831440
733,3772,832250,6212,832250
733,3772,833250,6212,833250
733,3772,833250,6212,833250
733,3772,834250,6212,834250
734,3774,834720,6212,834720
735,3776,835530,6212,835530
735,3776,835850,6212,835850
735,3776,835850,6212,835850
735,3776,835850,6212,835850
735,3776,836850,6212,836850
735,3776,837070,6212,837070
735,3776,838070,6212,838070
736,3778,838300,6212,838300
737,3780,839110,6212,839110
737,3780,839110,6212,839110
738,3782,840110,6212,840110
738,3782,841110,6212,841110
738,3782,841430,6212,841430
739,3790,842430,6212,842430
740,3792,843430,6212,843430
740,3792,844430,6212,844430
740,3792,845430,6212,845430
741,3800,846240,6212,846240
741,3800,847050,6212,847050
741,3800,847280,6212,847280
741,3800,848280,6212,848280
742,3804,849280,6212,849280
743,3812,850280,6212,850280
743,3812,851280,6212,851280
744,3814,852280,6212,852280
744,3814,853280,6212,853280
744,3814,854280,6212,854280
744,3814,854600,6212,854600
744,3814,855600,6212,855600
744,3814,856600,6212,856600
744,3814,856600,6212,856600
744,3814,857600,6212,857600
745,3822,858600,6212,858600
745,3822,860600,6212,860600
746,3824,860820,6212,860820
747,3826,860820,6212,860820
748,3834,861820,6212,861820
748,3834,862820,6212,862820
748,3834,863820,6212,863820
749,3842,863980,6212,863980
749,3842,863980,6212,863980
750,3844,864980,6212,864980
751,3846,865980,6212,865980
752,3848,866790,6212,866790
753,3856,867790,6212,867790
754,3864,868260,6212,868260
754,3864,868490,6212,868490
755,3866,869300,6212,869300
755,3866,869620,6212,869620
755,3866,870430,6212,870430
755,3866,870750,6212,870750
755,3866,871210,6212,871210
755,3866,872210,6212,872210
756,3868,873210,6212,873210
756,3868,873860,6212,873860
757,3870,874860,6212,874860
758,3872,875860,6212,875860
758,3872,876860,6212,876860
759,3880,877860,6212,877860
760,3882,878860,6212,878860
760,3882,879860,6212,879860
760,3882,880670,6212,880670
760,3882,881480,6212,881480
760,3882,882480,6212,882480
760,3882,883480,6212,883480
761,3884,884480,6212,884480
762,3886,885480,6212,885480
762,3886,886480,6212,886480
762,3886,887480,6212,887480
762,3886,888290,6212,888290
762,3886,889290,6212,889290
762,3886,890290,6212,890290
763,3888,891290,6212,891290
764,3889,892100,6212,892100
764,3889,893100,6212,893100
764,3889,894100,6212,894100
765,3891,894690,6212,894690
765,3891,895690,6212,895690
766,3893,896690,6212,896690
766,3893,897690,6212,897690
766,3893,897690,6212,897690
766,3893,898010,6212,898010
766,3893,898010,6212,898010
766,3893,898010,6212,898010
766,3893,899010,6212,899010
767,3901,899010,6212,899010
767,3901,899820,6212,899820
767,3901,900820,6212,900820
767,3901,900980,6212,900980
768,3909,901790,6212,901790
769,3911,902020,6212,902020
769,3911,902020,6212,902020
769,3911,902830,6212,902830
769,3911,903200,6212,903200
769,3911,903850,6212,903850
770,3913,904850,6212,904850
770,3913,905850,6212,905850
770,3913,906170,6212,906170
770,3913,906640,6212,906640
770,3913,906870,6212,906870
771,3921,914870,6212,914870
772,3922,915680,6212,915680
772,3922,916680,6212,916680
773,3930,917490,6212,917490
773,3930,918490,6212,918490
774,3938,919490,6212,919490
774,3938,920490,6212,920490
775,3940,921490,6212,921490
775,3940,922300,6212,922300
775,3940,923300,6212,923300
775,3940,924110,6212,924110
775,3940,925110,6212,925110
776,3948,925580,6212,925580
776,3948,926050,6212,926050
776,3948,927050,6212,927050
776,3948,927370,6212,927370
776,3948,927840,6212,927840
777,3950,928840,6212,928840
778,3958,929840,6212,929840
778,3958,930840,6212,930840
778,3958,931160,6212,931160
779,3960,931390,6212,931390
779,3960,932390,6212,932390
779,3960,933390,6212,933390
780,3962,934390,6212,934390
780,3962,935200,6212,935200
780,3962,936010,6212,936010
781,3964,937010,6212,937010
781,3964,937480,6212,937480
782,3972,938480,6212,938480
782,3972,938950,6212,938950
783,3980,939950,6212,939950
784,3982,940950,6212,940950
785,3990,941950,6212,941950
786,3998,942950,6212,942950
786,3998,943540,6212,943540
786,3998,944010,6212,944010
786,3998,944010,6212,944010
786,3998,944820,6212,944820
787,4000,944820,6212,944820
787,4000,944820,6212,944820
787,4000,948820,6212,948820
788,4002,949820,6212,949820
789,4010,951820,6212,951820
789,4010,952630,6212,952630
789,4010,953440,6212,953440
789,4010,954440,6212,954440
790,4014,954990,6212,954990
790,4014,955990,6212,955990
790,4014,956990,6212,956990
790,4014,957990,6212,957990
791,4022,958990,6212,958990
792,4030,959990,6212,959990
792,4030,960990,6212,960990
793,4032,961450,6212,961450
793,4032,962450,6212,962450
794,4036,962920,6212,962920
794,4036,963390,6212,963390
795,4038,964390,6212,964390
796,4040,965390,6212,965390
796,4040,966390,6212,966390
796,4040,967200,6212,967200
797,4042,967570,6212,967570
797,4042,968570,6212,968570
797,4042,968570,6212,968570
797,4042,969570,6212,969570
798,4044,970040,6212,970040
799,4052,971040,6212,971040
800,4054,971260,6212,971260
800,4054,972260,6212,972260
800,4054,973260,6212,973260
801,4062,973260,6212,973260
801,4062,974260,6212,974260
801,4062,975260,6212,975260
801,4062,976260,6212,976260
801,4062,977260,6212,977260
801,4062,978070,6212,978070
802,4070,979070,6212,979070
803,4072,980070,6212,980070
804,4080,981070,6212,981070
804,4080,982070,6212,982070
804,4080,983070,6212,983070
804,4080,984070,6212,984070
805,4088,984540,6212,984540
805,4088,985350,6212,985350
805,4088,985820,6212,985820
806,4096,986290,6212,986290
807,4098,987290,6212,987290
808,4100,987290,6212,987290
809,4108,987760,6212,987760
809,4108,988130,6212,988130
809,4108,989130,6212,989130
810,4116,989600,6212,989600
811,4124,990600,6212,990600
812,4132,991600,6212,991600
813,4140,991830,6212,991830
814,4144,992480,6212,992480
815,4152,992850,6212,992850
815,4152,993660,6212,993660
815,4152,994660,6212,994660
815,4152,995660,6212,995660
816,4160,996130,6212,996130
816,4160,997130,6212,997130
816,4160,997130,6212,997130
816,4160,998130,6212,998130
817,4168,999130,6212,999130
817,4168,999130,6212,999130
817,4168,999130,6212,999130
817,4168,999600,6212,999600
818,4176,1000600,6212,1000600
819,4178,1000920,6212,1000920
819,4178,1001150,6212,1001150
820,4179,1001310,6212,1001310
820,4179,1002310,6212,1002310
821,4180,1003310,6212,1003310
821,4180,1004310,6212,1004310
821,4180,1004310,6212,1004310
822,4188,1004780,6212,1004780
823,4196,1005590,6212,1005590
824,4198,1006180,6212,1006180
825,4206,1007180,6212,1007180
825,4206,1007830,6212,1007830
826,4208,1009830,6212,1009830
826,4208,1010830,6212,1010830
827,4216,1011830,6212,1011830
827,4216,1012830,6212,1012830
827,4216,1013830,6212,1013830
827,4216,1014830,6212,1014830
828,4224,1015830,6212,1015830
829,4232,1016830,6212,1016830
829,4232,1017150,6212,1017150
830,4240,1021150,6212,1021150
830,4240,1022150,6212,1022150
830,4240,1023150,6212,1023150
831,4248,1023800,6212,1023800
831,4248,1023800,6212,1023800
831,4248,1024800,6212,1024800
832,4250,1025800,6212,1025800
832,4250,1026610,6212,1026610
833,4258,1027420,6212,1027420
833,4258,1028420,6212,1028420
833,4258,1028420,6212,1028420
833,4258,1028890,6212,1028890
834,4266,1029890,6212,1029890
834,4266,1030120,6212,1030120
835,4268,1031120,6212,1031120
835,4268,1032120,6212,1032120
836,4276,1033120,6212,1033120
836,4276,1034120,6212,1034120
836,4276,1035120,6212,1035120
836,4276,1036120,6212,1036120
836,4276,1037120,6212,1037120
837,4284,1038120,6212,1038120
838,4292,1038120,6212,1038120
838,4292,1038120,6212,1038120
838,4292,1038930,6212,1038930
838,4292,1038930,6212,1038930
838,4292,1039740,6212,1039740
839,4300,1040740,6212,1040740
839,4300,1041740,6212,1041740
840,4304,1041740,6212,1041740
840,4304,1041900,6212,1041900
840,4304,1042220,6212,1042220
840,4304,1043220,6212,1043220
840,4304,1043220,6212,1043220
840,4304,1044220,6212,1044220
840,4304,1045220,6212,1045220
840,4304,1046220,6212,1046220
841,4312,1046540,6212,1046540
841,4312,1047540,6212,1047540
842,4320,1048540,6212,1048540
843,4322,1049350,6212,1049350
843,4322,1050350,6212,1050350
844,4324,1051160,6212,1051160
845,4332,1052160,6212,1052160
846,4340,1053160,6212,1053160
846,4340,1054160,6212,1054160
846,4340,1054810,6212,1054810
846,4340,1055810,6212,1055810
846,4340,1056620,6212,1056620
846,4340,1056620,6212,1056620
847,4344,1057270,6212,1057270
848,4346,1058270,6212,1058270
849,4348,1059270,6212,1059270
849,4348,1060270,6212,1060270
849,4348,1061270,6212,1061270
850,4356,1062080,6212,1062080
850,4356,1062550,6212,1062550
850,4356,1063550,6212,1063550
851,4358,1064550,6212,1064550
851,4358,1065360,6212,1065360
851,4358,1065360,6212,1065360
851,4358,1066360,6212,1066360
852,4360,1067170,6212,1067170
852,4360,1067720,6212,1067720
853,4362,1068040,6212,1068040
853,4362,1069040,6212,1069040
854,4370,1069040,6212,1069040
855,4378,1070040,6212,1070040
856,4380,1071040,6212,1071040
856,4380,1072040,6212,1072040
856,4380,1073040,6212,1073040
856,4380,1073510,6212,1073510
857,4388,1074510,6212,1074510
857,4388,1075510,6212,1075510
858,4396,1076320,6212,1076320
858,4396,1077320,6212,1077320
858,4396,1078320,6212,1078320
858,4396,1079130,6212,1079130
859,4404,1080130,6212,1080130
859,4404,1080130,6212,1080130
860,4406,1081130,6212,1081130
860,4406,1082130,6212,1082130
861,4414,1083130,6212,1083130
862,4422,1084130,6212,1084130
863,4430,1084600,6212,1084600
863,4430,1085600,6212,1085600
863,4430,1086250,6212,1086250
863,4430,1087250,6212,1087250
863,4430,1088250,6212,1088250
863,4430,1088570,6212,1088570
864,4438,1089380,6212,1089380
865,4442,1090380,6212,1090380
865,4442,1090380,6212,1090380
865,4442,1091380,6212,1091380
866,4450,1091380,6212,1091380
866,4450,1092380,6212,1092380
866,4450,1093190,6212,1093190
866,4450,1094190,6212,1094190
866,4450,1094190,6212,1094190
866,4450,1095190,6212,1095190
867,4452,1095660,6212,1095660
867,4452,1096470,6212,1096470
867,4452,1096470,6212,1096470
868,4460,1097470,6212,1097470
868,4460,1098470,6212,1098470
869,4468,1099280,6212,1099280
869,4468,1100090,6212,1100090
870,4470,1100740,6212,1100740
871,4478,1101550,6212,1101550
871,4478,1102360,6212,1102360
872,4480,1102360,6212,1102360
872,4480,1102360,6212,1102360
873,4488,1103360,6212,1103360
873,4488,1103360,6212,1103360
873,4488,1103680,6212,1103680
873,4488,1104680,6212,1104680
873,4488,1105680,6212,1105680
873,4488,1106680,6212,1106680
873,4488,1107490,6212,1107490
874,4496,1108490,6212,1108490
874,4496,1109080,6212,1109080
874,4496,1109080,6212,1109080
874,4496,1109080,6212,1109080
874,4496,1110080,6212,1110080
874,4496,1111080,6212,1111080
875,4498,1111080,6212,1111080
876,4500,1112080,6212,1112080
876,4500,1113080,6212,1113080
876,4500,1113450,6212,1113450
877,4508,1113680,6212,1113680
877,4508,1114680,6212,1114680
878,4510,1115680,6212,1115680
879,4518,1116490,6212,1116490
879,4518,1117140,6212,1117140
880,4520,1117140,6212,1117140
880,4520,1117950,6212,1117950
881,4528,1118760,6212,1118760
881,4528,1119760,6212,1119760
881,4528,1120130,6212,1120130
882,4530,1120130,6212,1120130
883,4532,1121130,6212,1121130
884,4540,1121600,6212,1121600
884,4540,1122600,6212,1122600
884,4540,1122600,6212,1122600
885,4548,1123600,6212,1123600
885,4548,1124600,6212,1124600
885,4548,1125600,6212,1125600
885,4548,1125920,6212,1125920
885,4548,1126920,6212,1126920
886,4556,1127920,6212,1127920
886,4556,1128920,6212,1128920
887,4564,1129730,6212,1129730
887,4564,1129950,6212,1129950
887,4564,1130270,6212,1130270
887,4564,1131080,6212,1131080
888,4566,1131550,6212,1131550
888,4566,1132550,6212,1132550
889,4574,1133550,6212,1133550
890,4578,1134020,6212,1134020
891,4586,1135020,6212,1135020
891,4586,1135490,6212,1135490
892,4594,1136490,6212,1136490
892,4594,1137490,6212,1137490
892,4594,1138300,6212,1138300
892,4594,1138770,6212,1138770
892,4594,1139580,6212,1139580
892,4594,1139900,6212,1139900
892,4594,1140710,6212,1140710
893,4602,1141710,6212,1141710
894,4604,1142520,6212,1142520
894,4604,1143520,6212,1143520
894,4604,1144520,6212,1144520
895,4606,1144740,6212,1144740
896,4614,1145740,6212,1145740
897,4618,1146550,6212,1146550
898,4626,1146920,6212,1146920
898,4626,1147030,6212,1147030
899,4634,1147030,6212,1147030
899,4634,1148030,6212,1148030
900,4642,1149030,6212,1149030
901,4644,1150030,6212,1150030
901,4644,1151030,6212,1151030
902,4646,1152030,6212,1152030
902,4646,1153030,6212,1153030
902,4646,1154030,6212,1154030
902,4646,1155030,6212,1155030
902,4646,1156030,6212,1156030
902,4646,1157030,6212,1157030
903,4654,1158030,6212,1158030
903,4654,1158500,6212,1158500
903,4654,1158820,6212,1158820
903,4654,1159630,6212,1159630
903,4654,1159630,6212,1159630
903,4654,1160280,6212,1160280
904,4662,1160280,6212,1160280
905,4670,1161280,6212,1161280
905,4670,1161280,6212,1161280
905,4670,1162280,6212,1162280
906,4672,1163280,6212,1163280
906,4672,1163600,6212,1163600
906,4672,1164250,6212,1164250
906,4672,1164840,6212,1164840
906,4672,1165650,6212,1165650
906,4672,1166120,6212,1166120
906,4672,1166930,6212,1166930
906,4672,1167250,6212,1167250
907,4674,1168250,6212,1168250
907,4674,1169250,6212,1169250
907,4674,1169620,6212,1169620
907,4674,1170090,6212,1170090
907,4674,1170900,6212,1170900
908,4682,1171120,6212,1171120
909,4684,1172120,6212,1172120
909,4684,1173120,6212,1173120
910,4692,1174120,6212,1174120
910,4692,1175120,6212,1175120
910,4692,1175120,6212,1175120
910,4692,1176120,6212,1176120
911,4694,1176930,6212,1176930
911,4694,1177930,6212,1177930
912,4702,1178250,6212,1178250
912,4702,1178720,6212,1178720
912,4702,1179720,6212,1179720
913,4710,1180720,6212,1180720
913,4710,1180720,6212,1180720
913,4710,1180720,6212,1180720
913,4710,1181370,6212,1181370
913,4710,1182370,6212,1182370
913,4710,1182920,6212,1182920
914,4712,1183730,6212,1183730
914,4712,1184730,6212,1184730
914,4712,1185730,6212,1185730
914,4712,1185730,6212,1185730
914,4712,1186380,6212,1186380
915,4720,1187380,6212,1187380
915,4720,1188380,6212,1188380
915,4720,1189380,6212,1189380
915,4720,1189700,6212,1189700
915,4720,1190170,6212,1190170
915,4720,1191170,6212,1191170
915,4720,1192170,6212,1192170
916,4728,1193170,6212,1193170
916,4728,1194170,6212,1194170
916,4728,1194170,6212,1194170
916,4728,1194170,6212,1194170
917,4736,1195170,6212,1195170
917,4736,1195980,6212,1195980
917,4736,1196790,6212,1196790
917,4736,1197790,6212,1197790
917,4736,1197790,6212,1197790
918,4738,1197790,6212,1197790
918,4738,1198790,6212,1198790
918,4738,1199110,6212,1199110
919,4746,1199430,6212,1199430
919,4746,1200430,6212,1200430
919,4746,1201240,6212,1201240
920,4754,1202240,6212,1202240
920,4754,1203240,6212,1203240
921,4756,1203710,6212,1203710
921,4756,1204520,6212,1204520
921,4756,1204990,6212,1204990
