ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
927542.33,15.96,2.36,188187.73,3.24
927406.35,15.96,2.36,188187.73,3.24
927109.92,15.96,2.36,187971.72,3.24
926973.95,15.96,2.36,187977.95,3.24
926973.95,15.96,2.36,187961.22,3.24
926837.97,15.96,2.36,187875.68,3.23
926890.67,15.96,2.36,187986.76,3.24
927171.78,15.97,2.37,188396.42,3.24
927171.78,15.97,2.37,188396.42,3.24
927020.24,15.97,2.37,188266.16,3.24
926733.15,15.96,2.36,187940.38,3.24
926785.86,15.96,2.37,188051.46,3.24
927081.88,15.97,2.37,188350.03,3.24
926945.9,15.97,2.37,188356.26,3.25
926998.6,15.97,2.38,188433.56,3.25
926626.6,15.97,2.37,188188.0,3.24
926930.77,15.98,2.38,188175.53,3.24
926794.8,15.98,2.38,188548.99,3.25
926658.82,15.98,2.38,188469.68,3.25
926522.84,15.98,2.38,188469.68,3.25
926984.07,15.99,2.39,188658.15,3.25
926984.07,15.99,2.39,188658.15,3.25
926848.09,15.99,2.39,188578.84,3.25
925760.27,15.99,2.39,188578.53,3.26
925624.29,15.99,2.39,188578.53,3.26
925677.0,15.99,2.4,188689.61,3.26
925677.0,15.99,2.4,188689.61,3.26
925541.02,15.99,2.4,188684.42,3.26
925405.04,15.99,2.4,188690.64,3.26
925259.1,15.99,2.39,189038.07,3.27
925449.55,16.0,2.4,189231.37,3.27
925313.57,16.0,2.4,189221.47,3.27
925177.59,16.0,2.4,189152.06,3.27
925041.62,16.0,2.4,189072.75,3.27
925232.07,16.0,2.41,189392.52,3.28
925284.77,16.01,2.41,189503.6,3.28
925148.79,16.01,2.41,189476.05,3.28
925339.25,16.01,2.41,189543.68,3.28
924969.1,16.01,2.41,189173.39,3.27
924969.1,16.01,2.41,189173.39,3.27
925021.8,16.01,2.41,189456.65,3.28
924660.54,16.01,2.41,189229.16,3.28
924956.56,16.01,2.41,189183.52,3.27
924649.46,16.01,2.41,193130.72,3.34
925380.2,16.02,2.42,193234.03,3.35
925432.9,16.02,2.43,193345.11,3.35
928351.4,16.08,2.48,193611.81,3.35
928054.97,16.07,2.48,193322.03,3.35
927918.99,16.07,2.48,193294.49,3.35
927971.69,16.08,2.48,193405.57,3.35
928267.71,16.08,2.49,193405.57,3.35
928131.74,16.08,2.49,193378.02,3.35
927908.28,16.08,2.48,193378.02,3.35
927960.98,16.08,2.49,193617.71,3.36
927802.44,16.08,2.48,193459.17,3.35
927666.46,16.08,2.48,193534.97,3.36
927856.91,16.09,2.49,193816.99,3.36
927856.91,16.09,2.49,193816.99,3.36
927720.94,16.09,2.49,193807.09,3.36
928016.96,16.09,2.5,194097.61,3.37
927880.98,16.1,2.5,194018.3,3.37
927584.55,16.09,2.49,193841.65,3.36
927448.57,16.09,2.49,193841.65,3.36
927312.6,16.09,2.49,193818.96,3.36
927039.49,16.09,2.49,193614.81,3.36
926903.51,16.09,2.49,193558.19,3.36
926767.53,16.09,2.49,193564.42,3.36
926631.55,16.09,2.49,193478.88,3.36
926495.58,16.09,2.49,193485.11,3.36
926359.6,16.09,2.49,193399.57,3.36
926223.62,16.09,2.49,193405.8,3.36
926087.64,16.09,2.49,193320.26,3.36
926087.64,16.09,2.49,193320.26,3.36
926087.64,16.09,2.49,193320.26,3.36
925881.22,16.09,2.49,193161.42,3.36
925745.24,16.09,2.49,193082.11,3.36
925745.24,16.09,2.49,193045.84,3.35
925448.81,16.08,2.49,192829.83,3.35
925744.83,16.09,2.49,193260.83,3.36
925608.85,16.09,2.49,193250.93,3.36
925472.88,16.09,2.49,193181.52,3.36
925336.9,16.09,2.49,193102.21,3.36
925389.6,16.1,2.5,193287.19,3.36
925442.3,16.1,2.5,193398.27,3.36
925060.3,16.09,2.5,193017.28,3.36
924924.33,16.09,2.5,193011.87,3.36
924788.35,16.09,2.5,193018.1,3.36
924652.37,16.09,2.5,192932.56,3.36
924652.37,16.09,2.5,192976.85,3.36
924516.39,16.09,2.5,192954.16,3.36
924380.42,16.1,2.5,192897.54,3.36
924433.12,16.1,2.5,193008.62,3.36
924297.14,16.1,2.5,193003.22,3.36
924593.16,16.11,2.51,193113.4,3.36
924457.18,16.11,2.51,193283.84,3.37
924509.89,16.11,2.51,193394.92,3.37
924562.59,16.11,2.51,193530.21,3.37
924426.61,16.11,2.51,193507.52,3.37
924290.63,16.11,2.52,193450.9,3.37
924154.65,16.11,2.52,193441.01,3.37
924207.36,16.12,2.52,193534.44,3.37
924066.9,16.11,2.52,193460.45,3.37
923930.92,16.12,2.52,193500.9,3.38
923930.92,16.12,2.52,193500.9,3.38
923794.94,16.12,2.52,193381.14,3.37
923583.4,16.11,2.51,193175.19,3.37
923879.42,16.12,2.52,193285.38,3.37
923932.13,16.12,2.52,193584.85,3.38
923796.15,16.12,2.53,193574.95,3.38
923660.17,16.12,2.53,193505.54,3.38
923524.19,16.12,2.53,193511.76,3.38
923576.9,16.13,2.53,193589.07,3.38
923820.93,16.13,2.54,193509.76,3.38
923684.95,16.13,2.54,193885.58,3.39
922597.13,16.14,2.54,193885.58,3.39
922878.24,16.14,2.55,193806.27,3.39
922930.95,16.15,2.55,194406.31,3.4
922930.95,16.15,2.55,194406.31,3.4
922794.97,16.15,2.55,194327.0,3.4
922658.99,16.15,2.55,194327.0,3.4
922658.99,16.15,2.55,194306.02,3.4
922523.01,16.15,2.55,194296.13,3.4
922387.04,16.15,2.55,194226.71,3.4
922246.58,16.15,2.55,194210.6,3.4
922110.6,16.15,2.55,194187.91,3.4
921951.92,16.14,2.55,194029.24,3.4
921815.95,16.15,2.55,193972.61,3.4
921679.97,16.15,2.55,193893.3,3.4
921543.99,16.15,2.55,193893.3,3.4
921840.01,16.15,2.55,194003.49,3.4
921468.01,16.15,2.55,193813.99,3.4
921764.03,16.15,2.56,194304.06,3.41
921628.06,16.15,2.56,194224.75,3.4
921680.76,16.16,2.56,194409.74,3.41
921544.78,16.16,2.56,194331.78,3.41
921408.8,16.16,2.56,194330.43,3.41
921118.79,16.15,2.56,194044.61,3.4
921171.49,16.16,2.56,194155.69,3.41
920884.41,16.15,2.56,193829.91,3.4
920512.41,16.15,2.55,193459.84,3.39
920565.11,16.15,2.55,193595.13,3.4
920861.13,16.16,2.56,193705.32,3.4
920725.15,16.16,2.56,193948.22,3.4
920353.15,16.15,2.56,193575.82,3.4
920353.15,16.15,2.56,193575.82,3.4
920737.81,16.16,2.56,193677.49,3.4
920601.84,16.16,2.56,193924.68,3.4
920465.86,16.16,2.56,193914.79,3.4
920518.56,16.16,2.57,194008.22,3.41
920382.58,16.17,2.57,193928.91,3.41
920070.49,16.16,2.56,193705.19,3.4
920455.15,16.17,2.57,194238.24,3.41
920143.05,16.16,2.57,193885.17,3.41
920195.75,16.17,2.57,193996.26,3.41
920491.77,16.17,2.58,194294.83,3.41
920355.79,16.17,2.58,194284.93,3.41
920219.82,16.18,2.58,194215.52,3.41
920083.84,16.18,2.58,194136.21,3.41
920083.84,16.18,2.58,194159.81,3.41
920274.29,16.18,2.58,194479.58,3.42
920138.31,16.18,2.58,194485.81,3.42
920191.01,16.18,2.59,194563.12,3.42
920191.01,16.18,2.59,194563.98,3.42
920243.72,16.19,2.59,194675.06,3.42
920107.74,16.19,2.59,194647.52,3.42
919971.76,16.19,2.59,194568.21,3.42
919599.76,16.18,2.59,194322.65,3.42
919599.76,16.18,2.59,194322.65,3.42
919599.76,16.18,2.59,194322.65,3.42
919463.79,16.18,2.59,194322.65,3.42
919327.81,16.18,2.59,194312.75,3.42
919191.83,16.18,2.59,194243.34,3.42
919055.85,16.19,2.59,194164.03,3.42
918919.88,16.19,2.59,194164.03,3.42
918623.45,16.18,2.58,193874.26,3.42
918487.47,16.18,2.58,193880.48,3.42
918351.49,16.18,2.58,193794.94,3.41
918351.49,16.18,2.58,193794.94,3.41
918352.74,16.18,2.58,193796.2,3.41
918216.77,16.18,2.59,193773.51,3.42
918080.79,16.18,2.59,193716.89,3.41
918376.81,16.19,2.59,193827.07,3.42
918240.83,16.19,2.59,194068.59,3.42
918240.83,16.19,2.59,194068.59,3.42
918431.29,16.2,2.6,194136.22,3.42
918295.31,16.2,2.6,194268.11,3.43
917923.31,16.19,2.59,193897.1,3.42
917923.31,16.19,2.59,193897.1,3.42
917813.31,16.19,2.59,193787.1,3.42
918109.33,16.2,2.6,193897.29,3.42
917973.35,16.2,2.6,194067.72,3.42
917973.35,16.2,2.6,194067.72,3.42
917837.38,16.2,2.6,194073.95,3.42
917701.4,16.2,2.6,193988.41,3.42
917565.42,16.2,2.6,193978.51,3.42
917429.44,16.2,2.6,193909.1,3.42
917293.47,16.2,2.6,193899.2,3.42
917157.49,16.2,2.6,193829.79,3.42
917021.51,16.2,2.6,193750.48,3.42
916799.97,16.2,2.6,193500.47,3.42
916663.99,16.2,2.6,193500.47,3.42
916528.02,16.2,2.6,193490.57,3.42
916580.72,16.2,2.6,193584.0,3.42
916444.74,16.2,2.6,193504.69,3.42
916308.76,16.2,2.6,193504.69,3.42
915946.77,16.2,2.6,193214.76,3.42
915810.79,16.2,2.6,193204.86,3.42
916114.96,16.2,2.61,193575.74,3.42
915978.98,16.2,2.61,193496.43,3.42
916031.68,16.21,2.61,193681.42,3.43
916031.68,16.21,2.61,193681.42,3.43
915895.71,16.21,2.61,193717.1,3.43
915759.73,16.21,2.61,193602.11,3.43
915623.75,16.21,2.61,193522.79,3.43
915676.45,16.21,2.61,193707.78,3.43
915920.49,16.22,2.62,193628.47,3.43
915550.34,16.21,2.61,193258.18,3.42
915414.36,16.21,2.62,193634.08,3.43
914870.45,16.21,2.62,193634.08,3.43
914870.45,16.21,2.62,193634.08,3.43
915166.47,16.22,2.62,193744.27,3.43
915166.47,16.22,2.62,193744.27,3.43
914870.05,16.22,2.62,193495.43,3.43
914922.75,16.22,2.62,193794.9,3.44
914786.77,16.22,2.62,193715.59,3.43
914650.79,16.22,2.62,193715.59,3.44
914650.79,16.22,2.62,193715.59,3.44
914514.81,16.22,2.62,193721.81,3.44
914313.55,16.22,2.62,193500.18,3.43
914177.57,16.22,2.62,193414.64,3.43
914041.6,16.22,2.62,193335.33,3.43
913905.62,16.22,2.62,193335.33,3.43
913905.62,16.22,2.62,193335.33,3.43
913769.64,16.22,2.62,193256.02,3.43
913397.64,16.22,2.62,193010.46,3.43
913588.09,16.22,2.62,193330.23,3.43
913452.12,16.22,2.62,193250.92,3.43
913316.14,16.22,2.62,193250.92,3.43
913316.14,16.22,2.62,193250.92,3.43
913180.16,16.22,2.62,193241.02,3.43
913476.18,16.23,2.63,193531.54,3.44
913179.75,16.22,2.63,193241.77,3.43
913232.46,16.23,2.63,193352.85,3.44
913285.16,16.23,2.63,193488.15,3.44
912913.16,16.23,2.63,193188.22,3.43
912777.18,16.23,2.63,193178.32,3.43
912777.18,16.23,2.63,193178.32,3.43
912641.2,16.23,2.63,193108.91,3.43
912505.23,16.23,2.63,193115.13,3.43
912369.25,16.23,2.63,193029.59,3.43
912233.27,16.23,2.63,193035.82,3.43
912694.5,16.24,2.64,193574.54,3.44
912558.52,16.24,2.64,193564.64,3.44
912422.54,16.24,2.64,193495.23,3.44
912286.57,16.24,2.64,193485.33,3.44
912339.27,16.24,2.64,193578.76,3.45
912339.27,16.24,2.64,193578.76,3.45
912040.51,16.24,2.64,193246.48,3.44
911842.06,16.23,2.64,193054.51,3.44
911706.09,16.24,2.64,193060.73,3.44
911570.11,16.24,2.64,192975.2,3.44
911866.13,16.24,2.64,193085.38,3.44
911730.15,16.24,2.65,193255.82,3.44
911594.18,16.24,2.65,193245.92,3.44
911458.2,16.24,2.65,193176.51,3.44
910370.38,16.25,2.65,193176.19,3.45
910146.92,16.24,2.65,193020.72,3.45
910428.03,16.25,2.65,192941.41,3.44
910292.05,16.25,2.65,193356.49,3.45
910292.05,16.25,2.65,193356.49,3.45
910156.08,16.25,2.65,193333.8,3.45
910208.78,16.26,2.66,193440.02,3.45
910504.8,16.26,2.66,193550.21,3.46
910557.5,16.27,2.67,193849.67,3.46
910421.52,16.27,2.67,193855.9,3.46
910227.95,16.26,2.67,193633.06,3.46
910091.97,16.26,2.67,193547.52,3.46
909719.97,16.26,2.66,193301.96,3.45
909772.68,16.26,2.66,193222.65,3.45
909636.7,16.26,2.66,193407.88,3.46
909689.4,16.27,2.67,193518.96,3.46
910074.06,16.27,2.68,193876.38,3.47
910074.06,16.27,2.68,193876.38,3.47
910126.76,16.28,2.68,193987.46,3.47
910179.46,16.28,2.68,194122.75,3.47
910179.46,16.28,2.68,194122.75,3.47
910179.46,16.28,2.68,194122.75,3.47
910232.17,16.28,2.69,194233.83,3.47
910096.19,16.28,2.69,194206.29,3.47
910148.89,16.29,2.69,194317.37,3.48
909964.01,16.28,2.69,194284.03,3.48
910016.71,16.29,2.69,194419.33,3.48
909880.73,16.29,2.69,194409.43,3.48
909933.43,16.29,2.69,194502.86,3.48
909797.46,16.29,2.69,194509.09,3.48
909661.48,16.29,2.69,194423.55,3.48
909365.72,16.29,2.69,194106.2,3.48
909229.75,16.29,2.69,194026.89,3.48
909533.92,16.3,2.7,194467.18,3.48
909397.94,16.3,2.7,194387.87,3.48
909450.64,16.3,2.7,194573.32,3.49
909314.66,16.3,2.7,194579.54,3.49
909178.69,16.3,2.7,194494.0,3.49
909042.71,16.3,2.7,194414.69,3.49
909042.71,16.3,2.7,194414.69,3.49
909095.41,16.3,2.71,194599.68,3.49
908959.43,16.3,2.71,194520.37,3.49
908959.43,16.3,2.71,194520.37,3.49
908823.46,16.3,2.71,194520.37,3.49
908635.88,16.3,2.71,193885.79,3.48
908499.9,16.3,2.71,193806.48,3.48
908363.93,16.3,2.71,193806.48,3.48
908227.95,16.31,2.71,193783.79,3.48
908280.65,16.31,2.71,193890.01,3.48
908333.35,16.31,2.71,194001.09,3.48
908119.84,16.31,2.71,193818.85,3.48
907983.86,16.31,2.71,193813.91,3.48
907623.71,16.3,2.71,193453.61,3.48
907676.41,16.31,2.71,193564.69,3.48
907540.44,16.31,2.71,193537.14,3.48
907404.46,16.31,2.71,193543.37,3.48
907268.48,16.31,2.71,193457.83,3.48
907132.5,16.31,2.71,193447.94,3.48
906996.53,16.31,2.71,193378.52,3.48
906860.55,16.31,2.71,193299.21,3.48
906860.55,16.31,2.71,193299.21,3.48
906860.55,16.31,2.71,193299.21,3.48
906724.57,16.31,2.71,193299.21,3.48
906588.59,16.31,2.71,193305.44,3.48
906452.62,16.31,2.71,193219.9,3.48
906316.64,16.31,2.71,193140.59,3.48
906180.66,16.31,2.71,193140.59,3.48
906180.66,16.31,2.71,193140.59,3.48
906180.66,16.31,2.71,193140.59,3.48
906044.68,16.31,2.72,193062.63,3.48
906097.39,16.32,2.72,193246.45,3.48
905961.41,16.32,2.72,193236.55,3.48
906014.11,16.32,2.72,193329.98,3.48
906014.11,16.32,2.72,193329.98,3.48
905878.13,16.32,2.72,193336.21,3.48
905742.16,16.32,2.72,193250.67,3.48
905606.18,16.32,2.72,193240.77,3.48
905470.2,16.32,2.72,193171.36,3.48
905470.2,16.32,2.72,193171.36,3.48
905334.22,16.32,2.73,193161.46,3.48
905386.93,16.33,2.73,193254.89,3.48
905250.95,16.33,2.73,193175.58,3.48
905114.97,16.33,2.73,193175.58,3.48
904978.99,16.33,2.73,193165.69,3.49
904843.02,16.33,2.73,193096.27,3.48
904707.04,16.33,2.73,193086.37,3.48
904897.49,16.33,2.74,193336.84,3.49
904761.51,16.33,2.74,193343.07,3.49
904625.54,16.33,2.74,193257.53,3.49
904489.56,16.34,2.74,193263.76,3.49
904542.26,16.34,2.74,193341.06,3.49
904406.28,16.34,2.74,193261.75,3.49
904109.85,16.33,2.74,192971.87,3.49
903973.88,16.34,2.74,192971.87,3.49
903837.9,16.34,2.74,192961.98,3.49
903701.92,16.34,2.74,192892.56,3.49
903701.92,16.34,2.74,192892.56,3.49
903565.94,16.34,2.74,192813.25,3.49
903429.97,16.34,2.74,192813.25,3.49
903293.99,16.34,2.74,192803.35,3.49
903158.01,16.34,2.74,192733.94,3.49
903022.03,16.34,2.74,192654.63,3.49
903074.74,16.34,2.74,192839.62,3.49
903074.74,16.34,2.74,192839.62,3.49
903074.74,16.34,2.74,192839.62,3.49
902938.76,16.34,2.74,192760.31,3.49
903129.21,16.35,2.75,193080.08,3.5
902993.23,16.35,2.75,193070.18,3.5
902857.26,16.35,2.75,193000.77,3.49
903101.29,16.36,2.76,192921.46,3.49
903101.29,16.36,2.76,192921.46,3.49
903554.86,16.36,2.77,192921.46,3.49
903418.88,16.36,2.77,193297.36,3.5
903723.06,16.37,2.77,193284.89,3.5
903587.08,16.37,2.77,193658.35,3.51
903587.08,16.37,2.77,193658.35,3.51
903451.1,16.37,2.77,193635.66,3.51
903111.09,16.37,2.77,193299.75,3.5
902975.11,16.37,2.77,193243.13,3.5
903027.81,16.37,2.77,193354.21,3.51
902891.83,16.37,2.77,193326.66,3.51
902755.86,16.37,2.77,193247.35,3.5
902619.88,16.37,2.78,193247.35,3.51
902249.73,16.37,2.77,192877.06,3.5
902113.75,16.37,2.77,192867.16,3.5
901977.78,16.37,2.77,192797.75,3.5
901841.8,16.37,2.77,192787.85,3.5
901705.82,16.37,2.77,192718.44,3.5
901569.84,16.37,2.77,192708.54,3.5
901433.87,16.37,2.77,192639.12,3.5
901433.87,16.37,2.77,192639.12,3.5
901738.04,16.38,2.78,192626.65,3.5
901602.06,16.38,2.78,193000.64,3.51
901602.06,16.38,2.78,193000.64,3.51
901466.08,16.38,2.78,192977.95,3.51
901330.11,16.38,2.78,192921.32,3.51
901330.11,16.38,2.78,192921.32,3.51
901330.11,16.38,2.78,192921.32,3.51
901194.13,16.38,2.78,192927.55,3.51
901194.13,16.38,2.78,192927.55,3.51
901058.15,16.38,2.78,192842.01,3.51
901058.15,16.38,2.78,192842.01,3.51
900899.47,16.38,2.78,192686.94,3.5
900763.5,16.38,2.78,192607.63,3.5
900816.2,16.38,2.78,192792.61,3.51
900680.22,16.38,2.78,192769.92,3.51
900680.22,16.38,2.78,192769.92,3.51
900544.24,16.38,2.78,192713.3,3.51
900408.27,16.38,2.79,192703.4,3.51
900598.72,16.39,2.79,192953.87,3.51
900327.39,16.38,2.79,192678.56,3.51
900177.99,16.38,2.78,192692.73,3.51
900042.01,16.38,2.79,192678.56,3.51
900094.71,16.39,2.79,192678.56,3.51
899953.01,16.38,2.79,193145.66,3.52
900249.03,16.39,2.79,193522.19,3.52
900530.14,16.4,2.8,193522.19,3.52
900394.17,16.4,2.8,193522.19,3.52
900258.19,16.4,2.8,193932.68,3.53
900122.21,16.4,2.8,193916.63,3.53
899823.76,16.39,2.8,193561.96,3.53
899823.76,16.39,2.8,193561.96,3.53
899687.79,16.4,2.8,193568.19,3.53
899315.79,16.39,2.79,193325.08,3.52
899368.49,16.39,2.8,193402.38,3.53
899232.51,16.39,2.8,193379.69,3.53
899528.53,16.4,2.8,193683.0,3.53
899581.23,16.4,2.81,193794.08,3.53
899445.26,16.4,2.81,193766.53,3.53
899073.26,16.4,2.8,193466.6,3.53
898937.28,16.4,2.8,193387.29,3.53
898780.06,16.4,2.8,193228.4,3.53
898832.76,16.4,2.8,193413.39,3.53
898885.46,16.4,2.81,193524.47,3.53
898885.46,16.4,2.81,193524.47,3.53
898749.49,16.4,2.81,193519.07,3.53
898613.51,16.41,2.81,193439.76,3.53
898477.53,16.41,2.81,193439.76,3.53
898341.56,16.41,2.81,193429.86,3.53
898205.58,16.41,2.81,193360.45,3.53
898069.6,16.41,2.81,193350.55,3.53
897933.62,16.41,2.81,193281.13,3.53
897797.65,16.41,2.81,193287.36,3.53
897850.35,16.41,2.81,193364.67,3.53
897714.37,16.41,2.81,193341.98,3.53
897578.39,16.41,2.82,193285.36,3.53
897442.42,16.41,2.82,193206.05,3.53
897306.44,16.41,2.82,193206.05,3.53
897170.46,16.41,2.82,193126.74,3.53
897034.48,16.41,2.82,193126.74,3.53
897338.66,16.42,2.82,193114.26,3.53
897391.36,16.43,2.83,193543.18,3.54
897255.38,16.43,2.83,193520.49,3.54
897255.38,16.43,2.83,193520.49,3.54
897485.36,16.43,2.83,193105.91,3.54
897349.39,16.43,2.83,193049.29,3.54
897213.41,16.43,2.83,193039.39,3.54
897077.43,16.43,2.84,192969.98,3.53
896941.46,16.43,2.84,192960.08,3.54
896994.16,16.44,2.84,193053.51,3.54
896858.18,16.44,2.84,193059.74,3.54
897048.63,16.44,2.85,193293.97,3.54
897048.63,16.44,2.85,193293.97,3.54
896912.65,16.44,2.85,193271.28,3.54
896965.36,16.45,2.85,193377.5,3.55
896595.21,16.44,2.84,193134.89,3.54
896876.32,16.45,2.85,193134.89,3.54
896681.3,16.45,2.85,192500.31,3.53
896545.33,16.45,2.85,192421.0,3.53
896409.35,16.45,2.85,192421.0,3.53
896462.05,16.45,2.85,192532.08,3.53
896514.75,16.46,2.86,192667.38,3.54
896378.78,16.46,2.86,192896.66,3.54
896242.8,16.46,2.86,192980.32,3.54
896538.82,16.46,2.87,193332.91,3.55
896380.28,16.46,2.86,193202.92,3.55
896008.28,16.46,2.86,193015.82,3.54
896012.45,16.46,2.86,193014.82,3.54
896012.45,16.46,2.86,192999.49,3.54
896065.15,16.46,2.86,193110.57,3.55
895929.18,16.46,2.86,193105.35,3.55
895793.2,16.46,2.86,193095.45,3.55
895657.22,16.46,2.86,193026.04,3.55
895953.24,16.47,2.87,193136.23,3.55
895581.25,16.46,2.86,192946.73,3.55
895445.27,16.46,2.86,193006.73,3.55
895309.29,16.46,2.87,192927.42,3.55
895361.99,16.47,2.87,193112.86,3.55
895226.01,16.47,2.87,193102.96,3.55
895090.04,16.47,2.87,193033.55,3.55
894954.06,16.47,2.87,193023.65,3.55
895006.76,16.47,2.87,193117.08,3.55
895250.8,16.48,2.88,193037.77,3.55
895303.5,16.48,2.88,193599.29,3.56
895167.52,16.48,2.88,193519.98,3.56
895220.22,16.48,2.89,193704.97,3.57
895220.22,16.48,2.89,193704.97,3.57
895272.92,16.49,2.89,193816.05,3.57
895136.95,16.49,2.89,193788.5,3.57
895000.97,16.49,2.89,193778.6,3.57
895053.67,16.49,2.9,193872.03,3.57
895106.37,16.5,2.9,193983.12,3.58
895159.07,16.5,2.9,194118.41,3.58
895211.78,16.5,2.91,194229.49,3.58
895402.23,16.51,2.91,194469.31,3.59
895266.25,16.51,2.91,194390.0,3.58
895266.25,16.51,2.91,194390.0,3.58
895130.27,16.51,2.91,194390.0,3.59
895320.72,16.52,2.92,194457.63,3.59
895624.9,16.52,2.92,195069.74,3.6
895488.92,16.52,2.93,194990.43,3.6
895352.94,16.52,2.93,194990.43,3.6
895216.96,16.52,2.93,194980.53,3.6
895080.99,16.52,2.93,194911.12,3.6
895080.99,16.52,2.93,194911.12,3.6
893993.17,16.53,2.93,194811.09,3.6
893857.19,16.53,2.93,194801.2,3.6
893721.21,16.53,2.93,194731.78,3.6
893351.06,16.52,2.93,194307.33,3.59
893063.98,16.52,2.92,194042.89,3.59
892772.72,16.52,2.92,193755.46,3.58
892825.42,16.52,2.92,193866.54,3.59
892689.44,16.52,2.92,193839.0,3.59
892553.47,16.52,2.92,193759.69,3.59
892553.47,16.52,2.92,193777.42,3.59
892417.49,16.52,2.92,193777.42,3.59
892470.19,16.52,2.93,193888.5,3.59
892334.21,16.52,2.93,193860.96,3.59
892386.91,16.53,2.93,193972.04,3.59
892439.61,16.53,2.93,194107.33,3.6
892492.32,16.54,2.94,194218.41,3.6
892356.34,16.54,2.94,194190.86,3.6
892220.36,16.54,2.94,194197.09,3.6
892084.38,16.54,2.94,194111.55,3.6
891948.41,16.54,2.94,194088.86,3.6
891812.43,16.54,2.94,194032.24,3.6
892108.45,16.54,2.95,194032.24,3.6
891972.47,16.55,2.95,194180.78,3.6
891836.5,16.55,2.95,194292.34,3.6
891700.52,16.55,2.95,194405.15,3.61
891890.97,16.55,2.95,194472.78,3.61
891754.99,16.55,2.95,194645.72,3.61
891619.02,16.55,2.96,194567.76,3.61
891483.04,16.55,2.96,194566.41,3.61
891342.58,16.55,2.95,194479.86,3.61
891533.03,16.56,2.96,194547.49,3.61
891397.06,16.56,2.96,194679.39,3.62
891261.08,16.56,2.96,194715.29,3.62
891125.1,16.56,2.96,194600.08,3.62
890989.12,16.56,2.96,194606.3,3.62
891041.82,16.56,2.97,194683.61,3.62
890905.85,16.56,2.97,194604.3,3.62
890905.85,16.56,2.97,194604.3,3.62
890769.87,16.56,2.97,194604.3,3.62
891065.89,16.57,2.97,194604.3,3.62
891118.59,16.57,2.98,194715.38,3.62
890822.16,16.57,2.97,194425.61,3.62
890822.16,16.57,2.97,194425.61,3.62
890822.16,16.57,2.97,194401.2,3.62
890686.19,16.57,2.97,194373.65,3.62
890474.65,16.57,2.97,194191.7,3.61
890338.67,16.57,2.97,194191.7,3.61
890132.24,16.56,2.97,194047.09,3.61
890184.94,16.57,2.97,194512.39,3.62
890184.94,16.57,2.97,194512.39,3.62
890048.96,16.57,2.97,194545.22,3.62
889912.99,16.57,2.97,194551.45,3.62
889689.53,16.57,2.97,194444.76,3.62
889553.55,16.57,2.97,194359.22,3.62
889417.57,16.57,2.97,194279.91,3.62
889281.6,16.57,2.97,194279.91,3.62
889145.62,16.57,2.97,194316.49,3.62
889198.32,16.57,2.97,194373.67,3.62
889251.02,16.58,2.98,194484.75,3.63
889044.59,16.57,2.97,194284.87,3.62
888908.61,16.57,2.97,194257.32,3.62
888772.64,16.57,2.98,194178.01,3.62
888636.66,16.57,2.98,194178.01,3.62
888500.68,16.57,2.98,194098.7,3.62
888364.71,16.57,2.98,194098.7,3.62
887364.71,16.56,2.96,193098.7,3.6
887228.73,16.56,2.96,193019.39,3.6
886908.73,16.55,2.96,192699.39,3.6
886772.75,16.56,2.96,192699.39,3.6
886636.77,16.56,2.96,192621.43,3.6
886636.77,16.56,2.96,192621.43,3.6
886500.8,16.56,2.96,192620.08,3.6
886364.82,16.56,2.96,192610.18,3.6
886092.86,16.56,2.96,192530.87,3.6
886554.09,16.57,2.97,192719.35,3.6
886554.09,16.57,2.97,192719.35,3.6
886418.11,16.57,2.97,192649.93,3.6
886282.13,16.57,2.97,192656.16,3.6
886146.16,16.57,2.97,192570.62,3.6
885987.48,16.57,2.97,192417.22,3.6
885987.48,16.57,2.97,192417.22,3.6
885851.5,16.57,2.97,192407.32,3.6
885715.52,16.57,2.97,192337.91,3.6
885768.23,16.57,2.97,192448.99,3.6
885632.25,16.57,2.97,192421.44,3.6
885928.27,16.58,2.98,192421.44,3.6
885721.84,16.58,2.98,192221.67,3.6
885774.54,16.58,2.98,192332.75,3.6
885484.53,16.57,2.98,192011.21,3.59
885537.23,16.58,2.98,192146.51,3.6
885240.8,16.57,2.98,191930.49,3.59
884878.8,16.57,2.97,191930.49,3.59
884742.83,16.57,2.97,192033.81,3.6
884606.85,16.57,2.97,192040.74,3.6
884797.3,16.58,2.98,192265.1,3.6
884661.32,16.58,2.98,192255.2,3.6
884525.35,16.58,2.98,192185.79,3.6
884389.37,16.58,2.98,192175.89,3.6
