ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
282,752,638020,6212,638020
282,752,638830,6212,638830
282,752,639830,6212,639830
282,752,640830,6212,640830
282,752,641830,6212,641830
283,754,642640,6212,642640
283,754,643450,6212,643450
283,754,643670,6212,643670
284,756,644670,6212,644670
284,756,645130,6212,645130
284,756,645940,6212,645940
285,758,646940,6212,646940
286,760,647940,6212,647940
287,762,648940,6212,648940
287,762,649940,6212,649940
287,762,650940,6212,650940
287,762,651940,6212,651940
287,762,651940,6212,651940
287,762,651940,6212,651940
288,764,652940,6212,652940
289,766,653940,6212,653940
289,766,654940,6212,654940
290,768,655940,6212,655940
290,768,656940,6212,656940
290,768,656940,6212,656940
291,776,656940,6212,656940
291,776,657940,6212,657940
292,778,658750,6212,658750
292,778,659750,6212,659750
293,780,660560,6212,660560
293,780,660560,6212,660560
293,780,661560,6212,661560
294,782,662560,6212,662560
294,782,663560,6212,663560
294,782,664560,6212,664560
294,782,664560,6212,664560
295,786,665560,6212,665560
295,786,666370,6212,666370
295,786,667370,6212,667370
296,788,668370,6212,668370
296,788,669370,6212,669370
297,790,670370,6212,670370
297,790,671370,6212,671370
297,790,672020,6212,672020
298,792,673020,6212,673020
299,794,674020,6212,674020
300,796,675020,6212,675020
300,796,675830,6212,675830
300,796,676830,6212,676830
300,796,677150,6212,677150
301,798,678150,6212,678150
301,798,679150,6212,679150
302,800,680150,6212,680150
302,800,680150,6212,680150
302,800,681150,6212,681150
303,802,682150,6212,682150
303,802,683150,6212,683150
304,804,684150,6212,684150
305,806,685150,6212,685150
305,806,685960,6212,685960
305,806,685960,6212,685960
305,806,685960,6212,685960
305,806,686960,6212,686960
306,808,687610,6212,687610
306,808,688610,6212,688610
306,808,689610,6212,689610
307,810,690200,6212,690200
308,818,690200,6212,690200
308,818,690430,6212,690430
309,820,691430,6212,691430
309,820,691890,6212,691890
310,822,692890,6212,692890
310,822,692890,6212,692890
310,822,693890,6212,693890
310,822,694260,6212,694260
311,826,695260,6212,695260
311,826,696070,6212,696070
311,826,697070,6212,697070
312,828,698070,6212,698070
312,828,699070,6212,699070
312,828,699540,6212,699540
312,828,700540,6212,700540
313,830,701540,6212,701540
313,830,702540,6212,702540
314,832,703540,6212,703540
314,832,704540,6212,704540
315,834,705540,6212,705540
315,834,705540,6212,705540
315,834,706000,6212,706000
315,834,707000,6212,707000
315,834,707000,6212,707000
316,836,708000,6212,708000
317,838,709000,6212,709000
317,838,709000,6212,709000
317,838,709000,6212,709000
317,838,710000,6212,710000
318,846,710000,6212,710000
319,848,711000,6212,711000
319,848,711000,6212,711000
319,848,711160,6212,711160
319,848,712160,6212,712160
319,848,712970,6212,712970
320,850,713970,6212,713970
320,850,713970,6212,713970
320,850,714970,6212,714970
321,852,715970,6212,715970
321,852,716620,6212,716620
322,854,716990,6212,716990
322,854,717220,6212,717220
323,856,718220,6212,718220
323,856,719030,6212,719030
323,856,719250,6212,719250
323,856,719720,6212,719720
324,858,720270,6212,720270
324,858,721270,6212,721270
325,860,722270,6212,722270
325,860,723270,6212,723270
325,860,723590,6212,723590
325,860,723590,6212,723590
326,862,724590,6212,724590
326,862,725060,6212,725060
326,862,725870,6212,725870
327,864,726870,6212,726870
327,864,727340,6212,727340
328,866,728150,6212,728150
328,866,729150,6212,729150
328,866,729620,6212,729620
329,868,730620,6212,730620
329,868,730780,6212,730780
329,868,731590,6212,731590
330,870,732400,6212,732400
330,870,732400,6212,732400
330,870,733400,6212,733400
331,872,734400,6212,734400
331,872,735400,6212,735400
332,874,736400,6212,736400
332,874,737400,6212,737400
333,876,738400,6212,738400
333,876,739400,6212,739400
334,878,740400,6212,740400
334,878,741210,6212,741210
335,880,742210,6212,742210
336,882,743210,6212,743210
336,882,744210,6212,744210
337,884,745210,6212,745210
337,884,746210,6212,746210
338,886,747210,6212,747210
338,886,747670,6212,747670
339,888,748480,6212,748480
339,888,749480,6212,749480
339,888,749480,6212,749480
339,888,750070,6212,750070
340,890,751070,6212,751070
340,890,752070,6212,752070
341,892,753070,6212,753070
342,894,754070,6212,754070
342,894,754880,6212,754880
343,896,755880,6212,755880
343,896,756530,6212,756530
343,896,756530,6212,756530
344,898,757530,6212,757530
344,898,758340,6212,758340
344,898,758810,6212,758810
345,900,759360,6212,759360
345,900,760170,6212,760170
346,902,761170,6212,761170
347,904,762170,6212,762170
347,904,762980,6212,762980
348,906,763790,6212,763790
348,906,764790,6212,764790
349,908,765790,6212,765790
350,910,766260,6212,766260
350,910,766420,6212,766420
350,910,766890,6212,766890
350,910,766890,6212,766890
350,910,766890,6212,766890
350,910,767700,6212,767700
350,910,768700,6212,768700
351,912,769700,6212,769700
352,914,770700,6212,770700
352,914,771170,6212,771170
352,914,771640,6212,771640
353,916,772640,6212,772640
353,916,773640,6212,773640
354,918,774450,6212,774450
354,918,775450,6212,775450
354,918,776450,6212,776450
355,920,777450,6212,777450
355,920,778260,6212,778260
356,922,778850,6212,778850
356,922,779660,6212,779660
357,924,780660,6212,780660
357,924,781470,6212,781470
357,924,781470,6212,781470
358,926,782280,6212,782280
358,926,783280,6212,783280
359,928,784280,6212,784280
359,928,785090,6212,785090
360,930,785900,6212,785900
360,930,786710,6212,786710
361,932,787520,6212,787520
361,932,788170,6212,788170
362,934,789170,6212,789170
362,934,789170,6212,789170
362,934,790170,6212,790170
363,936,790820,6212,790820
363,936,791280,6212,791280
364,944,792280,6212,792280
364,944,793280,6212,793280
364,944,794280,6212,794280
364,944,795280,6212,795280
364,944,795280,6212,795280
365,952,803280,6212,803280
365,952,804280,6212,804280
365,952,805280,6212,805280
365,952,805750,6212,805750
365,952,806070,6212,806070
365,952,806390,6212,806390
365,952,807200,6212,807200
365,952,808200,6212,808200
366,954,809200,6212,809200
366,954,809200,6212,809200
366,954,810200,6212,810200
367,956,811010,6212,811010
367,956,812010,6212,812010
368,958,812820,6212,812820
368,958,813630,6212,813630
369,960,814440,6212,814440
369,960,815440,6212,815440
370,962,816440,6212,816440
370,962,817440,6212,817440
371,964,818440,6212,818440
371,964,819440,6212,819440
372,966,819910,6212,819910
372,966,820910,6212,820910
373,968,821910,6212,821910
374,970,822910,6212,822910
374,970,823560,6212,823560
374,970,824560,6212,824560
375,972,825560,6212,825560
376,980,826560,6212,826560
376,980,826790,6212,826790
377,982,827440,6212,827440
378,986,828440,6212,828440
378,986,829440,6212,829440
378,986,830440,6212,830440
378,986,831440,6212,831440
378,986,832250,6212,832250
378,986,833250,6212,833250
378,986,833250,6212,833250
378,986,834250,6212,834250
378,986,834720,6212,834720
378,986,835530,6212,835530
378,986,835850,6212,835850
378,986,835850,6212,835850
378,986,835850,6212,835850
378,986,836850,6212,836850
378,986,837070,6212,837070
378,986,838070,6212,838070
378,986,838300,6212,838300
378,986,839110,6212,839110
378,986,839110,6212,839110
379,988,840110,6212,840110
379,988,841110,6212,841110
379,988,841430,6212,841430
380,990,842430,6212,842430
381,998,843430,6212,843430
381,998,844430,6212,844430
382,1002,845430,6212,845430
382,1002,846240,6212,846240
382,1002,847050,6212,847050
382,1002,847280,6212,847280
382,1002,848280,6212,848280
382,1002,849280,6212,849280
382,1002,850280,6212,850280
382,1002,851280,6212,851280
382,1002,852280,6212,852280
382,1002,853280,6212,853280
382,1002,854280,6212,854280
382,1002,854600,6212,854600
383,1006,855600,6212,855600
383,1006,856600,6212,856600
383,1006,856600,6212,856600
384,1008,857600,6212,857600
384,1008,858600,6212,858600
385,1010,860600,6212,860600
385,1010,860820,6212,860820
385,1010,860820,6212,860820
385,1010,861820,6212,861820
386,1014,862820,6212,862820
387,1016,863820,6212,863820
387,1016,863980,6212,863980
387,1016,863980,6212,863980
387,1016,864980,6212,864980
387,1016,865980,6212,865980
387,1016,866790,6212,866790
388,1018,867790,6212,867790
388,1018,868260,6212,868260
388,1018,868490,6212,868490
389,1020,869300,6212,869300
389,1020,869620,6212,869620
389,1020,870430,6212,870430
389,1020,870750,6212,870750
389,1020,871210,6212,871210
390,1022,872210,6212,872210
390,1022,873210,6212,873210
391,1024,873860,6212,873860
391,1024,874860,6212,874860
392,1026,875860,6212,875860
393,1028,876860,6212,876860
393,1028,877860,6212,877860
394,1030,878860,6212,878860
394,1030,879860,6212,879860
394,1030,880670,6212,880670
395,1032,881480,6212,881480
396,1034,882480,6212,882480
396,1034,883480,6212,883480
397,1036,884480,6212,884480
397,1036,885480,6212,885480
398,1038,886480,6212,886480
398,1038,887480,6212,887480
398,1038,888290,6212,888290
399,1040,889290,6212,889290
399,1040,890290,6212,890290
400,1042,891290,6212,891290
400,1042,892100,6212,892100
401,1044,893100,6212,893100
401,1044,894100,6212,894100
402,1046,894690,6212,894690
402,1046,895690,6212,895690
403,1048,896690,6212,896690
403,1048,897690,6212,897690
403,1048,897690,6212,897690
403,1048,898010,6212,898010
403,1048,898010,6212,898010
403,1048,898010,6212,898010
403,1048,899010,6212,899010
403,1048,899010,6212,899010
403,1048,899820,6212,899820
404,1050,900820,6212,900820
404,1050,900980,6212,900980
404,1050,901790,6212,901790
404,1050,902020,6212,902020
404,1050,902020,6212,902020
405,1052,902830,6212,902830
405,1052,903200,6212,903200
406,1054,903850,6212,903850
407,1062,904850,6212,904850
407,1062,905850,6212,905850
407,1062,906170,6212,906170
407,1062,906640,6212,906640
407,1062,906870,6212,906870
408,1070,914870,6212,914870
408,1070,915680,6212,915680
408,1070,916680,6212,916680
408,1070,917490,6212,917490
409,1074,918490,6212,918490
409,1074,919490,6212,919490
409,1074,920490,6212,920490
410,1082,921490,6212,921490
410,1082,922300,6212,922300
410,1082,923300,6212,923300
410,1082,924110,6212,924110
410,1082,925110,6212,925110
410,1082,925580,6212,925580
410,1082,926050,6212,926050
410,1082,927050,6212,927050
411,1084,927370,6212,927370
411,1084,927840,6212,927840
411,1084,928840,6212,928840
412,1086,929840,6212,929840
412,1086,930840,6212,930840
412,1086,931160,6212,931160
412,1086,931390,6212,931390
412,1086,932390,6212,932390
413,1094,933390,6212,933390
413,1094,934390,6212,934390
413,1094,935200,6212,935200
414,1096,936010,6212,936010
414,1096,937010,6212,937010
414,1096,937480,6212,937480
414,1096,938480,6212,938480
414,1096,938950,6212,938950
414,1096,939950,6212,939950
414,1096,940950,6212,940950
414,1096,941950,6212,941950
415,1098,942950,6212,942950
415,1098,943540,6212,943540
415,1098,944010,6212,944010
415,1098,944010,6212,944010
415,1098,944820,6212,944820
415,1098,944820,6212,944820
415,1098,944820,6212,944820
416,1102,948820,6212,948820
417,1104,949820,6212,949820
418,1106,951820,6212,951820
418,1106,952630,6212,952630
419,1108,953440,6212,953440
419,1108,954440,6212,954440
420,1110,954990,6212,954990
420,1110,955990,6212,955990
421,1118,956990,6212,956990
421,1118,957990,6212,957990
421,1118,958990,6212,958990
421,1118,959990,6212,959990
421,1118,960990,6212,960990
421,1118,961450,6212,961450
421,1118,962450,6212,962450
421,1118,962920,6212,962920
421,1118,963390,6212,963390
422,1126,964390,6212,964390
422,1126,965390,6212,965390
423,1130,966390,6212,966390
423,1130,967200,6212,967200
423,1130,967570,6212,967570
424,1138,968570,6212,968570
424,1138,968570,6212,968570
424,1138,969570,6212,969570
424,1138,970040,6212,970040
424,1138,971040,6212,971040
424,1138,971260,6212,971260
424,1138,972260,6212,972260
424,1138,973260,6212,973260
424,1138,973260,6212,973260
424,1138,974260,6212,974260
424,1138,975260,6212,975260
424,1138,976260,6212,976260
424,1138,977260,6212,977260
424,1138,978070,6212,978070
424,1138,979070,6212,979070
424,1138,980070,6212,980070
424,1138,981070,6212,981070
424,1138,982070,6212,982070
424,1138,983070,6212,983070
424,1138,984070,6212,984070
424,1138,984540,6212,984540
425,1140,985350,6212,985350
425,1140,985820,6212,985820
425,1140,986290,6212,986290
426,1142,987290,6212,987290
426,1142,987290,6212,987290
426,1142,987760,6212,987760
426,1142,988130,6212,988130
427,1144,989130,6212,989130
427,1144,989600,6212,989600
428,1146,990600,6212,990600
429,1154,991600,6212,991600
430,1156,991830,6212,991830
430,1156,992480,6212,992480
430,1156,992850,6212,992850
430,1156,993660,6212,993660
430,1156,994660,6212,994660
431,1158,995660,6212,995660
431,1158,996130,6212,996130
431,1158,997130,6212,997130
431,1158,997130,6212,997130
431,1158,998130,6212,998130
431,1158,999130,6212,999130
431,1158,999130,6212,999130
431,1158,999130,6212,999130
431,1158,999600,6212,999600
432,1162,1000600,6212,1000600
432,1162,1000920,6212,1000920
432,1162,1001150,6212,1001150
432,1162,1001310,6212,1001310
432,1162,1002310,6212,1002310
432,1162,1003310,6212,1003310
432,1162,1004310,6212,1004310
432,1162,1004310,6212,1004310
432,1162,1004780,6212,1004780
432,1162,1005590,6212,1005590
432,1162,1006180,6212,1006180
432,1162,1007180,6212,1007180
433,1164,1007830,6212,1007830
434,1168,1009830,6212,1009830
435,1176,1010830,6212,1010830
435,1176,1011830,6212,1011830
435,1176,1012830,6212,1012830
435,1176,1013830,6212,1013830
435,1176,1014830,6212,1014830
435,1176,1015830,6212,1015830
435,1176,1016830,6212,1016830
435,1176,1017150,6212,1017150
436,1180,1021150,6212,1021150
436,1180,1022150,6212,1022150
437,1182,1023150,6212,1023150
437,1182,1023800,6212,1023800
437,1182,1023800,6212,1023800
438,1184,1024800,6212,1024800
438,1184,1025800,6212,1025800
438,1184,1026610,6212,1026610
438,1184,1027420,6212,1027420
439,1186,1028420,6212,1028420
439,1186,1028420,6212,1028420
439,1186,1028890,6212,1028890
439,1186,1029890,6212,1029890
440,1188,1030120,6212,1030120
440,1188,1031120,6212,1031120
440,1188,1032120,6212,1032120
441,1192,1033120,6212,1033120
441,1192,1034120,6212,1034120
441,1192,1035120,6212,1035120
441,1192,1036120,6212,1036120
442,1194,1037120,6212,1037120
442,1194,1038120,6212,1038120
442,1194,1038120,6212,1038120
442,1194,1038120,6212,1038120
443,1196,1038930,6212,1038930
443,1196,1038930,6212,1038930
443,1196,1039740,6212,1039740
444,1198,1040740,6212,1040740
444,1198,1041740,6212,1041740
444,1198,1041740,6212,1041740
444,1198,1041900,6212,1041900
444,1198,1042220,6212,1042220
445,1200,1043220,6212,1043220
446,1208,1043220,6212,1043220
446,1208,1044220,6212,1044220
447,1210,1045220,6212,1045220
447,1210,1046220,6212,1046220
447,1210,1046540,6212,1046540
448,1212,1047540,6212,1047540
449,1214,1048540,6212,1048540
449,1214,1049350,6212,1049350
449,1214,1050350,6212,1050350
450,1216,1051160,6212,1051160
450,1216,1052160,6212,1052160
451,1218,1053160,6212,1053160
451,1218,1054160,6212,1054160
452,1220,1054810,6212,1054810
452,1220,1055810,6212,1055810
453,1222,1056620,6212,1056620
453,1222,1056620,6212,1056620
453,1222,1057270,6212,1057270
454,1226,1058270,6212,1058270
454,1226,1059270,6212,1059270
455,1228,1060270,6212,1060270
456,1230,1061270,6212,1061270
456,1230,1062080,6212,1062080
457,1232,1062550,6212,1062550
457,1232,1063550,6212,1063550
458,1234,1064550,6212,1064550
458,1234,1065360,6212,1065360
458,1234,1065360,6212,1065360
458,1234,1066360,6212,1066360
458,1234,1067170,6212,1067170
458,1234,1067720,6212,1067720
458,1234,1068040,6212,1068040
459,1236,1069040,6212,1069040
459,1236,1069040,6212,1069040
459,1236,1070040,6212,1070040
459,1236,1071040,6212,1071040
460,1238,1072040,6212,1072040
461,1246,1073040,6212,1073040
461,1246,1073510,6212,1073510
461,1246,1074510,6212,1074510
461,1246,1075510,6212,1075510
461,1246,1076320,6212,1076320
461,1246,1077320,6212,1077320
462,1248,1078320,6212,1078320
462,1248,1079130,6212,1079130
462,1248,1080130,6212,1080130
462,1248,1080130,6212,1080130
462,1248,1081130,6212,1081130
462,1248,1082130,6212,1082130
463,1250,1083130,6212,1083130
463,1250,1084130,6212,1084130
463,1250,1084600,6212,1084600
464,1258,1085600,6212,1085600
464,1258,1086250,6212,1086250
464,1258,1087250,6212,1087250
464,1258,1088250,6212,1088250
464,1258,1088570,6212,1088570
464,1258,1089380,6212,1089380
465,1266,1090380,6212,1090380
465,1266,1090380,6212,1090380
466,1268,1091380,6212,1091380
466,1268,1091380,6212,1091380
466,1268,1092380,6212,1092380
466,1268,1093190,6212,1093190
466,1268,1094190,6212,1094190
466,1268,1094190,6212,1094190
467,1272,1095190,6212,1095190
467,1272,1095660,6212,1095660
467,1272,1096470,6212,1096470
467,1272,1096470,6212,1096470
467,1272,1097470,6212,1097470
467,1272,1098470,6212,1098470
468,1274,1099280,6212,1099280
468,1274,1100090,6212,1100090
468,1274,1100740,6212,1100740
468,1274,1101550,6212,1101550
468,1274,1102360,6212,1102360
468,1274,1102360,6212,1102360
468,1274,1102360,6212,1102360
468,1274,1103360,6212,1103360
468,1274,1103360,6212,1103360
468,1274,1103680,6212,1103680
468,1274,1104680,6212,1104680
468,1274,1105680,6212,1105680
468,1274,1106680,6212,1106680
469,1276,1107490,6212,1107490
469,1276,1108490,6212,1108490
470,1278,1109080,6212,1109080
470,1278,1109080,6212,1109080
470,1278,1109080,6212,1109080
470,1278,1110080,6212,1110080
471,1280,1111080,6212,1111080
471,1280,1111080,6212,1111080
471,1280,1112080,6212,1112080
472,1282,1113080,6212,1113080
472,1282,1113450,6212,1113450
472,1282,1113680,6212,1113680
472,1282,1114680,6212,1114680
473,1284,1115680,6212,1115680
473,1284,1116490,6212,1116490
474,1286,1117140,6212,1117140
474,1286,1117140,6212,1117140
474,1286,1117950,6212,1117950
475,1288,1118760,6212,1118760
476,1292,1119760,6212,1119760
476,1292,1120130,6212,1120130
476,1292,1120130,6212,1120130
476,1292,1121130,6212,1121130
477,1294,1121600,6212,1121600
477,1294,1122600,6212,1122600
477,1294,1122600,6212,1122600
478,1296,1123600,6212,1123600
478,1296,1124600,6212,1124600
479,1298,1125600,6212,1125600
479,1298,1125920,6212,1125920
479,1298,1126920,6212,1126920
479,1298,1127920,6212,1127920
480,1300,1128920,6212,1128920
480,1300,1129730,6212,1129730
480,1300,1129950,6212,1129950
480,1300,1130270,6212,1130270
480,1300,1131080,6212,1131080
481,1302,1131550,6212,1131550
481,1302,1132550,6212,1132550
482,1304,1133550,6212,1133550
482,1304,1134020,6212,1134020
482,1304,1135020,6212,1135020
483,1306,1135490,6212,1135490
483,1306,1136490,6212,1136490
484,1308,1137490,6212,1137490
485,1310,1138300,6212,1138300
485,1310,1138770,6212,1138770
485,1310,1139580,6212,1139580
485,1310,1139900,6212,1139900
486,1312,1140710,6212,1140710
486,1312,1141710,6212,1141710
487,1314,1142520,6212,1142520
487,1314,1143520,6212,1143520
488,1316,1144520,6212,1144520
488,1316,1144740,6212,1144740
488,1316,1145740,6212,1145740
489,1318,1146550,6212,1146550
489,1318,1146920,6212,1146920
489,1318,1147030,6212,1147030
489,1318,1147030,6212,1147030
489,1318,1148030,6212,1148030
490,1320,1149030,6212,1149030
490,1320,1150030,6212,1150030
491,1322,1151030,6212,1151030
491,1322,1152030,6212,1152030
492,1324,1153030,6212,1153030
493,1332,1154030,6212,1154030
493,1332,1155030,6212,1155030
493,1332,1156030,6212,1156030
493,1332,1157030,6212,1157030
493,1332,1158030,6212,1158030
493,1332,1158500,6212,1158500
493,1332,1158820,6212,1158820
493,1332,1159630,6212,1159630
493,1332,1159630,6212,1159630
493,1332,1160280,6212,1160280
493,1332,1160280,6212,1160280
494,1334,1161280,6212,1161280
494,1334,1161280,6212,1161280
495,1336,1162280,6212,1162280
495,1336,1163280,6212,1163280
495,1336,1163600,6212,1163600
496,1338,1164250,6212,1164250
496,1338,1164840,6212,1164840
496,1338,1165650,6212,1165650
496,1338,1166120,6212,1166120
497,1340,1166930,6212,1166930
497,1340,1167250,6212,1167250
497,1340,1168250,6212,1168250
498,1342,1169250,6212,1169250
498,1342,1169620,6212,1169620
499,1344,1170090,6212,1170090
499,1344,1170900,6212,1170900
499,1344,1171120,6212,1171120
499,1344,1172120,6212,1172120
500,1346,1173120,6212,1173120
500,1346,1174120,6212,1174120
501,1348,1175120,6212,1175120
501,1348,1175120,6212,1175120
501,1348,1176120,6212,1176120
502,1350,1176930,6212,1176930
502,1350,1177930,6212,1177930
503,1352,1178250,6212,1178250
503,1352,1178720,6212,1178720
503,1352,1179720,6212,1179720
504,1354,1180720,6212,1180720
504,1354,1180720,6212,1180720
504,1354,1180720,6212,1180720
504,1354,1181370,6212,1181370
505,1356,1182370,6212,1182370
506,1358,1182920,6212,1182920
506,1358,1183730,6212,1183730
507,1360,1184730,6212,1184730
508,1368,1185730,6212,1185730
508,1368,1185730,6212,1185730
508,1368,1186380,6212,1186380
508,1368,1187380,6212,1187380
509,1372,1188380,6212,1188380
509,1372,1189380,6212,1189380
509,1372,1189700,6212,1189700
509,1372,1190170,6212,1190170
509,1372,1191170,6212,1191170
509,1372,1192170,6212,1192170
509,1372,1193170,6212,1193170
509,1372,1194170,6212,1194170
509,1372,1194170,6212,1194170
509,1372,1194170,6212,1194170
510,1374,1195170,6212,1195170
511,1376,1195980,6212,1195980
511,1376,1196790,6212,1196790
511,1376,1197790,6212,1197790
511,1376,1197790,6212,1197790
511,1376,1197790,6212,1197790
511,1376,1198790,6212,1198790
511,1376,1199110,6212,1199110
511,1376,1199430,6212,1199430
511,1376,1200430,6212,1200430
511,1376,1201240,6212,1201240
512,1378,1202240,6212,1202240
513,1386,1203240,6212,1203240
513,1386,1203710,6212,1203710
513,1386,1204520,6212,1204520
513,1386,1204990,6212,1204990
513,1386,1205990,6212,1205990
513,1386,1206150,6212,1206150
513,1386,1206150,6212,1206150
513,1386,1206740,6212,1206740
513,1386,1207740,6212,1207740
513,1386,1208210,6212,1208210
513,1386,1208530,6212,1208530
513,1386,1209530,6212,1209530
513,1386,1210530,6212,1210530
513,1386,1211530,6212,1211530
514,1388,1212530,6212,1212530
514,1388,1213340,6212,1213340
515,1390,1214340,6212,1214340
515,1390,1214810,6212,1214810
516,1392,1215360,6212,1215360
517,1394,1216360,6212,1216360
517,1394,1216360,6212,1216360
517,1394,1217360,6212,1217360
517,1394,1217360,6212,1217360
517,1394,1218360,6212,1218360
518,1396,1219360,6212,1219360
518,1396,1220360,6212,1220360
518,1396,1220830,6212,1220830
518,1396,1220830,6212,1220830
518,1396,1221050,6212,1221050
519,1398,1221700,6212,1221700
519,1398,1221700,6212,1221700
519,1398,1222510,6212,1222510
520,1400,1223510,6212,1223510
520,1400,1224320,6212,1224320
521,1402,1225320,6212,1225320
521,1402,1225970,6212,1225970
522,1404,1226970,6212,1226970
522,1404,1227520,6212,1227520
523,1406,1227980,6212,1227980
523,1406,1228980,6212,1228980
524,1408,1229980,6212,1229980
524,1408,1229980,6212,1229980
