ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
378052.15,17.45,4.76,240032.65,11.08
378052.15,17.45,4.76,239999.44,11.08
378054.62,17.45,4.76,240036.9,11.08
377930.58,17.45,4.76,239949.81,11.08
377769.52,17.45,4.76,239913.58,11.08
377386.83,17.45,4.76,239715.03,11.08
377022.41,17.46,4.77,239483.37,11.09
377243.19,17.48,4.79,239769.07,11.11
377500.47,17.5,4.8,239675.36,11.11
377331.48,17.5,4.8,239488.3,11.1
377326.73,17.5,4.81,239981.07,11.13
377450.53,17.52,4.82,239969.54,11.14
377615.79,17.53,4.84,240123.82,11.15
377453.05,17.53,4.84,239859.4,11.14
376437.66,17.55,4.86,239375.93,11.16
376278.9,17.54,4.85,239217.55,11.15
376132.98,17.54,4.85,239040.8,11.15
376197.71,17.55,4.86,239337.01,11.17
375989.71,17.55,4.85,239331.73,11.17
375611.19,17.53,4.84,238921.03,11.15
375429.94,17.53,4.84,238681.86,11.15
375699.47,17.55,4.86,238577.6,11.14
375505.96,17.55,4.85,239400.91,11.19
375629.76,17.56,4.87,239403.86,11.19
375849.03,17.58,4.88,239147.03,11.18
375686.29,17.58,4.88,239501.78,11.2
375686.29,17.58,4.88,239501.78,11.2
375686.29,17.58,4.88,239532.28,11.21
375729.14,17.58,4.89,239378.89,11.2
375350.62,17.57,4.88,238949.76,11.19
375226.58,17.57,4.88,238742.34,11.18
375045.33,17.57,4.88,239215.02,11.21
374876.34,17.57,4.88,239125.87,11.21
374837.4,17.59,4.9,239238.22,11.23
374643.89,17.59,4.9,239134.96,11.23
374919.67,17.6,4.91,238962.07,11.22
374919.67,17.6,4.91,238962.07,11.22
374773.76,17.61,4.91,238752.28,11.22
374649.72,17.61,4.92,238733.53,11.22
374468.47,17.61,4.92,239100.08,11.24
374299.48,17.61,4.92,238842.17,11.24
374105.97,17.61,4.91,238988.6,11.25
374557.77,17.63,4.94,239015.69,11.25
374395.03,17.63,4.94,238777.67,11.25
374421.05,17.64,4.95,238703.56,11.25
374275.14,17.64,4.95,239089.63,11.27
374151.1,17.65,4.95,238747.29,11.26
373969.85,17.65,4.95,238731.66,11.26
373969.85,17.65,4.95,238731.66,11.26
373841.61,17.65,4.96,239314.2,11.3
373630.59,17.65,4.95,239045.13,11.29
373252.06,17.63,4.94,238655.66,11.27
373814.38,17.66,4.97,238719.56,11.28
373435.86,17.65,4.96,238476.03,11.27
373601.12,17.66,4.97,238853.73,11.29
373303.12,17.65,4.96,238599.9,11.28
373011.11,17.64,4.95,238374.25,11.27
372869.4,17.64,4.95,238109.89,11.27
372891.22,17.65,4.96,237876.82,11.26
372223.44,17.65,4.96,238274.06,11.3
372536.0,17.67,4.98,238374.29,11.31
372328.0,17.67,4.97,238161.9,11.3
372165.26,17.67,4.97,237855.33,11.29
372002.52,17.67,4.97,238133.95,11.31
372028.55,17.67,4.98,237996.54,11.31
372028.55,17.67,4.98,237996.54,11.31
371921.34,17.68,4.99,237792.2,11.3
371740.09,17.68,4.99,238022.06,11.32
371571.09,17.68,4.99,237978.32,11.32
371571.09,17.68,4.99,237978.32,11.32
371979.15,17.7,5.01,238580.16,11.35
371979.15,17.7,5.01,238580.16,11.35
371796.86,17.69,5.0,238276.85,11.34
372109.43,17.71,5.02,238377.07,11.35
372109.43,17.71,5.02,238377.07,11.35
371946.69,17.72,5.02,238064.75,11.34
372111.95,17.73,5.04,238377.1,11.36
371096.56,17.75,5.06,237893.63,11.38
371096.56,17.75,5.06,237893.63,11.38
370950.65,17.75,5.06,237668.41,11.37
371265.13,17.77,5.08,237556.19,11.37
371083.88,17.77,5.08,238190.57,11.41
371083.88,17.77,5.08,238232.9,11.41
370715.36,17.75,5.06,237681.86,11.38
370624.13,17.76,5.07,238303.84,11.42
370906.09,17.78,5.08,238492.24,11.43
371029.89,17.79,5.1,238473.15,11.43
370867.15,17.79,5.1,238265.87,11.43
369851.77,17.81,5.12,237807.91,11.45
369853.0,17.81,5.12,237833.26,11.45
369690.26,17.81,5.12,238117.09,11.47
369690.26,17.81,5.12,238117.09,11.47
369982.87,17.83,5.14,237964.68,11.47
370186.83,17.85,5.15,237786.94,11.46
369808.31,17.83,5.14,239127.0,11.53
369647.25,17.83,5.14,238362.57,11.5
369647.25,17.83,5.14,238362.57,11.5
369488.48,17.83,5.13,238203.67,11.49
369309.4,17.83,5.13,237574.51,11.47
369294.56,17.83,5.14,237998.13,11.49
369294.56,17.83,5.14,237998.13,11.49
369418.36,17.85,5.15,238030.32,11.5
369255.62,17.85,5.16,237837.43,11.5
369092.88,17.85,5.16,237693.75,11.49
369376.93,17.87,5.17,237996.12,11.51
369376.93,17.87,5.17,237996.12,11.51
369087.65,17.85,5.16,237804.06,11.5
369169.21,17.87,5.17,237701.82,11.5
369169.21,17.87,5.17,237701.82,11.5
368987.96,17.87,5.17,237470.92,11.5
368818.97,17.87,5.17,237939.8,11.53
368818.97,17.87,5.17,237939.8,11.53
368814.23,17.87,5.18,238114.71,11.54
368814.23,17.87,5.18,238114.71,11.54
368938.02,17.89,5.2,238098.37,11.54
368775.28,17.89,5.2,237850.92,11.54
367759.9,17.91,5.22,237367.45,11.56
367618.19,17.91,5.22,237618.99,11.58
367320.19,17.9,5.21,237310.06,11.56
366943.4,17.88,5.19,236923.61,11.55
366965.22,17.89,5.2,236755.98,11.54
366841.18,17.9,5.2,236884.13,11.56
366841.18,17.9,5.2,236884.13,11.56
366659.93,17.9,5.2,236582.92,11.55
366490.94,17.9,5.2,236628.47,11.55
366735.95,17.91,5.22,237099.73,11.58
366357.43,17.9,5.21,236695.2,11.56
366481.22,17.91,5.22,236688.4,11.57
366507.25,17.92,5.23,236473.5,11.56
366344.51,17.92,5.23,236647.32,11.58
366198.6,17.92,5.23,236402.54,11.57
366074.56,17.93,5.23,236850.15,11.6
366331.83,17.94,5.25,236783.83,11.6
366240.61,17.95,5.25,236543.08,11.59
366240.61,17.95,5.25,236543.08,11.59
366442.57,17.96,5.27,237394.86,11.63
366403.63,17.98,5.28,237129.72,11.63
366700.45,17.99,5.3,237577.17,11.66
366533.5,17.99,5.3,237290.38,11.65
365865.71,18.0,5.3,237367.91,11.68
365865.71,18.0,5.3,237367.91,11.68
365989.51,18.01,5.32,237361.42,11.68
365475.15,17.99,5.3,236764.46,11.66
365501.18,18.0,5.31,236564.6,11.65
365342.41,18.0,5.3,236406.03,11.64
365342.41,18.0,5.3,236406.03,11.64
364963.89,17.98,5.29,236009.51,11.63
364989.91,17.99,5.3,235929.37,11.63
365015.94,18.0,5.31,236245.07,11.65
364908.73,18.0,5.31,236104.49,11.65
365166.0,18.02,5.33,235941.7,11.64
364936.11,18.01,5.32,236472.42,11.67
364955.89,18.02,5.33,236614.16,11.68
364762.38,18.02,5.33,236572.98,11.69
364886.18,18.03,5.34,236575.93,11.69
364723.44,18.03,5.34,236304.41,11.68
364581.73,18.04,5.34,236702.2,11.71
364414.78,18.04,5.34,236440.75,11.7
364479.51,18.05,5.35,236279.3,11.7
364298.26,18.05,5.35,236208.48,11.7
364129.27,18.05,5.35,236253.33,11.71
363935.76,18.05,5.35,236274.05,11.72
364059.56,18.06,5.37,236259.45,11.72
363896.82,18.06,5.37,236005.48,11.71
364083.11,18.08,5.39,236450.83,11.74
363067.73,18.1,5.41,235967.36,11.76
362900.78,18.1,5.41,235669.11,11.75
362692.78,18.09,5.4,235472.01,11.75
362757.51,18.1,5.41,235883.42,11.77
362757.51,18.1,5.41,235883.42,11.77
362576.26,18.1,5.41,235664.31,11.77
361560.88,18.12,5.43,235180.84,11.79
360545.49,18.15,5.45,234697.37,11.81
360376.5,18.15,5.45,234473.06,11.81
360621.52,18.16,5.47,235102.01,11.84
360257.09,18.18,5.49,234826.25,11.85
360257.09,18.18,5.49,234826.25,11.85
360149.88,18.18,5.49,235023.36,11.87
359968.63,18.19,5.49,234853.6,11.86
359799.64,18.19,5.49,234710.64,11.86
359606.13,18.19,5.49,234644.05,11.87
359729.93,18.2,5.51,234577.38,11.87
359567.19,18.2,5.51,234388.38,11.86
359567.19,18.2,5.51,234388.38,11.86
359188.66,18.19,5.49,233985.9,11.85
359188.66,18.19,5.49,233985.9,11.85
359025.92,18.19,5.5,234262.99,11.87
358755.97,18.19,5.5,233949.82,11.86
358574.72,18.19,5.5,234051.54,11.87
358405.73,18.19,5.5,233923.57,11.87
358212.22,18.19,5.5,233758.1,11.87
357196.84,18.21,5.52,233274.63,11.9
356832.41,18.23,5.54,233042.98,11.91
356832.41,18.23,5.54,233042.98,11.91
357163.73,18.25,5.56,232982.94,11.91
356982.48,18.25,5.56,233325.18,11.93
356813.49,18.26,5.56,233200.9,11.93
356619.98,18.26,5.56,233180.89,11.94
356241.45,18.24,5.55,232851.16,11.92
356365.25,18.26,5.56,232832.08,11.93
356202.51,18.26,5.56,232624.8,11.92
356039.77,18.26,5.57,232893.84,11.94
355881.0,18.25,5.56,232734.88,11.94
355718.26,18.25,5.56,232627.0,11.94
355611.05,18.26,5.56,232377.66,11.93
355429.8,18.26,5.56,232543.93,11.94
354414.42,18.28,5.59,232060.46,11.97
354573.43,18.29,5.6,232025.53,11.97
354818.44,18.31,5.62,232374.76,11.99
354942.24,18.33,5.63,232377.71,12.0
354968.26,18.34,5.64,232199.96,11.99
354805.52,18.34,5.64,232077.18,11.99
354805.52,18.34,5.64,232077.18,11.99
354659.61,18.34,5.65,232374.48,12.02
354662.08,18.34,5.65,232395.32,12.02
354538.04,18.34,5.65,232152.6,12.01
354538.04,18.34,5.65,232152.6,12.01
354356.79,18.34,5.65,232039.7,12.01
354376.56,18.35,5.66,232443.76,12.04
354371.82,18.36,5.67,232467.26,12.04
353996.33,18.34,5.65,232212.31,12.03
354120.13,18.36,5.67,232215.26,12.04
353957.38,18.36,5.67,231943.74,12.03
353815.68,18.36,5.67,232341.19,12.06
354179.98,18.38,5.69,232113.18,12.05
353678.73,18.36,5.67,231890.14,12.04
354156.25,18.39,5.7,232651.83,12.08
353975.0,18.39,5.7,232348.49,12.07
353883.78,18.4,5.7,232071.97,12.06
353710.33,18.4,5.7,232495.61,12.09
353834.13,18.41,5.72,232498.55,12.1
353671.39,18.41,5.72,232227.04,12.09
353671.39,18.41,5.72,232227.04,12.09
353512.0,18.41,5.72,232030.27,12.08
353559.06,18.42,5.73,232455.73,12.11
353838.91,18.44,5.74,232173.04,12.1
353838.91,18.44,5.74,232173.04,12.1
353714.87,18.44,5.75,232018.01,12.1
353485.51,18.43,5.74,232417.82,12.12
353304.26,18.43,5.74,232118.57,12.11
353473.36,18.45,5.75,232011.68,12.11
353473.36,18.45,5.75,232011.68,12.11
353269.76,18.45,5.75,232555.92,12.14
353582.32,18.47,5.78,232656.14,12.15
353608.35,18.48,5.79,232477.22,12.15
353827.62,18.5,5.8,232669.33,12.16
353664.88,18.5,5.8,232515.5,12.16
353885.67,18.51,5.82,232408.5,12.16
353885.67,18.51,5.82,232408.5,12.16
353704.42,18.52,5.82,232243.04,12.16
353535.43,18.52,5.82,233217.77,12.21
352520.04,18.54,5.85,232734.3,12.24
352515.3,18.55,5.86,232853.08,12.25
352639.1,18.56,5.87,232926.08,12.26
352914.88,18.58,5.89,232714.44,12.25
352914.88,18.58,5.89,232714.44,12.25
352917.35,18.58,5.89,232716.91,12.25
352754.61,18.58,5.89,232570.14,12.25
352134.41,18.59,5.9,232727.9,12.29
352322.91,18.61,5.91,233203.71,12.32
352635.48,18.63,5.94,233303.93,12.33
352315.48,18.62,5.93,232983.93,12.31
352152.74,18.62,5.93,232733.7,12.31
352153.97,18.62,5.93,232739.16,12.31
351991.23,18.62,5.93,232591.59,12.3
351612.71,18.6,5.91,232154.59,12.28
351638.73,18.61,5.92,232438.13,12.3
351638.73,18.61,5.92,232438.13,12.3
351720.29,18.63,5.93,232230.3,12.3
351539.04,18.63,5.93,232151.83,12.3
351370.05,18.63,5.94,232679.65,12.34
351176.54,18.63,5.94,232482.52,12.33
351300.34,18.64,5.95,232530.23,12.34
351576.12,18.66,5.97,232293.79,12.33
351576.12,18.66,5.97,232293.79,12.33
351413.38,18.66,5.97,232595.47,12.35
351250.64,18.67,5.97,232422.82,12.35
351250.64,18.67,5.97,232422.82,12.35
350888.94,18.65,5.96,232219.44,12.34
350764.9,18.65,5.96,232481.81,12.36
350583.65,18.65,5.96,232496.03,12.37
349568.27,18.68,5.99,232012.56,12.4
349737.37,18.7,6.0,231897.1,12.4
349737.37,18.7,6.0,231897.1,12.4
349861.17,18.71,6.02,231880.76,12.4
349657.57,18.71,6.02,231889.7,12.41
349332.09,18.71,6.02,231787.43,12.42
349186.17,18.72,6.02,231604.0,12.41
349186.17,18.72,6.02,231604.0,12.41
349500.66,18.74,6.05,231652.75,12.42
349319.41,18.74,6.05,232168.85,12.45
349191.16,18.74,6.05,232119.15,12.46
349048.38,18.74,6.05,231952.57,12.46
349172.18,18.76,6.07,231955.52,12.46
349172.18,18.76,6.07,231926.92,12.46
349172.18,18.76,6.07,231926.92,12.46
349198.21,18.77,6.08,231749.18,12.46
349454.75,18.79,6.1,232031.9,12.48
349308.83,18.79,6.1,231820.85,12.47
349184.79,18.8,6.1,231638.25,12.47
349074.79,18.79,6.1,231528.25,12.46
349082.31,18.8,6.11,231502.7,12.47
349241.32,18.81,6.12,232553.86,12.53
349047.81,18.81,6.12,232393.98,12.53
349360.38,18.84,6.15,232494.2,12.54
349197.63,18.84,6.15,232176.0,12.53
349034.89,18.84,6.15,232475.84,12.55
348888.98,18.84,6.15,232173.02,12.54
348888.98,18.84,6.15,232173.02,12.54
349211.74,18.87,6.17,232741.96,12.57
349050.68,18.87,6.18,232846.3,12.59
348856.58,18.86,6.17,232499.14,12.57
349418.9,18.9,6.2,232571.97,12.58
349256.16,18.9,6.21,232368.27,12.57
349256.16,18.9,6.21,232368.27,12.57
349282.19,18.91,6.22,232220.55,12.57
349136.27,18.91,6.22,232585.05,12.6
349012.23,18.91,6.22,232427.5,12.6
349019.75,18.92,6.23,232723.78,12.62
348860.86,18.92,6.23,232677.99,12.62
348860.86,18.92,6.23,232710.2,12.62
349009.97,18.94,6.25,233121.15,12.65
349461.76,18.97,6.28,233148.24,12.66
349299.02,18.97,6.28,232910.22,12.65
349325.05,18.98,6.29,232836.11,12.65
349179.13,18.98,6.29,233175.72,12.68
349055.1,18.99,6.3,232981.59,12.67
348873.85,18.99,6.3,232775.67,12.67
348704.86,18.99,6.3,233326.21,12.71
348949.87,19.01,6.32,233574.12,12.72
349073.67,19.02,6.33,233647.12,12.73
348910.93,19.03,6.33,233328.95,12.72
348752.16,19.02,6.33,233171.43,12.72
348610.45,19.02,6.33,233519.69,12.74
348443.51,19.02,6.33,233426.15,12.74
348443.51,19.02,6.33,233426.15,12.74
347428.12,19.05,6.36,232942.68,12.77
347304.08,19.05,6.36,232632.24,12.76
347311.6,19.06,6.37,232571.26,12.77
346746.22,19.05,6.36,232240.94,12.76
346390.93,19.04,6.35,231904.5,12.75
346560.03,19.05,6.36,232510.44,12.78
346775.7,19.07,6.38,232614.17,12.79
346899.5,19.09,6.4,232646.36,12.8
346736.76,19.09,6.4,232453.46,12.8
346357.99,19.08,6.38,232170.19,12.79
346357.99,19.08,6.38,232170.19,12.79
346633.77,19.1,6.4,232045.49,12.78
346659.8,19.11,6.41,232371.27,12.81
346741.35,19.12,6.43,232256.11,12.81
346352.83,19.1,6.41,232295.3,12.81
345337.45,19.13,6.44,231811.83,12.84
345156.2,19.13,6.44,231619.59,12.84
344858.2,19.12,6.43,231304.13,12.82
344493.77,19.14,6.45,231072.47,12.84
344763.31,19.16,6.47,230947.35,12.83
344763.31,19.16,6.47,230897.69,12.83
344758.56,19.17,6.48,231813.03,12.89
344651.35,19.17,6.48,231746.29,12.89
344658.87,19.18,6.49,231722.02,12.9
344294.45,19.2,6.51,231490.37,12.91
344294.45,19.2,6.51,231490.37,12.91
343931.95,19.21,6.51,231516.6,12.93
343824.74,19.21,6.52,231724.0,12.95
343643.49,19.21,6.52,231491.13,12.94
343484.59,19.21,6.52,231398.09,12.94
343280.99,19.21,6.52,231264.79,12.94
343242.04,19.23,6.54,231377.14,12.96
343242.04,19.23,6.54,231431.28,12.97
342863.52,19.22,6.52,231027.46,12.95
342249.58,19.22,6.53,230561.19,12.95
342080.59,19.23,6.53,230656.88,12.96
341887.08,19.23,6.53,230431.64,12.96
342010.88,19.24,6.55,230463.83,12.97
341848.13,19.24,6.55,230205.28,12.96
341848.13,19.24,6.55,230205.28,12.96
341874.16,19.26,6.56,230134.06,12.96
341900.19,19.27,6.57,230420.67,12.98
341792.98,19.27,6.58,230268.43,12.98
341792.98,19.27,6.58,230268.43,12.98
341611.73,19.27,6.58,230077.47,12.98
341442.74,19.27,6.58,230451.9,13.01
341437.99,19.28,6.59,230500.67,13.02
341437.99,19.28,6.59,230500.67,13.02
341561.79,19.3,6.61,230438.29,13.02
341399.05,19.3,6.61,230232.1,13.02
341079.05,19.29,6.59,229912.1,13.0
340465.11,19.29,6.6,230001.86,13.03
339449.72,19.32,6.63,229518.38,13.07
339280.73,19.33,6.63,229347.81,13.06
338988.72,19.31,6.62,229062.12,13.05
338988.72,19.31,6.62,229062.12,13.05
338988.72,19.31,6.62,229086.24,13.05
338795.21,19.31,6.62,228952.15,13.05
339107.78,19.34,6.65,229052.37,13.06
338945.04,19.34,6.65,228734.17,13.05
338945.04,19.34,6.65,228734.17,13.05
338971.06,19.35,6.66,228661.38,13.05
339190.33,19.37,6.68,228820.81,13.07
339083.12,19.38,6.68,228679.33,13.07
338901.87,19.38,6.68,229119.8,13.1
338901.87,19.38,6.68,229119.8,13.1
338732.88,19.38,6.69,229037.26,13.1
338539.37,19.38,6.69,229104.48,13.11
338663.17,19.4,6.7,229122.87,13.12
338663.17,19.4,6.7,229122.87,13.12
338938.95,19.42,6.72,228880.68,13.11
338938.95,19.42,6.72,228916.64,13.11
338560.43,19.4,6.71,229310.68,13.14
338397.69,19.4,6.71,229023.66,13.13
338251.78,19.41,6.71,228841.68,13.13
338455.74,19.42,6.73,229419.61,13.17
338455.74,19.42,6.73,229418.63,13.17
338274.49,19.42,6.73,229193.0,13.16
338584.77,19.45,6.76,228931.84,13.15
338539.28,19.45,6.76,229705.86,13.2
338663.08,19.47,6.78,229666.69,13.21
338500.34,19.47,6.78,229437.29,13.2
338358.63,19.48,6.79,229936.05,13.24
338191.68,19.48,6.79,229456.57,13.22
337816.19,19.46,6.77,229030.93,13.2
337515.16,19.45,6.76,228726.38,13.18
337209.87,19.45,6.76,228976.99,13.21
337209.87,19.45,6.76,229047.87,13.21
336845.45,19.48,6.79,228746.6,13.23
336738.24,19.48,6.79,229028.01,13.25
336609.99,19.49,6.79,228851.38,13.25
336564.5,19.49,6.8,228719.4,13.25
336572.02,19.5,6.81,228389.53,13.23
336403.03,19.5,6.81,228651.77,13.26
336105.03,19.49,6.8,228295.36,13.24
336100.29,19.5,6.81,228265.05,13.24
336224.09,19.52,6.83,228297.24,13.25
336499.87,19.54,6.85,228076.31,13.24
336337.13,19.54,6.85,228365.89,13.27
336174.39,19.54,6.85,228138.14,13.26
336255.94,19.56,6.86,228063.49,13.26
336263.46,19.57,6.87,227939.67,13.26
336263.46,19.57,6.87,227939.67,13.26
336094.47,19.57,6.88,228525.03,13.31
335900.96,19.57,6.88,228419.02,13.31
335900.96,19.57,6.88,228419.02,13.31
336024.76,19.59,6.89,228492.02,13.32
335862.02,19.59,6.9,228203.39,13.31
335658.84,19.58,6.89,228046.96,13.3
335360.84,19.57,6.87,227746.51,13.29
335198.1,19.57,6.88,228047.32,13.31
335052.19,19.57,6.88,227807.71,13.31
335116.92,19.58,6.89,227684.61,13.31
335124.43,19.59,6.9,227624.04,13.31
334922.59,19.58,6.89,227490.4,13.3
334922.59,19.58,6.89,227490.4,13.3
334923.82,19.58,6.89,227495.86,13.3
334754.83,19.59,6.89,227883.77,13.33
334386.31,19.57,6.88,227691.32,13.33
334192.8,19.57,6.88,227520.74,13.32
334316.6,19.59,6.9,227568.44,13.33
334153.86,19.59,6.9,227383.34,13.33
334179.88,19.6,6.91,227223.16,13.33
334017.14,19.6,6.91,227472.47,13.35
333909.93,19.61,6.92,227345.61,13.35
333728.68,19.61,6.92,227242.13,13.35
333559.69,19.61,6.92,227437.46,13.37
333366.18,19.61,6.92,227212.64,13.37
333366.18,19.61,6.92,227212.64,13.37
333489.98,19.63,6.94,227244.84,13.38
333327.24,19.63,6.94,227029.17,13.37
333327.24,19.63,6.94,227029.17,13.37
332311.85,19.67,6.97,226545.7,13.41
332337.88,19.68,6.98,226431.59,13.41
332175.14,19.68,6.99,226692.21,13.43
331877.14,19.66,6.97,226371.02,13.41
331769.93,19.67,6.98,226245.34,13.41
330754.54,19.7,7.01,225761.87,13.45
330573.29,19.7,7.01,225573.99,13.45
330253.29,19.69,7.0,225253.99,13.43
330084.3,19.69,7.0,225515.16,13.45
330089.24,19.69,7.0,225517.18,13.45
329895.73,19.69,7.0,225310.66,13.45
330019.53,19.71,7.02,225299.13,13.46
329856.78,19.71,7.02,225050.02,13.45
329648.79,19.7,7.01,224959.02,13.44
328633.4,19.74,7.04,224475.55,13.48
328470.66,19.74,7.05,224613.01,13.5
328470.66,19.74,7.05,224656.31,13.5
328307.92,19.74,7.05,224491.78,13.5
327656.96,19.75,7.06,224296.02,13.52
327780.76,19.77,7.08,224233.65,13.52
327618.02,19.77,7.08,224030.88,13.52
327804.31,19.79,7.1,224428.76,13.55
327826.13,19.8,7.11,224050.8,13.53
327829.76,19.8,7.11,224051.86,13.53
327705.72,19.8,7.11,224486.46,13.57
327544.67,19.81,7.11,224302.03,13.56
327365.58,19.81,7.12,224555.02,13.59
327625.22,19.83,7.14,224774.79,13.6
327245.21,19.81,7.12,224413.61,13.59
327557.77,19.84,7.15,224513.83,13.6
327723.03,19.86,7.17,224256.99,13.59
327560.29,19.86,7.17,224128.57,13.59
327414.38,19.86,7.17,224514.64,13.62
327290.34,19.87,7.18,224396.91,13.62
327297.86,19.88,7.19,224078.45,13.61
327128.87,19.88,7.19,224794.26,13.66
326935.36,19.88,7.19,224598.02,13.66
327059.16,19.9,7.21,224591.53,13.67
326896.41,19.9,7.21,224335.17,13.66
326896.41,19.9,7.21,224335.17,13.66
326733.67,19.9,7.21,224615.42,13.68
325718.29,19.94,7.25,224131.95,13.72
325555.55,19.94,7.25,223973.64,13.72
325448.34,19.95,7.26,223854.6,13.72
325713.89,19.97,7.28,224066.18,13.74
325544.9,19.97,7.28,223852.95,13.73
325540.15,19.98,7.29,224142.43,13.76
324524.77,20.02,7.32,223658.96,13.8
324366.0,20.01,7.32,223492.92,13.79
324489.8,20.03,7.34,223565.92,13.8
324200.52,20.02,7.32,223262.8,13.78
324037.78,20.02,7.33,223069.53,13.78
323875.04,20.02,7.33,222885.41,13.78
323875.04,20.02,7.33,222885.41,13.78
323729.13,20.02,7.33,222873.79,13.79
323352.33,20.01,7.31,222618.43,13.77
323228.29,20.01,7.32,222758.41,13.79
323429.05,20.03,7.34,222581.89,13.78
322413.66,20.07,7.37,222098.42,13.82
322683.2,20.09,7.4,222893.83,13.88
322489.69,20.09,7.4,222808.64,13.88
322139.16,20.07,7.38,222437.49,13.86
322451.72,20.1,7.41,222537.71,13.87
322234.28,20.09,7.4,222331.2,13.86
322071.54,20.1,7.4,222080.97,13.86
321908.8,20.1,7.41,221933.4,13.86
321762.89,20.1,7.41,222089.31,13.87
321638.85,20.11,7.41,221943.67,13.87
321896.13,20.13,7.44,221905.13,13.88
321727.14,20.13,7.44,221921.98,13.89
321688.19,20.15,7.46,222040.99,13.91
321494.68,20.15,7.46,222509.18,13.95
321520.71,20.16,7.47,222380.27,13.95
321520.71,20.16,7.47,222380.27,13.95
321228.7,20.15,7.46,222208.06,13.94
321065.96,20.15,7.46,221963.82,13.93
321147.52,20.17,7.48,222148.93,13.95
321155.03,20.18,7.49,222023.35,13.95
320776.51,20.16,7.47,221629.06,13.93
320776.51,20.16,7.47,221629.06,13.93
320607.52,20.16,7.47,221451.46,13.93
320414.01,20.16,7.47,221901.97,13.96
320537.81,20.18,7.49,221890.44,13.97
320375.07,20.19,7.49,221643.97,13.97
320212.33,20.19,7.5,221917.42,13.99
320066.41,20.19,7.5,221807.57,13.99
320380.9,20.22,7.53,221640.35,13.99
319365.51,20.26,7.56,221156.88,14.03
319184.26,20.26,7.57,221535.31,14.06
319015.27,20.26,7.57,221428.03,14.06
319016.51,20.26,7.57,221429.46,14.06
318823.0,20.26,7.57,221339.88,14.07
318946.79,20.28,7.59,221300.71,14.07
318784.05,20.28,7.59,221071.32,14.07
318574.26,20.27,7.58,220877.09,14.06
318760.55,20.29,7.6,221462.58,14.1
318782.37,20.31,7.61,221247.63,14.09
318847.1,20.32,7.63,221069.01,14.09
318458.58,20.3,7.61,220715.59,14.07
318277.33,20.3,7.61,221346.97,14.12
318108.34,20.31,7.61,220963.49,14.1
317917.85,20.31,7.61,220999.19,14.12
317917.85,20.31,7.61,220999.19,14.12
318041.65,20.33,7.64,221009.07,14.13
317878.91,20.33,7.64,220756.13,14.12
317716.17,20.33,7.64,221020.99,14.14
317935.44,20.35,7.66,220810.82,14.14
317935.44,20.35,7.66,220810.82,14.14
317828.23,20.36,7.67,220963.97,14.16
317646.98,20.36,7.67,220783.67,14.15
317646.98,20.36,7.67,220783.67,14.15
317666.76,20.37,7.68,220727.78,14.16
317666.76,20.37,7.68,220727.78,14.16
317801.25,20.39,7.7,221446.91,14.21
317925.04,20.41,7.72,221519.91,14.22
316909.66,20.45,7.76,221036.44,14.26
316746.92,20.45,7.76,220737.08,14.25
316584.18,20.46,7.76,220996.82,14.28
315568.79,20.5,7.81,220513.35,14.32
315594.82,20.51,7.82,220388.17,14.32
315926.13,20.54,7.85,220358.2,14.33
315926.13,20.54,7.85,220358.2,14.33
315744.88,20.54,7.85,220144.27,14.32
315903.89,20.56,7.87,220925.23,14.38
315535.46,20.54,7.85,220596.2,14.36
315331.86,20.54,7.85,220545.44,14.37
315033.86,20.53,7.83,220286.52,14.35
315033.86,20.53,7.83,220286.52,14.35
315485.66,20.56,7.87,220313.61,14.36
315511.68,20.58,7.88,220129.91,14.36
315537.71,20.59,7.9,220008.28,14.36
315374.97,20.59,7.9,220345.05,14.39
315374.97,20.59,7.9,220362.55,14.39
315374.97,20.59,7.9,220362.55,14.39
315456.52,20.61,7.92,220249.34,14.39
315456.52,20.61,7.92,220228.44,14.39
314441.14,20.65,7.96,219770.48,14.43
314441.14,20.65,7.96,219791.38,14.43
314259.89,20.65,7.96,219583.17,14.43
313917.88,20.63,7.94,219147.42,14.4
313748.89,20.64,7.94,219054.67,14.41
313744.15,20.65,7.95,219993.71,14.48
313867.94,20.67,7.98,220041.41,14.49
313705.2,20.67,7.98,219856.31,14.49
313731.23,20.68,7.99,219696.13,14.48
313585.32,20.69,8.0,219739.77,14.5
313585.32,20.69,8.0,219718.88,14.5
