ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
1183417.31,28.6,8.1,428762.3,10.36
1183417.31,28.6,8.1,428762.3,10.36
1183037.91,28.59,8.09,428736.93,10.36
1182829.7,28.59,8.09,428521.12,10.36
1182829.7,28.59,8.09,428521.12,10.36
1182624.72,28.59,8.09,428510.81,10.36
1182419.74,28.59,8.09,428953.8,10.37
1182419.74,28.59,8.09,428953.8,10.37
1182214.77,28.59,8.1,428869.32,10.37
1182009.79,28.6,8.1,428866.0,10.38
1181993.6,28.6,8.1,428847.79,10.38
1181788.62,28.6,8.1,428926.68,10.38
1181490.41,28.6,8.1,428658.17,10.38
1181285.43,28.6,8.1,428587.89,10.38
1181269.24,28.6,8.11,428597.79,10.38
1181064.26,28.61,8.11,428603.43,10.38
1181064.26,28.61,8.11,428603.43,10.38
1180899.64,28.61,8.11,429272.55,10.4
1180900.86,28.61,8.11,429274.16,10.4
1180655.53,28.61,8.11,428941.4,10.39
1179015.73,28.63,8.13,428917.03,10.41
1178810.75,28.63,8.13,428913.7,10.42
1177810.75,28.61,8.11,427913.7,10.39
1177605.78,28.61,8.12,427894.39,10.4
1177840.21,28.62,8.12,427892.66,10.4
1177963.44,28.63,8.13,427922.63,10.4
1177758.47,28.63,8.13,427892.66,10.4
1177553.49,28.63,8.14,428677.65,10.42
1177358.51,28.64,8.14,428665.88,10.43
1177090.66,28.63,8.13,428041.39,10.41
1176897.06,28.63,8.14,428429.77,10.42
1176692.08,28.64,8.14,428445.29,10.43
1176369.87,28.63,8.13,428145.47,10.42
1176164.9,28.63,8.13,428123.73,10.42
1175959.92,28.63,8.14,428591.94,10.44
1175778.78,28.63,8.13,428394.83,10.43
1176013.22,28.64,8.14,428328.35,10.43
1175782.46,28.64,8.14,427908.47,10.42
1175782.46,28.64,8.14,427908.47,10.42
1175577.48,28.64,8.14,428957.11,10.45
1175372.51,28.64,8.14,428284.9,10.44
1175710.22,28.65,8.15,428031.3,10.43
1175545.83,28.65,8.16,428740.45,10.45
1175340.85,28.66,8.16,428743.85,10.45
1175340.85,28.66,8.16,428743.85,10.45
1175324.66,28.66,8.16,428718.82,10.45
1175328.45,28.66,8.16,428741.21,10.46
1175328.45,28.66,8.16,428741.21,10.46
1175123.47,28.66,8.17,428754.17,10.46
1174918.5,28.67,8.17,428971.49,10.47
1174918.5,28.67,8.17,428971.49,10.47
1174675.9,28.66,8.16,428678.91,10.46
1174470.92,28.66,8.17,428476.72,10.46
1174265.95,28.67,8.17,428445.89,10.46
1174510.38,28.68,8.18,429249.0,10.48
1174510.38,28.68,8.18,429249.0,10.48
1174510.38,28.68,8.18,429249.0,10.48
1174319.88,28.68,8.18,429076.07,10.48
1174114.91,28.68,8.18,429072.75,10.48
1173909.93,28.68,8.18,429071.87,10.48
1173704.95,28.68,8.19,429101.69,10.49
1173499.98,28.69,8.19,429067.78,10.49
1173742.7,28.69,8.2,429051.7,10.49
1173537.72,28.7,8.2,429508.85,10.5
1173332.75,28.7,8.2,429368.21,10.5
1173127.77,28.7,8.2,429521.11,10.51
1172922.8,28.7,8.21,429500.34,10.51
1172717.82,28.7,8.21,429498.17,10.51
1172717.82,28.7,8.21,429498.17,10.51
1172841.06,28.71,8.21,429685.34,10.52
1172636.08,28.71,8.22,429574.19,10.52
1172636.08,28.71,8.22,429574.19,10.52
1172431.11,28.72,8.22,429496.74,10.52
1172226.13,28.72,8.22,430353.21,10.54
1172113.52,28.72,8.23,430074.32,10.54
1171819.18,28.72,8.22,429830.91,10.54
1171614.2,28.72,8.23,429834.31,10.54
1171236.51,28.72,8.22,429434.9,10.53
1171031.53,28.72,8.22,429438.41,10.53
1171015.33,28.73,8.23,429422.83,10.53
1170810.36,28.73,8.23,429619.14,10.54
1170810.36,28.73,8.23,429619.14,10.54
1170810.36,28.73,8.23,429619.14,10.54
1170605.38,28.73,8.23,429613.53,10.54
1170400.41,28.73,8.23,429415.48,10.54
1170195.43,28.73,8.24,429759.55,10.55
1169990.46,28.74,8.24,429575.74,10.55
1169785.48,28.74,8.24,429579.14,10.55
1169465.48,28.73,8.23,429259.14,10.55
1169071.6,28.73,8.23,428887.28,10.54
1169306.03,28.73,8.24,428882.9,10.54
1169520.63,28.74,8.25,428925.62,10.54
1169315.65,28.75,8.25,428898.76,10.54
1169315.65,28.75,8.25,428868.05,10.54
1169315.65,28.75,8.25,428868.05,10.54
1169110.67,28.75,8.25,428828.8,10.54
1168905.7,28.75,8.25,428828.8,10.55
1168700.72,28.75,8.25,429673.85,10.57
1168495.75,28.75,8.26,429688.2,10.57
1168479.55,28.76,8.26,429688.2,10.58
1168274.58,28.76,8.26,429688.2,10.58
1168274.58,28.76,8.26,429688.2,10.58
1168069.6,28.76,8.27,429693.83,10.58
1167864.62,28.77,8.27,429693.23,10.58
1167864.62,28.77,8.27,429730.75,10.58
1167659.65,28.77,8.27,429725.72,10.59
1167643.45,28.77,8.28,429725.72,10.59
1167643.45,28.77,8.28,429706.97,10.59
1167264.05,28.77,8.27,429304.03,10.58
1167059.07,28.77,8.27,429703.13,10.59
1167060.29,28.77,8.27,429724.52,10.59
1166855.32,28.77,8.27,429682.13,10.59
1166839.12,28.78,8.28,429664.26,10.6
1167166.83,28.79,8.29,429657.76,10.6
1166961.85,28.79,8.29,429701.66,10.6
1166756.88,28.79,8.29,429692.18,10.6
1166551.9,28.79,8.3,429657.76,10.6
1166346.93,28.8,8.3,429657.76,10.61
1166330.73,28.8,8.3,430466.6,10.63
1165838.04,28.79,8.3,430011.49,10.62
1165538.72,28.79,8.29,429722.09,10.61
1165323.74,28.79,8.29,429776.3,10.62
1165118.77,28.79,8.29,429755.05,10.62
1164913.79,28.79,8.3,429753.66,10.62
1164708.82,28.8,8.3,429751.93,10.62
1164503.84,28.8,8.3,429844.06,10.63
1164627.08,28.81,8.31,429806.14,10.63
1164422.1,28.81,8.31,429751.93,10.63
1164422.1,28.81,8.31,429776.74,10.63
1164422.1,28.81,8.31,429776.74,10.63
1164656.53,28.82,8.32,430481.73,10.65
1164779.77,28.82,8.33,430714.99,10.66
1164574.79,28.83,8.33,430702.91,10.66
1164369.82,28.83,8.33,430710.79,10.66
1164164.84,28.83,8.33,430705.74,10.67
1163863.63,28.83,8.33,430401.57,10.66
1163847.43,28.83,8.33,430450.18,10.66
1163642.46,28.83,8.34,430399.26,10.66
1163437.48,28.83,8.34,430390.95,10.67
1163437.48,28.83,8.34,430390.95,10.67
1161797.68,28.85,8.35,430366.58,10.69
1161589.47,28.85,8.35,430333.88,10.69
1161573.27,28.85,8.36,430825.62,10.7
1161275.06,28.85,8.35,430441.17,10.69
1161070.08,28.85,8.35,430288.21,10.69
1160865.11,28.85,8.35,430276.13,10.69
1160865.11,28.85,8.35,430276.13,10.69
1160865.11,28.85,8.35,430276.13,10.69
1160660.13,28.85,8.36,430264.18,10.7
1160455.16,28.86,8.36,430351.79,10.7
1160224.4,28.85,8.36,430189.65,10.7
1160019.43,28.86,8.36,430135.74,10.7
1159814.45,28.86,8.36,430450.78,10.71
1159798.25,28.86,8.37,430272.69,10.71
1159798.25,28.86,8.37,430272.69,10.71
1159593.28,28.86,8.37,430104.15,10.71
1159593.28,28.86,8.37,430104.15,10.71
1159827.71,28.87,8.38,430730.84,10.72
1159811.51,28.88,8.38,430712.97,10.72
1159988.81,28.89,8.39,430706.47,10.73
1159988.81,28.89,8.39,430706.47,10.73
1159609.41,28.88,8.38,430292.84,10.72
1159609.41,28.88,8.38,430261.92,10.72
1159843.84,28.89,8.39,430294.54,10.72
1159638.86,28.89,8.4,430293.97,10.72
1159622.67,28.9,8.4,430275.13,10.72
1159622.67,28.9,8.4,430306.05,10.72
1158622.67,28.88,8.38,429306.05,10.7
1158417.69,28.88,8.39,429722.29,10.71
1158417.69,28.88,8.39,429691.37,10.71
1158401.49,28.89,8.39,429956.8,10.72
1158196.52,28.89,8.39,430344.43,10.73
1157993.08,28.89,8.39,430420.87,10.74
1157788.11,28.89,8.39,430411.28,10.74
1157965.41,28.9,8.4,430396.52,10.74
1157760.43,28.9,8.4,430417.06,10.74
1157744.24,28.91,8.41,430406.61,10.75
1157744.24,28.91,8.41,430445.55,10.75
1157539.26,28.91,8.41,430435.44,10.75
1157539.26,28.91,8.41,430435.44,10.75
1157541.7,28.91,8.41,430458.66,10.75
1157336.73,28.91,8.41,430458.66,10.75
1157336.73,28.91,8.41,430458.66,10.75
1157320.53,28.92,8.42,431153.86,10.77
1157304.34,28.92,8.42,431348.29,10.78
1157099.36,28.92,8.43,431326.15,10.78
1156905.86,28.92,8.42,431186.5,10.78
1156889.66,28.92,8.43,431184.27,10.78
1156873.47,28.93,8.43,431184.27,10.78
1156873.47,28.93,8.43,431184.27,10.78
1156857.27,28.94,8.44,431199.73,10.79
1156652.29,28.94,8.44,431184.27,10.79
1156652.29,28.94,8.44,431184.27,10.79
1156447.32,28.94,8.44,431184.27,10.79
1156431.12,28.95,8.45,431914.82,10.81
1156226.14,28.95,8.45,431884.32,10.81
1156226.14,28.95,8.45,431884.32,10.81
1156226.14,28.95,8.45,431884.32,10.81
1156021.17,28.95,8.45,431881.0,10.82
1156021.17,28.95,8.45,431881.0,10.82
1155816.19,28.95,8.45,431861.68,10.82
1155611.22,28.95,8.46,431859.95,10.82
1155406.24,28.96,8.46,431942.86,10.83
1155201.27,28.96,8.46,431879.7,10.83
1155201.27,28.96,8.46,431879.7,10.83
1155185.07,28.96,8.47,431859.95,10.83
1155168.87,28.97,8.47,431859.95,10.83
1155168.87,28.97,8.47,431859.95,10.83
1155152.68,28.97,8.48,432419.66,10.85
1155152.68,28.97,8.48,432435.03,10.85
1154947.7,28.98,8.48,432438.43,10.85
1154948.92,28.98,8.48,432444.1,10.85
1154743.95,28.98,8.48,432417.0,10.85
1153924.04,28.99,8.49,432619.81,10.87
1153693.29,28.98,8.49,432326.43,10.86
1153488.31,28.99,8.49,432195.5,10.86
1153283.34,28.99,8.49,432122.95,10.86
1153078.36,28.99,8.49,432122.95,10.86
1153078.36,28.99,8.49,432123.51,10.86
1152873.39,28.99,8.49,432123.51,10.87
1152668.41,28.99,8.5,432131.65,10.87
1152463.43,29.0,8.5,432153.0,10.87
1152697.86,29.01,8.51,432134.19,10.87
1152492.89,29.01,8.51,432123.51,10.88
1152262.13,29.0,8.51,432563.99,10.89
1152395.37,29.01,8.52,432562.74,10.89
1152395.37,29.01,8.52,432562.74,10.89
1152180.39,29.01,8.52,432627.72,10.89
1151975.42,29.02,8.52,432605.1,10.9
1151975.42,29.02,8.52,432605.1,10.9
1151959.22,29.02,8.52,432603.35,10.9
1151754.24,29.02,8.53,432660.88,10.9
1151549.27,29.03,8.53,432605.74,10.9
1151341.06,29.02,8.53,432430.51,10.9
1151341.06,29.02,8.53,432461.22,10.9
1151136.08,29.03,8.53,432462.06,10.9
1151136.08,29.03,8.53,432462.06,10.9
1150931.11,29.03,8.53,433042.6,10.92
1150931.11,29.03,8.53,433011.89,10.92
1151175.54,29.04,8.54,433002.4,10.92
1150878.5,29.03,8.54,432702.11,10.92
1150581.16,29.03,8.54,432676.51,10.92
1150564.96,29.04,8.54,432658.64,10.92
1150799.39,29.05,8.55,432653.46,10.92
1150594.41,29.05,8.55,432652.14,10.92
1150594.41,29.05,8.55,432686.62,10.92
1150456.93,29.05,8.55,432710.37,10.93
1150251.95,29.05,8.55,432715.18,10.93
1150251.95,29.05,8.55,432691.14,10.93
1150046.98,29.05,8.55,432690.03,10.93
1149842.0,29.05,8.56,433076.18,10.94
1149637.02,29.06,8.56,433101.14,10.95
1149620.83,29.06,8.56,433231.11,10.95
1149744.06,29.07,8.57,433214.92,10.95
1149744.06,29.07,8.57,433214.92,10.95
1149482.14,29.07,8.57,433062.72,10.95
1149183.93,29.06,8.56,433054.54,10.95
1149167.74,29.07,8.57,433087.54,10.95
1149402.17,29.08,8.58,433062.86,10.95
1149402.17,29.08,8.58,433062.86,10.95
1149385.97,29.08,8.58,433069.48,10.96
1149369.77,29.09,8.59,433054.54,10.96
1148990.37,29.08,8.58,433428.88,10.97
1148785.39,29.08,8.58,433221.81,10.97
1148580.42,29.08,8.59,433145.83,10.97
1148580.42,29.08,8.59,433174.33,10.97
1148580.42,29.08,8.59,433241.86,10.97
1148564.22,29.09,8.59,433998.02,10.99
1148564.22,29.09,8.59,433998.02,10.99
1148359.24,29.09,8.59,433994.79,10.99
1148154.27,29.09,8.6,433994.79,11.0
1147949.29,29.1,8.6,434051.07,11.0
1147744.32,29.1,8.6,434008.52,11.0
1147978.75,29.11,8.61,433994.79,11.0
1147962.55,29.11,8.62,434447.49,11.02
1147757.57,29.12,8.62,434359.79,11.02
1147620.35,29.11,8.62,434702.94,11.03
1147405.37,29.12,8.62,434453.7,11.02
1147200.4,29.12,8.62,434457.1,11.03
1147184.2,29.12,8.63,434432.07,11.03
1147168.0,29.13,8.63,434429.33,11.03
1147168.0,29.13,8.63,434466.83,11.03
1147168.0,29.13,8.63,434466.83,11.03
1147402.43,29.14,8.64,434512.78,11.03
1147197.46,29.14,8.64,434499.28,11.04
1147197.46,29.14,8.64,434431.75,11.04
1147197.46,29.14,8.64,434503.64,11.04
1146992.48,29.14,8.65,434474.15,11.04
1146787.51,29.15,8.65,434481.58,11.04
1146582.53,29.15,8.65,435263.65,11.06
1146351.77,29.14,8.65,434968.9,11.06
1146146.8,29.15,8.65,434969.13,11.06
1145941.82,29.15,8.65,434962.68,11.06
1145736.85,29.15,8.65,435044.12,11.07
1145860.08,29.16,8.66,434971.87,11.07
1145685.1,29.16,8.66,436574.81,11.11
1145634.87,29.17,8.67,436477.13,11.11
1146591.97,29.2,8.7,436824.53,11.12
1146826.4,29.21,8.71,436816.99,11.12
1146621.42,29.21,8.71,436823.55,11.13
1146416.45,29.21,8.71,436816.88,11.13
1146418.89,29.21,8.71,436825.33,11.13
1146402.69,29.22,8.72,436971.08,11.14
1146197.72,29.22,8.72,436880.99,11.14
1145992.74,29.22,8.72,437020.3,11.14
1145976.55,29.23,8.73,436913.64,11.14
1145976.55,29.23,8.73,436913.64,11.14
1145771.57,29.23,8.73,437634.54,11.16
1145566.6,29.23,8.73,437634.54,11.17
1145335.84,29.23,8.73,437372.76,11.16
1145130.86,29.23,8.73,437372.76,11.16
1144918.68,29.22,8.73,437182.11,11.16
1144902.49,29.23,8.73,437182.11,11.16
1144886.29,29.24,8.74,437182.54,11.16
1144681.32,29.24,8.74,437182.11,11.17
1144681.32,29.24,8.74,437182.11,11.17
1144476.34,29.24,8.74,437182.11,11.17
1144460.14,29.25,8.75,437746.08,11.19
1144255.17,29.25,8.75,437728.22,11.19
1144489.6,29.26,8.76,437710.46,11.19
1144330.82,29.26,8.76,437551.68,11.19
1144330.82,29.26,8.76,437551.68,11.19
1144125.84,29.26,8.76,437548.84,11.19
1143746.44,29.25,8.75,437611.46,11.19
1144144.65,29.26,8.77,437545.07,11.19
1144128.45,29.27,8.77,437545.07,11.19
1143923.48,29.27,8.77,437879.37,11.2
1143718.5,29.27,8.78,437750.29,11.2
1143566.59,29.27,8.77,438449.46,11.22
1143566.59,29.27,8.77,438449.46,11.22
1143566.59,29.27,8.77,438449.46,11.22
1143215.31,29.27,8.77,438261.57,11.22
1143396.0,29.28,8.78,438307.51,11.22
1142974.14,29.27,8.78,438064.04,11.22
1142975.36,29.27,8.78,438065.26,11.22
1142959.17,29.28,8.78,438047.39,11.22
1142754.19,29.28,8.78,438040.89,11.22
1142549.21,29.28,8.79,438087.54,11.23
1142344.24,29.29,8.79,438044.73,11.23
1142139.26,29.29,8.79,438041.06,11.23
1142139.26,29.29,8.79,438024.98,11.23
1142262.5,29.3,8.8,438515.12,11.25
1142263.72,29.3,8.8,438536.52,11.25
1142263.72,29.3,8.8,438536.52,11.25
1142263.72,29.3,8.8,438536.52,11.25
1141965.51,29.29,8.79,438199.02,11.24
1141770.53,29.29,8.8,438147.91,11.24
1141770.53,29.29,8.8,438147.91,11.24
1141994.96,29.3,8.8,438569.36,11.25
1141789.99,29.3,8.81,438569.36,11.26
1141410.58,29.3,8.8,438324.4,11.25
1141410.58,29.3,8.8,438324.4,11.25
1141205.61,29.3,8.8,438324.4,11.25
1141440.04,29.31,8.81,438333.07,11.26
1141235.06,29.31,8.81,438338.1,11.26
1141218.86,29.32,8.82,438324.4,11.26
1141202.67,29.32,8.83,438616.74,11.27
1140997.69,29.33,8.83,438562.35,11.27
1141120.93,29.33,8.84,439459.12,11.3
1140915.95,29.34,8.84,439437.88,11.3
1140710.98,29.34,8.84,439434.75,11.3
1140694.78,29.34,8.85,439447.67,11.3
1140315.37,29.34,8.84,439013.31,11.29
1140492.68,29.35,8.85,439000.4,11.3
1140287.7,29.35,8.85,439000.39,11.3
1140287.7,29.35,8.85,439000.39,11.3
1140082.73,29.35,8.85,439000.39,11.3
1139877.75,29.35,8.86,439512.24,11.32
1139672.77,29.36,8.86,439508.99,11.32
1139467.8,29.36,8.86,439505.67,11.32
1139467.8,29.36,8.86,439505.67,11.32
1139262.82,29.36,8.86,439505.0,11.33
1139057.85,29.36,8.87,439555.65,11.33
1139041.65,29.37,8.87,439503.83,11.33
1139041.65,29.37,8.87,439513.17,11.33
1138833.44,29.37,8.87,439371.55,11.33
1138833.44,29.37,8.87,439371.55,11.33
1139067.87,29.37,8.88,439709.37,11.34
1138862.89,29.38,8.88,439501.92,11.34
1138698.27,29.38,8.88,439580.28,11.34
1138811.43,29.39,8.89,440406.92,11.36
1138761.43,29.39,8.89,440356.92,11.36
1138556.45,29.39,8.89,440353.59,11.37
1138351.47,29.39,8.89,440332.54,11.37
1138474.71,29.4,8.9,440435.73,11.37
1138132.43,29.39,8.89,440147.29,11.37
1138132.43,29.39,8.89,440147.29,11.37
1137585.76,29.38,8.89,439532.71,11.35
1137820.19,29.39,8.9,439453.17,11.35
1137615.22,29.4,8.9,439429.78,11.36
1137410.24,29.4,8.9,440301.16,11.38
1137410.24,29.4,8.9,440301.16,11.38
1137410.24,29.4,8.9,440301.16,11.38
1137297.64,29.4,8.91,440480.45,11.39
1137462.67,29.41,8.92,440659.53,11.39
1137257.7,29.42,8.92,440637.39,11.4
1137052.72,29.42,8.92,440635.16,11.4
1137359.04,29.43,8.93,440685.67,11.4
1137154.06,29.43,8.93,440652.68,11.4
1136944.69,29.43,8.93,440635.16,11.4
1136928.49,29.43,8.94,440857.19,11.41
1136928.49,29.43,8.94,440857.19,11.41
1136723.52,29.44,8.94,440679.59,11.41
1136957.95,29.45,8.95,440647.07,11.41
1137081.18,29.45,8.96,441893.56,11.45
1137081.18,29.45,8.96,441893.56,11.45
1137064.99,29.46,8.96,441875.68,11.45
1136685.58,29.45,8.96,441424.02,11.44
1136480.61,29.46,8.96,441420.26,11.44
1136258.69,29.45,8.95,441273.92,11.44
1135960.48,29.45,8.95,440957.75,11.43
1135944.28,29.45,8.95,440955.02,11.43
1135928.08,29.46,8.96,440987.76,11.44
1135928.08,29.46,8.96,440987.76,11.44
1135928.08,29.46,8.96,441018.56,11.44
1135911.89,29.46,8.97,440999.46,11.44
1135706.91,29.47,8.97,440985.81,11.44
1135501.93,29.47,8.97,441716.56,11.46
1135868.81,29.48,8.98,442281.32,11.48
1135663.84,29.48,8.98,442278.0,11.48
1135663.84,29.48,8.98,442247.2,11.48
1135458.86,29.48,8.99,442231.8,11.48
1135140.23,29.48,8.98,441873.9,11.48
1134935.25,29.48,8.98,441883.36,11.48
1134730.28,29.48,8.99,441891.65,11.48
1134525.3,29.49,8.99,441868.24,11.48
1134702.61,29.5,9.0,442139.12,11.49
1134937.04,29.51,9.01,442247.3,11.5
1134732.06,29.51,9.01,442680.37,11.51
1134439.78,29.5,9.0,442284.15,11.5
1134234.81,29.5,9.01,442280.92,11.5
1134029.83,29.51,9.01,442280.92,11.51
1134029.83,29.51,9.01,442280.92,11.51
1133824.86,29.51,9.01,442381.39,11.51
1133808.66,29.52,9.02,442317.33,11.51
1133809.88,29.52,9.02,442357.5,11.52
1133604.9,29.52,9.02,442321.08,11.52
1133225.5,29.51,9.01,442055.18,11.51
1133348.73,29.52,9.02,442773.96,11.53
1133143.76,29.52,9.02,442329.75,11.52
1133127.56,29.53,9.03,442652.24,11.53
1132922.59,29.53,9.03,442636.13,11.54
1132717.61,29.53,9.03,442628.02,11.54
1132512.63,29.53,9.04,442744.95,11.55
1132307.66,29.54,9.04,442653.85,11.55
1132542.09,29.55,9.05,442627.87,11.55
1132337.11,29.55,9.05,443176.95,11.57
1131977.71,29.54,9.05,443229.26,11.57
1132181.61,29.56,9.06,443299.76,11.57
1132181.61,29.56,9.06,443299.76,11.57
1131736.53,29.55,9.05,442876.26,11.56
1131531.56,29.55,9.06,442872.94,11.57
1131308.34,29.55,9.05,442716.59,11.56
1131103.36,29.55,9.05,442697.27,11.57
1131087.16,29.56,9.06,442695.54,11.57
1130882.19,29.56,9.06,442762.42,11.57
1130882.19,29.56,9.06,442762.42,11.57
1130573.98,29.55,9.06,442563.21,11.57
1130369.0,29.56,9.06,442498.26,11.57
1130603.43,29.57,9.07,442496.34,11.57
1130603.43,29.57,9.07,442496.34,11.57
1130587.24,29.57,9.07,443265.95,11.59
1130589.68,29.57,9.07,443266.99,11.59
1130384.7,29.57,9.08,443167.81,11.59
1130179.73,29.58,9.08,443155.73,11.6
1129974.75,29.58,9.08,443149.09,11.6
1129974.75,29.58,9.08,443149.09,11.6
1129769.78,29.58,9.08,443265.23,11.61
1129753.58,29.59,9.09,443195.35,11.61
1129548.6,29.59,9.09,443147.33,11.61
1129343.63,29.59,9.1,443533.28,11.62
1129343.63,29.59,9.1,443533.28,11.62
1129138.65,29.6,9.1,443337.41,11.62
1128933.68,29.6,9.1,443330.79,11.62
1128728.7,29.6,9.1,443312.69,11.63
1128712.5,29.61,9.11,443306.42,11.63
1128507.53,29.61,9.11,443344.1,11.63
1128302.55,29.61,9.11,443330.99,11.63
1128097.58,29.61,9.12,443306.75,11.64
1127892.6,29.62,9.12,443621.53,11.65
1127892.6,29.62,9.12,443621.53,11.65
1127892.6,29.62,9.12,443621.53,11.65
1127687.63,29.62,9.12,443519.9,11.65
1127687.63,29.62,9.12,443519.9,11.65
1127687.63,29.62,9.12,443519.9,11.65
1127482.65,29.62,9.12,443494.8,11.65
1127482.65,29.62,9.12,443494.8,11.65
1127466.45,29.63,9.13,443476.93,11.65
1127466.45,29.63,9.13,443476.93,11.65
1127261.48,29.63,9.13,443473.27,11.66
1127056.5,29.63,9.13,443470.43,11.66
1126677.1,29.62,9.13,443238.79,11.65
1126677.1,29.62,9.13,443238.79,11.65
1126911.53,29.63,9.14,443328.72,11.66
1126680.77,29.63,9.13,443258.13,11.66
1126915.2,29.64,9.14,443238.79,11.66
1126899.0,29.65,9.15,443766.26,11.67
1126694.03,29.65,9.15,443825.33,11.68
1126817.26,29.66,9.16,444237.05,11.69
1126612.29,29.66,9.16,444215.73,11.69
1126612.29,29.66,9.16,444215.73,11.69
1126612.29,29.66,9.16,444191.28,11.69
1126407.31,29.66,9.16,444188.23,11.7
1126202.34,29.66,9.17,444310.67,11.7
1126202.34,29.66,9.17,444310.67,11.7
1126202.34,29.66,9.17,444338.58,11.7
1125997.36,29.67,9.17,444253.95,11.7
1125792.39,29.67,9.17,444222.31,11.71
1125587.41,29.67,9.17,444792.06,11.73
1125788.1,29.68,9.19,444795.24,11.73
1125366.24,29.68,9.18,444404.92,11.72
1125366.24,29.68,9.18,444408.39,11.72
1125366.24,29.68,9.18,444367.05,11.72
1124986.83,29.67,9.18,444351.21,11.72
1124781.86,29.68,9.18,444354.61,11.72
1124781.86,29.68,9.18,444348.16,11.72
1125088.17,29.69,9.19,444320.39,11.72
1125088.17,29.69,9.19,444366.81,11.73
1124883.19,29.69,9.19,444427.07,11.73
1124884.42,29.69,9.19,444428.29,11.73
1124868.22,29.7,9.2,444398.89,11.73
1124663.24,29.7,9.2,444382.0,11.73
1124663.24,29.7,9.2,444365.77,11.73
1124647.05,29.7,9.21,444351.81,11.74
1124442.07,29.71,9.21,445099.07,11.76
1124425.87,29.71,9.21,445354.54,11.77
1122786.07,29.73,9.23,445354.54,11.79
1122433.75,29.73,9.23,444990.65,11.78
1122417.56,29.73,9.23,444972.77,11.79
1122651.99,29.74,9.24,444968.21,11.79
1122447.01,29.74,9.25,445064.44,11.79
1122242.03,29.75,9.25,445016.64,11.8
1122419.34,29.76,9.26,444966.3,11.8
1122419.34,29.76,9.26,444969.72,11.8
1122403.14,29.76,9.26,445527.09,11.81
1122023.74,29.76,9.26,445245.3,11.81
1122024.96,29.76,9.26,445254.93,11.81
1121829.98,29.76,9.26,446013.78,11.83
1121615.01,29.76,9.26,445754.22,11.83
1121410.03,29.76,9.27,445732.97,11.83
1121410.03,29.76,9.27,445753.96,11.83
1121301.25,29.76,9.26,445645.63,11.83
1121285.05,29.77,9.27,445643.53,11.83
1121080.08,29.77,9.27,445642.5,11.83
1121063.88,29.78,9.28,445653.25,11.84
1120858.91,29.78,9.28,445658.5,11.84
1120858.91,29.78,9.28,445689.21,11.84
1120653.93,29.78,9.28,445678.63,11.84
1120637.73,29.79,9.29,446243.5,11.86
1120339.52,29.78,9.28,445936.71,11.85
1120047.24,29.78,9.28,445690.57,11.85
1120170.48,29.78,9.29,445889.85,11.86
1120170.48,29.78,9.29,445859.13,11.85
1120154.28,29.79,9.29,445857.1,11.86
1120277.52,29.8,9.3,445855.9,11.86
1120072.54,29.8,9.3,445855.9,11.86
1120056.34,29.81,9.31,445885.03,11.87
1120290.77,29.82,9.32,445871.39,11.87
1120274.58,29.82,9.33,445866.34,11.87
1120451.88,29.83,9.33,447124.05,11.9
1120082.48,29.83,9.33,446355.41,11.89
1119877.5,29.83,9.33,447198.99,11.91
1119672.52,29.83,9.33,447177.74,11.91
1119656.33,29.84,9.34,447175.65,11.92
1119640.13,29.84,9.35,447174.62,11.92
1119435.16,29.85,9.35,447216.24,11.92
1119435.16,29.85,9.35,447248.05,11.92
1119418.96,29.85,9.35,447223.04,11.93
1119653.39,29.86,9.36,447206.43,11.93
1119448.41,29.86,9.37,448040.57,11.95
1119243.44,29.87,9.37,448143.47,11.96
1119243.44,29.87,9.37,448111.66,11.96
1118864.03,29.86,9.36,447706.08,11.95
1118659.06,29.86,9.37,447689.97,11.95
1118642.86,29.87,9.37,447681.71,11.95
1118626.66,29.87,9.38,447723.99,11.96
1118421.69,29.88,9.38,447701.62,11.96
1118664.41,29.89,9.39,447681.71,11.96
1118459.43,29.89,9.39,448151.59,11.98
1118254.46,29.89,9.4,448135.43,11.98
1118049.48,29.9,9.4,448306.47,11.99
1118033.28,29.9,9.4,448288.6,11.99
1118017.09,29.91,9.41,448283.16,11.99
1117812.11,29.91,9.41,448282.1,11.99
1117607.14,29.91,9.41,448343.97,12.0
1117239.44,29.91,9.41,448177.35,12.0
1117223.24,29.91,9.41,448128.55,12.0
1117018.27,29.91,9.42,448115.47,12.0
1116813.29,29.92,9.42,448709.3,12.02
1116608.32,29.92,9.42,448669.19,12.02
