ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
657734.51,11.3,1.08,184310.77,3.17
657957.8,11.31,1.09,184552.25,3.17
657855.58,11.31,1.09,184559.04,3.17
657753.36,11.31,1.09,184460.57,3.17
658348.59,11.32,1.1,184129.77,3.17
658176.1,11.32,1.1,184324.33,3.17
658073.88,11.32,1.1,184293.78,3.17
658160.28,11.32,1.1,184401.85,3.17
658160.28,11.32,1.1,184401.85,3.17
658058.06,11.32,1.1,184393.33,3.17
658058.06,11.32,1.1,184393.33,3.17
657955.84,11.32,1.1,184310.16,3.17
657853.62,11.32,1.1,184316.94,3.17
657751.4,11.32,1.1,184218.47,3.17
657649.18,11.32,1.1,184201.73,3.17
657453.67,11.32,1.1,184069.98,3.17
657779.62,11.33,1.1,184369.03,3.17
657866.02,11.33,1.11,184482.87,3.18
657763.8,11.33,1.11,184446.54,3.18
657661.58,11.33,1.11,184453.33,3.18
657747.99,11.33,1.11,184524.06,3.18
657834.4,11.33,1.11,184637.91,3.18
657732.17,11.34,1.11,184601.58,3.18
657629.95,11.34,1.11,184509.89,3.18
657629.95,11.34,1.11,184509.89,3.18
657527.73,11.34,1.11,184509.89,3.18
657425.51,11.34,1.11,184418.2,3.18
657230.31,11.33,1.11,184273.95,3.18
656862.41,11.33,1.11,183868.46,3.17
656760.19,11.33,1.11,183868.46,3.17
656859.71,11.33,1.11,183469.62,3.16
656842.29,11.33,1.11,183347.54,3.16
656928.69,11.34,1.11,183461.38,3.17
656878.69,11.33,1.11,183411.38,3.16
657204.64,11.34,1.12,183713.91,3.17
656836.47,11.34,1.11,183451.24,3.17
656734.25,11.34,1.11,183420.69,3.17
656820.66,11.34,1.12,183528.76,3.17
657232.85,11.35,1.12,183632.47,3.17
657009.88,11.34,1.12,183412.73,3.17
656907.66,11.34,1.12,183757.55,3.17
656523.25,11.34,1.12,183347.33,3.17
656421.03,11.34,1.12,183330.59,3.17
656421.03,11.34,1.12,183330.59,3.17
656318.81,11.34,1.12,183255.65,3.17
656216.59,11.34,1.12,183262.43,3.17
656534.46,11.34,1.12,183588.42,3.17
656620.86,11.35,1.13,183702.27,3.17
656518.64,11.35,1.13,183683.24,3.18
656605.05,11.35,1.13,183797.08,3.18
656502.83,11.35,1.13,183778.05,3.18
656122.73,11.35,1.12,183393.59,3.17
656020.51,11.35,1.12,183397.76,3.17
655918.29,11.35,1.12,183298.14,3.17
655816.07,11.35,1.12,183304.93,3.17
655713.85,11.35,1.12,183206.46,3.17
655713.85,11.35,1.12,183206.46,3.17
655611.63,11.35,1.12,183213.24,3.17
655509.41,11.35,1.12,183114.77,3.17
655835.36,11.35,1.13,183227.62,3.17
655835.36,11.35,1.13,183227.62,3.17
655426.47,11.35,1.13,183227.62,3.17
655324.25,11.35,1.13,183397.07,3.18
655324.25,11.35,1.13,183397.07,3.18
655423.77,11.36,1.14,182998.23,3.17
655219.1,11.36,1.13,182695.35,3.17
654850.93,11.35,1.13,182381.36,3.16
654748.7,11.35,1.13,182289.67,3.16
654646.48,11.35,1.13,182289.67,3.16
654544.26,11.35,1.13,182197.98,3.16
654544.26,11.35,1.13,182197.98,3.16
654442.04,11.35,1.13,182197.98,3.16
654339.82,11.35,1.13,182167.43,3.16
654752.01,11.36,1.14,182646.42,3.17
655142.43,11.37,1.15,182500.56,3.17
655043.82,11.37,1.14,182379.48,3.16
654548.24,11.36,1.14,181823.61,3.16
654446.02,11.36,1.14,181830.4,3.16
654532.43,11.36,1.14,181901.13,3.16
654922.85,11.37,1.15,181755.27,3.16
654724.19,11.37,1.15,181530.89,3.15
654947.48,11.37,1.15,181597.85,3.15
654947.48,11.37,1.15,181597.85,3.15
654651.97,11.37,1.15,181439.2,3.15
654549.75,11.37,1.15,181469.2,3.15
654549.75,11.37,1.15,181469.2,3.15
653864.17,11.36,1.14,180723.33,3.14
653761.95,11.36,1.14,180690.51,3.14
653659.73,11.36,1.14,180627.89,3.14
653746.14,11.36,1.14,180741.73,3.14
654158.33,11.37,1.15,181105.41,3.15
654056.11,11.37,1.15,181132.8,3.15
654142.52,11.37,1.15,181184.9,3.15
654040.29,11.37,1.15,181191.68,3.15
653938.07,11.37,1.15,181093.21,3.15
653835.85,11.38,1.15,181100.0,3.15
653529.92,11.37,1.15,180924.96,3.15
653427.7,11.37,1.15,180826.49,3.15
653325.48,11.37,1.15,180853.81,3.15
653548.77,11.38,1.15,181034.73,3.15
653635.17,11.38,1.16,181148.57,3.15
653532.95,11.38,1.16,181129.54,3.15
653430.73,11.38,1.16,181136.33,3.15
653517.14,11.38,1.16,181207.06,3.16
653607.05,11.38,1.16,186248.91,3.24
657373.71,11.45,1.23,188028.36,3.28
657271.49,11.45,1.23,188035.14,3.28
657221.49,11.45,1.23,187985.14,3.27
657119.27,11.45,1.23,187886.67,3.27
657017.04,11.45,1.23,187856.12,3.27
657103.45,11.45,1.23,187964.19,3.28
657189.86,11.46,1.23,188078.03,3.28
657087.64,11.46,1.23,188059.1,3.28
656985.41,11.46,1.23,187967.42,3.28
657071.82,11.46,1.24,188136.62,3.28
657158.23,11.46,1.24,188250.47,3.28
657484.18,11.47,1.25,188553.0,3.29
657484.18,11.47,1.25,188553.0,3.29
657381.95,11.47,1.25,188559.78,3.29
657176.45,11.47,1.24,188379.86,3.29
657074.23,11.47,1.24,188281.38,3.29
656985.12,11.47,1.25,187685.06,3.28
656779.07,11.47,1.24,187389.66,3.27
656779.07,11.47,1.24,187495.95,3.27
656559.38,11.46,1.24,187382.06,3.27
656457.16,11.46,1.24,187290.38,3.27
656354.94,11.46,1.24,187290.38,3.27
656631.56,11.47,1.25,187198.69,3.27
656717.97,11.47,1.25,187764.46,3.28
656429.12,11.47,1.25,187463.96,3.27
656326.9,11.47,1.25,187455.44,3.28
656224.68,11.47,1.25,187372.27,3.27
656122.46,11.47,1.25,187280.58,3.27
656534.65,11.48,1.25,187819.54,3.28
655534.65,11.46,1.24,186819.54,3.27
655634.17,11.46,1.24,186420.7,3.26
656339.02,11.48,1.26,186528.97,3.26
656132.97,11.48,1.25,186221.49,3.26
656219.37,11.48,1.26,186335.33,3.26
656117.15,11.48,1.26,186316.3,3.26
655811.22,11.48,1.25,185964.36,3.25
655897.63,11.48,1.26,186078.21,3.26
655984.04,11.48,1.26,186211.08,3.26
655984.04,11.48,1.26,186381.35,3.26
656723.14,11.5,1.27,186549.5,3.27
656620.92,11.5,1.27,186540.98,3.27
656620.92,11.5,1.27,186533.02,3.27
656346.66,11.49,1.27,186233.14,3.26
656244.44,11.49,1.27,186149.97,3.26
657152.68,11.51,1.29,186530.44,3.27
657050.46,11.51,1.29,186438.76,3.27
656948.24,11.51,1.29,186438.76,3.27
657338.66,11.52,1.3,186292.9,3.26
656855.26,11.51,1.29,185740.7,3.26
656753.04,11.51,1.29,185710.15,3.26
656643.04,11.51,1.29,185600.15,3.25
656147.46,11.5,1.28,185044.28,3.24
656045.24,11.5,1.28,184983.14,3.24
655943.02,11.5,1.28,184989.93,3.24
655840.8,11.5,1.28,184891.46,3.24
655431.91,11.51,1.28,184891.46,3.25
655329.69,11.51,1.28,184799.77,3.24
655416.1,11.51,1.29,184986.27,3.25
655506.01,11.51,1.29,189244.16,3.32
655896.43,11.52,1.3,189098.3,3.32
655210.85,11.51,1.29,188352.43,3.31
654993.71,11.51,1.28,188157.78,3.31
655080.12,11.51,1.29,188271.62,3.31
654977.89,11.51,1.29,188235.29,3.31
655368.31,11.52,1.3,188089.44,3.31
655694.26,11.52,1.3,188202.29,3.31
655008.69,11.51,1.29,187456.42,3.3
654906.47,11.52,1.29,187625.87,3.3
654804.24,11.52,1.29,187534.19,3.3
654667.28,11.51,1.29,187449.52,3.3
654993.23,11.52,1.3,187884.49,3.3
654635.06,11.51,1.29,187519.52,3.3
654545.95,11.52,1.29,186923.2,3.29
654528.53,11.52,1.29,186813.2,3.29
658086.47,11.58,1.36,189168.93,3.33
658086.47,11.58,1.36,189168.93,3.33
657984.25,11.58,1.36,189078.29,3.33
657984.25,11.58,1.36,189078.29,3.33
658207.53,11.58,1.36,189400.72,3.33
657912.03,11.58,1.36,189107.25,3.33
658011.54,11.58,1.36,188708.41,3.32
657790.33,11.58,1.36,188489.08,3.32
657585.66,11.58,1.36,188186.19,3.31
657483.44,11.58,1.36,188155.64,3.31
657895.63,11.59,1.36,188635.77,3.32
657995.15,11.59,1.37,188236.93,3.32
657790.47,11.59,1.37,187934.05,3.31
657688.25,11.59,1.37,187925.53,3.31
657774.66,11.59,1.37,188011.56,3.31
657290.25,11.58,1.36,187500.3,3.3
657188.03,11.58,1.36,187507.08,3.31
657411.31,11.59,1.37,187698.34,3.31
657115.8,11.59,1.36,187438.61,3.3
657013.58,11.59,1.36,187445.39,3.31
657425.77,11.59,1.37,187791.82,3.31
657323.55,11.59,1.37,187700.13,3.31
657221.33,11.59,1.37,187700.13,3.31
656915.4,11.59,1.37,187461.37,3.31
657001.81,11.59,1.37,187575.21,3.31
656899.59,11.59,1.37,187556.28,3.31
656985.99,11.6,1.37,187667.35,3.31
656883.77,11.6,1.37,187648.3,3.31
656970.18,11.6,1.38,187762.14,3.32
656867.96,11.6,1.38,187743.11,3.32
657193.91,11.61,1.38,187855.96,3.32
657417.19,11.61,1.39,188408.66,3.33
657516.71,11.62,1.39,188009.82,3.32
657158.54,11.61,1.39,187600.26,3.31
657303.87,11.61,1.39,187647.38,3.32
657201.65,11.61,1.39,187654.16,3.32
657099.43,11.61,1.39,187555.69,3.32
657010.32,11.61,1.39,186959.36,3.31
657299.1,11.62,1.4,187158.79,3.31
657385.5,11.62,1.4,187272.64,3.31
657283.28,11.62,1.4,187253.6,3.31
657181.06,11.62,1.4,187220.78,3.31
657078.84,11.62,1.4,187158.16,3.31
656920.21,11.62,1.4,187001.66,3.31
656817.99,11.62,1.4,187008.45,3.31
656522.48,11.62,1.4,186760.77,3.31
656420.26,11.62,1.4,186662.3,3.3
656331.15,11.62,1.4,186065.97,3.29
656146.33,11.62,1.39,185881.14,3.29
656044.1,11.62,1.39,185789.46,3.29
655838.06,11.61,1.39,185494.06,3.29
655735.84,11.61,1.39,185494.06,3.29
655633.62,11.62,1.39,185402.37,3.28
655720.02,11.62,1.4,185588.87,3.29
656200.3,11.63,1.41,185684.46,3.29
655909.01,11.62,1.4,185497.18,3.29
655806.79,11.62,1.4,185786.82,3.29
655704.57,11.62,1.4,185756.27,3.29
655483.36,11.62,1.4,185536.63,3.29
655381.14,11.62,1.4,185475.5,3.29
655278.92,11.62,1.4,185458.75,3.29
655176.7,11.62,1.4,185383.81,3.29
655176.7,11.62,1.4,185383.81,3.29
655490.28,11.63,1.41,185292.12,3.29
655388.05,11.63,1.41,185711.16,3.29
655285.83,11.63,1.41,185702.64,3.3
655372.24,11.63,1.41,185788.68,3.3
655270.02,11.63,1.41,185795.47,3.3
655595.97,11.64,1.42,186070.99,3.3
655819.25,11.64,1.42,186137.95,3.3
655717.03,11.64,1.42,186269.03,3.31
655614.81,11.64,1.42,186260.51,3.31
655512.59,11.64,1.42,186177.34,3.31
655410.37,11.64,1.42,186146.79,3.31
655308.15,11.64,1.42,186085.65,3.31
655205.93,11.65,1.42,186077.13,3.31
655292.33,11.65,1.43,186163.17,3.31
655292.33,11.65,1.43,186163.17,3.31
654914.17,11.64,1.42,185839.18,3.3
655177.21,11.65,1.43,185622.54,3.3
655126.42,11.65,1.43,185454.87,3.3
655024.2,11.65,1.43,185484.05,3.3
654921.98,11.65,1.43,185363.18,3.3
655008.39,11.65,1.43,185477.03,3.3
655008.39,11.65,1.43,185477.03,3.3
654906.17,11.65,1.43,185440.7,3.3
654803.95,11.65,1.43,185447.48,3.3
654701.72,11.65,1.43,185349.01,3.3
654701.72,11.65,1.43,185455.3,3.3
654701.72,11.65,1.43,186760.46,3.32
654599.5,11.65,1.43,186749.52,3.32
654497.28,11.65,1.43,186665.01,3.32
654408.17,11.66,1.43,186068.69,3.31
654202.13,11.65,1.43,185773.29,3.31
654099.91,11.65,1.43,185681.6,3.31
653997.68,11.65,1.43,185681.6,3.31
653702.18,11.65,1.43,185421.87,3.3
653599.95,11.65,1.43,185428.65,3.31
660782.19,11.78,1.56,192017.21,3.42
659964.42,11.78,1.56,192017.21,3.43
660290.37,11.79,1.56,192292.73,3.43
663616.03,11.85,1.62,193471.43,3.45
664026.25,11.86,1.63,193285.09,3.45
663924.03,11.86,1.63,193193.4,3.45
665754.38,11.89,1.67,192607.14,3.44
665652.15,11.89,1.67,192607.14,3.44
665549.93,11.89,1.67,192598.62,3.44
665549.93,11.89,1.67,192598.62,3.44
665447.71,11.89,1.67,192515.46,3.44
664742.33,11.88,1.66,191810.08,3.43
664374.16,11.87,1.65,191496.08,3.42
664374.16,11.87,1.65,191496.08,3.42
664460.57,11.88,1.65,191609.93,3.42
664358.35,11.88,1.65,191573.6,3.42
664249.72,11.88,1.65,191484.4,3.42
664640.14,11.88,1.66,191338.54,3.42
663954.57,11.87,1.65,190592.67,3.41
663762.02,11.87,1.65,190393.8,3.41
663659.8,11.87,1.65,190302.11,3.4
663659.8,11.87,1.65,190302.11,3.4
663557.58,11.87,1.65,190302.11,3.4
663334.32,11.87,1.65,190081.94,3.4
663232.1,11.87,1.65,190073.42,3.4
663318.51,11.87,1.65,190159.46,3.4
663216.29,11.87,1.65,190150.93,3.4
663114.06,11.87,1.65,190067.77,3.4
663011.84,11.87,1.65,190037.21,3.4
662909.62,11.87,1.65,189976.08,3.4
663775.52,11.89,1.67,190158.03,3.41
663673.3,11.89,1.67,190127.47,3.41
663571.08,11.89,1.67,190066.34,3.41
663468.86,11.89,1.67,189974.65,3.4
663148.86,11.88,1.66,189654.65,3.4
662797.93,11.88,1.66,189376.13,3.39
662884.34,11.88,1.66,189562.63,3.4
663623.44,11.9,1.68,189730.79,3.4
663949.39,11.91,1.68,189843.64,3.4
663265.13,11.89,1.67,189133.76,3.39
663351.53,11.9,1.68,189437.29,3.4
663249.31,11.9,1.68,189345.6,3.4
663029.63,11.9,1.67,189231.71,3.39
663211.05,11.9,1.68,189661.37,3.4
663108.83,11.9,1.68,189661.37,3.4
663499.25,11.91,1.69,189515.52,3.4
666908.94,11.97,1.75,192203.96,3.45
666413.36,11.96,1.74,191648.09,3.44
666311.14,11.96,1.74,191654.87,3.44
666208.92,11.96,1.74,191556.4,3.44
666542.95,11.97,1.75,191581.44,3.44
666542.95,11.97,1.75,191581.44,3.44
666440.73,11.97,1.75,191910.02,3.45
666527.13,11.97,1.75,192023.87,3.45
666239.72,11.97,1.75,191736.45,3.44
665972.24,11.96,1.74,191442.54,3.44
665870.02,11.97,1.74,191406.21,3.44
665767.8,11.97,1.74,191386.53,3.44
666093.75,11.97,1.75,191684.76,3.45
665991.53,11.97,1.75,191593.08,3.44
665889.31,11.97,1.75,191593.08,3.44
665787.09,11.97,1.75,191599.86,3.45
665684.86,11.97,1.75,191501.39,3.44
666059.23,11.98,1.76,191279.18,3.44
666449.65,11.99,1.77,191133.33,3.44
666312.69,11.99,1.77,191048.91,3.44
665833.17,11.98,1.76,190569.39,3.43
665337.59,11.98,1.75,190013.52,3.42
665560.88,11.98,1.76,190080.48,3.42
665458.66,11.98,1.76,190245.3,3.43
665458.66,11.98,1.76,190245.3,3.43
665558.18,11.98,1.76,189846.46,3.42
665353.5,11.98,1.76,189543.58,3.41
665043.38,11.98,1.76,189248.43,3.41
665129.78,11.98,1.76,189362.27,3.41
665455.73,11.99,1.77,189664.8,3.42
665750.35,12.0,1.77,189345.86,3.41
666140.77,12.01,1.78,189200.01,3.41
665739.62,12.0,1.78,188815.85,3.4
665739.62,12.0,1.78,188815.85,3.4
665371.45,11.99,1.77,188553.18,3.4
664685.88,11.98,1.76,187807.31,3.39
664577.25,11.98,1.76,187700.81,3.38
664663.65,11.99,1.76,187814.66,3.39
664989.6,11.99,1.77,188117.19,3.39
664989.6,11.99,1.77,188117.19,3.39
664684.09,11.99,1.77,187813.72,3.39
664783.61,11.99,1.77,187414.88,3.38
664578.94,11.99,1.77,187111.99,3.38
664578.94,11.99,1.77,187111.99,3.38
664476.72,11.99,1.77,187118.78,3.38
664374.5,11.99,1.77,187020.31,3.38
664460.9,11.99,1.77,186928.62,3.37
664460.9,11.99,1.77,186928.62,3.37
664547.31,12.0,1.77,187303.04,3.38
664547.31,12.0,1.77,187303.04,3.38
664445.09,12.0,1.78,187272.48,3.38
664342.87,12.0,1.78,187211.35,3.38
664131.66,11.99,1.77,187001.77,3.38
663911.97,11.99,1.77,186887.89,3.38
664011.49,11.99,1.77,186489.05,3.37
663909.27,11.99,1.77,186397.36,3.37
663909.27,11.99,1.77,186721.95,3.37
663891.85,12.0,1.77,186599.87,3.37
663789.63,12.0,1.77,186599.87,3.37
664180.05,12.01,1.78,186454.01,3.37
664077.82,12.01,1.78,186362.32,3.37
664077.82,12.01,1.78,187062.58,3.38
663582.25,12.0,1.78,186506.71,3.37
663668.65,12.0,1.78,186693.21,3.38
664029.1,12.01,1.79,186818.46,3.38
663926.88,12.01,1.79,186822.64,3.38
663824.66,12.01,1.79,186723.02,3.38
663924.17,12.01,1.79,186324.18,3.37
663719.5,12.01,1.79,186021.3,3.37
663617.28,12.01,1.79,186012.78,3.37
663515.06,12.01,1.79,185929.61,3.37
663412.84,12.01,1.79,185837.92,3.37
663499.24,12.02,1.79,186024.42,3.37
663397.02,12.02,1.8,185932.74,3.37
663294.8,12.02,1.8,185932.74,3.37
663706.99,12.03,1.8,185920.79,3.37
663401.06,12.02,1.8,186133.79,3.37
663298.84,12.02,1.8,186028.06,3.37
663673.21,12.03,1.81,185805.86,3.37
663570.98,12.03,1.81,185797.34,3.37
662901.46,12.02,1.8,185127.82,3.36
662987.87,12.02,1.8,185213.86,3.36
663896.11,12.04,1.82,185594.33,3.37
663737.48,12.04,1.82,185471.87,3.36
663635.26,12.04,1.82,185380.18,3.36
663533.04,12.04,1.82,185380.18,3.36
663629.64,12.04,1.82,185407.98,3.36
663716.05,12.05,1.82,185521.83,3.37
663802.46,12.05,1.83,185654.7,3.37
664136.48,12.06,1.83,185679.74,3.37
664359.77,12.06,1.84,186329.54,3.38
664459.29,12.06,1.84,185930.71,3.38
664093.04,12.06,1.84,185511.86,3.37
663888.37,12.06,1.84,185208.97,3.36
663786.15,12.06,1.84,185215.75,3.36
663683.92,12.06,1.84,185117.28,3.36
663770.33,12.06,1.84,185231.13,3.37
664104.36,12.07,1.85,185540.72,3.37
664002.14,12.07,1.85,185449.03,3.37
664002.14,12.07,1.85,184948.88,3.36
664278.76,12.08,1.85,185328.21,3.37
664669.18,12.08,1.86,185182.35,3.37
664173.6,12.08,1.86,184626.48,3.36
664071.38,12.08,1.86,184633.26,3.36
663969.16,12.08,1.86,184534.79,3.36
663673.65,12.07,1.85,184287.12,3.35
663760.06,12.08,1.85,184400.96,3.36
663393.81,12.07,1.85,184141.05,3.35
663707.39,12.08,1.86,184539.13,3.36
663507.25,12.08,1.85,184320.11,3.35
662507.25,12.06,1.84,183320.11,3.34
662730.53,12.06,1.84,183387.07,3.34
662816.94,12.07,1.85,183675.43,3.34
662714.72,12.07,1.85,183666.91,3.34
663040.67,12.08,1.85,183957.74,3.35
662938.45,12.08,1.85,183940.99,3.35
662642.94,12.07,1.85,183709.93,3.35
662540.72,12.07,1.85,183634.98,3.35
662438.5,12.07,1.85,183543.3,3.34
662336.28,12.07,1.85,183543.3,3.35
662234.05,12.07,1.85,183451.61,3.34
662131.83,12.07,1.85,183451.61,3.34
661763.66,12.07,1.84,183137.62,3.34
661850.07,12.07,1.85,183251.46,3.34
661936.48,12.07,1.85,183384.34,3.34
661834.25,12.07,1.85,183292.65,3.34
661732.03,12.07,1.85,183292.65,3.34
661629.81,12.07,1.85,183262.1,3.34
661716.22,12.08,1.86,183370.17,3.35
662042.17,12.08,1.86,183483.02,3.35
661674.0,12.08,1.86,183278.48,3.35
661571.78,12.08,1.86,183338.48,3.35
661469.56,12.08,1.86,183345.26,3.35
661367.33,12.08,1.86,183246.79,3.35
662197.95,12.1,1.87,184771.59,3.37
661792.15,12.09,1.87,184364.3,3.37
661878.55,12.09,1.87,184478.15,3.37
661776.33,12.09,1.87,184459.11,3.37
661674.11,12.09,1.87,184367.43,3.37
661571.89,12.09,1.87,184367.43,3.37
661413.26,12.09,1.87,184211.48,3.37
661311.04,12.09,1.87,184119.79,3.37
661208.82,12.09,1.87,184119.79,3.37
661295.23,12.09,1.87,184233.63,3.37
661381.63,12.1,1.88,184366.51,3.37
662086.48,12.11,1.89,184474.79,3.38
661984.25,12.11,1.89,184383.1,3.37
662070.66,12.12,1.9,184569.65,3.38
662157.07,12.12,1.9,184683.5,3.38
662637.34,12.13,1.91,185106.06,3.39
662470.65,12.13,1.91,185081.61,3.39
662368.43,12.13,1.91,184989.92,3.39
662591.71,12.13,1.91,185313.1,3.39
662925.74,12.14,1.92,185338.14,3.39
663149.03,12.15,1.92,185987.94,3.41
662149.03,12.13,1.91,184987.94,3.39
661853.52,12.13,1.9,184694.76,3.38
661939.93,12.13,1.91,184808.61,3.39
661837.71,12.13,1.91,184789.58,3.39
661735.48,12.13,1.91,184759.02,3.39
661633.26,12.13,1.91,184697.89,3.39
661277.01,12.12,1.9,184287.32,3.38
662027.32,12.14,1.92,184515.75,3.38
661925.1,12.14,1.92,184424.07,3.38
661822.88,12.14,1.92,184424.07,3.38
662213.3,12.15,1.93,184278.21,3.38
662111.08,12.15,1.93,184269.69,3.38
662437.03,12.16,1.93,184560.52,3.39
662334.8,12.16,1.93,184468.83,3.39
662176.18,12.15,1.93,184346.8,3.38
661814.17,12.15,1.93,183898.85,3.38
661814.17,12.15,1.93,183898.85,3.38
661711.95,12.15,1.93,183898.85,3.38
661609.73,12.15,1.93,183890.33,3.38
661507.51,12.15,1.93,183807.17,3.38
661011.93,12.14,1.92,183251.3,3.37
661098.34,12.15,1.92,183365.14,3.37
660802.83,12.14,1.92,183119.19,3.36
660700.61,12.14,1.92,183100.26,3.36
660598.39,12.14,1.92,183008.57,3.36
660496.17,12.14,1.92,183008.57,3.36
660719.45,12.15,1.93,183075.53,3.37
660617.23,12.15,1.93,183239.41,3.37
660411.72,12.15,1.92,183036.88,3.37
666763.34,12.26,2.04,188987.38,3.48
666849.75,12.27,2.04,189101.22,3.48
666747.53,12.27,2.04,189064.89,3.48
666747.53,12.27,2.04,189064.89,3.48
667042.15,12.27,2.05,188745.95,3.47
666939.93,12.27,2.05,188715.4,3.47
666939.93,12.27,2.05,188715.4,3.47
666538.78,12.27,2.05,188331.24,3.47
666380.15,12.27,2.04,188174.86,3.46
666380.15,12.27,2.04,188174.86,3.46
666466.56,12.27,2.05,188282.93,3.47
666364.34,12.27,2.05,188191.24,3.47
666450.74,12.27,2.05,188377.74,3.47
666292.11,12.27,2.05,188221.24,3.47
666189.89,12.27,2.05,188190.69,3.47
665831.72,12.27,2.04,187886.7,3.46
665729.5,12.27,2.04,187825.56,3.46
665627.28,12.27,2.04,187817.04,3.46
665713.69,12.27,2.05,187903.08,3.46
665611.47,12.27,2.05,187812.43,3.46
665509.25,12.27,2.05,187811.39,3.46
665509.25,12.27,2.05,187811.39,3.46
665407.02,12.27,2.05,187818.18,3.46
665304.8,12.27,2.05,187719.7,3.46
665202.58,12.27,2.05,187628.02,3.46
665043.88,12.27,2.05,187487.72,3.46
664941.66,12.27,2.05,187487.72,3.46
664839.44,12.27,2.05,187396.03,3.46
664839.44,12.27,2.05,187396.03,3.46
664839.44,12.27,2.05,187396.03,3.46
665165.39,12.28,2.05,187771.15,3.47
665063.17,12.28,2.06,187679.46,3.46
665063.17,12.28,2.06,187679.46,3.46
664960.95,12.28,2.06,187679.46,3.47
664858.73,12.28,2.06,187686.24,3.47
664490.56,12.27,2.05,187371.13,3.46
664576.96,12.28,2.05,187441.86,3.46
664474.74,12.28,2.05,187350.17,3.46
664372.52,12.28,2.05,187350.17,3.46
664782.74,12.29,2.06,187190.44,3.46
664077.36,12.28,2.05,186458.45,3.45
664411.39,12.28,2.06,186483.48,3.45
664634.68,12.29,2.07,187133.29,3.46
664721.09,12.29,2.07,187247.13,3.46
664721.09,12.29,2.07,187247.13,3.46
664618.86,12.29,2.07,187210.8,3.46
664618.86,12.29,2.07,189377.5,3.5
664323.36,12.29,2.07,189013.19,3.5
664221.13,12.29,2.07,188996.45,3.5
664307.54,12.29,2.07,189090.71,3.5
663941.29,12.29,2.06,188788.49,3.49
663839.07,12.29,2.06,188771.75,3.49
664165.02,12.29,2.07,189070.79,3.5
664075.91,12.29,2.07,188474.47,3.49
664058.49,12.3,2.07,188364.47,3.49
663956.27,12.3,2.07,188272.78,3.49
664046.18,12.3,2.08,189507.38,3.51
663943.96,12.3,2.08,189507.38,3.51
663575.79,12.29,2.07,189193.39,3.5
663473.57,12.29,2.07,189162.83,3.5
663371.35,12.29,2.07,189101.7,3.5
663457.75,12.3,2.07,189215.55,3.51
663355.53,12.3,2.07,189196.51,3.51
663253.31,12.3,2.07,189104.83,3.51
663151.09,12.3,2.08,189104.83,3.51
663048.87,12.3,2.08,189074.27,3.51
662605.42,12.29,2.07,188642.05,3.5
662319.61,12.29,2.06,188323.39,3.49
662217.39,12.29,2.06,188262.25,3.49
662543.34,12.29,2.07,188375.1,3.5
662175.17,12.29,2.07,188170.57,3.49
662072.95,12.29,2.07,188230.57,3.49
662485.14,12.3,2.07,188334.28,3.5
662388.39,12.3,2.07,188553.7,3.5
662229.76,12.29,2.07,188397.2,3.5
662229.76,12.29,2.07,188397.2,3.5
662316.17,12.3,2.07,188569.64,3.5
662415.68,12.3,2.08,188170.8,3.49
662398.26,12.3,2.08,188048.71,3.49
662808.49,12.31,2.09,187888.98,3.49
662706.26,12.31,2.09,187797.29,3.49
662190.89,12.3,2.08,187255.3,3.48
662088.66,12.3,2.08,187255.3,3.48
662838.97,12.32,2.1,187483.74,3.48
662736.75,12.32,2.1,187490.52,3.49
662960.04,12.33,2.1,187681.78,3.49
662974.57,12.33,2.1,187621.62,3.49
663060.98,12.33,2.11,187735.46,3.49
662958.76,12.33,2.11,187699.14,3.49
662856.54,12.33,2.11,187668.58,3.49
662754.32,12.33,2.11,187607.45,3.49
663459.16,12.35,2.12,187715.72,3.49
664164.0,12.36,2.14,187824.0,3.5
664061.78,12.36,2.14,187830.78,3.5
663959.56,12.36,2.14,187732.31,3.5
667517.5,12.43,2.21,189373.44,3.53
667415.28,12.43,2.21,189364.92,3.53
667638.56,12.44,2.21,189604.28,3.53
667952.14,12.44,2.22,189512.6,3.53
667849.92,12.44,2.22,189931.64,3.54
667936.33,12.45,2.22,190045.49,3.54
667834.11,12.45,2.22,190009.16,3.54
667731.89,12.45,2.22,190036.47,3.54
667629.67,12.45,2.23,189917.47,3.54
667527.44,12.45,2.23,189908.95,3.54
667425.22,12.45,2.23,189825.78,3.54
667511.63,12.45,2.23,189939.63,3.54
667409.41,12.45,2.23,189903.3,3.54
667495.81,12.46,2.23,190017.14,3.55
667495.81,12.46,2.23,190017.14,3.55
