ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
803,2932,2618300,6212,2618300
803,2932,2619110,6212,2619110
803,2932,2620110,6212,2620110
803,2932,2621110,6212,2621110
803,2932,2622110,6212,2622110
803,2932,2622340,6212,2622340
803,2932,2622340,6212,2622340
803,2932,2622990,6212,2622990
803,2932,2623800,6212,2623800
803,2932,2624800,6212,2624800
804,2940,2625270,6212,2625270
804,2940,2626270,6212,2626270
804,2940,2626500,6212,2626500
804,2940,2627500,6212,2627500
804,2940,2628310,6212,2628310
804,2940,2629310,6212,2629310
804,2940,2630310,6212,2630310
804,2940,2631120,6212,2631120
804,2940,2631590,6212,2631590
805,2948,2632590,6212,2632590
805,2948,2633060,6212,2633060
805,2948,2633060,6212,2633060
805,2948,2633530,6212,2633530
805,2948,2634530,6212,2634530
805,2948,2635180,6212,2635180
805,2948,2636180,6212,2636180
805,2948,2636550,6212,2636550
805,2948,2637550,6212,2637550
805,2948,2638550,6212,2638550
806,2956,2639020,6212,2639020
806,2956,2640020,6212,2640020
806,2956,2641020,6212,2641020
806,2956,2641830,6212,2641830
806,2956,2642830,6212,2642830
806,2956,2643830,6212,2643830
806,2956,2644830,6212,2644830
806,2956,2645300,6212,2645300
806,2956,2646300,6212,2646300
806,2956,2647300,6212,2647300
807,2964,2648300,6212,2648300
807,2964,2649300,6212,2649300
807,2964,2650300,6212,2650300
807,2964,2651110,6212,2651110
807,2964,2651110,6212,2651110
807,2964,2652110,6212,2652110
808,2972,2660110,6212,2660110
808,2972,2660580,6212,2660580
808,2972,2661390,6212,2661390
808,2972,2662390,6212,2662390
809,2980,2663390,6212,2663390
809,2980,2663620,6212,2663620
809,2980,2664090,6212,2664090
809,2980,2665090,6212,2665090
809,2980,2665560,6212,2665560
809,2980,2666040,6212,2666040
809,2980,2667040,6212,2667040
809,2980,2668040,6212,2668040
809,2980,2668850,6212,2668850
809,2980,2669850,6212,2669850
810,2988,2670850,6212,2670850
810,2988,2671850,6212,2671850
810,2988,2672660,6212,2672660
810,2988,2673660,6212,2673660
810,2988,2674130,6212,2674130
810,2988,2674780,6212,2674780
810,2988,2675780,6212,2675780
810,2988,2676780,6212,2676780
810,2988,2677250,6212,2677250
811,2996,2678250,6212,2678250
811,2996,2679250,6212,2679250
811,2996,2679570,6212,2679570
811,2996,2680570,6212,2680570
811,2996,2680890,6212,2680890
811,2996,2680890,6212,2680890
811,2996,2681890,6212,2681890
811,2996,2682700,6212,2682700
811,2996,2683700,6212,2683700
811,2996,2684170,6212,2684170
811,2996,2684640,6212,2684640
811,2996,2685640,6212,2685640
812,3004,2686110,6212,2686110
812,3004,2686110,6212,2686110
812,3004,2687110,6212,2687110
812,3004,2687580,6212,2687580
812,3004,2688580,6212,2688580
812,3004,2689580,6212,2689580
812,3004,2690580,6212,2690580
812,3004,2691390,6212,2691390
812,3004,2691710,6212,2691710
812,3004,2692710,6212,2692710
812,3004,2692710,6212,2692710
813,3012,2693710,6212,2693710
813,3012,2694710,6212,2694710
813,3012,2695710,6212,2695710
813,3012,2696360,6212,2696360
813,3012,2696680,6212,2696680
813,3012,2697050,6212,2697050
813,3012,2698050,6212,2698050
813,3012,2699050,6212,2699050
813,3012,2700050,6212,2700050
813,3012,2700640,6212,2700640
814,3020,2701640,6212,2701640
814,3020,2702110,6212,2702110
814,3020,2702110,6212,2702110
814,3020,2703110,6212,2703110
814,3020,2703580,6212,2703580
814,3020,2704580,6212,2704580
814,3020,2704580,6212,2704580
814,3020,2705050,6212,2705050
814,3020,2705050,6212,2705050
814,3020,2705050,6212,2705050
814,3020,2705050,6212,2705050
814,3020,2705700,6212,2705700
814,3020,2706700,6212,2706700
814,3020,2707510,6212,2707510
815,3028,2708510,6212,2708510
815,3028,2708510,6212,2708510
815,3028,2709510,6212,2709510
815,3028,2710510,6212,2710510
815,3028,2711100,6212,2711100
815,3028,2711570,6212,2711570
815,3028,2712570,6212,2712570
815,3028,2713040,6212,2713040
815,3028,2713690,6212,2713690
815,3028,2714340,6212,2714340
816,3036,2715150,6212,2715150
816,3036,2715620,6212,2715620
816,3036,2716620,6212,2716620
816,3036,2716620,6212,2716620
816,3036,2717620,6212,2717620
816,3036,2718430,6212,2718430
816,3036,2719430,6212,2719430
816,3036,2719900,6212,2719900
816,3036,2720900,6212,2720900
816,3036,2720900,6212,2720900
816,3036,2721900,6212,2721900
817,3044,2722900,6212,2722900
817,3044,2723360,6212,2723360
817,3044,2724170,6212,2724170
817,3044,2725170,6212,2725170
817,3044,2725980,6212,2725980
817,3044,2726980,6212,2726980
817,3044,2727980,6212,2727980
817,3044,2727980,6212,2727980
817,3044,2728630,6212,2728630
817,3044,2728630,6212,2728630
817,3044,2729090,6212,2729090
818,3052,2730090,6212,2730090
818,3052,2731090,6212,2731090
818,3052,2731900,6212,2731900
818,3052,2732370,6212,2732370
818,3052,2732840,6212,2732840
818,3052,2733840,6212,2733840
818,3052,2734650,6212,2734650
818,3052,2735460,6212,2735460
818,3052,2735830,6212,2735830
818,3052,2736060,6212,2736060
818,3052,2737060,6212,2737060
819,3060,2738060,6212,2738060
819,3060,2738870,6212,2738870
819,3060,2739190,6212,2739190
819,3060,2740190,6212,2740190
819,3060,2740660,6212,2740660
819,3060,2741660,6212,2741660
819,3060,2742660,6212,2742660
819,3060,2743660,6212,2743660
819,3060,2743660,6212,2743660
819,3060,2744250,6212,2744250
819,3060,2745250,6212,2745250
820,3068,2746250,6212,2746250
820,3068,2747250,6212,2747250
820,3068,2748250,6212,2748250
820,3068,2749060,6212,2749060
820,3068,2750060,6212,2750060
820,3068,2750710,6212,2750710
820,3068,2750710,6212,2750710
820,3068,2751710,6212,2751710
820,3068,2752710,6212,2752710
821,3076,2753710,6212,2753710
821,3076,2754710,6212,2754710
821,3076,2755080,6212,2755080
821,3076,2755890,6212,2755890
821,3076,2755890,6212,2755890
821,3076,2756890,6212,2756890
821,3076,2756890,6212,2756890
821,3076,2757890,6212,2757890
821,3076,2758890,6212,2758890
821,3076,2759890,6212,2759890
821,3076,2760210,6212,2760210
821,3076,2760580,6212,2760580
821,3076,2761170,6212,2761170
822,3084,2762170,6212,2762170
822,3084,2763170,6212,2763170
822,3084,2763170,6212,2763170
822,3084,2764170,6212,2764170
822,3084,2765170,6212,2765170
822,3084,2766170,6212,2766170
822,3084,2767170,6212,2767170
822,3084,2768170,6212,2768170
822,3084,2769170,6212,2769170
823,3092,2770170,6212,2770170
823,3092,2771170,6212,2771170
823,3092,2771640,6212,2771640
823,3092,2772640,6212,2772640
823,3092,2772640,6212,2772640
823,3092,2773640,6212,2773640
823,3092,2774640,6212,2774640
823,3092,2775640,6212,2775640
823,3092,2776110,6212,2776110
823,3092,2776920,6212,2776920
824,3100,2777920,6212,2777920
824,3100,2778920,6212,2778920
824,3100,2779920,6212,2779920
824,3100,2780390,6212,2780390
825,3108,2788390,6212,2788390
825,3108,2789390,6212,2789390
825,3108,2790200,6212,2790200
825,3108,2791010,6212,2791010
825,3108,2791820,6212,2791820
825,3108,2791930,6212,2791930
826,3116,2792930,6212,2792930
826,3116,2793930,6212,2793930
826,3116,2794930,6212,2794930
826,3116,2795930,6212,2795930
826,3116,2796930,6212,2796930
826,3116,2797150,6212,2797150
826,3116,2797470,6212,2797470
826,3116,2798470,6212,2798470
826,3116,2799470,6212,2799470
826,3116,2799940,6212,2799940
827,3124,2800940,6212,2800940
827,3124,2801260,6212,2801260
827,3124,2801910,6212,2801910
827,3124,2802910,6212,2802910
827,3124,2803500,6212,2803500
827,3124,2804500,6212,2804500
827,3124,2805500,6212,2805500
827,3124,2806500,6212,2806500
827,3124,2807310,6212,2807310
827,3124,2808310,6212,2808310
827,3124,2809310,6212,2809310
828,3132,2809780,6212,2809780
828,3132,2810780,6212,2810780
828,3132,2811780,6212,2811780
828,3132,2812780,6212,2812780
828,3132,2813780,6212,2813780
828,3132,2814780,6212,2814780
828,3132,2815590,6212,2815590
828,3132,2816400,6212,2816400
829,3140,2817400,6212,2817400
829,3140,2817720,6212,2817720
829,3140,2818720,6212,2818720
829,3140,2819040,6212,2819040
829,3140,2820040,6212,2820040
829,3140,2821040,6212,2821040
829,3140,2822040,6212,2822040
829,3140,2822510,6212,2822510
829,3140,2822980,6212,2822980
829,3140,2823450,6212,2823450
829,3140,2823920,6212,2823920
830,3148,2827920,6212,2827920
830,3148,2828920,6212,2828920
830,3148,2829920,6212,2829920
830,3148,2829920,6212,2829920
830,3148,2829920,6212,2829920
830,3148,2829920,6212,2829920
830,3148,2830730,6212,2830730
830,3148,2831540,6212,2831540
830,3148,2832540,6212,2832540
831,3156,2833540,6212,2833540
831,3156,2834190,6212,2834190
831,3156,2835190,6212,2835190
831,3156,2836000,6212,2836000
831,3156,2836460,6212,2836460
831,3156,2836930,6212,2836930
831,3156,2837250,6212,2837250
831,3156,2839250,6212,2839250
831,3156,2840250,6212,2840250
832,3164,2841250,6212,2841250
832,3164,2841250,6212,2841250
832,3164,2841900,6212,2841900
832,3164,2842900,6212,2842900
832,3164,2843900,6212,2843900
832,3164,2844710,6212,2844710
832,3164,2845170,6212,2845170
832,3164,2845820,6212,2845820
832,3164,2846820,6212,2846820
833,3172,2847820,6212,2847820
833,3172,2848820,6212,2848820
833,3172,2849140,6212,2849140
833,3172,2850140,6212,2850140
833,3172,2850610,6212,2850610
833,3172,2851610,6212,2851610
833,3172,2852610,6212,2852610
833,3172,2853610,6212,2853610
833,3172,2854610,6212,2854610
833,3172,2855080,6212,2855080
833,3172,2855410,6212,2855410
834,3180,2856410,6212,2856410
834,3180,2856410,6212,2856410
834,3180,2857410,6212,2857410
834,3180,2857410,6212,2857410
834,3180,2858060,6212,2858060
834,3180,2859060,6212,2859060
834,3180,2859290,6212,2859290
834,3180,2860290,6212,2860290
834,3180,2861290,6212,2861290
835,3188,2862290,6212,2862290
835,3188,2863290,6212,2863290
835,3188,2863290,6212,2863290
835,3188,2863290,6212,2863290
835,3188,2863760,6212,2863760
835,3188,2864760,6212,2864760
835,3188,2865760,6212,2865760
835,3188,2865760,6212,2865760
835,3188,2866760,6212,2866760
835,3188,2867760,6212,2867760
835,3188,2868760,6212,2868760
835,3188,2869760,6212,2869760
836,3196,2870760,6212,2870760
836,3196,2871570,6212,2871570
836,3196,2872040,6212,2872040
836,3196,2872040,6212,2872040
836,3196,2872850,6212,2872850
836,3196,2873850,6212,2873850
836,3196,2874660,6212,2874660
836,3196,2875660,6212,2875660
836,3196,2876660,6212,2876660
836,3196,2877660,6212,2877660
836,3196,2878130,6212,2878130
837,3204,2878940,6212,2878940
837,3204,2879160,6212,2879160
837,3204,2880160,6212,2880160
837,3204,2881160,6212,2881160
837,3204,2882160,6212,2882160
837,3204,2882390,6212,2882390
837,3204,2883390,6212,2883390
837,3204,2883390,6212,2883390
837,3204,2883390,6212,2883390
837,3204,2884390,6212,2884390
837,3204,2884390,6212,2884390
837,3204,2885390,6212,2885390
838,3212,2886200,6212,2886200
838,3212,2887200,6212,2887200
838,3212,2887670,6212,2887670
838,3212,2888040,6212,2888040
838,3212,2888040,6212,2888040
838,3212,2888200,6212,2888200
838,3212,2889200,6212,2889200
838,3212,2889200,6212,2889200
838,3212,2890200,6212,2890200
838,3212,2890850,6212,2890850
838,3212,2891850,6212,2891850
838,3212,2891850,6212,2891850
838,3212,2892850,6212,2892850
838,3212,2892850,6212,2892850
838,3212,2893400,6212,2893400
838,3212,2893620,6212,2893620
839,3220,2894620,6212,2894620
839,3220,2894850,6212,2894850
839,3220,2895170,6212,2895170
839,3220,2895170,6212,2895170
839,3220,2895980,6212,2895980
839,3220,2896790,6212,2896790
839,3220,2897790,6212,2897790
839,3220,2898790,6212,2898790
839,3220,2899790,6212,2899790
839,3220,2900790,6212,2900790
840,3228,2901790,6212,2901790
840,3228,2902790,6212,2902790
840,3228,2902790,6212,2902790
840,3228,2903260,6212,2903260
840,3228,2904260,6212,2904260
840,3228,2904580,6212,2904580
840,3228,2905230,6212,2905230
840,3228,2905230,6212,2905230
841,3236,2906230,6212,2906230
841,3236,2906230,6212,2906230
841,3236,2907230,6212,2907230
841,3236,2907230,6212,2907230
841,3236,2908230,6212,2908230
841,3236,2909230,6212,2909230
841,3236,2910040,6212,2910040
841,3236,2911040,6212,2911040
841,3236,2911510,6212,2911510
841,3236,2912320,6212,2912320
841,3236,2913130,6212,2913130
841,3236,2913940,6212,2913940
842,3244,2914750,6212,2914750
842,3244,2915750,6212,2915750
842,3244,2916400,6212,2916400
842,3244,2917400,6212,2917400
842,3244,2918400,6212,2918400
842,3244,2919400,6212,2919400
842,3244,2920050,6212,2920050
843,3252,2922050,6212,2922050
843,3252,2922520,6212,2922520
843,3252,2923520,6212,2923520
843,3252,2924520,6212,2924520
843,3252,2924990,6212,2924990
843,3252,2925990,6212,2925990
843,3252,2926990,6212,2926990
844,3260,2927990,6212,2927990
844,3260,2928990,6212,2928990
844,3260,2929990,6212,2929990
844,3260,2930990,6212,2930990
844,3260,2930990,6212,2930990
844,3260,2930990,6212,2930990
844,3260,2931460,6212,2931460
844,3260,2931930,6212,2931930
844,3260,2932580,6212,2932580
845,3268,2933050,6212,2933050
845,3268,2934050,6212,2934050
845,3268,2935050,6212,2935050
845,3268,2935520,6212,2935520
845,3268,2936520,6212,2936520
845,3268,2937520,6212,2937520
845,3268,2938330,6212,2938330
845,3268,2939140,6212,2939140
845,3268,2939610,6212,2939610
845,3268,2940420,6212,2940420
845,3268,2941420,6212,2941420
845,3268,2942420,6212,2942420
845,3268,2943230,6212,2943230
846,3276,2944230,6212,2944230
846,3276,2944230,6212,2944230
846,3276,2944230,6212,2944230
846,3276,2945230,6212,2945230
846,3276,2946230,6212,2946230
846,3276,2947230,6212,2947230
846,3276,2948230,6212,2948230
846,3276,2949230,6212,2949230
846,3276,2950230,6212,2950230
846,3276,2950230,6212,2950230
846,3276,2951230,6212,2951230
847,3284,2952230,6212,2952230
847,3284,2953230,6212,2953230
847,3284,2953390,6212,2953390
847,3284,2954390,6212,2954390
847,3284,2955390,6212,2955390
847,3284,2956390,6212,2956390
847,3284,2956390,6212,2956390
847,3284,2956390,6212,2956390
847,3284,2957390,6212,2957390
847,3284,2957710,6212,2957710
847,3284,2958520,6212,2958520
847,3284,2959520,6212,2959520
847,3284,2959520,6212,2959520
848,3292,2960520,6212,2960520
848,3292,2961330,6212,2961330
848,3292,2962330,6212,2962330
848,3292,2963330,6212,2963330
848,3292,2964330,6212,2964330
849,3300,2972330,6212,2972330
849,3300,2973330,6212,2973330
849,3300,2973800,6212,2973800
849,3300,2974800,6212,2974800
849,3300,2974800,6212,2974800
849,3300,2974800,6212,2974800
849,3300,2975800,6212,2975800
850,3308,2976800,6212,2976800
850,3308,2977800,6212,2977800
850,3308,2978270,6212,2978270
850,3308,2978270,6212,2978270
850,3308,2979270,6212,2979270
850,3308,2979740,6212,2979740
850,3308,2980060,6212,2980060
850,3308,2981060,6212,2981060
850,3308,2981710,6212,2981710
850,3308,2982520,6212,2982520
850,3308,2983520,6212,2983520
851,3316,2984520,6212,2984520
851,3316,2985520,6212,2985520
851,3316,2985520,6212,2985520
851,3316,2985520,6212,2985520
851,3316,2986520,6212,2986520
851,3316,2987330,6212,2987330
851,3316,2988330,6212,2988330
851,3316,2988330,6212,2988330
851,3316,2989330,6212,2989330
851,3316,2989330,6212,2989330
851,3316,2989330,6212,2989330
851,3316,2989330,6212,2989330
851,3316,2989490,6212,2989490
851,3316,2990490,6212,2990490
851,3316,2991490,6212,2991490
852,3324,2992490,6212,2992490
852,3324,2993300,6212,2993300
852,3324,2993300,6212,2993300
852,3324,2993950,6212,2993950
852,3324,2994760,6212,2994760
852,3324,2995570,6212,2995570
852,3324,2995570,6212,2995570
852,3324,2996570,6212,2996570
852,3324,2997040,6212,2997040
852,3324,2997850,6212,2997850
853,3332,2998850,6212,2998850
853,3332,2999320,6212,2999320
853,3332,3000130,6212,3000130
853,3332,3001130,6212,3001130
853,3332,3002130,6212,3002130
853,3332,3002600,6212,3002600
853,3332,3003600,6212,3003600
853,3332,3004070,6212,3004070
853,3332,3004720,6212,3004720
853,3332,3005720,6212,3005720
853,3332,3005720,6212,3005720
854,3340,3006720,6212,3006720
854,3340,3007190,6212,3007190
854,3340,3008000,6212,3008000
854,3340,3009000,6212,3009000
854,3340,3009810,6212,3009810
854,3340,3010810,6212,3010810
854,3340,3011810,6212,3011810
854,3340,3012040,6212,3012040
854,3340,3012850,6212,3012850
854,3340,3013320,6212,3013320
855,3348,3014320,6212,3014320
855,3348,3015130,6212,3015130
855,3348,3015780,6212,3015780
855,3348,3016780,6212,3016780
855,3348,3016780,6212,3016780
855,3348,3017780,6212,3017780
855,3348,3018780,6212,3018780
855,3348,3019330,6212,3019330
855,3348,3020330,6212,3020330
855,3348,3021330,6212,3021330
855,3348,3021650,6212,3021650
856,3356,3022650,6212,3022650
856,3356,3023650,6212,3023650
856,3356,3024650,6212,3024650
856,3356,3025460,6212,3025460
856,3356,3025930,6212,3025930
856,3356,3026930,6212,3026930
856,3356,3027930,6212,3027930
856,3356,3028930,6212,3028930
856,3356,3029400,6212,3029400
857,3364,3029620,6212,3029620
857,3364,3030620,6212,3030620
857,3364,3030850,6212,3030850
857,3364,3031310,6212,3031310
857,3364,3032310,6212,3032310
857,3364,3032470,6212,3032470
857,3364,3033470,6212,3033470
857,3364,3033470,6212,3033470
857,3364,3033700,6212,3033700
857,3364,3033700,6212,3033700
857,3364,3033930,6212,3033930
857,3364,3034740,6212,3034740
857,3364,3035740,6212,3035740
857,3364,3036200,6212,3036200
858,3372,3037200,6212,3037200
858,3372,3038010,6212,3038010
858,3372,3039010,6212,3039010
858,3372,3039330,6212,3039330
858,3372,3039650,6212,3039650
858,3372,3040650,6212,3040650
858,3372,3041650,6212,3041650
858,3372,3042650,6212,3042650
858,3372,3043120,6212,3043120
858,3372,3044120,6212,3044120
858,3372,3045120,6212,3045120
859,3380,3045590,6212,3045590
859,3380,3045820,6212,3045820
859,3380,3046820,6212,3046820
859,3380,3047280,6212,3047280
859,3380,3048090,6212,3048090
859,3380,3049090,6212,3049090
859,3380,3049900,6212,3049900
859,3380,3050900,6212,3050900
859,3380,3051900,6212,3051900
859,3380,3051900,6212,3051900
860,3388,3052900,6212,3052900
860,3388,3053370,6212,3053370
860,3388,3054180,6212,3054180
860,3388,3054180,6212,3054180
860,3388,3054650,6212,3054650
860,3388,3055650,6212,3055650
860,3388,3056460,6212,3056460
860,3388,3056460,6212,3056460
860,3388,3057460,6212,3057460
860,3388,3058270,6212,3058270
860,3388,3058920,6212,3058920
861,3396,3059920,6212,3059920
861,3396,3060510,6212,3060510
861,3396,3061510,6212,3061510
861,3396,3061830,6212,3061830
861,3396,3061830,6212,3061830
861,3396,3062830,6212,3062830
861,3396,3062830,6212,3062830
861,3396,3063640,6212,3063640
861,3396,3064640,6212,3064640
861,3396,3065110,6212,3065110
861,3396,3066110,6212,3066110
861,3396,3066110,6212,3066110
861,3396,3067110,6212,3067110
862,3404,3068110,6212,3068110
862,3404,3069110,6212,3069110
862,3404,3069430,6212,3069430
862,3404,3070430,6212,3070430
862,3404,3071240,6212,3071240
862,3404,3072240,6212,3072240
862,3404,3073240,6212,3073240
862,3404,3074240,6212,3074240
863,3412,3075240,6212,3075240
863,3412,3075890,6212,3075890
863,3412,3076890,6212,3076890
863,3412,3077890,6212,3077890
863,3412,3078360,6212,3078360
863,3412,3079360,6212,3079360
863,3412,3080170,6212,3080170
863,3412,3081170,6212,3081170
863,3412,3082170,6212,3082170
863,3412,3082170,6212,3082170
864,3420,3083170,6212,3083170
864,3420,3084170,6212,3084170
864,3420,3085170,6212,3085170
864,3420,3086170,6212,3086170
864,3420,3088170,6212,3088170
864,3420,3088640,6212,3088640
864,3420,3089450,6212,3089450
864,3420,3090260,6212,3090260
865,3428,3090910,6212,3090910
865,3428,3091910,6212,3091910
865,3428,3092910,6212,3092910
865,3428,3093910,6212,3093910
865,3428,3094460,6212,3094460
865,3428,3095460,6212,3095460
865,3428,3096460,6212,3096460
865,3428,3097270,6212,3097270
866,3436,3098270,6212,3098270
866,3436,3099270,6212,3099270
866,3436,3100270,6212,3100270
866,3436,3101270,6212,3101270
866,3436,3102080,6212,3102080
866,3436,3102080,6212,3102080
866,3436,3103080,6212,3103080
866,3436,3103890,6212,3103890
866,3436,3104890,6212,3104890
867,3444,3105540,6212,3105540
867,3444,3106540,6212,3106540
867,3444,3107540,6212,3107540
867,3444,3108540,6212,3108540
867,3444,3108540,6212,3108540
867,3444,3109350,6212,3109350
867,3444,3110350,6212,3110350
867,3444,3110820,6212,3110820
867,3444,3110820,6212,3110820
867,3444,3111820,6212,3111820
867,3444,3111980,6212,3111980
868,3452,3112980,6212,3112980
