ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
515,2250,2029700,6212,2066700
515,2250,2030700,6212,2067700
515,2250,2031170,6212,2068170
515,2250,2031980,6212,2068980
515,2250,2031980,6212,2068980
515,2250,2032790,6212,2069790
515,2250,2032790,6212,2069790
515,2250,2033260,6212,2070260
515,2250,2034070,6212,2071070
515,2250,2035070,6212,2072070
516,2252,2035880,6212,2072880
517,2254,2036350,6212,2073350
517,2254,2036820,6212,2073820
517,2254,2037820,6212,2074820
518,2262,2038820,6212,2075820
518,2262,2038820,6212,2076820
518,2262,2039290,6212,2077290
518,2262,2039290,6212,2077290
518,2262,2039610,6212,2077610
518,2262,2040080,6212,2078080
518,2262,2040550,6212,2078550
518,2262,2041360,6212,2079360
518,2262,2041820,6212,2079820
518,2262,2042630,6212,2080630
518,2262,2043180,6212,2081180
518,2262,2044180,6212,2082180
518,2262,2045180,6212,2083180
519,2270,2046180,6212,2084180
519,2270,2047180,6212,2085180
519,2270,2047990,6212,2085990
519,2270,2047990,6212,2085990
519,2270,2048100,6212,2086100
519,2270,2048570,6212,2086570
519,2270,2049570,6212,2087570
519,2270,2050570,6212,2088570
519,2270,2051220,6212,2089220
519,2270,2052220,6212,2090220
519,2270,2052220,6212,2090220
519,2270,2052220,6212,2090220
519,2270,2052330,6212,2090330
519,2270,2053140,6212,2091140
519,2270,2053360,6212,2091360
520,2278,2054360,6212,2092360
520,2278,2054360,6212,2092360
520,2278,2054830,6212,2092830
520,2278,2055300,6212,2093300
520,2278,2056300,6212,2094300
520,2278,2057300,6212,2095300
520,2278,2058300,6212,2096300
520,2278,2059300,6212,2097300
520,2278,2060300,6212,2098300
520,2278,2061110,6212,2099110
521,2286,2062110,6212,2100110
521,2286,2063110,6212,2101110
521,2286,2063270,6212,2101270
522,2288,2063740,6212,2101740
522,2288,2064740,6212,2102740
522,2288,2064740,6212,2102740
522,2288,2065740,6212,2103740
522,2288,2066390,6212,2104390
523,2290,2067200,6212,2105200
523,2290,2068200,6212,2106200
523,2290,2069200,6212,2107200
523,2290,2070200,6212,2108200
523,2290,2071200,6212,2109200
523,2290,2072200,6212,2110200
523,2290,2073010,6212,2111010
523,2290,2073480,6212,2111480
524,2292,2074130,6212,2112130
524,2292,2074680,6212,2112680
524,2292,2074910,6212,2112910
525,2300,2075910,6212,2113910
525,2300,2076910,6212,2114910
526,2308,2084910,6212,2122910
526,2308,2085720,6212,2123720
526,2308,2086720,6212,2124720
526,2308,2087720,6212,2125720
526,2308,2087720,6212,2125720
526,2308,2088720,6212,2126720
526,2308,2089720,6212,2127720
526,2308,2090720,6212,2128720
526,2308,2091190,6212,2129190
527,2310,2092190,6212,2130190
527,2310,2092510,6212,2130510
528,2318,2093510,6212,2131510
528,2318,2094510,6212,2132510
529,2320,2094980,6212,2132980
529,2320,2095980,6212,2133980
529,2320,2096980,6212,2134980
529,2320,2097790,6212,2135790
529,2320,2098790,6212,2136790
529,2320,2099790,6212,2137790
529,2320,2100260,6212,2138260
529,2320,2100260,6212,2138260
529,2320,2100850,6212,2138850
529,2320,2101850,6212,2139850
530,2322,2102320,6212,2140320
530,2322,2102320,6212,2140320
530,2322,2103320,6212,2141320
530,2322,2103910,6212,2141910
531,2330,2104560,6212,2142560
531,2330,2105370,6212,2143370
531,2330,2105530,6212,2143530
531,2330,2106180,6212,2144180
531,2330,2106180,6212,2144180
532,2332,2106410,6212,2144410
532,2332,2107410,6212,2145410
532,2332,2107410,6212,2145410
532,2332,2108410,6212,2146410
532,2332,2108880,6212,2146880
532,2332,2109880,6212,2147880
532,2332,2110880,6212,2148880
532,2332,2111350,6212,2149350
532,2332,2111670,6212,2149670
532,2332,2111900,6212,2149900
532,2332,2111900,6212,2149900
532,2332,2112370,6212,2150370
532,2332,2112370,6212,2150370
532,2332,2113370,6212,2151370
532,2332,2113530,6212,2151530
532,2332,2114530,6212,2152530
532,2332,2114690,6212,2152690
533,2340,2115340,6212,2153340
533,2340,2116340,6212,2154340
533,2340,2116340,6212,2154340
534,2342,2117150,6212,2155150
534,2342,2118150,6212,2156150
534,2342,2119150,6212,2157150
534,2342,2119620,6212,2157620
535,2344,2120430,6212,2158430
535,2344,2121430,6212,2159430
536,2346,2122240,6212,2160240
536,2346,2123240,6212,2161240
536,2346,2124240,6212,2162240
537,2354,2125240,6212,2163240
537,2354,2126240,6212,2164240
537,2354,2126560,6212,2164560
537,2354,2127560,6212,2165560
538,2356,2128030,6212,2166030
538,2356,2128840,6212,2166840
538,2356,2129060,6212,2167060
538,2356,2130060,6212,2168060
538,2356,2130060,6212,2168060
538,2356,2131060,6212,2169060
538,2356,2131290,6212,2169290
538,2356,2131290,6212,2169290
538,2356,2132290,6212,2170290
538,2356,2132760,6212,2170760
538,2356,2132760,6212,2170760
539,2358,2133570,6212,2171570
539,2358,2134570,6212,2172570
539,2358,2135220,6212,2173220
539,2358,2135270,6212,2173270
540,2366,2136270,6212,2174270
540,2366,2137080,6212,2175080
540,2366,2137550,6212,2175550
540,2366,2138200,6212,2176200
540,2366,2138200,6212,2176200
540,2366,2139200,6212,2177200
540,2366,2139200,6212,2177200
540,2366,2140200,6212,2178200
541,2368,2141200,6212,2179200
541,2368,2141670,6212,2179670
541,2368,2142670,6212,2180670
542,2370,2143480,6212,2181480
543,2378,2144480,6212,2182480
543,2378,2145290,6212,2183290
543,2378,2146290,6212,2184290
543,2378,2147290,6212,2185290
543,2378,2147760,6212,2185760
543,2378,2148080,6212,2186080
543,2378,2149080,6212,2187080
543,2378,2149890,6212,2187890
543,2378,2150890,6212,2188890
544,2386,2151890,6212,2189890
544,2386,2152890,6212,2190890
544,2386,2152890,6212,2190890
544,2386,2153360,6212,2191360
545,2388,2154360,6212,2192360
545,2388,2155360,6212,2193360
545,2388,2155830,6212,2193830
545,2388,2156050,6212,2194050
545,2388,2156280,6212,2194280
546,2390,2157280,6212,2195280
546,2390,2157870,6212,2195870
546,2390,2158680,6212,2196680
546,2390,2159680,6212,2197680
546,2390,2159910,6212,2197910
547,2398,2160910,6212,2198910
547,2398,2161910,6212,2199910
547,2398,2162910,6212,2200910
547,2398,2163910,6212,2201910
547,2398,2164910,6212,2202910
547,2398,2164910,6212,2202910
547,2398,2165720,6212,2203720
547,2398,2166530,6212,2204530
548,2400,2167530,6212,2205530
548,2400,2167530,6212,2205530
548,2400,2168530,6212,2206530
548,2400,2168530,6212,2206530
548,2400,2169530,6212,2207530
548,2400,2169530,6212,2207530
548,2400,2170180,6212,2208180
548,2400,2170180,6212,2208180
548,2400,2170180,6212,2209180
548,2400,2170990,6212,2209990
548,2400,2171990,6212,2210990
549,2408,2172990,6212,2211990
549,2408,2173210,6212,2212210
549,2408,2174210,6212,2213210
549,2408,2175210,6212,2214210
549,2408,2176210,6212,2215210
549,2408,2177210,6212,2216210
549,2408,2177210,6212,2216210
549,2408,2177680,6212,2216680
549,2408,2178680,6212,2217680
549,2408,2179150,6212,2218150
549,2408,2179960,6212,2218960
549,2408,2180960,6212,2219960
549,2408,2181960,6212,2220960
550,2410,2182550,6212,2221550
551,2418,2183550,6212,2222550
551,2418,2184550,6212,2223550
551,2418,2185550,6212,2224550
551,2418,2186550,6212,2225550
552,2420,2187550,6212,2226550
552,2420,2187550,6212,2226550
552,2420,2188360,6212,2227360
552,2420,2189360,6212,2228360
552,2420,2189360,6212,2228360
552,2420,2190360,6212,2229360
553,2428,2191360,6212,2230360
553,2428,2191830,6212,2230830
553,2428,2192380,6212,2231380
553,2428,2193380,6212,2232380
553,2428,2194380,6212,2233380
553,2428,2195380,6212,2234380
553,2428,2195850,6212,2234850
554,2432,2196850,6212,2235850
554,2432,2197850,6212,2236850
555,2434,2198500,6212,2237500
555,2434,2198970,6212,2237970
555,2434,2198970,6212,2237970
556,2442,2199970,6212,2238970
556,2442,2200970,6212,2239970
556,2442,2201970,6212,2240970
556,2442,2202780,6212,2241780
557,2444,2203100,6212,2242100
557,2444,2203910,6212,2242910
557,2444,2203910,6212,2242910
557,2444,2204230,6212,2243230
557,2444,2205230,6212,2244230
557,2444,2206230,6212,2245230
557,2444,2206550,6212,2245550
557,2444,2206780,6212,2245780
557,2444,2207010,6212,2246010
557,2444,2207820,6212,2246820
557,2444,2208630,6212,2247630
557,2444,2209630,6212,2248630
557,2444,2209950,6212,2248950
557,2444,2210760,6212,2249760
557,2444,2211760,6212,2250760
557,2444,2212220,6212,2251220
558,2452,2213220,6212,2252220
558,2452,2213220,6212,2252220
558,2452,2214220,6212,2253220
558,2452,2215030,6212,2254030
558,2452,2215190,6212,2254190
558,2452,2216190,6212,2255190
558,2452,2216410,6212,2255410
558,2452,2217410,6212,2256410
558,2452,2217410,6212,2256410
558,2452,2218410,6212,2257410
559,2454,2219060,6212,2258060
559,2454,2220060,6212,2259060
559,2454,2220060,6212,2259060
559,2454,2221060,6212,2260060
559,2454,2222060,6212,2261060
559,2454,2223060,6212,2262060
559,2454,2223060,6212,2262060
560,2456,2223710,6212,2262710
560,2456,2224180,6212,2263180
560,2456,2225180,6212,2264180
561,2464,2226180,6212,2265180
562,2466,2226650,6212,2265650
562,2466,2227110,6212,2266110
562,2466,2227580,6212,2266580
562,2466,2228580,6212,2267580
562,2466,2229580,6212,2268580
562,2466,2230580,6212,2269580
562,2466,2231580,6212,2270580
562,2466,2231580,6212,2270580
562,2466,2232580,6212,2271580
562,2466,2232800,6212,2271800
562,2466,2232800,6212,2271800
562,2466,2233120,6212,2272120
563,2468,2234120,6212,2273120
563,2468,2234120,6212,2273120
563,2468,2234670,6212,2273670
563,2468,2235670,6212,2274670
563,2468,2236140,6212,2275140
564,2476,2237140,6212,2276140
564,2476,2238140,6212,2277140
564,2476,2239140,6212,2278140
564,2476,2239610,6212,2278610
564,2476,2240610,6212,2279610
564,2476,2240930,6212,2279930
565,2484,2241930,6212,2280930
565,2484,2241930,6212,2280930
565,2484,2242930,6212,2281930
565,2484,2243090,6212,2282090
565,2484,2243560,6212,2282560
565,2484,2244560,6212,2283560
565,2484,2244560,6212,2283560
565,2484,2244560,6212,2283560
565,2484,2245030,6212,2284030
565,2484,2246030,6212,2285030
566,2486,2246680,6212,2285680
567,2494,2247680,6212,2286680
567,2494,2248150,6212,2287150
567,2494,2248960,6212,2287960
567,2494,2249960,6212,2288960
567,2494,2250770,6212,2289770
567,2494,2251580,6212,2290580
567,2494,2252580,6212,2291580
568,2496,2253580,6212,2292580
568,2496,2254050,6212,2293050
568,2496,2255050,6212,2294050
568,2496,2256050,6212,2295050
568,2496,2256370,6212,2295370
568,2496,2256370,6212,2295370
569,2504,2257020,6212,2296020
569,2504,2257830,6212,2296830
569,2504,2258150,6212,2297150
569,2504,2259150,6212,2298150
569,2504,2260150,6212,2299150
569,2504,2261150,6212,2300150
570,2506,2262150,6212,2301150
570,2506,2262470,6212,2301470
570,2506,2263470,6212,2302470
570,2506,2263470,6212,2302470
570,2506,2264470,6212,2303470
570,2506,2264470,6212,2303470
570,2506,2265470,6212,2304470
570,2506,2266470,6212,2305470
570,2506,2267280,6212,2306280
571,2508,2268280,6212,2307280
571,2508,2269280,6212,2308280
571,2508,2269280,6212,2308280
571,2508,2269600,6212,2308600
571,2508,2270410,6212,2309410
571,2508,2271410,6212,2310410
572,2516,2272410,6212,2311410
572,2516,2273410,6212,2312410
573,2518,2274220,6212,2313220
573,2518,2274220,6212,2313220
573,2518,2275220,6212,2314220
574,2520,2275700,6212,2314700
574,2520,2276700,6212,2315700
574,2520,2277700,6212,2316700
574,2520,2278510,6212,2317510
574,2520,2279320,6212,2318320
574,2520,2280320,6212,2319320
574,2520,2281320,6212,2320320
574,2520,2282320,6212,2321320
575,2528,2283320,6212,2322320
575,2528,2284320,6212,2323320
575,2528,2285130,6212,2324130
575,2528,2285130,6212,2324130
576,2530,2286130,6212,2325130
576,2530,2287130,6212,2326130
576,2530,2287940,6212,2326940
576,2530,2288940,6212,2327940
576,2530,2289410,6212,2328410
576,2530,2289410,6212,2328410
576,2530,2290410,6212,2329410
576,2530,2290880,6212,2329880
576,2530,2291880,6212,2330880
577,2532,2292470,6212,2331470
577,2532,2292470,6212,2331470
577,2532,2293280,6212,2332280
578,2534,2294090,6212,2333090
578,2534,2294090,6212,2333090
578,2534,2295090,6212,2334090
578,2534,2295560,6212,2334560
578,2534,2295670,6212,2334670
578,2534,2296260,6212,2335260
579,2542,2297260,6212,2336260
579,2542,2298260,6212,2337260
579,2542,2298260,6212,2337260
579,2542,2299260,6212,2338260
580,2544,2299910,6212,2338910
580,2544,2300720,6212,2339720
580,2544,2301720,6212,2340720
580,2544,2302720,6212,2341720
580,2544,2303720,6212,2342720
580,2544,2304720,6212,2343720
580,2544,2305720,6212,2344720
580,2544,2306190,6212,2345190
581,2546,2306840,6212,2345840
582,2554,2310840,6212,2349840
582,2554,2310840,6212,2349840
582,2554,2311070,6212,2350070
583,2556,2311540,6212,2350540
583,2556,2312540,6212,2351540
583,2556,2313540,6212,2352540
583,2556,2313700,6212,2352700
583,2556,2314510,6212,2353510
583,2556,2315510,6212,2354510
583,2556,2315980,6212,2354980
583,2556,2316790,6212,2355790
583,2556,2317790,6212,2356790
583,2556,2317790,6212,2356790
584,2564,2318790,6212,2357790
584,2564,2318790,6212,2358790
584,2564,2319250,6212,2359250
584,2564,2320250,6212,2360250
585,2566,2320710,6212,2360710
586,2568,2321710,6212,2361710
586,2568,2321710,6212,2361710
586,2568,2322710,6212,2362710
586,2568,2323520,6212,2363520
586,2568,2323520,6212,2363520
586,2568,2324520,6212,2364520
586,2568,2325520,6212,2365520
586,2568,2326520,6212,2366520
586,2568,2327520,6212,2367520
586,2568,2328520,6212,2368520
586,2568,2328520,6212,2368520
586,2568,2329520,6212,2369520
586,2568,2329520,6212,2369520
586,2568,2329520,6212,2369520
586,2568,2330330,6212,2370330
586,2568,2330800,6212,2370800
586,2568,2331610,6212,2371610
586,2568,2332610,6212,2372610
586,2568,2332840,6212,2372840
586,2568,2333310,6212,2373310
586,2568,2333310,6212,2373310
587,2576,2333780,6212,2373780
587,2576,2334780,6212,2374780
587,2576,2335780,6212,2375780
587,2576,2336590,6212,2376590
587,2576,2337590,6212,2377590
587,2576,2338590,6212,2378590
588,2584,2339590,6212,2379590
588,2584,2340590,6212,2380590
588,2584,2340590,6212,2380590
588,2584,2340910,6212,2380910
588,2584,2341380,6212,2381380
588,2584,2341850,6212,2381850
588,2584,2342850,6212,2382850
588,2584,2342850,6212,2382850
588,2584,2343850,6212,2383850
588,2584,2344320,6212,2384320
588,2584,2344320,6212,2384320
588,2584,2344970,6212,2384970
588,2584,2345970,6212,2385970
589,2592,2346970,6212,2386970
590,2596,2347970,6212,2387970
590,2596,2348970,6212,2388970
590,2596,2349970,6212,2389970
590,2596,2350970,6212,2390970
590,2596,2350970,6212,2390970
590,2596,2351970,6212,2391970
590,2596,2351970,6212,2391970
590,2596,2352780,6212,2392780
590,2596,2353590,6212,2393590
591,2604,2354590,6212,2394590
591,2604,2355590,6212,2395590
591,2604,2356060,6212,2396060
591,2604,2356280,6212,2396280
591,2604,2357280,6212,2397280
591,2604,2358090,6212,2398090
591,2604,2358090,6212,2398090
591,2604,2358320,6212,2398320
591,2604,2359320,6212,2399320
591,2604,2360320,6212,2400320
591,2604,2361320,6212,2401320
591,2604,2362320,6212,2402320
591,2604,2363320,6212,2403320
591,2604,2364320,6212,2404320
591,2604,2365320,6212,2405320
592,2606,2366130,6212,2406130
592,2606,2367130,6212,2407130
593,2608,2367600,6212,2407600
593,2608,2368070,6212,2408070
594,2616,2369070,6212,2409070
594,2616,2369070,6212,2409070
594,2616,2369070,6212,2409070
594,2616,2369720,6212,2409720
594,2616,2370720,6212,2410720
594,2616,2371190,6212,2411190
594,2616,2371190,6212,2412190
594,2616,2372190,6212,2413190
594,2616,2372510,6212,2413510
594,2616,2372740,6212,2413740
594,2616,2373740,6212,2414740
594,2616,2374740,6212,2415740
594,2616,2374740,6212,2415740
595,2624,2375740,6212,2416740
595,2624,2376740,6212,2417740
595,2624,2377550,6212,2418550
595,2624,2378550,6212,2419550
595,2624,2379550,6212,2420550
596,2626,2380550,6212,2421550
596,2626,2381550,6212,2422550
596,2626,2381550,6212,2423100
596,2626,2382550,6212,2424100
596,2626,2383550,6212,2425100
596,2626,2384020,6212,2425570
596,2626,2384020,6212,2425570
597,2634,2385020,6212,2426570
597,2634,2386020,6212,2427570
597,2634,2386020,6212,2427570
597,2634,2386250,6212,2427800
597,2634,2387250,6212,2428800
597,2634,2387250,6212,2428800
597,2634,2387250,6212,2428800
597,2634,2388060,6212,2429610
597,2634,2388060,6212,2430610
597,2634,2389060,6212,2431610
597,2634,2389710,6212,2432260
597,2634,2390030,6212,2432580
597,2634,2390030,6212,2432580
597,2634,2390680,6212,2433230
597,2634,2391490,6212,2434040
597,2634,2391490,6212,2434040
597,2634,2392490,6212,2435040
597,2634,2392490,6212,2435040
597,2634,2392650,6212,2435200
598,2642,2393650,6212,2436200
598,2642,2393650,6212,2436200
598,2642,2394020,6212,2436570
598,2642,2394020,6212,2436570
598,2642,2394020,6212,2437380
598,2642,2394020,6212,2437380
598,2642,2394180,6212,2437540
599,2644,2395180,6212,2438540
599,2644,2395650,6212,2439010
599,2644,2396130,6212,2439490
599,2644,2396130,6212,2440490
599,2644,2396450,6212,2440810
599,2644,2397450,6212,2441810
599,2644,2397770,6212,2442130
599,2644,2398580,6212,2442940
599,2644,2399580,6212,2443940
599,2644,2400580,6212,2444940
599,2644,2401580,6212,2445940
599,2644,2402390,6212,2446750
600,2652,2403390,6212,2447750
600,2652,2404390,6212,2448750
600,2652,2405200,6212,2449560
600,2652,2405200,6212,2450370
600,2652,2406010,6212,2451180
600,2652,2407010,6212,2452180
600,2652,2407600,6212,2452770
600,2652,2408600,6212,2453770
600,2652,2409600,6212,2454770
600,2652,2409830,6212,2455000
600,2652,2410830,6212,2456000
600,2652,2410830,6212,2456000
600,2652,2410830,6212,2456000
600,2652,2411640,6212,2456810
601,2654,2412640,6212,2457810
601,2654,2413290,6212,2458460
602,2662,2413760,6212,2458930
602,2662,2414130,6212,2459300
602,2662,2414940,6212,2460110
602,2662,2415260,6212,2460430
602,2662,2416260,6212,2461430
602,2662,2417070,6212,2462240
602,2662,2418070,6212,2463240
602,2662,2418880,6212,2464050
602,2662,2418880,6212,2465050
602,2662,2419690,6212,2465860
602,2662,2419690,6212,2466180
602,2662,2420690,6212,2467180
602,2662,2421010,6212,2467500
602,2662,2422010,6212,2468500
602,2662,2422010,6212,2468500
602,2662,2422010,6212,2468500
602,2662,2422010,6212,2468820
602,2662,2422820,6212,2469630
602,2662,2423140,6212,2469950
603,2664,2424140,6212,2470950
603,2664,2425140,6212,2471950
603,2664,2425610,6212,2472420
603,2664,2425610,6212,2472420
604,2672,2426610,6212,2473420
604,2672,2427080,6212,2473890
604,2672,2428080,6212,2474890
604,2672,2429080,6212,2475890
604,2672,2429550,6212,2476360
604,2672,2430550,6212,2477360
604,2672,2431020,6212,2477830
604,2672,2432020,6212,2478830
604,2672,2432020,6212,2479480
604,2672,2432490,6212,2479950
604,2672,2432810,6212,2480270
604,2672,2433810,6212,2481270
604,2672,2434810,6212,2482270
604,2672,2434970,6212,2482430
605,2680,2435970,6212,2483430
605,2680,2436970,6212,2484430
605,2680,2437970,6212,2485430
605,2680,2438780,6212,2486240
605,2680,2439330,6212,2486790
605,2680,2439330,6212,2487790
605,2680,2440330,6212,2488790
605,2680,2440330,6212,2488790
605,2680,2441330,6212,2489790
605,2680,2442330,6212,2490790
606,2688,2442800,6212,2491260
606,2688,2443610,6212,2492070
606,2688,2444080,6212,2492540
606,2688,2444890,6212,2493350
606,2688,2444890,6212,2493350
606,2688,2445890,6212,2494350
606,2688,2446540,6212,2495000
606,2688,2447350,6212,2495810
606,2688,2448350,6212,2496810
606,2688,2449160,6212,2497620
607,2696,2450160,6212,2498620
607,2696,2450480,6212,2498940
607,2696,2451480,6212,2499940
607,2696,2451480,6212,2499940
607,2696,2452480,6212,2500940
607,2696,2453480,6212,2501940
607,2696,2454290,6212,2502750
607,2696,2454610,6212,2503070
607,2696,2454610,6212,2504070
607,2696,2455420,6212,2504880
607,2696,2455890,6212,2505350
607,2696,2456360,6212,2505820
607,2696,2456830,6212,2506290
607,2696,2456830,6212,2506290
608,2704,2457830,6212,2507290
608,2704,2458300,6212,2507760
608,2704,2459300,6212,2508760
609,2706,2459770,6212,2509230
609,2706,2460770,6212,2510230
609,2706,2461240,6212,2510700
609,2706,2461240,6212,2510700
609,2706,2461790,6212,2511250
610,2708,2462790,6212,2512250
610,2708,2463790,6212,2513250
610,2708,2464790,6212,2514250
611,2716,2465790,6212,2515250
611,2716,2466110,6212,2515570
611,2716,2467110,6212,2516570
611,2716,2467110,6212,2516570
611,2716,2467570,6212,2517030
