ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
843,3252,2869540,6212,2949680
843,3252,2870010,6212,2950150
843,3252,2870480,6212,2950620
844,3260,2871480,6212,2951620
845,3268,2871950,6212,2952090
845,3268,2871950,6212,2952090
845,3268,2872950,6212,2953090
845,3268,2873950,6212,2954090
845,3268,2873950,6212,2954090
845,3268,2874600,6212,2954740
845,3268,2874600,6212,2954740
845,3268,2874600,6212,2954740
845,3268,2875070,6212,2955210
845,3268,2875390,6212,2955530
845,3268,2876390,6212,2956530
845,3268,2876390,6212,2956990
845,3268,2876390,6212,2956990
845,3268,2877390,6212,2957990
845,3268,2877390,6212,2957990
845,3268,2877390,6212,2957990
845,3268,2878200,6212,2958800
845,3268,2879200,6212,2959800
845,3268,2880200,6212,2960800
845,3268,2881010,6212,2961610
845,3268,2881480,6212,2962080
845,3268,2882480,6212,2963080
846,3276,2883480,6212,2964080
846,3276,2883480,6212,2964080
846,3276,2884480,6212,2965080
846,3276,2884480,6212,2965080
846,3276,2885290,6212,2965890
846,3276,2886290,6212,2966890
846,3276,2887290,6212,2967890
846,3276,2888290,6212,2968890
846,3276,2889100,6212,2969700
846,3276,2889570,6212,2970170
846,3276,2890570,6212,2971170
846,3276,2891570,6212,2972170
846,3276,2891570,6212,2972170
846,3276,2892570,6212,2973170
846,3276,2893030,6212,2973630
847,3284,2894030,6212,2974630
847,3284,2894470,6212,2975070
848,3292,2895280,6212,2975880
848,3292,2896280,6212,2976880
848,3292,2897280,6212,2977880
848,3292,2898280,6212,2978880
848,3292,2898280,6212,2978880
848,3292,2899090,6212,2979690
848,3292,2899900,6212,2980500
848,3292,2899900,6212,2980970
848,3292,2899900,6212,2981970
848,3292,2900900,6212,2982970
848,3292,2901900,6212,2983970
848,3292,2902900,6212,2984970
848,3292,2903900,6212,2985970
848,3292,2904370,6212,2986440
849,3300,2905370,6212,2987440
849,3300,2906370,6212,2988440
849,3300,2906370,6212,2988440
849,3300,2906840,6212,2988910
849,3300,2907840,6212,2989910
849,3300,2908840,6212,2990910
849,3300,2909070,6212,2991140
849,3300,2909070,6212,2992140
849,3300,2909540,6212,2992610
850,3308,2910540,6212,2993610
850,3308,2911350,6212,2994420
850,3308,2912350,6212,2995420
850,3308,2912350,6212,2995420
850,3308,2913350,6212,2996420
850,3308,2913570,6212,2996640
850,3308,2914570,6212,2997640
850,3308,2915380,6212,2998450
850,3308,2915380,6212,2998450
850,3308,2916380,6212,2999450
850,3308,2917380,6212,3000450
850,3308,2918380,6212,3001450
850,3308,2919380,6212,3002450
850,3308,2920380,6212,3003450
850,3308,2921190,6212,3004260
850,3308,2922190,6212,3005260
850,3308,2922190,6212,3005260
851,3316,2922560,6212,3005630
851,3316,2922560,6212,3005860
851,3316,2922560,6212,3006860
851,3316,2923370,6212,3007670
852,3324,2931370,6212,3015670
852,3324,2932180,6212,3016480
853,3332,2933180,6212,3017480
853,3332,2934180,6212,3018480
853,3332,2935180,6212,3019480
853,3332,2936180,6212,3020480
853,3332,2936830,6212,3021130
853,3332,2937830,6212,3022130
853,3332,2938150,6212,3022450
853,3332,2938960,6212,3023260
853,3332,2939770,6212,3024070
853,3332,2940770,6212,3025070
853,3332,2941770,6212,3026070
853,3332,2942770,6212,3027070
854,3340,2943770,6212,3028070
854,3340,2944770,6212,3029070
855,3348,2945770,6212,3030070
855,3348,2946770,6212,3031070
855,3348,2947580,6212,3031880
855,3348,2948390,6212,3032690
856,3356,2949200,6212,3033500
856,3356,2950200,6212,3034500
856,3356,2950670,6212,3034970
856,3356,2951670,6212,3035970
856,3356,2951670,6212,3035970
856,3356,2952480,6212,3036780
856,3356,2953290,6212,3037590
856,3356,2954290,6212,3038590
856,3356,2955100,6212,3039400
856,3356,2955570,6212,3039870
856,3356,2955730,6212,3040030
856,3356,2956730,6212,3041030
856,3356,2956730,6212,3041030
856,3356,2957730,6212,3042030
856,3356,2958540,6212,3042840
856,3356,2958770,6212,3043070
856,3356,2959240,6212,3043540
856,3356,2960240,6212,3044540
856,3356,2960240,6212,3044540
856,3356,2960240,6212,3044540
856,3356,2960240,6212,3044540
856,3356,2961240,6212,3045540
856,3356,2962240,6212,3046540
856,3356,2963240,6212,3047540
856,3356,2964050,6212,3048350
857,3364,2964860,6212,3049160
858,3372,2965860,6212,3050160
858,3372,2966860,6212,3051160
858,3372,2967410,6212,3051710
858,3372,2968410,6212,3052710
858,3372,2969410,6212,3053710
858,3372,2970410,6212,3054710
858,3372,2970880,6212,3055180
858,3372,2970880,6212,3055180
858,3372,2971690,6212,3055990
858,3372,2972010,6212,3056310
858,3372,2972010,6212,3057120
858,3372,2972010,6212,3057120
858,3372,2972010,6212,3057120
858,3372,2973010,6212,3058120
858,3372,2974010,6212,3059120
858,3372,2974010,6212,3059590
858,3372,2974480,6212,3060060
858,3372,2974950,6212,3060530
858,3372,2975950,6212,3061530
859,3380,2976950,6212,3062530
859,3380,2977950,6212,3063530
859,3380,2978760,6212,3064340
859,3380,2979760,6212,3065340
859,3380,2980410,6212,3065990
859,3380,2980410,6212,3065990
859,3380,2980880,6212,3066460
859,3380,2981880,6212,3067460
859,3380,2982350,6212,3067930
859,3380,2982350,6212,3067930
859,3380,2983000,6212,3068580
859,3380,2983000,6212,3068580
860,3388,2984000,6212,3069580
861,3396,2984370,6212,3069950
861,3396,2984960,6212,3070540
861,3396,2985960,6212,3071540
861,3396,2985960,6212,3072540
861,3396,2986770,6212,3073350
861,3396,2987770,6212,3074350
861,3396,2987770,6212,3075350
861,3396,2987770,6212,3075350
861,3396,2987770,6212,3075350
861,3396,2988770,6212,3076350
861,3396,2989770,6212,3077350
861,3396,2990580,6212,3078160
861,3396,2991170,6212,3078750
861,3396,2991170,6212,3078750
861,3396,2991640,6212,3079220
861,3396,2991870,6212,3079450
861,3396,2992870,6212,3080450
861,3396,2993870,6212,3081450
861,3396,2994870,6212,3082450
861,3396,2995870,6212,3083450
861,3396,2996680,6212,3084260
861,3396,2997680,6212,3085260
861,3396,2998680,6212,3086260
861,3396,2998910,6212,3086490
861,3396,2999560,6212,3087140
861,3396,2999560,6212,3087140
861,3396,3000030,6212,3087610
861,3396,3000840,6212,3088420
862,3404,3001840,6212,3089420
862,3404,3002840,6212,3090420
862,3404,3003840,6212,3091420
862,3404,3004840,6212,3092420
862,3404,3005840,6212,3093420
862,3404,3005840,6212,3093420
862,3404,3006840,6212,3094420
863,3412,3007650,6212,3095230
863,3412,3007970,6212,3095550
863,3412,3008970,6212,3096550
863,3412,3009780,6212,3097360
863,3412,3010780,6212,3098360
863,3412,3011780,6212,3099360
863,3412,3012150,6212,3099730
863,3412,3012960,6212,3100540
863,3412,3012960,6212,3100540
864,3420,3013960,6212,3101540
864,3420,3013960,6212,3101540
864,3420,3014770,6212,3102350
864,3420,3015360,6212,3102940
864,3420,3016170,6212,3103750
864,3420,3017170,6212,3104750
864,3420,3018170,6212,3105750
864,3420,3019170,6212,3106750
864,3420,3019640,6212,3107220
864,3420,3020640,6212,3108220
864,3420,3021640,6212,3109220
864,3420,3021640,6212,3109690
864,3420,3022100,6212,3110150
865,3428,3023100,6212,3111150
865,3428,3024100,6212,3112150
865,3428,3025100,6212,3113150
865,3428,3025570,6212,3113620
865,3428,3026570,6212,3114620
865,3428,3027570,6212,3115620
865,3428,3027570,6212,3115620
865,3428,3028570,6212,3116620
866,3436,3036570,6212,3124620
866,3436,3037570,6212,3125620
866,3436,3037570,6212,3125620
866,3436,3038570,6212,3126620
866,3436,3039570,6212,3127620
867,3444,3040570,6212,3128620
867,3444,3041570,6212,3129620
867,3444,3042570,6212,3130620
867,3444,3043570,6212,3131620
867,3444,3043570,6212,3131620
867,3444,3044570,6212,3132620
867,3444,3045040,6212,3133090
867,3444,3045040,6212,3133090
867,3444,3046040,6212,3134090
868,3452,3046630,6212,3134680
868,3452,3047630,6212,3135680
869,3460,3048630,6212,3136680
869,3460,3049440,6212,3137490
869,3460,3050250,6212,3138300
869,3460,3051250,6212,3139300
869,3460,3052060,6212,3140110
869,3460,3052060,6212,3140110
869,3460,3053060,6212,3141110
869,3460,3053870,6212,3141920
869,3460,3053870,6212,3141920
869,3460,3054870,6212,3142920
869,3460,3055870,6212,3143920
869,3460,3056870,6212,3144920
869,3460,3057340,6212,3145390
869,3460,3058340,6212,3146390
869,3460,3058810,6212,3146860
870,3468,3059810,6212,3147860
870,3468,3060810,6212,3148860
870,3468,3061810,6212,3149860
870,3468,3062810,6212,3150860
870,3468,3063810,6212,3151860
870,3468,3064810,6212,3152860
870,3468,3065040,6212,3153090
870,3468,3065850,6212,3153900
870,3468,3066170,6212,3154220
870,3468,3067170,6212,3155220
870,3468,3068170,6212,3156220
870,3468,3069170,6212,3157220
870,3468,3069640,6212,3157690
870,3468,3070640,6212,3158690
870,3468,3071110,6212,3159160
871,3476,3072110,6212,3160160
871,3476,3072110,6212,3160160
872,3484,3073110,6212,3161160
873,3492,3073920,6212,3161970
873,3492,3074240,6212,3162290
873,3492,3075240,6212,3163290
873,3492,3076240,6212,3164290
873,3492,3076240,6212,3164610
873,3492,3076710,6212,3165080
873,3492,3076710,6212,3165890
873,3492,3077710,6212,3166890
873,3492,3077710,6212,3166890
873,3492,3078710,6212,3167890
873,3492,3079710,6212,3168890
873,3492,3080710,6212,3169890
873,3492,3080710,6212,3170890
873,3492,3081030,6212,3171210
873,3492,3082030,6212,3172210
873,3492,3082350,6212,3172530
873,3492,3083350,6212,3173530
873,3492,3084350,6212,3174530
873,3492,3085350,6212,3175530
873,3492,3085350,6212,3175530
873,3492,3085510,6212,3175690
873,3492,3085980,6212,3176160
873,3492,3086570,6212,3176750
873,3492,3086730,6212,3176910
873,3492,3087730,6212,3177910
873,3492,3087730,6212,3177910
873,3492,3088200,6212,3178380
873,3492,3088670,6212,3178850
873,3492,3089320,6212,3179500
873,3492,3089640,6212,3179820
873,3492,3090640,6212,3180820
873,3492,3091640,6212,3181820
873,3492,3092450,6212,3182630
873,3492,3092450,6212,3182630
873,3492,3093260,6212,3183440
873,3492,3094260,6212,3184440
874,3500,3095260,6212,3185440
874,3500,3095720,6212,3185900
874,3500,3096720,6212,3186900
874,3500,3097720,6212,3187900
875,3508,3098270,6212,3188450
875,3508,3099270,6212,3189450
875,3508,3099270,6212,3189450
875,3508,3099740,6212,3189920
875,3508,3100740,6212,3190920
875,3508,3101740,6212,3191920
875,3508,3102060,6212,3192240
875,3508,3102060,6212,3193240
875,3508,3102870,6212,3194050
875,3508,3103870,6212,3195050
875,3508,3104870,6212,3196050
875,3508,3105680,6212,3196860
876,3516,3106680,6212,3197860
876,3516,3106910,6212,3198090
876,3516,3107910,6212,3199090
876,3516,3108910,6212,3200090
876,3516,3109380,6212,3200560
876,3516,3109610,6212,3200790
876,3516,3109610,6212,3200790
876,3516,3110610,6212,3201790
876,3516,3111610,6212,3202790
876,3516,3111610,6212,3202790
876,3516,3112610,6212,3203790
876,3516,3113610,6212,3204790
876,3516,3113610,6212,3204790
877,3524,3114610,6212,3205790
877,3524,3115080,6212,3206260
877,3524,3116080,6212,3207260
877,3524,3116400,6212,3207580
877,3524,3117400,6212,3208580
877,3524,3117400,6212,3209040
877,3524,3117510,6212,3209150
877,3524,3118510,6212,3210150
877,3524,3118670,6212,3210310
877,3524,3119480,6212,3211120
877,3524,3119950,6212,3211590
877,3524,3120950,6212,3212590
877,3524,3121270,6212,3212910
877,3524,3121740,6212,3213380
877,3524,3121740,6212,3214190
877,3524,3122740,6212,3215190
877,3524,3123740,6212,3216190
877,3524,3123740,6212,3216190
877,3524,3124740,6212,3217190
878,3532,3125740,6212,3218190
878,3532,3126740,6212,3219190
878,3532,3126970,6212,3219420
878,3532,3127440,6212,3219890
878,3532,3128440,6212,3220890
879,3540,3129250,6212,3221700
879,3540,3129720,6212,3222170
879,3540,3130370,6212,3222820
879,3540,3130370,6212,3223820
879,3540,3131370,6212,3224820
879,3540,3132370,6212,3225820
879,3540,3132840,6212,3226290
879,3540,3132840,6212,3226290
879,3540,3133650,6212,3227100
879,3540,3134650,6212,3228100
879,3540,3135460,6212,3228910
879,3540,3135620,6212,3229070
879,3540,3136430,6212,3229880
879,3540,3136430,6212,3229880
879,3540,3137430,6212,3230880
879,3540,3137750,6212,3231200
880,3548,3138750,6212,3232200
880,3548,3139750,6212,3233200
880,3548,3140750,6212,3234200
880,3548,3141750,6212,3235200
880,3548,3142560,6212,3236010
880,3548,3143370,6212,3236820
880,3548,3144370,6212,3237820
880,3548,3144370,6212,3237820
881,3556,3145180,6212,3238630
881,3556,3145830,6212,3239280
881,3556,3146830,6212,3240280
881,3556,3147830,6212,3241280
881,3556,3148830,6212,3242280
881,3556,3149640,6212,3243090
881,3556,3149870,6212,3243320
881,3556,3150870,6212,3244320
881,3556,3151520,6212,3244970
882,3564,3152520,6212,3245970
882,3564,3152990,6212,3246440
882,3564,3153640,6212,3247090
882,3564,3154640,6212,3248090
882,3564,3155640,6212,3249090
882,3564,3156110,6212,3249560
882,3564,3156110,6212,3249560
882,3564,3156920,6212,3250370
882,3564,3157920,6212,3251370
882,3564,3158920,6212,3252370
882,3564,3159920,6212,3253370
882,3564,3160380,6212,3253830
883,3572,3161190,6212,3254640
883,3572,3162190,6212,3255640
883,3572,3163190,6212,3256640
883,3572,3163190,6212,3256640
883,3572,3164190,6212,3257640
884,3580,3165190,6212,3258640
884,3580,3166190,6212,3259640
884,3580,3167190,6212,3260640
884,3580,3168190,6212,3261640
884,3580,3169190,6212,3262640
884,3580,3169660,6212,3263110
884,3580,3169660,6212,3264110
884,3580,3170660,6212,3265110
884,3580,3171660,6212,3266110
884,3580,3172660,6212,3267110
884,3580,3173470,6212,3267920
884,3580,3174280,6212,3268730
885,3588,3175280,6212,3269730
885,3588,3176280,6212,3270730
885,3588,3176280,6212,3270730
885,3588,3176280,6212,3270730
885,3588,3177090,6212,3271540
885,3588,3177090,6212,3272540
885,3588,3178090,6212,3273540
885,3588,3178900,6212,3274350
885,3588,3179710,6212,3275160
885,3588,3180710,6212,3276160
885,3588,3181520,6212,3276970
885,3588,3181750,6212,3277200
885,3588,3182560,6212,3278010
885,3588,3183560,6212,3279010
885,3588,3184560,6212,3280010
885,3588,3185560,6212,3281010
885,3588,3186560,6212,3282010
885,3588,3186560,6212,3283010
886,3596,3187560,6212,3284010
886,3596,3187560,6212,3284010
887,3604,3188370,6212,3284820
887,3604,3188600,6212,3285050
887,3604,3189600,6212,3286050
887,3604,3189600,6212,3286050
887,3604,3190250,6212,3286700
887,3604,3190710,6212,3287160
887,3604,3191520,6212,3287970
887,3604,3192330,6212,3288780
887,3604,3193330,6212,3289780
887,3604,3194330,6212,3290780
887,3604,3194800,6212,3291250
887,3604,3195610,6212,3292060
887,3604,3196080,6212,3292530
888,3612,3204080,6212,3300530
888,3612,3204730,6212,3301180
888,3612,3204730,6212,3301180
888,3612,3204730,6212,3301180
888,3612,3205730,6212,3302180
889,3620,3206540,6212,3302990
889,3620,3206540,6212,3302990
889,3620,3206540,6212,3303990
889,3620,3207350,6212,3304800
889,3620,3208350,6212,3305800
889,3620,3209350,6212,3306800
889,3620,3209820,6212,3307270
889,3620,3209820,6212,3308270
889,3620,3210280,6212,3308730
889,3620,3210750,6212,3309200
889,3620,3210750,6212,3309200
889,3620,3210750,6212,3309200
890,3628,3211750,6212,3310200
890,3628,3212750,6212,3311200
890,3628,3213750,6212,3312200
890,3628,3214750,6212,3313200
890,3628,3214750,6212,3313200
890,3628,3215750,6212,3314200
890,3628,3215910,6212,3314360
890,3628,3216070,6212,3314520
890,3628,3217070,6212,3315520
890,3628,3217390,6212,3315840
890,3628,3218200,6212,3316650
890,3628,3219200,6212,3317650
891,3636,3220200,6212,3318650
891,3636,3220200,6212,3318650
891,3636,3220670,6212,3319120
891,3636,3220670,6212,3319120
891,3636,3220670,6212,3319440
891,3636,3221670,6212,3320440
891,3636,3222480,6212,3321250
891,3636,3222950,6212,3321720
892,3644,3223950,6212,3322720
892,3644,3223950,6212,3323190
892,3644,3224950,6212,3324190
892,3644,3225950,6212,3325190
892,3644,3226950,6212,3326190
892,3644,3227950,6212,3327190
892,3644,3228430,6212,3327670
892,3644,3228750,6212,3327990
892,3644,3229750,6212,3328990
892,3644,3230230,6212,3329470
892,3644,3230700,6212,3329940
892,3644,3230700,6212,3329940
892,3644,3231700,6212,3330940
892,3644,3232700,6212,3331940
892,3644,3232700,6212,3331940
892,3644,3232700,6212,3332590
893,3652,3233160,6212,3333050
893,3652,3234160,6212,3334050
893,3652,3234530,6212,3334420
893,3652,3235530,6212,3335420
893,3652,3236530,6212,3336420
893,3652,3237340,6212,3337230
893,3652,3237780,6212,3337670
893,3652,3238780,6212,3338670
893,3652,3239590,6212,3339480
893,3652,3240060,6212,3339950
894,3660,3242060,6212,3341950
894,3660,3242280,6212,3342170
894,3660,3242870,6212,3342760
894,3660,3243190,6212,3343080
894,3660,3243840,6212,3343730
894,3660,3244840,6212,3344730
894,3660,3245300,6212,3345190
895,3668,3246300,6212,3346190
895,3668,3246300,6212,3347190
895,3668,3246300,6212,3347190
895,3668,3247110,6212,3348000
895,3668,3248110,6212,3349000
895,3668,3249110,6212,3350000
895,3668,3250110,6212,3351000
895,3668,3250110,6212,3351470
895,3668,3251110,6212,3352470
896,3676,3252110,6212,3353470
896,3676,3252110,6212,3353940
896,3676,3252110,6212,3354750
896,3676,3252110,6212,3355750
896,3676,3252110,6212,3355750
896,3676,3253110,6212,3356750
896,3676,3254110,6212,3357750
897,3684,3254920,6212,3358560
897,3684,3255250,6212,3358890
897,3684,3256250,6212,3359890
897,3684,3256250,6212,3360210
897,3684,3256900,6212,3360860
897,3684,3257710,6212,3361670
897,3684,3258520,6212,3362480
897,3684,3259520,6212,3363480
897,3684,3260520,6212,3364480
897,3684,3261330,6212,3365290
897,3684,3262140,6212,3366100
897,3684,3263140,6212,3367100
897,3684,3263510,6212,3367470
897,3684,3264160,6212,3368120
897,3684,3264620,6212,3368580
897,3684,3265620,6212,3369580
897,3684,3265620,6212,3369580
898,3692,3266620,6212,3370580
898,3692,3267620,6212,3371580
898,3692,3268090,6212,3372050
898,3692,3268090,6212,3372050
899,3700,3268900,6212,3372860
899,3700,3269370,6212,3373330
899,3700,3269370,6212,3374140
899,3700,3270180,6212,3374950
899,3700,3270990,6212,3375760
899,3700,3271990,6212,3376760
899,3700,3272990,6212,3377760
899,3700,3273990,6212,3378760
899,3700,3274990,6212,3379760
899,3700,3274990,6212,3379760
899,3700,3275990,6212,3380760
899,3700,3276990,6212,3381760
899,3700,3277450,6212,3382220
900,3708,3278450,6212,3383220
900,3708,3278820,6212,3383590
900,3708,3279820,6212,3384590
900,3708,3280820,6212,3385590
900,3708,3281820,6212,3386590
900,3708,3282820,6212,3387590
900,3708,3283820,6212,3388590
900,3708,3284820,6212,3389590
900,3708,3285820,6212,3390590
900,3708,3286280,6212,3391050
900,3708,3287280,6212,3392050
900,3708,3288090,6212,3392860
900,3708,3288560,6212,3393330
900,3708,3288560,6212,3393330
900,3708,3289560,6212,3394330
900,3708,3290030,6212,3394800
900,3708,3291030,6212,3395800
900,3708,3291840,6212,3396610
900,3708,3291840,6212,3397420
901,3716,3292840,6212,3398420
901,3716,3293840,6212,3399420
901,3716,3294000,6212,3399580
902,3724,3294470,6212,3400050
902,3724,3294470,6212,3400520
902,3724,3294470,6212,3400520
902,3724,3295470,6212,3401520
902,3724,3296470,6212,3402520
902,3724,3296700,6212,3402750
902,3724,3297170,6212,3403220
902,3724,3297170,6212,3403220
902,3724,3298170,6212,3404220
902,3724,3298170,6212,3404220
902,3724,3299170,6212,3405220
902,3724,3299170,6212,3405220
902,3724,3299400,6212,3405450
902,3724,3299870,6212,3405920
902,3724,3300090,6212,3406140
902,3724,3300090,6212,3406140
902,3724,3301090,6212,3407140
902,3724,3301900,6212,3407950
902,3724,3301900,6212,3407950
902,3724,3302900,6212,3408950
902,3724,3303710,6212,3409760
902,3724,3303710,6212,3410760
902,3724,3304520,6212,3411570
902,3724,3305520,6212,3412570
902,3724,3305520,6212,3412570
902,3724,3306330,6212,3413380
902,3724,3306330,6212,3413380
902,3724,3307330,6212,3414380
903,3732,3308330,6212,3415380
903,3732,3309330,6212,3416380
903,3732,3310330,6212,3417380
903,3732,3310800,6212,3417850
903,3732,3311350,6212,3418400
903,3732,3311820,6212,3418870
904,3740,3312470,6212,3419520
905,3748,3320470,6212,3427520
905,3748,3321470,6212,3428520
905,3748,3321470,6212,3428520
905,3748,3322470,6212,3429520
905,3748,3323470,6212,3430520
905,3748,3324470,6212,3431520
905,3748,3325470,6212,3432520
906,3756,3326470,6212,3433520
906,3756,3326940,6212,3433990
906,3756,3327750,6212,3434800
906,3756,3328750,6212,3435800
906,3756,3329220,6212,3436270
906,3756,3329440,6212,3436490
