ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
1170745.71,20.02,1.36,244463.95,4.18
1170778.76,20.02,1.36,244476.65,4.18
1170611.72,20.02,1.36,244472.17,4.18
1170392.14,20.02,1.36,244226.41,4.18
1170225.11,20.02,1.36,244148.97,4.18
1170032.52,20.02,1.36,244118.84,4.18
1170053.45,20.03,1.36,244262.79,4.18
1170210.3,20.03,1.37,244300.4,4.18
1170210.3,20.03,1.37,245776.09,4.21
1170043.27,20.03,1.37,245771.9,4.21
1169850.68,20.03,1.37,246120.31,4.21
1170120.76,20.04,1.38,246753.59,4.23
1170141.7,20.04,1.38,246850.92,4.23
1170362.17,20.05,1.39,247725.15,4.24
1172215.27,20.08,1.42,248156.99,4.25
1172017.0,20.08,1.42,248101.4,4.25
1171893.86,20.08,1.42,248822.39,4.26
1171914.79,20.09,1.42,248966.35,4.27
1171914.79,20.09,1.42,248966.35,4.27
1171747.76,20.09,1.43,248888.85,4.27
1171580.73,20.09,1.43,248884.72,4.27
1171730.07,20.09,1.43,248558.11,4.26
1171362.96,20.09,1.43,248135.1,4.26
1171195.92,20.09,1.43,248057.61,4.26
1170574.91,20.08,1.42,247484.1,4.25
1170574.91,20.08,1.42,247484.1,4.25
1170407.88,20.08,1.42,247479.96,4.25
1170428.81,20.09,1.42,247577.29,4.25
1170224.68,20.08,1.42,247433.1,4.25
1170057.64,20.09,1.42,247431.09,4.25
1169890.61,20.09,1.42,247351.47,4.25
1169661.49,20.09,1.42,247177.6,4.24
1169906.62,20.09,1.43,246996.93,4.24
1170666.3,20.11,1.44,247318.73,4.25
1170499.27,20.11,1.44,247241.58,4.25
1170332.24,20.11,1.44,247237.1,4.25
1170165.2,20.11,1.44,247228.16,4.25
1169998.17,20.11,1.44,247155.48,4.25
1170019.1,20.11,1.45,247299.43,4.25
1169852.07,20.11,1.45,247297.42,4.25
1169685.04,20.11,1.45,247217.81,4.25
1168689.3,20.1,1.43,246220.13,4.23
1168762.85,20.1,1.43,246263.31,4.24
1168779.38,20.1,1.43,246256.47,4.24
1168586.78,20.1,1.43,246178.42,4.23
1168591.97,20.11,1.44,245739.28,4.23
1168399.38,20.11,1.44,245728.68,4.23
1168644.5,20.11,1.45,245548.01,4.23
1168934.14,20.12,1.45,245761.2,4.23
1168735.87,20.12,1.45,245713.9,4.23
1168752.39,20.12,1.45,245700.97,4.23
1168554.12,20.12,1.45,245604.86,4.23
1168559.31,20.12,1.46,245165.72,4.22
1168115.91,20.12,1.45,244774.04,4.22
1168191.3,20.12,1.45,250714.51,4.32
1168033.55,20.12,1.45,250564.54,4.32
1168373.7,20.12,1.46,250909.14,4.32
1168394.64,20.13,1.46,251006.46,4.32
1168656.62,20.13,1.46,251308.01,4.33
1168549.74,20.13,1.47,251594.0,4.34
1168554.93,20.14,1.47,251154.85,4.33
1168185.91,20.13,1.46,250915.75,4.32
1168397.18,20.14,1.47,251088.15,4.33
1168107.52,20.14,1.47,250710.86,4.32
1167940.48,20.14,1.47,250633.36,4.32
1167773.45,20.14,1.47,250629.23,4.32
1168584.13,20.15,1.48,250730.61,4.32
1172558.83,20.22,1.55,252323.66,4.35
1172391.79,20.22,1.55,252246.16,4.35
1170884.11,20.22,1.55,252185.02,4.36
1170172.22,20.21,1.55,251430.66,4.34
1169798.6,20.21,1.54,251335.59,4.34
1169798.6,20.21,1.54,251335.59,4.34
1169631.57,20.21,1.54,251331.46,4.34
1169876.7,20.22,1.55,251150.79,4.34
1170304.31,20.23,1.56,251076.56,4.34
1169839.4,20.22,1.55,251286.69,4.34
1169672.36,20.22,1.55,251277.75,4.34
1169505.33,20.22,1.55,251205.07,4.34
1169338.3,20.22,1.55,251127.92,4.34
1169495.15,20.23,1.56,251286.98,4.35
1169516.09,20.23,1.56,251384.31,4.35
1169349.05,20.23,1.56,251379.83,4.35
1169505.91,20.24,1.56,251624.54,4.35
1169767.9,20.24,1.57,251719.88,4.36
1169767.9,20.24,1.57,251719.88,4.36
1169788.83,20.25,1.57,252023.41,4.36
1169419.81,20.24,1.57,251784.31,4.36
1169681.8,20.25,1.57,251879.65,4.36
1169312.78,20.24,1.57,251707.06,4.36
1169574.76,20.25,1.58,252185.03,4.37
1169595.7,20.25,1.58,252282.35,4.37
1169428.66,20.25,1.58,252273.41,4.37
1169134.78,20.25,1.57,252052.88,4.37
1168967.74,20.25,1.57,251980.2,4.37
1168988.68,20.25,1.58,252124.16,4.37
1168619.66,20.25,1.57,251761.81,4.36
1168452.62,20.25,1.57,251752.87,4.36
1168158.74,20.25,1.57,251541.63,4.36
1168163.92,20.25,1.57,251102.49,4.35
1168005.96,20.25,1.57,250950.06,4.35
1167838.92,20.25,1.57,250877.38,4.35
1167906.98,20.25,1.57,250921.5,4.35
1167906.98,20.25,1.57,250921.5,4.35
1168448.74,20.26,1.59,250106.92,4.34
1168710.73,20.27,1.59,250202.27,4.34
1168863.43,20.28,1.6,249845.4,4.33
1168601.33,20.27,1.6,249554.92,4.33
1168434.29,20.27,1.6,249552.91,4.33
1168267.26,20.27,1.6,249473.29,4.33
1167944.05,20.27,1.59,249165.02,4.32
1168189.18,20.28,1.6,248973.21,4.32
1168434.3,20.28,1.61,248792.54,4.32
1168267.27,20.28,1.61,248715.05,4.32
1168100.24,20.29,1.61,248710.92,4.32
1167388.35,20.28,1.6,247956.56,4.31
1167228.8,20.28,1.6,247961.98,4.31
1166516.91,20.27,1.59,247207.62,4.3
1166516.91,20.27,1.59,247207.62,4.3
1166516.91,20.27,1.59,247207.62,4.3
1166353.1,20.27,1.59,247006.28,4.29
1166160.51,20.27,1.59,246967.73,4.29
1166160.51,20.27,1.59,246967.73,4.29
1165939.24,20.26,1.59,247069.96,4.29
1166201.23,20.27,1.59,247347.44,4.3
1166031.22,20.27,1.59,247375.66,4.3
1166650.17,20.29,1.61,247541.99,4.3
1166030.71,20.28,1.6,246963.83,4.29
1166051.64,20.28,1.6,247061.16,4.3
1166072.57,20.28,1.61,247205.11,4.3
1165693.55,20.28,1.6,246899.48,4.3
1165500.96,20.28,1.6,247016.47,4.3
1165308.37,20.28,1.6,246998.53,4.3
1165115.78,20.28,1.6,246883.87,4.3
1165115.78,20.28,1.6,246883.87,4.3
1164942.03,20.28,1.6,247569.57,4.31
1164823.41,20.28,1.6,247039.03,4.3
1164844.34,20.29,1.61,247136.35,4.3
1164558.94,20.28,1.6,246968.81,4.3
1164820.93,20.29,1.61,247270.35,4.31
1164653.9,20.29,1.61,247268.34,4.31
1164659.08,20.29,1.61,246829.2,4.3
1164563.06,20.29,1.61,246700.17,4.3
1164396.03,20.3,1.62,246620.55,4.3
1165775.4,20.32,1.64,246188.63,4.29
1165063.51,20.31,1.63,245445.41,4.28
1165058.89,20.32,1.64,245537.41,4.28
1164919.45,20.32,1.63,245526.0,4.28
1164673.16,20.31,1.63,245376.65,4.28
1164673.16,20.31,1.63,245376.65,4.28
1164506.13,20.32,1.63,245299.16,4.28
1164296.55,20.31,1.63,245059.5,4.28
1164535.3,20.32,1.64,245359.34,4.28
1164556.23,20.32,1.64,245456.67,4.28
1164389.2,20.32,1.64,245452.54,4.28
1164222.17,20.32,1.64,245443.59,4.28
1164055.14,20.32,1.64,245370.91,4.28
1164076.07,20.33,1.64,245514.87,4.29
1164286.28,20.33,1.65,245439.08,4.29
1163574.39,20.32,1.64,244684.72,4.27
1161986.16,20.32,1.64,244628.9,4.28
1162233.17,20.33,1.65,245429.02,4.29
1162254.1,20.33,1.65,245352.31,4.29
1162254.1,20.33,1.65,245352.31,4.29
1162516.01,20.34,1.66,245131.5,4.29
1162761.14,20.35,1.67,244939.7,4.29
1162761.14,20.35,1.67,244939.7,4.29
1163006.27,20.36,1.68,244747.89,4.28
1163251.39,20.37,1.68,244567.22,4.28
1163109.63,20.36,1.68,244555.21,4.28
1162942.6,20.36,1.68,244478.06,4.28
1162784.63,20.36,1.68,244326.67,4.28
1162617.6,20.36,1.68,244322.19,4.28
1162450.57,20.36,1.68,244245.04,4.28
1162283.54,20.36,1.68,244240.56,4.28
1162545.52,20.37,1.69,244838.74,4.29
1162176.5,20.37,1.68,244448.08,4.28
1162438.49,20.37,1.69,244543.42,4.29
1162271.46,20.37,1.69,244465.93,4.28
1162292.39,20.38,1.69,244769.46,4.29
1161563.72,20.37,1.68,244055.25,4.28
1161396.69,20.37,1.68,244051.11,4.28
1161109.45,20.36,1.68,243665.96,4.27
1161130.38,20.37,1.68,243763.28,4.28
1160846.07,20.36,1.68,243557.07,4.27
1160477.05,20.36,1.67,243317.96,4.27
1160497.98,20.36,1.67,243461.92,4.27
1161257.66,20.38,1.69,243783.72,4.28
1161090.63,20.38,1.69,243706.22,4.28
1161352.62,20.38,1.7,243801.57,4.28
1161352.62,20.38,1.7,243801.57,4.28
1161336.18,20.38,1.7,243754.74,4.28
1161169.14,20.38,1.7,243750.61,4.28
1161229.3,20.39,1.7,242564.17,4.26
1161250.23,20.39,1.7,242867.69,4.26
1161090.68,20.39,1.71,242859.43,4.27
1160721.66,20.39,1.7,242620.82,4.26
1161073.03,20.4,1.71,242889.88,4.27
1160762.38,20.39,1.7,242654.06,4.26
1160783.31,20.4,1.71,242879.09,4.27
1161542.99,20.41,1.72,243200.89,4.27
1161350.4,20.41,1.72,243173.52,4.27
1161157.81,20.41,1.72,243246.87,4.28
1160965.22,20.41,1.72,243168.07,4.28
1160965.22,20.41,1.72,243168.07,4.28
1161556.62,20.42,1.74,243270.01,4.28
1161364.03,20.42,1.74,243262.56,4.28
1160857.58,20.42,1.73,242725.73,4.27
1160857.58,20.42,1.73,242725.73,4.27
1160339.42,20.41,1.72,242228.77,4.26
1160146.83,20.41,1.72,242563.39,4.27
1160357.37,20.42,1.73,242765.27,4.27
1160619.36,20.43,1.74,242860.62,4.27
1160619.36,20.43,1.74,242860.62,4.27
1160619.36,20.43,1.74,242860.62,4.27
1160864.48,20.43,1.74,242679.94,4.27
1160697.45,20.43,1.75,242671.0,4.27
1160530.42,20.43,1.75,242598.32,4.27
1160792.33,20.44,1.75,242377.5,4.27
1160625.29,20.44,1.75,242300.36,4.27
1160404.02,20.44,1.75,242128.39,4.27
1160236.99,20.44,1.75,242123.91,4.27
1160498.9,20.45,1.76,241903.09,4.26
1160498.9,20.45,1.76,241903.09,4.26
1160498.9,20.45,1.76,241903.09,4.26
1160331.87,20.45,1.76,241825.95,4.26
1160164.83,20.45,1.76,241821.47,4.26
1160426.82,20.46,1.77,242438.13,4.27
1160259.79,20.46,1.77,242360.64,4.27
1160259.79,20.46,1.77,242360.64,4.27
1160851.19,20.47,1.78,242462.57,4.28
1160684.15,20.47,1.78,242458.44,4.28
1160315.13,20.47,1.77,242066.21,4.27
1160315.13,20.47,1.77,242066.21,4.27
1160207.17,20.46,1.77,241963.78,4.27
1160816.53,20.48,1.79,242143.16,4.27
1160649.5,20.48,1.79,242134.22,4.27
1160649.5,20.48,1.79,242134.22,4.27
1160482.47,20.48,1.79,242061.54,4.27
1159886.75,20.47,1.78,241512.42,4.26
1159719.72,20.47,1.78,241503.48,4.26
1159552.69,20.47,1.78,241430.8,4.26
1158840.8,20.46,1.77,240687.57,4.25
1158673.77,20.46,1.77,240685.57,4.25
1158506.74,20.47,1.77,240605.95,4.25
1158287.15,20.46,1.77,240358.4,4.25
1158120.12,20.46,1.77,240281.1,4.25
1157953.09,20.46,1.77,240276.78,4.25
1157434.93,20.46,1.76,239779.82,4.24
1157242.34,20.46,1.76,239695.5,4.24
1157049.75,20.46,1.76,239691.17,4.24
1157039.36,20.46,1.76,239644.33,4.24
1156327.47,20.45,1.76,238901.1,4.23
1156917.96,20.46,1.77,238901.77,4.23
1156750.93,20.46,1.77,238824.63,4.22
1156376.89,20.46,1.76,238557.21,4.22
1156376.89,20.46,1.76,238557.21,4.22
1155665.01,20.45,1.75,237802.85,4.21
1155497.97,20.45,1.76,237798.37,4.21
1155330.94,20.45,1.76,237720.88,4.21
1155351.87,20.46,1.76,237818.2,4.21
1155562.08,20.46,1.76,238194.22,4.22
1155824.07,20.47,1.77,238289.56,4.22
1155657.04,20.47,1.77,238285.43,4.22
1154988.91,20.47,1.77,238245.99,4.22
1154988.91,20.47,1.77,238245.99,4.22
1154619.89,20.47,1.77,238073.4,4.22
1154619.89,20.47,1.77,238073.4,4.22
1154332.65,20.46,1.76,237756.37,4.21
1154353.58,20.47,1.77,237993.39,4.22
1154186.55,20.47,1.77,237916.24,4.22
1154019.51,20.47,1.77,237911.76,4.22
1154019.51,20.47,1.77,237911.76,4.22
1154264.64,20.47,1.77,237731.09,4.22
1154081.43,20.47,1.77,237562.81,4.21
1153914.39,20.47,1.77,237485.32,4.21
1153747.36,20.47,1.77,237481.19,4.21
1153580.33,20.47,1.77,237479.18,4.21
1153580.33,20.47,1.77,237479.18,4.21
1153413.3,20.47,1.77,237399.56,4.21
1153675.29,20.48,1.78,237494.9,4.22
1153832.14,20.49,1.78,237905.21,4.22
1154365.38,20.5,1.8,237970.18,4.23
1153653.49,20.49,1.79,237215.82,4.21
1153653.49,20.49,1.79,237215.82,4.21
1152924.82,20.48,1.78,236501.61,4.2
1152555.8,20.48,1.77,236286.05,4.2
1152894.93,20.48,1.78,236062.61,4.19
1152850.62,20.49,1.78,236060.1,4.19
1152871.55,20.49,1.79,236157.42,4.2
1153110.31,20.49,1.79,236248.51,4.2
1152381.64,20.49,1.78,235534.3,4.19
1152414.68,20.49,1.78,235547.0,4.19
1152247.65,20.49,1.78,235469.5,4.19
1152080.62,20.49,1.78,235465.37,4.19
1151368.73,20.48,1.77,234711.01,4.17
1151201.7,20.48,1.77,234709.01,4.18
1150986.17,20.48,1.77,234494.46,4.17
1150819.14,20.48,1.77,234414.84,4.17
1150652.1,20.48,1.77,234337.69,4.17
1150485.07,20.48,1.77,234333.21,4.17
1150506.0,20.48,1.77,234477.17,4.17
1150506.0,20.48,1.77,234488.75,4.17
1150144.65,20.48,1.77,234512.27,4.18
1149950.5,20.47,1.77,234325.89,4.17
1149783.47,20.47,1.77,234323.88,4.17
1149585.2,20.47,1.77,233677.45,4.16
1149223.62,20.47,1.76,233368.38,4.16
1149025.35,20.47,1.76,233145.47,4.15
1148858.31,20.47,1.76,233065.85,4.15
1148751.43,20.47,1.77,233361.79,4.16
1147243.75,20.47,1.77,233300.65,4.16
1147573.08,20.48,1.78,233561.5,4.17
1147180.89,20.48,1.77,233294.68,4.16
1146891.23,20.48,1.77,232915.61,4.16
1146891.23,20.48,1.77,232915.61,4.16
1146724.2,20.48,1.77,232838.46,4.16
1146745.13,20.48,1.77,232935.79,4.16
1147007.12,20.49,1.78,233237.33,4.17
1147028.05,20.49,1.78,233334.66,4.17
1146861.02,20.49,1.78,233330.18,4.17
1146731.24,20.49,1.78,233326.0,4.17
1146564.2,20.49,1.78,233317.05,4.17
1146826.19,20.5,1.79,233618.6,4.18
1146847.13,20.5,1.79,233541.89,4.17
1146680.09,20.5,1.79,233469.21,4.17
1146685.28,20.5,1.79,233030.07,4.17
1146464.01,20.5,1.79,232937.04,4.17
1146464.01,20.5,1.79,232937.04,4.17
1146484.94,20.5,1.79,233300.18,4.17
1146388.92,20.5,1.79,233171.15,4.17
1146464.3,20.51,1.8,239067.58,4.28
1150439.0,20.58,1.87,240660.63,4.3
1150459.94,20.58,1.87,240757.95,4.31
1150292.9,20.58,1.87,240755.95,4.31
1150313.84,20.58,1.87,240899.9,4.31
1150665.21,20.59,1.88,240977.38,4.31
1150686.14,20.6,1.88,241356.65,4.32
1150519.11,20.6,1.88,241277.03,4.32
1150540.04,20.6,1.89,241374.35,4.32
1150373.01,20.6,1.89,241372.35,4.32
1150205.98,20.6,1.89,241292.73,4.32
1150020.71,20.6,1.88,241261.17,4.32
1149853.68,20.6,1.88,241184.02,4.32
1150123.76,20.61,1.89,241492.24,4.33
1149956.73,20.61,1.89,241487.76,4.33
1149977.66,20.61,1.89,241585.08,4.33
1149810.63,20.61,1.89,241583.08,4.33
1149643.6,20.61,1.89,241503.46,4.33
1149484.05,20.61,1.9,241497.58,4.33
1149484.05,20.61,1.9,241497.58,4.33
1149504.98,20.62,1.9,241686.69,4.33
1149334.98,20.62,1.9,241232.22,4.33
1149334.98,20.62,1.9,241205.87,4.33
1149291.22,20.62,1.9,241042.96,4.32
1149312.16,20.62,1.91,241140.28,4.33
1149119.56,20.62,1.91,241377.48,4.33
1149535.98,20.63,1.92,242040.06,4.34
1149390.51,20.63,1.92,244935.22,4.4
1149411.44,20.64,1.92,245079.18,4.4
1149432.37,20.64,1.92,245176.5,4.4
1149223.14,20.64,1.92,244938.11,4.4
1151075.6,20.68,1.96,245283.87,4.41
1150718.48,20.67,1.95,245057.41,4.4
1150739.41,20.67,1.96,245201.36,4.41
1151001.32,20.68,1.96,244980.55,4.4
1150834.29,20.68,1.97,244978.54,4.4
1150667.25,20.68,1.97,244898.92,4.4
1149938.59,20.67,1.96,244184.71,4.39
1150063.28,20.68,1.96,243667.73,4.38
1149896.25,20.68,1.96,243590.24,4.38
1149896.25,20.68,1.96,243590.24,4.38
1149912.77,20.68,1.96,243575.66,4.38
1149745.74,20.68,1.96,243571.53,4.38
1149990.86,20.69,1.97,243390.85,4.38
1149823.83,20.69,1.97,243313.36,4.38
1149656.8,20.69,1.97,243309.23,4.38
1149901.93,20.7,1.98,243117.43,4.38
1149918.45,20.7,1.98,243113.3,4.38
1149918.45,20.7,1.98,244097.88,4.39
1149206.56,20.69,1.97,243343.52,4.38
1149227.49,20.69,1.97,243440.84,4.38
1149060.46,20.7,1.97,243431.9,4.38
1149081.39,20.7,1.98,243575.85,4.39
1149081.39,20.7,1.98,243575.85,4.39
1148914.36,20.7,1.98,243503.17,4.39
1148721.77,20.7,1.98,243418.71,4.39
1148529.18,20.7,1.98,243414.53,4.39
1147817.29,20.69,1.97,242671.3,4.37
1148129.15,20.7,1.97,242502.98,4.37
1148478.19,20.71,1.98,242114.52,4.37
1148499.12,20.71,1.99,242211.85,4.37
1148332.09,20.71,1.99,242134.7,4.37
1148165.06,20.71,1.99,242130.22,4.37
1148410.18,20.72,2.0,241938.42,4.37
1147698.3,20.71,1.99,241195.19,4.35
1147531.26,20.71,1.99,241173.69,4.35
1147688.12,20.72,1.99,241418.41,4.36
1147521.09,20.72,1.99,241358.28,4.36
1147328.49,20.72,1.99,241351.06,4.36
1147135.9,20.72,1.99,241269.64,4.36
1147156.84,20.72,2.0,241366.96,4.36
1146989.8,20.72,2.0,241289.52,4.36
1146696.66,20.72,1.99,240978.15,4.35
1146529.63,20.72,1.99,240973.97,4.35
1146362.6,20.72,1.99,240965.02,4.36
1146195.57,20.72,1.99,240892.34,4.35
1152308.9,20.83,2.1,248031.26,4.48
1152842.14,20.84,2.12,248096.23,4.49
1152675.11,20.84,2.12,248018.74,4.49
1152508.07,20.85,2.12,248014.61,4.49
1152341.04,20.85,2.12,248005.66,4.49
1152174.01,20.85,2.12,247932.98,4.49
1152194.94,20.85,2.12,248076.94,4.49
1152194.94,20.85,2.12,248076.94,4.49
1152194.94,20.85,2.12,248076.94,4.49
1152027.91,20.85,2.12,247999.64,4.49
1152184.76,20.86,2.13,247953.0,4.49
1152017.73,20.86,2.13,247948.68,4.49
1151850.7,20.86,2.13,247871.38,4.49
1152060.91,20.86,2.13,248546.42,4.5
1152060.91,20.86,2.13,248546.42,4.5
1151856.77,20.86,2.13,248422.09,4.5
1151689.74,20.86,2.13,248417.76,4.5
1151959.82,20.87,2.14,248408.45,4.5
1151792.79,20.87,2.14,248330.95,4.5
1151792.79,20.87,2.14,248303.75,4.5
1151625.76,20.87,2.14,248299.62,4.5
1151288.52,20.87,2.13,247895.57,4.49
1151533.65,20.87,2.14,247714.9,4.49
1151554.58,20.88,2.14,248129.75,4.5
1151816.49,20.89,2.15,247908.94,4.5
1151649.45,20.89,2.15,247831.64,4.49
1151482.42,20.89,2.15,247827.31,4.5
1151115.3,20.88,2.15,247579.79,4.49
1150403.42,20.87,2.14,246825.43,4.48
1150243.87,20.87,2.14,246830.85,4.48
1150051.28,20.87,2.14,246804.23,4.48
1149858.69,20.87,2.14,246785.43,4.48
1149666.1,20.87,2.14,246971.31,4.48
1149473.51,20.87,2.14,246931.81,4.48
1149473.51,20.87,2.14,246903.82,4.48
1149743.59,20.88,2.15,246894.51,4.48
1149551.0,20.88,2.15,247040.89,4.49
1149567.52,20.88,2.15,247142.6,4.49
1149384.36,20.88,2.15,246911.84,4.49
1149182.34,20.88,2.15,246828.69,4.49
1149198.86,20.88,2.15,246770.06,4.48
1149198.86,20.88,2.15,249630.17,4.54
1149443.99,20.89,2.16,249449.5,4.53
1155822.72,21.01,2.27,254545.68,4.63
1155655.69,21.01,2.27,254468.54,4.63
1155672.21,21.01,2.27,254455.73,4.63
1155514.24,21.01,2.27,254304.34,4.62
1155321.65,21.01,2.27,254226.29,4.62
1155342.59,21.01,2.28,254641.15,4.63
1155175.55,21.01,2.28,254636.67,4.63
1155192.08,21.01,2.28,254627.87,4.63
1154999.48,21.01,2.28,254617.28,4.63
1154270.82,21.0,2.27,253903.06,4.62
1154427.67,21.01,2.27,253940.68,4.62
1154158.73,21.0,2.27,253802.15,4.62
1153954.6,21.0,2.27,253652.23,4.62
1153787.57,21.0,2.27,253575.09,4.62
1153808.5,21.01,2.27,253879.51,4.62
1153614.34,21.0,2.27,253750.79,4.62
1154374.03,21.02,2.28,254072.59,4.63
1154621.04,21.02,2.29,253996.96,4.63
1154454.01,21.03,2.29,253992.47,4.63
1153742.12,21.02,2.28,253238.12,4.61
1153575.09,21.02,2.28,253236.11,4.61
1153558.64,21.02,2.28,253189.29,4.61
1153558.64,21.02,2.28,253187.14,4.61
1153391.61,21.02,2.28,253107.53,4.61
1153653.6,21.03,2.29,253939.64,4.63
1153674.53,21.03,2.29,254036.96,4.63
1153507.5,21.03,2.29,253959.82,4.63
1153138.47,21.02,2.29,253537.92,4.62
1153159.41,21.03,2.29,253681.87,4.63
1152992.37,21.03,2.29,253677.39,4.63
1153254.36,21.04,2.3,253772.74,4.63
1153087.33,21.04,2.3,253695.59,4.63
1152929.37,21.03,2.29,253579.74,4.63
1152950.3,21.04,2.3,253883.26,4.63
1152611.71,21.03,2.29,253237.17,4.62
1152611.71,21.03,2.29,254049.45,4.64
1152444.68,21.04,2.29,254044.96,4.64
1152977.92,21.05,2.31,254109.94,4.64
1152810.88,21.05,2.31,254100.99,4.64
1152643.85,21.05,2.31,254028.31,4.64
1152567.95,21.05,2.31,254132.16,4.64
1153286.94,21.07,2.33,254470.7,4.65
1153119.91,21.07,2.33,254393.56,4.65
1152952.87,21.07,2.33,254389.08,4.65
1152432.53,21.07,2.32,253939.13,4.64
1152265.5,21.07,2.32,253861.99,4.64
1152098.47,21.07,2.32,253857.51,4.64
1151931.43,21.07,2.32,253780.01,4.64
1151764.4,21.07,2.32,253775.88,4.64
1151597.37,21.07,2.32,253698.45,4.64
1151430.34,21.07,2.32,253694.26,4.64
1151071.32,21.07,2.32,253453.41,4.64
1151092.25,21.07,2.32,253550.73,4.64
1150925.21,21.07,2.32,253473.58,4.64
1150925.21,21.07,2.32,253296.48,4.64
1151135.42,21.08,2.33,253672.49,4.64
1150968.39,21.08,2.33,253668.01,4.65
1150798.78,21.08,2.33,253674.28,4.65
1150596.12,21.08,2.33,253637.36,4.65
1150393.46,21.08,2.33,253664.85,4.65
1150414.39,21.08,2.33,253762.17,4.65
1150211.73,21.08,2.33,253741.59,4.65
1150368.59,21.09,2.34,254059.19,4.66
1150368.59,21.09,2.34,253941.91,4.65
1150165.93,21.09,2.34,253923.45,4.66
1150186.86,21.09,2.34,254020.77,4.66
1150448.85,21.1,2.35,254322.32,4.66
1150695.86,21.1,2.36,254246.68,4.66
1150716.79,21.11,2.36,254834.55,4.67
1150514.13,21.11,2.36,254946.4,4.68
1150347.1,21.11,2.36,254869.08,4.68
1150368.03,21.11,2.36,254966.4,4.68
1150388.96,21.11,2.37,255110.35,4.68
1150221.93,21.12,2.37,255106.05,4.68
1150019.27,21.12,2.37,255091.39,4.68
1149650.25,21.11,2.36,254852.29,4.68
1149492.29,21.11,2.36,254699.86,4.68
1149754.28,21.12,2.37,254795.21,4.68
1156213.55,21.23,2.48,262239.91,4.82
1156230.07,21.23,2.48,262225.33,4.82
1156251.0,21.24,2.49,262528.85,4.82
1156048.35,21.24,2.49,262418.05,4.82
1156293.47,21.25,2.5,262226.25,4.82
1156123.86,21.25,2.5,262232.52,4.82
1155754.84,21.24,2.49,261993.41,4.82
1156016.83,21.25,2.5,262088.76,4.82
1155814.17,21.25,2.5,262063.82,4.82
1155611.51,21.25,2.5,262078.81,4.82
1155632.44,21.25,2.5,262382.34,4.83
1154920.55,21.24,2.49,261639.11,4.81
1154717.89,21.24,2.49,261603.91,4.81
1154277.46,21.24,2.49,261206.72,4.81
1154298.4,21.24,2.49,261304.04,4.81
1154508.6,21.25,2.5,261680.06,4.82
1154529.54,21.25,2.5,261777.38,4.82
1154326.88,21.25,2.5,261772.83,4.82
1154347.81,21.26,2.51,261916.79,4.82
1154364.33,21.26,2.51,261909.78,4.82
1154385.26,21.26,2.51,262007.1,4.83
1154182.6,21.26,2.51,262108.71,4.83
1153979.94,21.26,2.51,262091.39,4.83
1154000.88,21.26,2.51,262235.35,4.83
1154021.81,21.27,2.52,262332.67,4.83
1154042.74,21.27,2.52,262476.63,4.84
1154063.67,21.28,2.52,262573.95,4.84
1154220.53,21.28,2.53,262818.66,4.85
1154017.87,21.28,2.53,262721.98,4.84
1154017.87,21.28,2.53,263623.79,4.86
1153850.84,21.28,2.53,263614.84,4.86
1154442.23,21.3,2.54,263716.77,4.86
1154083.21,21.29,2.54,263475.92,4.86
1153916.18,21.29,2.54,263403.24,4.86
1154068.88,21.3,2.54,263046.37,4.85
1153449.42,21.29,2.54,262468.21,4.84
1153282.38,21.29,2.54,262459.27,4.85
1153282.38,21.29,2.54,262898.43,4.85
1151774.7,21.29,2.54,262837.29,4.86
1151607.67,21.3,2.54,262764.61,4.86
1151440.64,21.3,2.54,262743.11,4.86
1151702.63,21.3,2.55,262838.45,4.86
1151418.32,21.3,2.54,262607.57,4.86
1151131.08,21.3,2.54,262290.54,4.85
1150612.92,21.29,2.53,261793.58,4.84
1150445.88,21.29,2.53,261733.46,4.84
1150278.85,21.29,2.53,261656.16,4.84
1150278.85,21.29,2.53,261174.57,4.83
1150111.82,21.29,2.53,261170.24,4.83
1150132.75,21.29,2.54,261473.77,4.84
1149965.72,21.3,2.54,261396.63,4.84
1149961.09,21.3,2.54,261488.63,4.84
1149956.47,21.3,2.54,261630.88,4.85
1149977.4,21.31,2.55,261728.21,4.85
1149810.37,21.31,2.55,261723.73,4.85
1149643.33,21.31,2.55,261721.72,4.85
1149476.3,21.31,2.55,261642.1,4.85
1149309.27,21.31,2.55,261564.96,4.85
1149142.24,21.31,2.55,261560.48,4.85
1148773.22,21.3,2.54,261321.38,4.85
1148606.18,21.31,2.54,261243.89,4.85
