ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
299,650,444170,6212,444170
299,650,444980,6212,444980
300,652,445790,6212,445790
300,652,446600,6212,446600
301,654,447070,6212,447070
301,654,447070,6212,447070
301,654,447880,6212,447880
301,654,448350,6212,448350
301,654,448510,6212,448510
302,656,449320,6212,449320
302,656,450130,6212,450130
303,658,450940,6212,450940
303,658,451260,6212,451260
303,658,452070,6212,452070
303,658,452070,6212,452070
304,660,452720,6212,452720
304,660,452720,6212,452720
304,660,453190,6212,453190
305,662,453840,6212,453840
305,662,454490,6212,454490
305,662,454950,6212,454950
306,664,455760,6212,455760
306,664,456350,6212,456350
307,666,456820,6212,456820
307,666,457630,6212,457630
307,666,457630,6212,457630
307,666,457860,6212,457860
307,666,458180,6212,458180
308,668,458990,6212,458990
308,668,459460,6212,459460
308,668,459930,6212,459930
308,668,460390,6212,460390
308,668,460550,6212,460550
309,670,461360,6212,461360
309,670,462170,6212,462170
309,670,462400,6212,462400
309,670,462400,6212,462400
309,670,462400,6212,462400
310,672,463210,6212,463210
310,672,464020,6212,464020
311,674,464490,6212,464490
311,674,464960,6212,464960
311,674,465770,6212,465770
312,676,466240,6212,466240
312,676,466710,6212,466710
312,676,467520,6212,467520
313,678,467990,6212,467990
313,678,468800,6212,468800
313,678,468800,6212,468800
314,680,469450,6212,469450
314,680,469770,6212,469770
314,680,470000,6212,470000
314,680,470810,6212,470810
315,682,471620,6212,471620
315,682,471840,6212,471840
315,682,471840,6212,471840
315,682,472160,6212,472160
315,682,472970,6212,472970
316,684,473620,6212,473620
316,684,473850,6212,473850
316,684,474500,6212,474500
317,686,475310,6212,475310
317,686,476120,6212,476120
318,688,476590,6212,476590
318,688,477060,6212,477060
318,688,477530,6212,477530
318,688,477640,6212,477640
318,688,478110,6212,478110
319,690,478580,6212,478580
319,690,479230,6212,479230
319,690,479460,6212,479460
319,690,479680,6212,479680
320,692,480490,6212,480490
320,692,480490,6212,480490
320,692,481300,6212,481300
321,694,481950,6212,481950
321,694,482600,6212,482600
322,696,483410,6212,483410
322,696,483870,6212,483870
322,696,484190,6212,484190
322,696,485000,6212,485000
323,698,485460,6212,485460
323,698,486270,6212,486270
323,698,486740,6212,486740
324,700,487550,6212,487550
324,700,488200,6212,488200
325,702,489010,6212,489010
325,702,489820,6212,489820
326,704,490370,6212,490370
326,704,491180,6212,491180
327,706,491650,6212,491650
327,706,492460,6212,492460
327,706,492780,6212,492780
328,708,493590,6212,493590
328,708,494400,6212,494400
329,710,495210,6212,495210
329,710,495210,6212,495210
329,710,495440,6212,495440
329,710,496250,6212,496250
330,712,496800,6212,496800
330,712,497120,6212,497120
330,712,497930,6212,497930
330,712,498400,6212,498400
331,714,498870,6212,498870
331,714,499340,6212,499340
331,714,499340,6212,499340
331,714,500150,6212,500150
332,716,500960,6212,500960
332,716,501770,6212,501770
333,718,502580,6212,502580
333,718,503050,6212,503050
333,718,503280,6212,503280
334,720,503750,6212,503750
334,720,504400,6212,504400
334,720,504400,6212,504400
334,720,504400,6212,504400
334,720,504870,6212,504870
335,722,505680,6212,505680
335,722,506150,6212,506150
335,722,506470,6212,506470
335,722,506790,6212,506790
336,724,507600,6212,507600
336,724,508410,6212,508410
337,726,509000,6212,509000
337,726,509810,6212,509810
338,728,510280,6212,510280
338,728,511090,6212,511090
339,730,511900,6212,511900
339,730,512710,6212,512710
339,730,513180,6212,513180
340,732,513650,6212,513650
340,732,513650,6212,513650
340,732,514460,6212,514460
340,732,514930,6212,514930
341,734,515400,6212,515400
341,734,515400,6212,515400
341,734,515770,6212,515770
341,734,515770,6212,515770
341,734,516240,6212,516240
341,734,516890,6212,516890
341,734,517210,6212,517210
342,736,517680,6212,517680
342,736,517680,6212,517680
342,736,518150,6212,518150
342,736,518960,6212,518960
343,738,519550,6212,519550
343,738,519870,6212,519870
343,738,520680,6212,520680
344,740,521490,6212,521490
344,740,522300,6212,522300
345,742,523110,6212,523110
345,742,523920,6212,523920
346,744,524390,6212,524390
346,744,524610,6212,524610
346,744,525080,6212,525080
346,744,525550,6212,525550
347,746,526360,6212,526360
347,746,526680,6212,526680
347,746,527150,6212,527150
347,746,527520,6212,527520
348,748,527990,6212,527990
348,748,528640,6212,528640
348,748,528800,6212,528800
348,748,529260,6212,529260
349,750,530070,6212,530070
349,750,530390,6212,530390
349,750,530390,6212,530390
349,750,530390,6212,530390
349,750,531200,6212,531200
349,750,531200,6212,531200
350,752,532010,6212,532010
350,752,532480,6212,532480
350,752,532950,6212,532950
350,752,532950,6212,532950
351,754,533410,6212,533410
351,754,533880,6212,533880
351,754,534340,6212,534340
351,754,534570,6212,534570
352,756,535380,6212,535380
352,756,536190,6212,536190
353,758,536660,6212,536660
353,758,537130,6212,537130
353,758,537600,6212,537600
353,758,538070,6212,538070
353,758,538070,6212,538070
354,760,538540,6212,538540
354,760,539010,6212,539010
354,760,539230,6212,539230
354,760,539880,6212,539880
354,760,539880,6212,539880
354,760,540040,6212,540040
355,762,540850,6212,540850
355,762,541500,6212,541500
355,762,541870,6212,541870
356,764,542340,6212,542340
356,764,543150,6212,543150
357,766,543960,6212,543960
357,766,544190,6212,544190
357,766,544410,6212,544410
357,766,544410,6212,544410
357,766,544640,6212,544640
357,766,545110,6212,545110
357,766,545760,6212,545760
358,768,546220,6212,546220
358,768,546220,6212,546220
358,768,546690,6212,546690
358,768,547160,6212,547160
359,770,547970,6212,547970
359,770,548430,6212,548430
359,770,549240,6212,549240
360,772,549710,6212,549710
360,772,550520,6212,550520
360,772,550520,6212,550520
361,774,551330,6212,551330
361,774,551330,6212,551330
361,774,551980,6212,551980
361,774,552450,6212,552450
361,774,552670,6212,552670
361,774,552990,6212,552990
361,774,553220,6212,553220
362,776,553690,6212,553690
362,776,554500,6212,554500
362,776,554970,6212,554970
363,778,555560,6212,555560
363,778,556110,6212,556110
364,780,556580,6212,556580
364,780,557230,6212,557230
364,780,557690,6212,557690
365,782,558160,6212,558160
365,782,558480,6212,558480
365,782,558950,6212,558950
365,782,559270,6212,559270
366,784,560080,6212,560080
366,784,560890,6212,560890
366,784,561360,6212,561360
367,786,562170,6212,562170
367,786,562640,6212,562640
367,786,563110,6212,563110
368,788,563580,6212,563580
368,788,564050,6212,564050
368,788,564700,6212,564700
368,788,564930,6212,564930
369,790,565740,6212,565740
369,790,566550,6212,566550
370,792,567200,6212,567200
370,792,567520,6212,567520
370,792,567520,6212,567520
370,792,568170,6212,568170
370,792,568490,6212,568490
371,794,568960,6212,568960
371,794,569610,6212,569610
372,796,570260,6212,570260
372,796,570730,6212,570730
372,796,571540,6212,571540
373,798,572350,6212,572350
373,798,572940,6212,572940
374,800,573590,6212,573590
374,800,574050,6212,574050
374,800,574050,6212,574050
374,800,574050,6212,574050
374,800,574510,6212,574510
374,800,574510,6212,574510
374,800,574510,6212,574510
375,802,575320,6212,575320
375,802,575640,6212,575640
375,802,576110,6212,576110
375,802,576570,6212,576570
375,802,576890,6212,576890
375,802,576890,6212,576890
376,804,577360,6212,577360
376,804,577360,6212,577360
376,804,577360,6212,577360
376,804,578170,6212,578170
376,804,578640,6212,578640
377,806,579450,6212,579450
377,806,580040,6212,580040
377,806,580040,6212,580040
378,808,580850,6212,580850
378,808,581440,6212,581440
378,808,581440,6212,581440
379,810,582250,6212,582250
379,810,582250,6212,582250
379,810,582720,6212,582720
379,810,583190,6212,583190
380,812,583650,6212,583650
380,812,583970,6212,583970
380,812,584440,6212,584440
380,812,585250,6212,585250
381,814,586060,6212,586060
381,814,586710,6212,586710
381,814,586940,6212,586940
382,816,587410,6212,587410
382,816,588220,6212,588220
382,816,588220,6212,588220
382,816,588540,6212,588540
382,816,588860,6212,588860
382,816,588860,6212,588860
383,818,589670,6212,589670
383,818,590480,6212,590480
384,820,591130,6212,591130
384,820,591500,6212,591500
384,820,591500,6212,591500
384,820,592310,6212,592310
385,822,592780,6212,592780
385,822,593430,6212,593430
385,822,593660,6212,593660
386,824,594250,6212,594250
386,824,595060,6212,595060
387,826,595870,6212,595870
387,826,596680,6212,596680
388,828,597490,6212,597490
388,828,597860,6212,597860
388,828,598670,6212,598670
388,828,598900,6212,598900
389,830,599370,6212,599370
389,830,600180,6212,600180
390,832,600990,6212,600990
390,832,601800,6212,601800
390,832,602270,6212,602270
391,834,602730,6212,602730
391,834,602840,6212,602840
391,834,603300,6212,603300
391,834,603620,6212,603620
391,834,604080,6212,604080
391,834,604550,6212,604550
392,836,605360,6212,605360
392,836,606170,6212,606170
392,836,606220,6212,606220
393,838,607030,6212,607030
393,838,607140,6212,607140
393,838,607790,6212,607790
394,840,608600,6212,608600
394,840,608600,6212,608600
394,840,609250,6212,609250
395,842,610060,6212,610060
395,842,610530,6212,610530
396,844,611340,6212,611340
396,844,611810,6212,611810
396,844,612620,6212,612620
397,846,613210,6212,613210
397,846,613860,6212,613860
398,848,614330,6212,614330
398,848,615140,6212,615140
399,850,615730,6212,615730
399,850,616540,6212,616540
399,850,617010,6212,617010
400,852,617820,6212,617820
400,852,617820,6212,617820
400,852,618290,6212,618290
400,852,618760,6212,618760
400,852,618760,6212,618760
400,852,619080,6212,619080
400,852,619310,6212,619310
400,852,619680,6212,619680
400,852,619900,6212,619900
401,854,620710,6212,620710
401,854,621360,6212,621360
402,856,621830,6212,621830
402,856,622050,6212,622050
402,856,622050,6212,622050
402,856,622050,6212,622050
402,856,622860,6212,622860
403,858,623670,6212,623670
403,858,624480,6212,624480
404,860,625290,6212,625290
404,860,625760,6212,625760
404,860,625760,6212,625760
404,860,625980,6212,625980
404,860,626300,6212,626300
404,860,626760,6212,626760
404,860,626760,6212,626760
405,862,627410,6212,627410
405,862,628220,6212,628220
405,862,628680,6212,628680
406,864,629490,6212,629490
406,864,630140,6212,630140
406,864,630280,6212,630280
407,866,630750,6212,630750
407,866,630910,6212,630910
407,866,630910,6212,630910
407,866,630910,6212,630910
407,866,630910,6212,630910
407,866,631720,6212,631720
407,866,631830,6212,631830
408,868,632640,6212,632640
408,868,633450,6212,633450
408,868,633920,6212,633920
408,868,634150,6212,634150
409,870,634960,6212,634960
409,870,635610,6212,635610
410,872,636420,6212,636420
410,872,636580,6212,636580
410,872,637050,6212,637050
411,874,637860,6212,637860
411,874,638670,6212,638670
411,874,639140,6212,639140
412,876,639950,6212,639950
412,876,640000,6212,640000
412,876,640470,6212,640470
413,878,641280,6212,641280
413,878,641280,6212,641280
413,878,642090,6212,642090
413,878,642560,6212,642560
413,878,642790,6212,642790
413,878,643110,6212,643110
414,880,643580,6212,643580
414,880,644050,6212,644050
414,880,644860,6212,644860
415,882,645330,6212,645330
415,882,646140,6212,646140
416,884,646950,6212,646950
416,884,647760,6212,647760
417,886,648570,6212,648570
417,886,648890,6212,648890
417,886,649120,6212,649120
417,886,649930,6212,649930
418,888,650400,6212,650400
418,888,650870,6212,650870
418,888,651680,6212,651680
419,890,652230,6212,652230
419,890,653040,6212,653040
419,890,653040,6212,653040
420,892,653630,6212,653630
420,892,654000,6212,654000
420,892,654000,6212,654000
420,892,654000,6212,654000
420,892,654000,6212,654000
420,892,654470,6212,654470
421,894,655280,6212,655280
421,894,655750,6212,655750
421,894,656070,6212,656070
421,894,656620,6212,656620
422,896,657090,6212,657090
422,896,657900,6212,657900
423,898,658710,6212,658710
423,898,659030,6212,659030
423,898,659510,6212,659510
423,898,660060,6212,660060
424,900,660530,6212,660530
424,900,660850,6212,660850
424,900,661660,6212,661660
425,902,662310,6212,662310
425,902,663120,6212,663120
425,902,663490,6212,663490
425,902,663720,6212,663720
425,902,663720,6212,663720
426,904,664370,6212,664370
426,904,664370,6212,664370
426,904,664840,6212,664840
427,906,665650,6212,665650
427,906,666200,6212,666200
427,906,666520,6212,666520
427,906,666680,6212,666680
427,906,667050,6212,667050
427,906,667210,6212,667210
427,906,667440,6212,667440
428,908,668090,6212,668090
428,908,668200,6212,668200
428,908,668670,6212,668670
428,908,668890,6212,668890
429,910,669440,6212,669440
429,910,670090,6212,670090
429,910,670090,6212,670090
429,910,670410,6212,670410
430,912,670890,6212,670890
430,912,671050,6212,671050
430,912,671860,6212,671860
430,912,672330,6212,672330
431,914,672800,6212,672800
431,914,673390,6212,673390
431,914,673860,6212,673860
432,916,674330,6212,674330
432,916,674800,6212,674800
432,916,675450,6212,675450
432,916,675450,6212,675450
433,918,675920,6212,675920
433,918,676380,6212,676380
433,918,677190,6212,677190
433,918,677190,6212,677190
434,920,678000,6212,678000
434,920,678550,6212,678550
434,920,678710,6212,678710
435,922,679360,6212,679360
435,922,679360,6212,679360
435,922,680170,6212,680170
436,924,680640,6212,680640
436,924,681110,6212,681110
436,924,681340,6212,681340
436,924,681810,6212,681810
437,926,682620,6212,682620
437,926,683170,6212,683170
437,926,683170,6212,683170
437,926,683630,6212,683630
438,928,684280,6212,684280
438,928,684280,6212,684280
438,928,684870,6212,684870
439,930,685340,6212,685340
439,930,685660,6212,685660
439,930,686130,6212,686130
439,930,686350,6212,686350
439,930,687160,6212,687160
440,932,687630,6212,687630
440,932,688440,6212,688440
440,932,688760,6212,688760
441,934,689570,6212,689570
441,934,690220,6212,690220
442,936,691030,6212,691030
442,936,691840,6212,691840
442,936,692310,6212,692310
443,938,692780,6212,692780
443,938,693430,6212,693430
444,940,694240,6212,694240
444,940,694700,6212,694700
444,940,695510,6212,695510
445,942,695980,6212,695980
445,942,695980,6212,695980
445,942,696450,6212,696450
445,942,697260,6212,697260
446,944,698070,6212,698070
446,944,698390,6212,698390
446,944,698860,6212,698860
446,944,699330,6212,699330
447,946,699790,6212,699790
447,946,700110,6212,700110
447,946,700570,6212,700570
447,946,701220,6212,701220
448,948,702030,6212,702030
448,948,702840,6212,702840
449,950,703650,6212,703650
449,950,704460,6212,704460
449,950,704690,6212,704690
449,950,704690,6212,704690
449,950,704690,6212,704690
450,952,705280,6212,705280
450,952,706090,6212,706090
451,954,706900,6212,706900
451,954,707710,6212,707710
452,956,708360,6212,708360
452,956,708830,6212,708830
453,958,709640,6212,709640
453,958,710450,6212,710450
453,958,710920,6212,710920
454,960,711390,6212,711390
454,960,712200,6212,712200
454,960,712200,6212,712200
455,962,712850,6212,712850
455,962,713310,6212,713310
455,962,714120,6212,714120
455,962,714120,6212,714120
456,964,714590,6212,714590
456,964,715400,6212,715400
456,964,715720,6212,715720
457,966,716530,6212,716530
457,966,717340,6212,717340
458,968,717930,6212,717930
458,968,718160,6212,718160
458,968,718160,6212,718160
458,968,718630,6212,718630
458,968,719440,6212,719440
459,970,719910,6212,719910
459,970,720720,6212,720720
460,972,721530,6212,721530
460,972,722340,6212,722340
460,972,722810,6212,722810
461,974,723280,6212,723280
461,974,724090,6212,724090
461,974,724320,6212,724320
462,976,725130,6212,725130
462,976,725940,6212,725940
462,976,726260,6212,726260
463,978,727070,6212,727070
463,978,727390,6212,727390
463,978,727860,6212,727860
464,980,728670,6212,728670
464,980,729140,6212,729140
464,980,729140,6212,729140
464,980,729790,6212,729790
465,982,730440,6212,730440
465,982,730910,6212,730910
465,982,731380,6212,731380
466,984,731840,6212,731840
466,984,732160,6212,732160
466,984,732970,6212,732970
466,984,732970,6212,732970
467,986,733620,6212,733620
467,986,734090,6212,734090
467,986,734090,6212,734090
467,986,734900,6212,734900
468,988,735710,6212,735710
468,988,735870,6212,735870
468,988,736680,6212,736680
469,990,737270,6212,737270
469,990,738080,6212,738080
469,990,738080,6212,738080
469,990,738080,6212,738080
469,990,738300,6212,738300
470,992,738770,6212,738770
470,992,739580,6212,739580
470,992,739580,6212,739580
471,994,740130,6212,740130
471,994,740940,6212,740940
471,994,741170,6212,741170
472,996,741980,6212,741980
472,996,742790,6212,742790
472,996,742950,6212,742950
473,998,743600,6212,743600
473,998,743920,6212,743920
473,998,744140,6212,744140
473,998,744370,6212,744370
473,998,745020,6212,745020
474,1000,745570,6212,745570
474,1000,746220,6212,746220
475,1002,746690,6212,746690
475,1002,747160,6212,747160
475,1002,747810,6212,747810
476,1004,748280,6212,748280
476,1004,748280,6212,748280
476,1004,748280,6212,748280
476,1004,748510,6212,748510
476,1004,749320,6212,749320
476,1004,749640,6212,749640
476,1004,750110,6212,750110
476,1004,750340,6212,750340
476,1004,750340,6212,750340
476,1004,750660,6212,750660
477,1006,751470,6212,751470
477,1006,751700,6212,751700
477,1006,752170,6212,752170
477,1006,752170,6212,752170
478,1008,752760,6212,752760
478,1008,753220,6212,753220
478,1008,753220,6212,753220
478,1008,753590,6212,753590
478,1008,753810,6212,753810
478,1008,754280,6212,754280
479,1010,755090,6212,755090
479,1010,755460,6212,755460
479,1010,755690,6212,755690
479,1010,756010,6212,756010
479,1010,756010,6212,756010
479,1010,756170,6212,756170
479,1010,756980,6212,756980
480,1012,757450,6212,757450
480,1012,757920,6212,757920
480,1012,758240,6212,758240
480,1012,758710,6212,758710
480,1012,758940,6212,758940
481,1014,759410,6212,759410
481,1014,759410,6212,759410
481,1014,760000,6212,760000
481,1014,760230,6212,760230
481,1014,760700,6212,760700
481,1014,760860,6212,760860
481,1014,760860,6212,760860
482,1016,761670,6212,761670
482,1016,762480,6212,762480
483,1018,763130,6212,763130
483,1018,763600,6212,763600
484,1020,764410,6212,764410
484,1020,765220,6212,765220
484,1020,765690,6212,765690
485,1022,766160,6212,766160
485,1022,766810,6212,766810
486,1024,767460,6212,767460
486,1024,767780,6212,767780
486,1024,767780,6212,767780
486,1024,768250,6212,768250
486,1024,768360,6212,768360
486,1024,768360,6212,768360
486,1024,768680,6212,768680
486,1024,769490,6212,769490
486,1024,769810,6212,769810
487,1026,770460,6212,770460
487,1026,770930,6212,770930
487,1026,771250,6212,771250
487,1026,771720,6212,771720
488,1028,772190,6212,772190
488,1028,773000,6212,773000
489,1030,773650,6212,773650
489,1030,774200,6212,774200
489,1030,774670,6212,774670
490,1032,775140,6212,775140
490,1032,775950,6212,775950
491,1034,776760,6212,776760
491,1034,777230,6212,777230
491,1034,778040,6212,778040
492,1036,778510,6212,778510
492,1036,779320,6212,779320
492,1036,779550,6212,779550
493,1038,780360,6212,780360
493,1038,780830,6212,780830
493,1038,781640,6212,781640
494,1040,782110,6212,782110
494,1040,782430,6212,782430
494,1040,782890,6212,782890
494,1040,783700,6212,783700
495,1042,784510,6212,784510
495,1042,784670,6212,784670
495,1042,785130,6212,785130
496,1044,785940,6212,785940
496,1044,786750,6212,786750
497,1046,787560,6212,787560
497,1046,787880,6212,787880
497,1046,788350,6212,788350
497,1046,788670,6212,788670
497,1046,789480,6212,789480
497,1046,789480,6212,789480
498,1048,789950,6212,789950
498,1048,789950,6212,789950
498,1048,789950,6212,789950
498,1048,790420,6212,790420
498,1048,790420,6212,790420
498,1048,790640,6212,790640
498,1048,791290,6212,791290
499,1050,792100,6212,792100
499,1050,792650,6212,792650
500,1052,793460,6212,793460
500,1052,794110,6212,794110
501,1054,794700,6212,794700
501,1054,794930,6212,794930
501,1054,794930,6212,794930
501,1054,795740,6212,795740
502,1056,796210,6212,796210
502,1056,797020,6212,797020
502,1056,797480,6212,797480
503,1058,797950,6212,797950
503,1058,797950,6212,797950
503,1058,798270,6212,798270
503,1058,799080,6212,799080
504,1060,799890,6212,799890
504,1060,800700,6212,800700
504,1060,801170,6212,801170
505,1062,801980,6212,801980
505,1062,801980,6212,801980
505,1062,802790,6212,802790
506,1064,803440,6212,803440
506,1064,804250,6212,804250
507,1066,805060,6212,805060
507,1066,805870,6212,805870
507,1066,805870,6212,805870
508,1068,806520,6212,806520
508,1068,806680,6212,806680
508,1068,807150,6212,807150
508,1068,807150,6212,807150
509,1070,807960,6212,807960
509,1070,808770,6212,808770
509,1070,809140,6212,809140
509,1070,809490,6212,809490
509,1070,809810,6212,809810
