ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
1262441.74,21.64,1.14,226963.03,3.89
1262236.77,21.64,1.14,226904.04,3.89
1261947.19,21.63,1.14,226563.52,3.88
1261742.22,21.63,1.14,226506.12,3.88
1261444.0,21.63,1.13,226320.3,3.88
1261239.03,21.63,1.13,226320.3,3.88
1261239.03,21.63,1.13,226922.1,3.89
1261034.05,21.63,1.13,226864.7,3.89
1261268.48,21.64,1.14,227162.4,3.9
1261391.72,21.64,1.14,227229.9,3.9
1261391.72,21.64,1.14,227463.4,3.9
1261391.72,21.64,1.14,227633.19,3.91
1262007.84,21.65,1.15,233467.22,4.01
1267751.91,21.75,1.25,234590.48,4.02
1267546.94,21.75,1.25,234590.48,4.03
1267530.74,21.75,1.25,234861.28,4.03
1267526.21,21.75,1.26,234377.69,4.02
1267321.23,21.75,1.26,234320.29,4.02
1267116.26,21.76,1.26,234320.29,4.02
1267116.26,21.76,1.26,234320.29,4.02
1266911.28,21.76,1.26,234321.88,4.02
1266531.88,21.75,1.25,234111.02,4.02
1266423.31,21.75,1.25,233925.72,4.02
1266423.31,21.75,1.25,233925.72,4.02
1266218.33,21.75,1.25,233866.74,4.02
1266025.02,21.75,1.25,233122.04,4.01
1266259.45,21.76,1.26,233212.64,4.01
1265962.11,21.76,1.26,232925.09,4.0
1265592.7,21.75,1.25,232938.36,4.0
1265576.51,21.75,1.26,233015.18,4.01
1265371.53,21.76,1.26,232957.78,4.01
1265166.56,21.76,1.26,232957.78,4.01
1265150.36,21.76,1.26,233052.02,4.01
1265384.79,21.76,1.27,233349.72,4.01
1265179.81,21.76,1.27,233365.01,4.01
1264974.84,21.76,1.27,233292.32,4.01
1264958.64,21.77,1.27,233386.56,4.02
1264756.53,21.76,1.27,233114.92,4.01
1264756.53,21.76,1.27,233114.92,4.01
1264989.83,21.77,1.27,232849.1,4.01
1264784.86,21.77,1.27,232864.38,4.01
1264579.88,21.77,1.28,232791.7,4.01
1264579.88,21.77,1.28,232812.44,4.01
1264563.68,21.78,1.28,232960.47,4.01
1264547.49,21.78,1.28,233054.71,4.01
1264342.51,21.78,1.28,232997.31,4.01
1263618.55,21.77,1.27,232230.89,4.0
1263413.57,21.77,1.27,232230.89,4.0
1263208.6,21.77,1.27,232173.49,4.0
1263003.62,21.77,1.27,232173.49,4.0
1262798.65,21.77,1.27,232188.78,4.0
1262782.45,21.77,1.28,232336.8,4.01
1262782.45,21.77,1.28,232292.95,4.01
1262577.47,21.77,1.28,232220.27,4.0
1262372.5,21.77,1.28,232235.55,4.01
1262372.5,21.77,1.28,232903.38,4.02
1261983.09,21.77,1.27,232682.98,4.01
1261983.09,21.77,1.27,232301.68,4.01
1261983.09,21.77,1.27,233300.42,4.02
1261778.12,21.77,1.27,233227.73,4.02
1261778.12,21.77,1.27,231998.0,4.0
1261573.14,21.77,1.27,231940.6,4.0
1261653.13,21.77,1.27,234666.51,4.05
1264818.47,21.83,1.33,236862.96,4.09
1264520.26,21.82,1.32,236678.48,4.08
1264520.26,21.82,1.32,236669.62,4.08
1264315.28,21.82,1.32,236669.62,4.08
1264315.28,21.82,1.32,236659.95,4.08
1264315.28,21.82,1.32,236694.27,4.09
1264110.31,21.82,1.32,236636.87,4.08
1264105.78,21.82,1.33,236153.28,4.08
1264185.77,21.83,1.33,239968.27,4.14
1264077.2,21.83,1.33,239782.97,4.14
1263872.22,21.83,1.33,239782.97,4.14
1264484.19,21.84,1.34,239910.4,4.14
1264718.62,21.85,1.35,240001.0,4.15
1264403.89,21.84,1.34,239694.95,4.14
1264198.91,21.84,1.34,239745.32,4.14
1263900.7,21.84,1.34,239560.83,4.14
1267066.04,21.89,1.4,242060.16,4.18
1267066.04,21.89,1.4,242060.16,4.18
1266861.06,21.89,1.4,241952.39,4.18
1266656.09,21.89,1.4,241953.98,4.18
1266451.11,21.89,1.4,241894.99,4.18
1266246.13,21.89,1.4,241837.59,4.18
1266246.13,21.89,1.4,241837.59,4.18
1266015.38,21.89,1.39,241943.24,4.18
1266258.1,21.9,1.4,242316.5,4.19
1265880.4,21.89,1.39,241910.41,4.18
1268995.27,21.95,1.45,244931.25,4.24
1268790.3,21.95,1.45,244931.25,4.24
1268585.32,21.95,1.45,244932.84,4.24
1268367.86,21.94,1.45,244761.45,4.23
1268162.88,21.94,1.45,244702.46,4.23
1268162.88,21.94,1.45,244702.46,4.23
1268162.88,21.94,1.45,244702.46,4.23
1268162.88,21.94,1.45,244903.16,4.24
1268774.85,21.96,1.46,245030.6,4.24
1268226.96,21.95,1.45,244416.96,4.23
1268118.18,21.95,1.45,244318.47,4.23
1267913.2,21.95,1.45,244333.76,4.23
1267708.23,21.95,1.45,244261.07,4.23
1267522.34,21.95,1.45,244085.98,4.23
1267363.69,21.95,1.45,243936.68,4.22
1267158.72,21.95,1.45,243879.28,4.22
1267101.98,21.95,1.45,243754.7,4.22
1266897.01,21.95,1.45,243754.7,4.22
1266897.01,21.95,1.45,245207.14,4.25
1266692.03,21.95,1.45,245222.43,4.25
1267090.24,21.95,1.46,245280.56,4.25
1266885.27,21.95,1.46,245207.87,4.25
1266680.29,21.95,1.46,245150.47,4.25
1266664.1,21.96,1.46,245590.19,4.26
1266353.09,21.95,1.46,245504.15,4.26
1266148.11,21.95,1.46,245504.15,4.26
1266228.1,21.96,1.46,246364.83,4.27
1270185.73,22.02,1.53,249504.06,4.33
1270420.16,22.03,1.53,249594.65,4.33
1270040.75,22.02,1.53,249446.66,4.33
1270274.06,22.03,1.54,249180.83,4.32
1270257.86,22.04,1.54,249419.33,4.33
1270052.89,22.04,1.54,249361.93,4.33
1269847.91,22.04,1.54,249361.93,4.33
1270081.22,22.04,1.55,249107.29,4.32
1269357.25,22.04,1.54,248340.87,4.31
1269357.25,22.04,1.54,248340.87,4.31
1269604.49,22.04,1.55,248046.51,4.31
1272719.35,22.1,1.6,249692.04,4.34
1273047.06,22.1,1.61,249788.31,4.34
1272842.09,22.1,1.61,249718.03,4.34
1272619.91,22.1,1.6,249453.85,4.33
1272414.93,22.1,1.6,249450.28,4.33
1272209.96,22.1,1.6,249465.57,4.33
1272004.98,22.1,1.6,249392.88,4.33
1272004.98,22.1,1.6,249392.88,4.33
1271800.0,22.1,1.61,249394.47,4.33
1271595.03,22.1,1.61,249335.48,4.33
1271271.0,22.1,1.6,249181.81,4.33
1271271.0,22.1,1.6,249181.81,4.33
1271066.02,22.1,1.6,249124.41,4.33
1271066.02,22.1,1.6,251311.31,4.37
1270342.06,22.09,1.59,250533.71,4.36
1270137.08,22.09,1.59,250533.71,4.36
1270370.39,22.1,1.6,250267.89,4.35
1270603.69,22.11,1.61,250002.07,4.35
1270587.5,22.11,1.61,250389.9,4.36
1270915.21,22.12,1.62,250474.8,4.36
1270915.21,22.12,1.62,251459.48,4.38
1270915.21,22.12,1.62,251459.48,4.38
1270804.85,22.12,1.62,251698.93,4.38
1270788.65,22.12,1.62,251868.42,4.38
1271298.0,22.13,1.63,251836.18,4.38
1272036.96,22.14,1.65,253897.03,4.42
1272271.39,22.15,1.65,253987.63,4.42
1272066.41,22.15,1.65,253930.23,4.42
1271687.01,22.15,1.65,253782.24,4.42
1271482.03,22.15,1.65,253782.24,4.42
1271716.46,22.15,1.65,254265.56,4.43
1271511.48,22.15,1.65,254208.16,4.43
1271306.51,22.15,1.65,254208.16,4.43
1274605.16,22.21,1.71,254785.63,4.44
1274225.76,22.2,1.71,254422.3,4.43
1274459.06,22.21,1.72,254156.48,4.43
1274442.87,22.22,1.72,254250.72,4.43
1274442.87,22.22,1.72,254250.72,4.43
1274669.01,22.22,1.72,254691.03,4.44
1274464.03,22.22,1.72,254706.31,4.44
1274587.27,22.23,1.73,254773.81,4.44
1274382.29,22.23,1.73,254701.12,4.44
1274177.31,22.23,1.73,254702.71,4.44
1274161.12,22.23,1.73,254973.51,4.45
1274144.92,22.23,1.74,255067.75,4.45
1273939.95,22.23,1.74,255008.76,4.45
1273939.95,22.23,1.74,255008.76,4.45
1273558.83,22.23,1.73,254606.08,4.44
1273353.85,22.23,1.73,254548.68,4.44
1273337.66,22.23,1.73,254696.71,4.45
1273337.66,22.23,1.73,254696.71,4.45
1273337.66,22.23,1.73,254696.71,4.45
1273337.66,22.23,1.73,254696.71,4.45
1273337.66,22.23,1.73,254696.71,4.45
1273132.68,22.23,1.73,254696.71,4.45
1273132.68,22.23,1.73,254696.71,4.45
1273379.91,22.24,1.74,254402.35,4.44
1273889.26,22.25,1.76,254370.11,4.44
1273889.26,22.25,1.76,254370.11,4.44
1274123.69,22.26,1.76,254460.71,4.45
1273918.71,22.26,1.76,254403.31,4.45
1273180.82,22.25,1.75,253665.42,4.43
1272975.85,22.25,1.75,253665.42,4.43
1272959.65,22.25,1.76,253966.77,4.44
1272959.65,22.25,1.76,253966.77,4.44
1272959.65,22.25,1.76,253966.77,4.44
1273136.96,22.26,1.76,253909.37,4.44
1273646.3,22.27,1.77,253877.13,4.44
1273646.3,22.27,1.77,253877.13,4.44
1273646.3,22.27,1.77,253877.13,4.44
1273441.32,22.27,1.77,253809.53,4.44
1273236.35,22.27,1.77,253803.27,4.44
1273031.37,22.27,1.77,253745.88,4.44
1273015.18,22.28,1.78,254300.82,4.45
1272998.98,22.28,1.78,254395.06,4.45
1272998.98,22.28,1.78,254395.06,4.45
1272700.77,22.27,1.78,254210.58,4.45
1272495.79,22.27,1.78,254210.58,4.45
1272479.6,22.28,1.78,254358.6,4.45
1272479.6,22.28,1.78,254358.6,4.45
1272479.6,22.28,1.78,254358.6,4.45
1272100.19,22.27,1.77,254147.75,4.45
1272083.99,22.28,1.78,254327.58,4.45
1272318.42,22.28,1.78,254612.12,4.46
1272318.42,22.28,1.78,254617.81,4.46
1272551.73,22.29,1.79,254363.17,4.46
1272535.53,22.29,1.79,254457.41,4.46
1272156.13,22.29,1.79,254174.13,4.45
1271746.18,22.29,1.79,254116.73,4.45
1271729.98,22.29,1.79,254264.76,4.46
1271437.7,22.29,1.79,253930.62,4.45
1271433.17,22.29,1.79,253447.03,4.44
1271228.19,22.29,1.79,253389.63,4.44
1271023.22,22.29,1.79,253389.63,4.44
1271256.52,22.3,1.8,253134.99,4.44
1271147.96,22.3,1.8,252949.69,4.44
1270815.63,22.3,1.8,252653.49,4.43
1271068.16,22.3,1.8,252644.39,4.43
1271068.16,22.3,1.8,252651.95,4.43
1270344.2,22.29,1.8,251885.53,4.42
1270139.22,22.29,1.8,251828.13,4.42
1270123.03,22.3,1.8,251909.52,4.42
1270106.83,22.3,1.8,252053.95,4.43
1269382.87,22.29,1.79,251287.53,4.41
1269382.87,22.29,1.79,251746.48,4.42
1269378.34,22.29,1.8,251262.89,4.41
1269458.33,22.29,1.8,253549.01,4.45
1269253.35,22.29,1.8,253549.01,4.45
1272418.69,22.35,1.85,255745.47,4.49
1272310.12,22.35,1.85,255560.17,4.49
1272105.15,22.35,1.85,255502.77,4.49
1272503.36,22.36,1.86,255560.9,4.49
1272487.16,22.36,1.87,256000.62,4.5
1271763.2,22.35,1.86,255234.2,4.49
1271558.22,22.35,1.86,255234.2,4.49
1271353.25,22.35,1.86,255176.8,4.49
1271148.27,22.36,1.86,255176.8,4.49
1270943.3,22.36,1.86,255119.4,4.49
1274058.16,22.41,1.91,258140.24,4.54
1274041.97,22.41,1.92,258234.48,4.54
1273730.96,22.41,1.91,258148.45,4.54
1273965.39,22.42,1.92,258446.15,4.55
1273227.5,22.41,1.91,257708.27,4.54
1273022.53,22.41,1.91,257708.27,4.54
1272800.35,22.4,1.91,257444.09,4.53
1272595.37,22.4,1.91,257459.38,4.53
1272579.17,22.41,1.91,257553.62,4.53
1272579.17,22.41,1.91,257537.68,4.53
1272562.98,22.41,1.91,257685.7,4.54
1272546.78,22.41,1.92,257779.94,4.54
1271822.82,22.4,1.91,257002.34,4.53
1271443.41,22.4,1.9,256791.49,4.52
1271238.44,22.4,1.9,256718.8,4.52
1271033.46,22.4,1.9,256661.4,4.52
1271156.7,22.4,1.91,256905.46,4.53
1270951.72,22.41,1.91,256905.46,4.53
1270227.76,22.4,1.9,256127.86,4.52
1270470.48,22.4,1.9,256127.24,4.52
1270470.48,22.4,1.9,256133.28,4.52
1270265.51,22.4,1.91,256148.57,4.52
1270060.53,22.4,1.91,256075.89,4.52
1270275.13,22.41,1.91,256862.63,4.53
1270066.92,22.41,1.91,256764.52,4.53
1269861.94,22.41,1.91,256707.12,4.53
1269656.97,22.41,1.91,256707.12,4.53
1269890.27,22.41,1.92,256452.47,4.53
1269685.3,22.42,1.92,256395.08,4.53
1269480.32,22.42,1.92,256395.08,4.53
1269275.35,22.42,1.92,256396.66,4.53
1269275.35,22.42,1.92,256721.11,4.53
1268985.77,22.41,1.91,256347.49,4.53
1268261.81,22.4,1.91,255569.89,4.51
1268245.61,22.41,1.91,255664.13,4.52
1268040.64,22.41,1.91,255605.15,4.52
1267835.66,22.41,1.91,255595.41,4.52
1267605.42,22.4,1.91,255461.41,4.52
1267605.42,22.4,1.91,255527.42,4.52
1267605.42,22.4,1.91,255989.73,4.52
1270850.75,22.46,1.96,262199.61,4.63
1273965.62,22.52,2.02,263122.48,4.65
1274293.33,22.52,2.03,263474.04,4.66
1274293.33,22.52,2.03,263479.73,4.66
1274088.35,22.52,2.03,263415.61,4.66
1273883.38,22.52,2.03,263403.76,4.66
1273883.38,22.52,2.03,263712.63,4.66
1273559.34,22.52,2.02,263597.27,4.66
1273239.34,22.52,2.02,263277.27,4.66
1273239.34,22.52,2.02,263226.13,4.65
1273034.37,22.52,2.02,263164.12,4.65
1273034.37,22.52,2.02,263526.21,4.66
1273646.33,22.53,2.03,263653.65,4.66
1273646.33,22.53,2.03,263443.72,4.66
1273646.33,22.53,2.03,263443.72,4.66
1273646.33,22.53,2.03,263443.72,4.66
1273441.35,22.53,2.03,263459.0,4.66
1273764.17,22.54,2.04,269337.06,4.77
1273546.06,22.53,2.04,269101.07,4.76
1273529.86,22.54,2.04,269195.31,4.76
1273529.86,22.54,2.04,269396.01,4.77
1273324.88,22.54,2.04,269323.32,4.77
1273559.31,22.54,2.05,269621.03,4.77
1277274.11,22.61,2.11,269112.93,4.76
1277507.42,22.62,2.12,268858.29,4.76
1277302.44,22.62,2.12,268873.58,4.76
1276578.48,22.61,2.11,268095.98,4.75
1276562.28,22.61,2.11,268190.22,4.75
1276546.08,22.61,2.12,268338.25,4.75
1276529.89,22.62,2.12,268432.49,4.76
1276324.91,22.62,2.12,268359.8,4.76
1276324.91,22.62,2.12,268359.8,4.76
1276308.72,22.62,2.12,268507.82,4.76
1275939.31,22.62,2.12,268296.56,4.76
1275721.85,22.61,2.12,268090.65,4.75
1275516.87,22.61,2.12,268033.25,4.75
1275311.9,22.61,2.12,268033.25,4.75
1276043.25,22.63,2.13,268011.29,4.75
1275838.27,22.63,2.13,267953.89,4.75
1275836.27,22.63,2.13,268163.61,4.76
1276312.56,22.64,2.14,268209.61,4.76
1276107.58,22.64,2.14,268209.61,4.76
1276107.58,22.64,2.14,269662.05,4.78
1275902.6,22.64,2.14,269604.65,4.78
1275825.66,22.64,2.14,269416.41,4.78
1276060.09,22.65,2.15,269507.01,4.78
1275855.11,22.65,2.15,269507.01,4.78
1282215.31,22.76,2.26,275829.49,4.9
1282010.33,22.76,2.26,275772.09,4.9
1281805.36,22.76,2.27,275772.09,4.9
1281928.59,22.77,2.27,276173.3,4.9
1281723.62,22.77,2.27,276174.88,4.91
1281518.64,22.77,2.27,276115.9,4.91
1281313.67,22.77,2.27,276131.19,4.91
1280934.26,22.76,2.27,275956.95,4.9
1280729.29,22.76,2.27,275884.27,4.9
1280524.31,22.76,2.27,275826.87,4.9
1280758.74,22.77,2.27,275917.46,4.91
1280553.77,22.77,2.27,275917.46,4.91
1280553.77,22.77,2.27,275901.52,4.91
1280537.57,22.77,2.28,276202.87,4.91
1280770.87,22.78,2.28,275937.05,4.91
1280046.91,22.77,2.28,275170.63,4.9
1280030.72,22.78,2.28,275264.87,4.9
1280030.72,22.78,2.28,275257.26,4.9
1279825.74,22.78,2.28,275199.86,4.9
1279446.33,22.77,2.27,274989.01,4.89
1279689.05,22.78,2.28,275292.96,4.9
1279484.08,22.78,2.28,275292.96,4.9
1279106.38,22.77,2.28,275075.45,4.9
1279855.16,22.79,2.29,275324.98,4.9
1279650.19,22.79,2.29,275340.27,4.9
1279650.19,22.79,2.29,275678.37,4.91
1279884.62,22.8,2.3,275768.97,4.91
1279679.64,22.8,2.3,275696.28,4.91
1279679.64,22.8,2.3,278350.47,4.96
1279474.67,22.8,2.3,278352.06,4.96
1278955.23,22.79,2.29,277790.29,4.95
1278796.45,22.79,2.29,277640.42,4.95
1278591.48,22.79,2.29,277581.43,4.95
1278575.28,22.79,2.29,277882.78,4.95
1278370.3,22.79,2.29,277884.37,4.95
1283214.49,22.88,2.38,282729.08,5.04
1283009.51,22.88,2.38,282670.1,5.04
1282804.54,22.88,2.38,282671.68,5.04
1282599.56,22.88,2.38,282612.7,5.04
1282394.59,22.88,2.38,282555.3,5.04
1282394.59,22.88,2.38,282555.3,5.04
1282394.59,22.88,2.38,282555.3,5.04
1282189.61,22.88,2.38,282555.3,5.04
1281810.2,22.88,2.38,282344.45,5.04
1282043.51,22.88,2.39,282078.62,5.03
1281838.53,22.88,2.39,282093.91,5.04
1281822.34,22.89,2.39,282188.15,5.04
1281617.36,22.89,2.39,282115.46,5.04
1281617.36,22.89,2.39,282115.46,5.04
1281851.79,22.89,2.4,282413.17,5.04
1281646.82,22.89,2.4,282355.77,5.04
1281441.84,22.89,2.4,282355.77,5.04
1280717.88,22.89,2.39,281589.35,5.03
1280717.88,22.89,2.39,281589.35,5.03
1280512.9,22.89,2.39,281531.95,5.03
1280307.93,22.89,2.39,281531.95,5.03
1280307.93,22.89,2.39,281531.95,5.03
1280431.16,22.89,2.39,281599.45,5.03
1280061.76,22.89,2.39,281388.18,5.03
1280296.19,22.89,2.4,281812.49,5.04
1280279.99,22.9,2.4,281906.73,5.04
1280075.02,22.9,2.4,281849.33,5.04
1279866.81,22.89,2.4,281654.36,5.04
1279487.4,22.89,2.39,281480.13,5.04
1279487.4,22.89,2.39,281480.13,5.04
1279487.4,22.89,2.39,281480.13,5.04
1279279.19,22.89,2.39,281285.16,5.03
1279074.21,22.89,2.39,281285.16,5.03
1279058.02,22.89,2.39,281433.19,5.04
1279292.45,22.9,2.4,281523.78,5.04
1278913.04,22.89,2.39,281375.79,5.04
1278896.84,22.89,2.4,281614.28,5.04
1279131.27,22.9,2.4,281704.88,5.04
1279350.3,22.91,2.41,281382.31,5.04
1279145.32,22.91,2.41,281324.91,5.04
1278940.34,22.91,2.41,281324.91,5.04
1278924.15,22.91,2.41,281626.26,5.05
1278919.62,22.91,2.42,281142.67,5.04
1278714.64,22.92,2.42,281085.28,5.04
1278606.07,22.92,2.42,280899.98,5.03
1278401.1,22.92,2.42,280899.98,5.04
1278196.12,22.92,2.42,280842.58,5.04
1278031.62,22.92,2.42,280638.89,5.03
1278031.62,22.92,2.42,280839.59,5.04
1277826.64,22.92,2.42,280839.59,5.04
1278059.95,22.92,2.43,280584.95,5.03
1278059.95,22.92,2.43,280584.95,5.03
1277854.97,22.92,2.43,280527.55,5.03
1277838.78,22.93,2.43,280621.79,5.04
1277633.8,22.93,2.43,280621.79,5.04
1277757.04,22.93,2.44,280865.85,5.04
1278004.27,22.94,2.44,280571.49,5.04
1277799.29,22.94,2.44,280514.1,5.04
1277479.29,22.94,2.44,280194.1,5.03
1277463.1,22.94,2.44,280288.34,5.03
1277083.69,22.94,2.44,280077.48,5.03
1277390.0,22.94,2.45,280604.82,5.04
1277185.03,22.94,2.45,280604.82,5.04
1277185.03,22.94,2.45,280692.46,5.04
1276980.05,22.94,2.45,280635.06,5.04
1276775.08,22.94,2.45,280635.06,5.04
1276422.76,22.94,2.44,280251.08,5.04
1276422.76,22.94,2.44,280157.24,5.03
1276546.0,22.94,2.45,280224.73,5.04
1276765.02,22.95,2.46,279902.17,5.03
1276560.04,22.95,2.46,279844.77,5.03
1276794.47,22.96,2.46,280269.07,5.04
1276496.26,22.96,2.46,280084.59,5.04
1276337.48,22.95,2.46,279992.23,5.04
1276337.48,22.95,2.46,284751.29,5.12
1276987.88,22.96,2.47,286371.59,5.15
1276782.91,22.97,2.47,286371.59,5.15
1276403.5,22.96,2.46,286197.3,5.15
1276636.81,22.97,2.47,285931.48,5.14
1276338.59,22.96,2.47,285646.57,5.14
1276573.02,22.97,2.47,285737.16,5.14
1282282.82,23.07,2.58,287138.94,5.17
1282077.85,23.07,2.58,287141.34,5.17
1281872.87,23.07,2.58,287065.08,5.17
1281996.11,23.08,2.58,287466.29,5.18
1281791.13,23.08,2.58,287408.89,5.18
1281774.93,23.08,2.59,287588.71,5.18
1281569.96,23.08,2.59,287588.71,5.18
1281364.98,23.08,2.59,287604.0,5.18
1281364.98,23.08,2.59,287593.1,5.18
1279725.18,23.09,2.59,287579.63,5.19
1279520.2,23.09,2.59,287506.94,5.19
1279315.23,23.09,2.59,287522.23,5.19
1279107.01,23.09,2.59,287444.07,5.19
1278902.04,23.09,2.59,287371.38,5.19
1278902.04,23.09,2.59,287572.09,5.19
1278697.06,23.09,2.59,287573.67,5.19
1278680.87,23.09,2.59,287692.01,5.2
1277971.19,23.08,2.58,286982.33,5.18
1277766.21,23.08,2.58,286923.35,5.18
1277386.81,23.08,2.58,286632.31,5.18
1277386.81,23.08,2.58,286632.31,5.18
1277386.81,23.08,2.58,288084.75,5.2
1277621.24,23.08,2.59,288175.34,5.21
1277416.26,23.08,2.59,288117.94,5.21
1277211.29,23.08,2.59,288117.94,5.21
1283571.48,23.2,2.7,294440.43,5.32
1283366.51,23.2,2.7,294383.03,5.32
1283366.51,23.2,2.7,294383.03,5.32
1283489.74,23.2,2.71,294980.2,5.33
1283284.77,23.2,2.71,294980.2,5.33
1283518.07,23.21,2.72,294714.38,5.33
1283313.1,23.21,2.72,294656.98,5.33
1282933.69,23.21,2.71,294258.15,5.32
1282728.71,23.21,2.71,294258.15,5.32
1282947.74,23.22,2.72,293935.59,5.32
1282223.77,23.21,2.71,293157.98,5.31
1282223.77,23.21,2.71,293157.98,5.31
1282018.8,23.21,2.71,293100.58,5.31
1282253.23,23.22,2.72,293191.18,5.31
1282253.23,23.22,2.72,293191.18,5.31
1281515.34,23.21,2.71,292453.29,5.3
1281135.94,23.2,2.7,292305.3,5.29
1281119.74,23.2,2.71,292543.79,5.3
1280960.96,23.2,2.7,292394.61,5.3
1280960.96,23.2,2.7,292394.61,5.3
1280755.98,23.2,2.71,292394.61,5.3
1280551.01,23.2,2.71,292397.01,5.3
1280534.81,23.21,2.71,292491.25,5.3
1280658.05,23.21,2.71,292735.31,5.31
1279948.37,23.2,2.7,292025.63,5.29
1279224.41,23.19,2.7,291259.21,5.28
1279019.43,23.19,2.7,291182.95,5.28
1279019.43,23.19,2.7,291174.1,5.28
1278814.46,23.19,2.7,291176.51,5.28
1278090.5,23.19,2.69,290410.09,5.27
1278090.5,23.19,2.69,290557.02,5.27
1277380.82,23.18,2.68,289847.34,5.26
1277380.82,23.18,2.68,289684.89,5.26
1277175.84,23.18,2.68,289608.63,5.26
1276970.87,23.18,2.68,289623.92,5.26
1276954.67,23.18,2.68,289718.15,5.26
1283314.86,23.3,2.8,297718.15,5.4
1283298.67,23.3,2.8,297866.18,5.41
1283282.47,23.3,2.81,297960.42,5.41
1283123.69,23.3,2.8,297809.22,5.41
1283358.12,23.31,2.81,298106.92,5.41
1283153.15,23.31,2.81,298034.23,5.41
1282948.17,23.31,2.81,297976.83,5.41
1283312.4,23.32,2.82,297521.59,5.41
1283107.42,23.32,2.82,297521.59,5.41
1283107.42,23.32,2.82,297521.39,5.41
1282860.89,23.32,2.82,297564.97,5.41
1282655.92,23.32,2.82,297507.57,5.41
1282651.39,23.32,2.82,297023.98,5.4
1282271.98,23.32,2.82,296813.12,5.4
1282067.01,23.32,2.82,296813.12,5.4
1281862.03,23.32,2.82,296755.73,5.4
1281657.05,23.32,2.82,296755.73,5.4
1281452.08,23.32,2.82,296698.33,5.4
1281685.95,23.32,2.83,296869.67,5.4
1281480.98,23.32,2.83,296869.67,5.4
1281276.0,23.32,2.83,296812.27,5.4
1281276.0,23.32,2.83,296812.27,5.4
1281276.0,23.32,2.83,296852.48,5.4
1281071.03,23.33,2.83,296852.48,5.4
1281305.46,23.33,2.83,296943.08,5.41
1281100.48,23.33,2.83,296885.68,5.41
1280895.51,23.33,2.83,296885.68,5.41
1280895.51,23.33,2.83,296900.29,5.41
1280690.53,23.33,2.84,296842.89,5.41
1280813.77,23.34,2.84,297244.1,5.42
1279173.96,23.34,2.84,297219.73,5.42
1278968.99,23.34,2.84,297219.73,5.42
1279216.22,23.35,2.85,296925.37,5.42
1279057.44,23.35,2.85,296833.02,5.42
1279290.75,23.36,2.86,296567.2,5.41
1278552.86,23.35,2.85,295829.31,5.4
1278213.28,23.34,2.85,295477.0,5.4
1278008.31,23.34,2.85,295419.6,5.4
1278008.31,23.34,2.85,295364.78,5.4
1277803.33,23.34,2.85,295364.78,5.4
1277798.8,23.35,2.85,294881.19,5.39
1277500.59,23.34,2.85,294624.85,5.38
1277202.38,23.34,2.84,294440.36,5.38
1276997.4,23.34,2.84,294455.65,5.38
1279016.21,23.38,2.88,298216.01,5.45
1278811.23,23.38,2.88,298143.32,5.45
1278606.26,23.38,2.88,298085.93,5.45
1278497.69,23.38,2.88,297900.62,5.45
1278497.69,23.38,2.88,297900.62,5.45
1278497.69,23.38,2.88,297900.62,5.45
1278481.49,23.38,2.89,297994.86,5.45
1278604.73,23.39,2.89,298238.92,5.46
1278399.75,23.39,2.89,298238.92,5.46
1278383.56,23.39,2.89,298333.16,5.46
1278383.56,23.39,2.89,298338.85,5.46
1278560.86,23.4,2.9,298742.16,5.47
1278560.86,23.4,2.9,298749.73,5.47
1278262.65,23.39,2.9,298565.24,5.46
1278841.09,23.41,2.91,298596.44,5.47
1278841.09,23.41,2.91,298596.44,5.47
1278548.81,23.4,2.91,298262.3,5.46
1278343.84,23.4,2.91,298263.89,5.46
1278138.86,23.4,2.91,298204.9,5.46
1277759.46,23.4,2.9,298030.61,5.46
1277230.36,23.39,2.9,297507.16,5.45
1277214.16,23.4,2.9,297601.4,5.45
1277391.46,23.4,2.9,298004.71,5.46
1277186.49,23.4,2.9,297947.31,5.46
1277186.49,23.4,2.9,298406.27,5.47
1276844.21,23.4,2.9,298032.7,5.46
1276639.23,23.4,2.9,298032.7,5.46
1276873.66,23.4,2.91,298123.29,5.46
1276873.66,23.4,2.91,298073.95,5.46
1276484.26,23.4,2.9,298061.64,5.46
1276807.08,23.41,2.91,303932.41,5.57
1277049.8,23.41,2.91,304164.93,5.58
1276662.1,23.41,2.91,303906.72,5.57
1275938.14,23.4,2.9,303140.3,5.56
1276172.57,23.4,2.91,303230.89,5.56
1275793.16,23.4,2.9,303082.9,5.56
1276035.89,23.41,2.91,303574.9,5.57
