ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
923387.39,99.22,85.62,916138.03,98.44
923387.39,99.22,85.62,916138.03,98.44
923387.39,99.22,85.62,916138.03,98.44
923387.39,99.22,85.62,916138.03,98.44
923098.59,99.22,85.63,915757.88,98.43
923098.59,99.22,85.63,915757.88,98.43
923098.59,99.22,85.63,915757.88,98.43
923098.59,99.22,85.63,915757.88,98.43
923098.59,99.22,85.63,915757.88,98.43
923098.59,99.22,85.63,915757.88,98.43
923098.59,99.22,85.63,915757.88,98.43
923098.59,99.22,85.63,915757.88,98.43
923098.59,99.22,85.63,915757.88,98.43
923098.59,99.22,85.63,915757.88,98.43
923098.59,99.22,85.63,915757.88,98.43
923098.59,99.22,85.63,915757.88,98.43
922942.78,99.22,85.63,915651.64,98.44
922942.78,99.22,85.63,915651.64,98.44
922942.78,99.22,85.63,915651.64,98.44
922942.78,99.22,85.63,915651.64,98.44
922942.78,99.22,85.63,915651.64,98.44
922942.78,99.22,85.63,915612.0,98.43
922942.78,99.22,85.63,915612.0,98.43
922944.37,99.22,85.63,915610.96,98.43
922944.37,99.22,85.63,915610.96,98.43
922944.37,99.22,85.63,915610.96,98.43
922944.37,99.22,85.63,915610.96,98.43
922944.37,99.22,85.63,915610.96,98.43
922654.37,99.22,85.63,915320.96,98.43
922654.37,99.22,85.63,915320.96,98.43
922654.37,99.22,85.63,915320.96,98.43
922654.37,99.22,85.63,915320.96,98.43
922654.37,99.22,85.63,915320.96,98.43
922654.37,99.22,85.63,915384.1,98.44
922654.37,99.22,85.63,915384.1,98.44
922654.37,99.22,85.63,915384.1,98.44
922654.37,99.22,85.63,915384.1,98.44
922654.37,99.22,85.63,915384.1,98.44
922654.37,99.22,85.63,915384.1,98.44
922654.37,99.22,85.63,915384.1,98.44
922654.37,99.22,85.63,915514.49,98.46
922654.37,99.22,85.63,915514.49,98.46
922654.37,99.22,85.63,915514.49,98.46
922654.37,99.22,85.63,915514.49,98.46
922654.37,99.22,85.63,915514.49,98.46
922654.37,99.22,85.63,915514.49,98.46
922654.37,99.22,85.63,915514.49,98.46
922654.37,99.22,85.63,915514.49,98.46
922654.37,99.22,85.63,915514.49,98.46
922654.37,99.22,85.63,915514.49,98.46
922654.37,99.22,85.63,915514.49,98.46
922654.37,99.22,85.63,915514.49,98.46
922654.37,99.22,85.63,915514.49,98.46
922654.37,99.22,85.63,915514.49,98.46
922654.37,99.22,85.63,915514.49,98.46
922654.37,99.22,85.63,915514.49,98.46
922654.37,99.22,85.63,915514.49,98.46
922380.16,99.23,85.63,915243.3,98.46
922380.16,99.23,85.63,915243.3,98.46
922380.16,99.23,85.63,915243.3,98.46
922380.16,99.23,85.63,915243.3,98.46
922380.16,99.23,85.63,915243.3,98.46
922380.16,99.23,85.63,915243.3,98.46
922380.16,99.23,85.63,915197.73,98.45
922380.16,99.23,85.63,915197.73,98.45
922380.16,99.23,85.63,915197.73,98.45
922384.86,99.23,85.63,915199.74,98.46
922384.86,99.23,85.63,915199.74,98.46
922384.86,99.23,85.63,915199.74,98.46
922384.86,99.23,85.63,915170.29,98.45
922093.19,99.23,85.63,914888.95,98.46
922093.19,99.23,85.63,914888.95,98.46
921804.38,99.23,85.64,914734.96,98.47
921514.71,99.24,85.64,914506.23,98.48
921231.69,99.24,85.64,914289.16,98.49
921231.69,99.24,85.64,914289.16,98.49
921231.69,99.24,85.64,914289.16,98.49
920943.98,99.24,85.65,914017.57,98.5
920943.98,99.24,85.65,914017.57,98.5
920943.98,99.24,85.65,914017.57,98.5
920943.98,99.24,85.65,914017.57,98.5
920943.98,99.24,85.65,914017.57,98.5
920665.98,99.25,85.65,913771.37,98.5
920665.98,99.25,85.65,913771.37,98.5
920665.98,99.25,85.65,913771.37,98.5
920665.98,99.25,85.65,913771.37,98.5
920665.98,99.25,85.65,913771.37,98.5
920665.98,99.25,85.65,913771.37,98.5
920380.09,99.25,85.66,913498.19,98.51
920161.3,99.25,85.66,913284.01,98.51
920161.3,99.25,85.66,913284.01,98.51
920161.3,99.25,85.66,913284.01,98.51
920161.3,99.25,85.66,913284.01,98.51
920161.3,99.25,85.66,913284.01,98.51
920161.3,99.25,85.66,913284.01,98.51
919879.57,99.26,85.66,913004.64,98.51
919879.57,99.26,85.66,913004.64,98.51
919879.57,99.26,85.66,913004.64,98.51
919879.57,99.26,85.66,913004.64,98.51
919879.57,99.26,85.66,913004.64,98.51
919879.57,99.26,85.66,913004.64,98.51
919879.57,99.26,85.66,913004.64,98.51
919879.57,99.26,85.66,913004.64,98.51
919596.98,99.26,85.66,912677.48,98.51
919596.98,99.26,85.66,912662.49,98.51
919596.98,99.26,85.66,912662.49,98.51
919596.98,99.26,85.66,912620.31,98.51
919596.98,99.26,85.66,912620.31,98.51
919596.98,99.26,85.66,912620.31,98.51
919596.98,99.26,85.66,912620.31,98.51
919596.98,99.26,85.66,912620.31,98.51
919596.98,99.26,85.66,912620.31,98.51
919596.98,99.26,85.66,912620.31,98.51
919596.98,99.26,85.66,912620.31,98.51
919596.98,99.26,85.66,912620.31,98.51
919596.98,99.26,85.66,912620.31,98.51
919596.98,99.26,85.66,912620.31,98.51
919596.98,99.26,85.66,912620.31,98.51
919596.98,99.26,85.66,912620.31,98.51
919315.25,99.26,85.67,912235.2,98.5
919315.25,99.26,85.67,912235.2,98.5
919315.25,99.26,85.67,912235.2,98.5
919315.25,99.26,85.67,912235.2,98.5
919315.25,99.26,85.67,912235.2,98.5
919025.58,99.27,85.67,911980.04,98.51
919025.58,99.27,85.67,911980.04,98.51
919025.58,99.27,85.67,911980.04,98.51
919025.58,99.27,85.67,911980.04,98.51
919025.58,99.27,85.67,911980.04,98.51
919025.58,99.27,85.67,911980.04,98.51
919025.58,99.27,85.67,911954.15,98.5
919025.58,99.27,85.67,911954.15,98.5
919025.58,99.27,85.67,911954.15,98.5
919025.58,99.27,85.67,911954.15,98.5
919025.58,99.27,85.67,911954.15,98.5
919025.58,99.27,85.67,911954.15,98.5
919025.58,99.27,85.67,911954.15,98.5
918025.58,99.27,85.67,910954.15,98.5
918025.58,99.27,85.67,910954.15,98.5
917705.58,99.27,85.67,910634.15,98.5
917705.58,99.27,85.67,910634.15,98.5
917705.58,99.27,85.67,910634.15,98.5
917705.58,99.27,85.67,910634.15,98.5
917705.58,99.27,85.67,910634.15,98.5
917705.58,99.27,85.67,910634.15,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917710.27,99.27,85.67,910647.9,98.5
917552.5,99.27,85.67,910453.81,98.5
917552.5,99.27,85.67,910453.81,98.5
917271.98,99.27,85.67,910216.33,98.51
917271.98,99.27,85.67,910216.33,98.51
917126.82,99.28,85.68,910084.51,98.52
917126.82,99.28,85.68,910084.51,98.52
917126.82,99.28,85.68,910084.51,98.52
917126.82,99.28,85.68,910084.51,98.52
917126.82,99.28,85.68,910084.51,98.52
917126.82,99.28,85.68,910084.51,98.52
917126.82,99.28,85.68,910093.07,98.52
917126.82,99.28,85.68,910093.07,98.52
917126.82,99.28,85.68,910093.07,98.52
917126.82,99.28,85.68,910059.97,98.51
917126.82,99.28,85.68,910059.97,98.51
917126.82,99.28,85.68,910059.97,98.51
917126.82,99.28,85.68,910059.97,98.51
916848.83,99.28,85.69,909848.69,98.53
916848.83,99.28,85.69,909848.69,98.53
916686.82,99.29,85.7,909638.03,98.53
916495.71,99.29,85.7,909438.0,98.53
916495.71,99.29,85.7,909438.0,98.53
916495.71,99.29,85.7,909438.0,98.53
916495.71,99.29,85.7,909438.0,98.53
916495.71,99.29,85.7,909438.0,98.53
916495.71,99.29,85.7,909438.0,98.53
916495.71,99.29,85.7,909438.0,98.53
916276.91,99.3,85.7,909224.61,98.53
916276.91,99.3,85.7,909224.61,98.53
916276.91,99.3,85.7,909224.61,98.53
916276.91,99.3,85.7,909224.61,98.53
916276.91,99.3,85.7,909224.61,98.53
916276.91,99.3,85.7,909224.61,98.53
916276.91,99.3,85.7,909224.61,98.53
916276.91,99.3,85.7,909224.61,98.53
916276.91,99.3,85.7,909224.61,98.53
916276.91,99.3,85.7,909224.61,98.53
916119.51,99.3,85.7,909067.07,98.53
916119.51,99.3,85.7,909067.07,98.53
916119.51,99.3,85.7,909067.07,98.53
916119.51,99.3,85.7,909067.07,98.53
916119.51,99.3,85.7,909067.07,98.53
916119.51,99.3,85.7,909067.07,98.53
915961.86,99.3,85.7,908911.84,98.53
915961.86,99.3,85.7,908911.84,98.53
915961.86,99.3,85.7,908911.84,98.53
915961.86,99.3,85.7,908911.84,98.53
915961.86,99.3,85.7,908911.84,98.53
915961.86,99.3,85.7,908911.84,98.53
915961.86,99.3,85.7,908911.84,98.53
915961.86,99.3,85.7,908911.84,98.53
915961.86,99.3,85.7,908911.84,98.53
915961.86,99.3,85.7,908911.84,98.53
915961.86,99.3,85.7,908911.84,98.53
915961.86,99.3,85.7,908911.84,98.53
915961.86,99.3,85.7,908948.96,98.54
915961.86,99.3,85.7,908948.96,98.54
915961.86,99.3,85.7,908948.96,98.54
915961.86,99.3,85.7,908948.96,98.54
915961.86,99.3,85.7,908911.81,98.53
915961.86,99.3,85.7,908911.81,98.53
915961.86,99.3,85.7,908911.81,98.53
915961.86,99.3,85.7,908911.81,98.53
915961.86,99.3,85.7,908911.81,98.53
915961.86,99.3,85.7,908911.81,98.53
915961.86,99.3,85.7,908911.81,98.53
915961.86,99.3,85.7,908911.81,98.53
915961.86,99.3,85.7,908911.81,98.53
915961.86,99.3,85.7,908911.81,98.53
915961.86,99.3,85.7,908911.81,98.53
915961.86,99.3,85.7,908781.28,98.52
915961.86,99.3,85.7,908781.28,98.52
915961.86,99.3,85.7,908781.28,98.52
915961.86,99.3,85.7,908781.28,98.52
915961.86,99.3,85.7,908781.28,98.52
915961.86,99.3,85.7,908781.28,98.52
915743.43,99.3,85.7,908563.35,98.52
915743.43,99.3,85.7,908612.78,98.52
915743.43,99.3,85.7,908612.78,98.52
915743.43,99.3,85.7,908612.78,98.52
915743.43,99.3,85.7,908612.78,98.52
915743.43,99.3,85.7,908636.49,98.53
915743.43,99.3,85.7,908636.49,98.53
915743.43,99.3,85.7,908636.49,98.53
915743.43,99.3,85.7,908683.83,98.53
915743.43,99.3,85.7,908683.83,98.53
915418.23,99.3,85.71,908335.64,98.53
915418.23,99.3,85.71,908335.64,98.53
915418.23,99.3,85.71,908335.64,98.53
915199.81,99.3,85.71,908107.99,98.53
915199.81,99.3,85.71,908107.99,98.53
915199.81,99.3,85.71,908107.99,98.53
915199.81,99.3,85.71,908107.99,98.53
915199.81,99.3,85.71,908107.99,98.53
915199.81,99.3,85.71,908107.99,98.53
915199.81,99.3,85.71,908107.99,98.53
915199.81,99.3,85.71,908133.77,98.54
915199.81,99.3,85.71,908133.77,98.54
915199.81,99.3,85.71,908262.66,98.55
915199.81,99.3,85.71,908262.66,98.55
915199.81,99.3,85.71,908262.66,98.55
915199.81,99.3,85.71,908262.66,98.55
915199.81,99.3,85.71,908262.66,98.55
915199.81,99.3,85.71,908262.66,98.55
915199.81,99.3,85.71,908262.66,98.55
915199.81,99.3,85.71,908262.66,98.55
914918.79,99.31,85.71,907964.47,98.55
914633.61,99.31,85.71,907748.65,98.56
914633.61,99.31,85.71,907748.65,98.56
914633.61,99.31,85.71,907748.65,98.56
914633.61,99.31,85.71,907748.65,98.56
914633.61,99.31,85.71,907748.65,98.56
914633.61,99.31,85.71,907748.65,98.56
914633.61,99.31,85.71,907748.65,98.56
914633.61,99.31,85.71,907748.65,98.56
914633.61,99.31,85.71,907748.65,98.56
914633.61,99.31,85.71,907748.65,98.56
914633.61,99.31,85.71,907748.65,98.56
914633.61,99.31,85.71,907748.65,98.56
914351.94,99.31,85.72,907460.69,98.57
914305.05,99.31,85.72,907423.09,98.57
914305.05,99.31,85.72,907423.09,98.57
914305.05,99.31,85.72,907423.09,98.57
914305.05,99.31,85.72,907423.09,98.57
914305.05,99.31,85.72,907423.09,98.57
914305.05,99.31,85.72,907423.09,98.57
914305.05,99.31,85.72,907423.09,98.57
914305.05,99.31,85.72,907423.09,98.57
914305.05,99.31,85.72,907423.09,98.57
914305.05,99.31,85.72,907423.09,98.57
914305.05,99.31,85.72,907423.09,98.57
914305.05,99.31,85.72,907423.09,98.57
914305.05,99.31,85.72,907423.09,98.57
914305.05,99.31,85.72,907423.09,98.57
914305.05,99.31,85.72,907423.09,98.57
914305.05,99.31,85.72,907423.09,98.57
914305.05,99.31,85.72,907423.09,98.57
914305.05,99.31,85.72,907413.62,98.57
914305.05,99.31,85.72,907413.62,98.57
913979.85,99.32,85.72,907119.8,98.57
913979.85,99.32,85.72,907119.8,98.57
913979.85,99.32,85.72,907119.8,98.57
913979.85,99.32,85.72,907119.8,98.57
913979.85,99.32,85.72,907119.8,98.57
913979.85,99.32,85.72,907119.8,98.57
913979.85,99.32,85.72,907119.8,98.57
913979.85,99.32,85.72,907119.8,98.57
913979.85,99.32,85.72,907119.8,98.57
913979.85,99.32,85.72,907119.8,98.57
913979.85,99.32,85.72,907119.8,98.57
913979.85,99.32,85.72,907119.8,98.57
913979.85,99.32,85.72,907119.8,98.57
913979.85,99.32,85.72,907119.8,98.57
913982.2,99.32,85.72,907143.96,98.58
913982.2,99.32,85.72,907143.96,98.58
913982.2,99.32,85.72,907143.96,98.58
913692.53,99.32,85.73,906892.51,98.58
913692.53,99.32,85.73,906892.51,98.58
913692.53,99.32,85.73,906892.51,98.58
913692.53,99.32,85.73,906892.51,98.58
913692.53,99.32,85.73,906892.51,98.58
913692.53,99.32,85.73,906892.51,98.58
913692.53,99.32,85.73,906892.51,98.58
913692.53,99.32,85.73,906892.51,98.58
913692.53,99.32,85.73,906892.51,98.58
913692.53,99.32,85.73,906892.51,98.58
913692.53,99.32,85.73,906892.51,98.58
913692.53,99.32,85.73,906892.51,98.58
913474.1,99.32,85.73,906740.07,98.59
913474.1,99.32,85.73,906740.07,98.59
913474.1,99.32,85.73,906740.07,98.59
913184.43,99.33,85.73,906500.94,98.6
913184.43,99.33,85.73,906500.94,98.6
913184.43,99.33,85.73,906500.94,98.6
913184.43,99.33,85.73,906500.94,98.6
913184.43,99.33,85.73,906500.94,98.6
913184.43,99.33,85.73,906500.94,98.6
913184.43,99.33,85.73,906500.94,98.6
913184.43,99.33,85.73,906462.95,98.6
913184.43,99.33,85.73,906462.95,98.6
913184.43,99.33,85.73,906462.95,98.6
913184.43,99.33,85.73,906462.95,98.6
913184.43,99.33,85.73,906462.95,98.6
913184.43,99.33,85.73,906462.95,98.6
913184.43,99.33,85.73,906462.95,98.6
913184.43,99.33,85.73,906462.95,98.6
913184.43,99.33,85.73,906482.88,98.6
912894.76,99.33,85.73,906215.23,98.6
912894.76,99.33,85.73,906243.52,98.61
912894.76,99.33,85.73,906243.52,98.61
912604.22,99.33,85.74,905986.51,98.61
912604.22,99.33,85.74,905986.51,98.61
912604.22,99.33,85.74,905986.51,98.61
912604.22,99.33,85.74,905986.51,98.61
912605.1,99.33,85.74,905988.67,98.61
912605.1,99.33,85.74,905988.67,98.61
912605.1,99.33,85.74,905988.67,98.61
912605.1,99.33,85.74,905988.67,98.61
912605.1,99.33,85.74,905988.67,98.61
912605.1,99.33,85.74,905988.67,98.61
912605.1,99.33,85.74,905988.67,98.61
912605.1,99.33,85.74,905988.67,98.61
912605.1,99.33,85.74,905988.67,98.61
912605.1,99.33,85.74,905988.67,98.61
912605.1,99.33,85.74,905988.67,98.61
912605.1,99.33,85.74,905988.67,98.61
912605.1,99.33,85.74,905988.67,98.61
912605.1,99.33,85.74,905988.67,98.61
912605.1,99.33,85.74,905988.67,98.61
912605.1,99.33,85.74,905988.67,98.61
912605.1,99.33,85.74,905988.67,98.61
912605.1,99.33,85.74,906022.48,98.62
912605.1,99.33,85.74,906022.48,98.62
912605.1,99.33,85.74,906022.48,98.62
912605.1,99.33,85.74,906022.48,98.62
912605.1,99.33,85.74,906022.48,98.62
912605.1,99.33,85.74,906022.48,98.62
912605.1,99.33,85.74,906022.48,98.62
912605.1,99.33,85.74,906022.48,98.62
912605.1,99.33,85.74,906022.48,98.62
912605.1,99.33,85.74,906022.48,98.62
912605.1,99.33,85.74,906022.48,98.62
912405.42,99.34,85.74,905818.66,98.62
912405.42,99.34,85.74,905818.66,98.62
912405.42,99.34,85.74,905818.66,98.62
912405.42,99.34,85.74,905818.66,98.62
912405.42,99.34,85.74,905818.66,98.62
912405.42,99.34,85.74,905818.66,98.62
912405.42,99.34,85.74,905818.66,98.62
912405.42,99.34,85.74,905818.66,98.62
912405.42,99.34,85.74,905818.66,98.62
912405.42,99.34,85.74,905818.66,98.62
912405.42,99.34,85.74,905818.66,98.62
912405.42,99.34,85.74,905818.66,98.62
912222.93,99.35,85.75,905520.47,98.62
912222.93,99.35,85.75,905520.47,98.62
912222.93,99.35,85.75,905520.47,98.62
912222.93,99.35,85.75,905520.47,98.62
912222.93,99.35,85.75,905520.47,98.62
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
912037.47,99.35,85.76,905385.31,98.63
911747.79,99.36,85.76,905152.05,98.64
911747.79,99.36,85.76,905152.05,98.64
911456.12,99.36,85.76,904884.49,98.64
911456.12,99.36,85.76,904884.49,98.64
911456.12,99.36,85.76,904884.49,98.64
911456.12,99.36,85.76,904884.49,98.64
911456.12,99.36,85.76,904884.49,98.64
911456.12,99.36,85.76,904884.49,98.64
911136.45,99.36,85.77,904559.47,98.65
911136.45,99.36,85.77,904559.47,98.65
911136.45,99.36,85.77,904559.47,98.65
911136.45,99.36,85.77,904559.47,98.65
911136.45,99.36,85.77,904541.4,98.64
911136.45,99.36,85.77,904541.4,98.64
911136.45,99.36,85.77,904541.4,98.64
911139.48,99.36,85.77,904538.74,98.64
911139.48,99.36,85.77,904507.47,98.64
911139.48,99.36,85.77,904507.47,98.64
911139.48,99.36,85.77,904507.47,98.64
911139.48,99.36,85.77,904489.49,98.64
911139.48,99.36,85.77,904460.34,98.63
911139.48,99.36,85.77,904460.34,98.63
911139.48,99.36,85.77,904460.34,98.63
911139.48,99.36,85.77,904460.34,98.63
911139.48,99.36,85.77,904460.34,98.63
911139.48,99.36,85.77,904460.34,98.63
911139.48,99.36,85.77,904460.34,98.63
911139.48,99.36,85.77,904460.34,98.63
911139.48,99.36,85.77,904460.34,98.63
911139.48,99.36,85.77,904460.34,98.63
911139.48,99.36,85.77,904460.34,98.63
911139.48,99.36,85.77,904460.34,98.63
911139.48,99.36,85.77,904460.34,98.63
911139.48,99.36,85.77,904432.66,98.63
911139.48,99.36,85.77,904432.66,98.63
911139.48,99.36,85.77,904432.66,98.63
911139.48,99.36,85.77,904432.66,98.63
911139.48,99.36,85.77,904432.66,98.63
911139.48,99.36,85.77,904432.66,98.63
911139.48,99.36,85.77,904432.66,98.63
911139.48,99.36,85.77,904432.66,98.63
910849.81,99.37,85.77,904190.57,98.64
910849.81,99.37,85.77,904190.57,98.64
910849.81,99.37,85.77,904190.57,98.64
910849.81,99.37,85.77,904190.57,98.64
910849.81,99.37,85.77,904190.57,98.64
910650.13,99.37,85.77,904025.41,98.65
910650.13,99.37,85.77,904025.41,98.65
910650.13,99.37,85.77,904025.41,98.65
910650.13,99.37,85.77,904025.41,98.65
910650.13,99.37,85.77,904025.41,98.65
910650.13,99.37,85.77,904025.41,98.65
910650.13,99.37,85.77,904025.41,98.65
910650.13,99.37,85.77,904025.41,98.65
910650.13,99.37,85.77,904025.41,98.65
910360.46,99.37,85.78,903740.27,98.65
910360.46,99.37,85.78,903740.27,98.65
910360.46,99.37,85.78,903740.27,98.65
910252.81,99.37,85.78,903632.57,98.65
910252.81,99.37,85.78,903632.57,98.65
910252.81,99.37,85.78,903632.57,98.65
910252.81,99.37,85.78,903632.57,98.65
910252.81,99.37,85.78,903632.57,98.65
910252.81,99.37,85.78,903632.57,98.65
910252.81,99.37,85.78,903632.57,98.65
910252.81,99.37,85.78,903655.68,98.65
910252.81,99.37,85.78,903655.68,98.65
910252.81,99.37,85.78,903655.68,98.65
910252.81,99.37,85.78,903655.68,98.65
910252.81,99.37,85.78,903655.68,98.65
910252.81,99.37,85.78,903655.68,98.65
910252.81,99.37,85.78,903655.68,98.65
910252.81,99.37,85.78,903661.33,98.65
910252.81,99.37,85.78,903661.33,98.65
910252.81,99.37,85.78,903661.33,98.65
910252.81,99.37,85.78,903649.56,98.65
910252.81,99.37,85.78,903649.56,98.65
910252.81,99.37,85.78,903645.18,98.65
909961.13,99.38,85.78,903377.63,98.66
909961.13,99.38,85.78,903377.63,98.66
909961.13,99.38,85.78,903377.63,98.66
909961.13,99.38,85.78,903377.63,98.66
909961.13,99.38,85.78,903377.63,98.66
909961.13,99.38,85.78,903377.63,98.66
909961.13,99.38,85.78,903377.63,98.66
909961.13,99.38,85.78,903485.76,98.67
909961.13,99.38,85.78,903485.76,98.67
909961.13,99.38,85.78,903485.76,98.67
909961.13,99.38,85.78,903485.76,98.67
909961.13,99.38,85.78,903485.76,98.67
909671.46,99.38,85.78,903133.84,98.66
909671.46,99.38,85.78,903133.84,98.66
909671.46,99.38,85.78,903133.84,98.66
909671.46,99.38,85.78,903133.84,98.66
909671.46,99.38,85.78,903133.84,98.66
909671.46,99.38,85.78,903133.84,98.66
909671.46,99.38,85.78,903133.84,98.66
909671.46,99.38,85.78,903133.84,98.66
909671.46,99.38,85.78,903133.84,98.66
909671.46,99.38,85.78,903133.84,98.66
909671.46,99.38,85.78,903133.84,98.66
909671.46,99.38,85.78,903133.84,98.66
909671.46,99.38,85.78,903224.85,98.67
909671.46,99.38,85.78,903224.85,98.67
909671.46,99.38,85.78,903224.85,98.67
909671.46,99.38,85.78,903222.83,98.67
909671.46,99.38,85.78,903222.83,98.67
909671.46,99.38,85.78,903240.18,98.68
909671.46,99.38,85.78,903240.18,98.68
909671.46,99.38,85.78,903240.18,98.68
909671.46,99.38,85.78,903240.18,98.68
909671.46,99.38,85.78,903240.18,98.68
909671.46,99.38,85.78,903240.18,98.68
909671.46,99.38,85.78,903240.18,98.68
909671.46,99.38,85.78,903240.18,98.68
909671.46,99.38,85.78,903240.18,98.68
909671.46,99.38,85.78,903240.18,98.68
909671.46,99.38,85.78,903240.18,98.68
909671.46,99.38,85.78,903240.18,98.68
909671.46,99.38,85.78,903240.18,98.68
909671.46,99.38,85.78,903240.18,98.68
909671.46,99.38,85.78,903240.18,98.68
909671.46,99.38,85.78,903240.18,98.68
909671.46,99.38,85.78,903240.18,98.68
909671.46,99.38,85.78,903240.18,98.68
909382.7,99.38,85.79,902940.15,98.68
909382.7,99.38,85.79,902975.69,98.68
909382.7,99.38,85.79,902975.69,98.68
909382.7,99.38,85.79,902975.69,98.68
909382.7,99.38,85.79,902975.69,98.68
909094.54,99.39,85.79,902678.34,98.68
909094.54,99.39,85.79,902678.34,98.68
909094.54,99.39,85.79,902678.34,98.68
909094.54,99.39,85.79,902678.34,98.68
909094.54,99.39,85.79,902678.34,98.68
909094.54,99.39,85.79,902678.34,98.68
909094.54,99.39,85.79,902678.34,98.68
909094.54,99.39,85.79,902678.34,98.68
909094.54,99.39,85.79,902678.34,98.68
909094.54,99.39,85.79,902678.34,98.68
909094.54,99.39,85.79,902678.34,98.68
909094.54,99.39,85.79,902678.34,98.68
909094.54,99.39,85.79,902678.34,98.68
909094.54,99.39,85.79,902678.34,98.68
909094.54,99.39,85.79,902678.34,98.68
908903.14,99.39,85.79,902664.48,98.71
908903.14,99.39,85.79,902664.48,98.71
908903.14,99.39,85.79,902664.48,98.71
908903.14,99.39,85.79,902664.48,98.71
908903.14,99.39,85.79,902664.48,98.71
908903.14,99.39,85.79,902664.48,98.71
908903.14,99.39,85.79,902664.48,98.71
908903.14,99.39,85.79,902664.48,98.71
908903.14,99.39,85.79,902664.48,98.71
908903.14,99.39,85.79,902664.48,98.71
908903.14,99.39,85.79,902664.48,98.71
908903.14,99.39,85.79,902664.48,98.71
908903.14,99.39,85.79,902664.48,98.71
908903.14,99.39,85.79,902664.48,98.71
908903.14,99.39,85.79,902664.48,98.71
908903.14,99.39,85.79,902664.48,98.71
908684.71,99.39,85.79,902415.49,98.7
908684.71,99.39,85.79,902415.49,98.7
908684.71,99.39,85.79,902439.39,98.71
908684.71,99.39,85.79,902439.39,98.71
908684.71,99.39,85.79,902439.39,98.71
908416.59,99.39,85.8,902138.73,98.71
908416.59,99.39,85.8,902138.73,98.71
908259.19,99.39,85.8,901986.44,98.71
908101.53,99.39,85.8,901815.98,98.71
908101.53,99.39,85.8,901815.98,98.71
908101.53,99.39,85.8,901801.23,98.71
908101.53,99.39,85.8,901801.23,98.71
908101.53,99.39,85.8,901803.21,98.71
908101.53,99.39,85.8,901803.21,98.71
907892.74,99.4,85.8,901601.56,98.71
907892.74,99.4,85.8,901601.56,98.71
907607.27,99.4,85.8,901319.97,98.71
907607.27,99.4,85.8,901319.97,98.71
907607.27,99.4,85.8,901319.97,98.71
907607.27,99.4,85.8,901319.97,98.71
907607.27,99.4,85.8,901319.97,98.71
907607.27,99.4,85.8,901319.97,98.71
907616.67,99.4,85.8,901349.64,98.71
907616.67,99.4,85.8,901349.64,98.71
