ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
324402.8,78.5,52.56,300133.78,72.63
324120.87,78.52,52.58,301799.05,73.11
323888.33,78.66,52.72,301797.93,73.29
323888.33,78.66,52.72,301821.42,73.3
324066.8,78.79,52.85,301793.56,73.37
323802.24,78.92,52.98,301842.87,73.56
323802.24,78.92,52.98,301842.87,73.56
323591.54,78.91,52.97,301630.48,73.55
323591.54,78.91,52.97,301630.48,73.55
323505.74,79.04,53.11,302342.93,73.87
323183.12,79.16,53.23,302029.32,73.98
322918.57,79.29,53.36,301986.24,74.15
322845.8,79.43,53.5,301978.37,74.29
322580.08,79.56,53.63,302069.85,74.5
322323.79,79.69,53.76,302338.9,74.75
322297.25,79.78,53.85,302671.64,74.92
322297.25,79.78,53.85,302689.86,74.93
321665.62,79.82,53.89,302219.52,74.99
321665.62,79.82,53.89,302197.44,74.99
321862.42,79.96,54.03,302203.0,75.08
321772.48,80.1,54.18,302182.67,75.22
321494.24,80.23,54.31,302165.21,75.41
321494.24,80.23,54.31,302189.94,75.41
321215.99,80.36,54.45,302348.19,75.64
320941.24,80.49,54.58,302240.05,75.8
320943.2,80.5,54.58,302243.8,75.81
320663.79,80.63,54.72,302194.09,75.98
320379.34,80.63,54.72,302698.86,76.18
320133.64,80.77,54.87,302327.28,76.28
320285.8,80.91,55.0,302997.86,76.54
320241.57,81.06,55.16,303007.83,76.7
320863.52,81.43,55.53,303453.76,77.01
321041.98,81.57,55.67,303429.03,77.09
321041.98,81.57,55.67,303429.03,77.09
321041.98,81.57,55.67,303407.0,77.09
321041.98,81.57,55.67,303407.0,77.09
320658.96,81.57,55.67,303391.67,77.18
320394.4,81.71,55.81,303419.88,77.38
319992.25,81.7,55.81,303002.82,77.37
319992.25,81.7,55.81,303002.82,77.37
320054.69,81.86,55.96,302970.65,77.49
320236.65,82.0,56.11,304232.52,77.9
319964.79,82.03,56.13,304601.07,78.09
320175.28,82.18,56.29,304606.23,78.19
319910.72,82.33,56.43,304572.09,78.38
319646.16,82.47,56.58,304628.79,78.6
319347.46,82.57,56.68,304418.61,78.71
319128.35,82.72,56.83,303187.86,78.59
318863.79,82.87,56.98,303153.51,78.79
318480.77,82.87,56.98,303121.93,78.87
318183.77,82.86,56.97,302787.64,78.85
318111.01,83.02,57.13,303021.81,79.08
317845.29,83.17,57.28,302907.33,79.26
317845.29,83.17,57.28,302907.33,79.26
317845.29,83.17,57.28,302929.8,79.26
317915.99,83.33,57.44,302879.34,79.39
317915.99,83.33,57.44,302856.87,79.38
318015.8,83.57,57.69,304057.81,79.9
318067.65,83.73,57.84,304899.04,80.26
317946.73,83.88,57.99,304381.65,80.3
317946.73,83.88,57.99,304381.65,80.3
319085.8,84.4,58.52,306257.48,81.01
319085.8,84.4,58.52,306257.48,81.01
318853.26,84.56,58.68,306255.03,81.22
318588.7,84.72,58.84,306226.38,81.43
318767.17,84.87,58.99,306428.93,81.58
318115.67,84.92,59.05,305779.28,81.63
317851.11,85.08,59.21,305646.62,81.81
317851.11,85.08,59.21,305670.66,81.82
317851.11,85.08,59.21,305670.66,81.82
317643.89,85.07,59.2,305399.86,81.8
317382.82,85.23,59.36,305324.19,81.99
317117.1,85.39,59.52,305641.56,82.3
316851.38,85.55,59.68,305553.58,82.5
316618.84,85.72,59.85,305544.55,82.72
316353.12,85.88,60.01,305745.0,83.0
316056.13,85.87,60.01,305459.43,82.99
315791.57,86.04,60.17,305437.36,83.21
315715.32,86.2,60.34,305492.93,83.41
315460.32,86.37,60.51,305501.24,83.64
315167.38,86.37,60.51,305164.34,83.62
315091.13,86.54,60.68,305135.33,83.8
315376.7,86.85,61.0,304927.31,83.98
315378.66,86.85,61.0,304931.75,83.98
314995.64,86.86,61.01,304543.69,83.98
314708.61,87.02,61.18,304521.13,84.21
314421.59,87.18,61.34,304535.06,84.44
314421.59,87.18,61.34,304535.06,84.44
314421.59,87.18,61.34,304535.06,84.44
314134.57,87.35,61.51,304511.0,84.67
313851.03,87.51,61.69,304527.14,84.91
313889.84,87.68,61.86,304505.17,85.06
313889.84,87.68,61.86,304505.17,85.06
313889.84,87.68,61.86,304505.17,85.06
313601.65,87.85,62.03,304827.1,85.39
313313.47,88.01,62.2,304785.06,85.62
313313.47,88.01,62.2,304785.06,85.62
313052.4,88.19,62.38,304757.05,85.85
312786.68,88.36,62.55,304746.77,86.09
312972.34,88.53,62.72,305426.77,86.39
312894.93,88.71,62.9,305683.55,86.66
312894.93,88.71,62.9,305683.55,86.66
313338.7,89.09,63.29,305826.44,86.95
312957.31,89.1,63.3,305445.4,86.96
313188.54,89.28,63.48,305474.82,87.08
312796.6,89.37,63.57,305296.17,87.23
312532.04,89.55,63.76,305254.87,87.47
312267.49,89.73,63.94,305559.29,87.8
312002.93,89.91,64.12,305549.51,88.05
311732.12,89.93,64.14,305407.3,88.11
311942.61,90.12,64.32,305412.86,88.23
311678.05,90.3,64.51,305378.32,88.47
310953.6,90.35,64.56,304607.39,88.51
310953.6,90.35,64.56,304607.39,88.51
310953.6,90.35,64.56,304626.25,88.51
310716.15,90.55,64.76,306015.23,89.18
310333.13,90.56,64.77,306118.93,89.33
310068.57,90.75,64.96,306090.03,89.58
309804.01,90.93,65.15,306017.41,89.82
309571.22,91.13,65.35,306148.32,90.13
309351.34,91.34,65.55,305330.03,90.15
309234.23,91.57,65.79,306455.5,90.75
308979.22,91.77,65.99,306449.44,91.02
309012.41,92.05,66.28,305905.31,91.13
308725.38,92.24,66.48,305883.24,91.39
308881.38,92.42,66.66,305919.68,91.53
308572.01,92.42,66.65,305629.21,91.54
308572.01,92.42,66.65,305629.21,91.54
308611.98,92.61,66.85,305606.06,91.71
308320.47,92.68,66.92,305375.49,91.79
308036.94,92.87,67.12,305358.23,92.06
308181.78,93.08,67.33,304561.32,91.98
308095.98,93.28,67.54,305275.6,92.43
307773.36,93.47,67.73,304960.16,92.61
307390.34,93.48,67.75,305186.44,92.81
307093.34,93.48,67.75,304914.62,92.82
307093.34,93.48,67.75,304914.62,92.82
306805.15,93.68,67.96,304835.16,93.08
306550.67,93.89,68.17,305291.34,93.5
306228.78,94.08,68.37,305038.02,93.71
306228.78,94.08,68.37,305038.02,93.71
305931.78,94.08,68.38,304758.3,93.72
306068.21,94.41,68.71,304823.34,94.03
306068.21,94.41,68.71,304825.17,94.03
306068.21,94.41,68.71,304816.37,94.03
305517.93,94.48,68.78,304364.98,94.12
305818.6,94.68,68.98,303004.48,93.81
305978.32,95.02,69.32,304068.31,94.43
305978.32,95.02,69.32,304045.67,94.42
306435.28,95.23,69.54,303197.52,94.23
306819.69,95.65,69.96,304429.28,94.91
306185.46,95.69,70.0,303794.73,94.95
306776.23,96.18,70.49,304291.18,95.4
306776.23,96.18,70.49,304291.18,95.4
307399.21,96.68,70.99,304420.43,95.74
308915.34,97.3,71.62,305007.82,96.07
308915.34,97.3,71.62,305007.82,96.07
308915.34,97.3,71.62,305007.82,96.07
308915.34,97.3,71.62,305018.28,96.07
308915.34,97.3,71.62,305042.22,96.08
309007.44,97.48,71.79,305396.97,96.34
308513.84,97.57,71.89,304561.71,96.32
307995.7,97.66,71.98,303782.42,96.32
307995.7,97.66,71.98,303770.32,96.32
308545.79,97.98,72.3,303848.65,96.48
308547.75,97.98,72.3,303850.92,96.49
308547.75,97.98,72.3,303865.6,96.49
307819.34,98.06,72.38,303319.09,96.62
307819.34,98.06,72.38,303319.09,96.62
307079.05,98.13,72.46,302676.53,96.73
307079.05,98.13,72.46,302676.53,96.73
307079.05,98.13,72.46,302676.53,96.73
307079.05,98.13,72.46,302676.53,96.73
307079.05,98.13,72.46,302676.53,96.73
307079.05,98.13,72.46,302676.53,96.73
307079.05,98.13,72.46,302676.53,96.73
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301897.73,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.13,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307216.95,98.49,72.82,301915.32,96.79
307000.3,98.49,72.82,301698.51,96.79
307000.3,98.49,72.82,301698.51,96.79
307000.3,98.49,72.82,301698.51,96.79
307000.3,98.49,72.82,301698.51,96.79
307000.3,98.49,72.82,301698.51,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
307000.77,98.49,72.82,301700.04,96.79
306842.73,98.49,72.82,301542.42,96.79
306842.73,98.49,72.82,301542.42,96.79
306842.73,98.49,72.82,301580.4,96.8
306684.69,98.49,72.82,301422.36,96.8
306684.69,98.49,72.82,301422.36,96.8
306684.69,98.49,72.82,301422.36,96.8
306684.69,98.49,72.82,301422.36,96.8
306684.69,98.49,72.82,301422.36,96.8
306684.69,98.49,72.82,301376.67,96.79
306684.69,98.49,72.82,301376.67,96.79
306684.69,98.49,72.82,301376.67,96.79
306684.69,98.49,72.82,301376.67,96.79
306684.69,98.49,72.82,301376.67,96.79
306684.69,98.49,72.82,301376.67,96.79
306684.69,98.49,72.82,301376.67,96.79
306526.65,98.49,72.81,301267.71,96.8
306526.65,98.49,72.81,301267.71,96.8
306526.65,98.49,72.81,301267.71,96.8
306526.65,98.49,72.81,301267.71,96.8
306526.65,98.49,72.81,301267.71,96.8
306526.65,98.49,72.81,301248.89,96.8
306526.65,98.49,72.81,301248.89,96.8
306526.65,98.49,72.81,301248.89,96.8
306526.65,98.49,72.81,301248.89,96.8
306526.65,98.49,72.81,301248.89,96.8
306368.62,98.49,72.81,301113.63,96.8
306368.62,98.49,72.81,301113.63,96.8
306368.62,98.49,72.81,301113.63,96.8
306368.62,98.49,72.81,301113.63,96.8
306368.62,98.49,72.81,301113.63,96.8
306368.62,98.49,72.81,301113.63,96.8
306368.62,98.49,72.81,301113.63,96.8
306368.62,98.49,72.81,301113.63,96.8
306368.62,98.49,72.81,301113.63,96.8
306368.62,98.49,72.81,301091.13,96.8
306368.62,98.49,72.81,301091.13,96.8
306368.62,98.49,72.81,301091.13,96.8
306368.62,98.49,72.81,301094.99,96.8
306368.62,98.49,72.81,301115.47,96.8
306368.62,98.49,72.81,301115.47,96.8
306368.62,98.49,72.81,301115.47,96.8
306368.62,98.49,72.81,301115.47,96.8
306368.62,98.49,72.81,301115.47,96.8
306368.62,98.49,72.81,301115.47,96.8
306368.62,98.49,72.81,301115.47,96.8
306368.62,98.49,72.81,301115.47,96.8
306368.62,98.49,72.81,301115.47,96.8
306368.62,98.49,72.81,301115.47,96.8
306368.62,98.49,72.81,301115.47,96.8
306368.62,98.49,72.81,301115.47,96.8
306368.62,98.49,72.81,301115.47,96.8
306368.62,98.49,72.81,301103.86,96.8
306368.62,98.49,72.81,301103.86,96.8
306368.62,98.49,72.81,301103.86,96.8
306368.62,98.49,72.81,301103.86,96.8
306368.62,98.49,72.81,301103.86,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306370.58,98.49,72.81,301119.61,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
306051.81,98.49,72.81,300801.03,96.8
305943.31,98.49,72.81,300692.52,96.8
305943.31,98.49,72.81,300692.52,96.8
305943.31,98.49,72.81,300692.52,96.8
305943.31,98.49,72.81,300692.52,96.8
305943.31,98.49,72.81,300692.52,96.8
305943.31,98.49,72.81,300692.52,96.8
305943.31,98.49,72.81,300692.52,96.8
305943.31,98.49,72.81,300692.52,96.8
305943.31,98.49,72.81,300692.52,96.8
305943.31,98.49,72.81,300692.52,96.8
305943.31,98.49,72.81,300692.52,96.8
305943.31,98.49,72.81,300692.52,96.8
305943.31,98.49,72.81,300692.52,96.8
305785.27,98.49,72.8,300538.75,96.8
305785.27,98.49,72.8,300538.75,96.8
305785.27,98.49,72.8,300538.75,96.8
305785.27,98.49,72.8,300538.75,96.8
305785.27,98.49,72.8,300538.75,96.8
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299541.64,96.79
304789.4,98.49,72.81,299560.5,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299553.77,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
304789.4,98.49,72.81,299564.3,96.8
