ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
332223.17,98.98,70.42,327172.03,97.48
332223.17,98.98,70.42,327172.03,97.48
332223.17,98.98,70.42,327172.03,97.48
332223.17,98.98,70.42,327172.03,97.48
332223.17,98.98,70.42,327172.03,97.48
332223.17,98.98,70.42,327172.03,97.48
332223.17,98.98,70.42,327172.03,97.48
332223.17,98.98,70.42,327172.03,97.48
332223.17,98.98,70.42,327172.03,97.48
332223.17,98.98,70.42,327172.03,97.48
332223.17,98.98,70.42,327172.03,97.48
332223.17,98.98,70.42,327172.03,97.48
332223.17,98.98,70.42,327172.03,97.48
332223.17,98.98,70.42,327144.23,97.47
332223.17,98.98,70.42,327144.23,97.47
332223.17,98.98,70.42,327144.23,97.47
332223.17,98.98,70.42,327144.23,97.47
332223.17,98.98,70.42,327144.23,97.47
332223.17,98.98,70.42,327144.23,97.47
332223.17,98.98,70.42,327144.23,97.47
332223.17,98.98,70.42,327144.23,97.47
332223.17,98.98,70.42,327144.23,97.47
332223.17,98.98,70.42,327144.23,97.47
332223.17,98.98,70.42,327144.23,97.47
332223.17,98.98,70.42,327174.75,97.48
332223.17,98.98,70.42,327174.75,97.48
332223.17,98.98,70.42,327156.16,97.47
332223.17,98.98,70.42,327156.16,97.47
332223.17,98.98,70.42,327126.04,97.46
332223.17,98.98,70.42,327126.04,97.46
332223.17,98.98,70.42,327126.04,97.46
332223.17,98.98,70.42,327126.04,97.46
332223.17,98.98,70.42,327158.48,97.47
332223.17,98.98,70.42,327135.77,97.47
332223.17,98.98,70.42,327135.77,97.47
332223.17,98.98,70.42,327135.77,97.47
332223.17,98.98,70.42,327135.77,97.47
332223.17,98.98,70.42,327135.77,97.47
332223.17,98.98,70.42,327135.77,97.47
332223.17,98.98,70.42,327135.77,97.47
332223.17,98.98,70.42,327135.77,97.47
332223.17,98.98,70.42,327135.77,97.47
332223.17,98.98,70.42,327135.77,97.47
332223.17,98.98,70.42,327143.05,97.47
332223.17,98.98,70.42,327143.05,97.47
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
332223.17,98.98,70.42,327169.18,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326909.05,97.49
331915.95,98.98,70.42,326909.05,97.49
331915.95,98.98,70.42,326909.05,97.49
331915.95,98.98,70.42,326909.05,97.49
331915.95,98.98,70.42,326909.05,97.49
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326863.82,97.48
331915.95,98.98,70.42,326915.42,97.49
331915.95,98.98,70.42,326915.42,97.49
331915.95,98.98,70.42,326915.42,97.49
331915.95,98.98,70.42,326915.42,97.49
331915.95,98.98,70.42,326915.42,97.49
331915.95,98.98,70.42,326915.42,97.49
331915.95,98.98,70.42,326915.42,97.49
331915.95,98.98,70.42,326915.42,97.49
331915.95,98.98,70.42,326915.42,97.49
331915.95,98.98,70.42,326907.78,97.49
331807.33,98.98,70.42,326800.03,97.49
331807.33,98.98,70.42,326800.03,97.49
331807.33,98.98,70.42,326800.03,97.49
331807.33,98.98,70.42,326800.03,97.49
331807.33,98.98,70.42,326823.85,97.5
331807.33,98.98,70.42,326823.85,97.5
331807.33,98.98,70.42,326823.85,97.5
331807.33,98.98,70.42,326823.85,97.5
331807.33,98.98,70.42,326823.85,97.5
331807.33,98.98,70.42,326823.85,97.5
331807.33,98.98,70.42,326823.85,97.5
331807.33,98.98,70.42,326823.85,97.5
331807.33,98.98,70.42,326823.85,97.5
331649.09,98.98,70.42,326687.57,97.5
331649.09,98.98,70.42,326687.57,97.5
331649.09,98.98,70.42,326687.57,97.5
331649.09,98.98,70.42,326687.57,97.5
331649.09,98.98,70.42,326687.57,97.5
330652.97,98.98,70.42,325678.38,97.49
330652.97,98.98,70.42,325678.38,97.49
330652.97,98.98,70.42,325678.38,97.49
330652.97,98.98,70.42,325678.38,97.49
330652.97,98.98,70.42,325678.38,97.49
330652.97,98.98,70.42,325678.38,97.49
330652.97,98.98,70.42,325664.91,97.49
330652.97,98.98,70.42,325664.91,97.49
330652.97,98.98,70.42,325686.48,97.5
330652.97,98.98,70.42,325676.12,97.49
330652.97,98.98,70.42,325676.12,97.49
330652.97,98.98,70.42,325676.12,97.49
330652.97,98.98,70.42,325676.12,97.49
330652.97,98.98,70.42,325676.12,97.49
330652.97,98.98,70.42,325676.12,97.49
330652.97,98.98,70.42,325676.12,97.49
330652.97,98.98,70.42,325676.12,97.49
330652.97,98.98,70.42,325676.12,97.49
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325702.01,97.5
330652.97,98.98,70.42,325724.4,97.51
330652.97,98.98,70.42,325724.4,97.51
330652.97,98.98,70.42,325724.4,97.51
330652.97,98.98,70.42,325724.4,97.51
330652.97,98.98,70.42,325724.4,97.51
330652.97,98.98,70.42,325724.4,97.51
330652.97,98.98,70.42,325724.4,97.51
330652.97,98.98,70.42,325724.4,97.51
330652.97,98.98,70.42,325724.4,97.51
330652.97,98.98,70.42,325724.4,97.51
330652.97,98.98,70.42,325724.4,97.51
330652.97,98.98,70.42,325724.4,97.51
330652.97,98.98,70.42,325724.4,97.51
330652.97,98.98,70.42,325724.4,97.51
330652.97,98.98,70.42,325724.4,97.51
330652.97,98.98,70.42,325724.4,97.51
330652.97,98.98,70.42,325724.4,97.51
330652.97,98.98,70.42,325724.4,97.51
330652.97,98.98,70.42,325725.02,97.51
330652.97,98.98,70.42,325725.02,97.51
330652.97,98.98,70.42,325725.02,97.51
330652.97,98.98,70.42,325725.02,97.51
330652.97,98.98,70.42,325725.02,97.51
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325709.78,97.5
330652.97,98.98,70.42,325728.93,97.51
330652.97,98.98,70.42,325728.93,97.51
330652.97,98.98,70.42,325728.93,97.51
330652.97,98.98,70.42,325728.93,97.51
330652.97,98.98,70.42,325728.93,97.51
330652.97,98.98,70.42,325728.93,97.51
330652.97,98.98,70.42,325728.93,97.51
330652.97,98.98,70.42,325728.93,97.51
330652.97,98.98,70.42,325728.93,97.51
330652.97,98.98,70.42,325728.93,97.51
330652.97,98.98,70.42,325728.93,97.51
330652.97,98.98,70.42,325728.93,97.51
330652.97,98.98,70.42,325728.93,97.51
330652.97,98.98,70.42,325728.93,97.51
330652.97,98.98,70.42,325728.93,97.51
330652.97,98.98,70.42,325728.93,97.51
330652.97,98.98,70.42,325729.25,97.51
330652.97,98.98,70.42,325729.25,97.51
330652.97,98.98,70.42,325729.25,97.51
330652.97,98.98,70.42,325729.25,97.51
330602.97,98.98,70.42,325679.25,97.51
330602.97,98.98,70.42,325679.25,97.51
330602.97,98.98,70.42,325679.25,97.51
330602.97,98.98,70.42,325679.25,97.51
330602.97,98.98,70.42,325679.25,97.51
330602.97,98.98,70.42,325679.25,97.51
330602.97,98.98,70.42,325679.25,97.51
330602.97,98.98,70.42,325679.25,97.51
330602.97,98.98,70.42,325679.25,97.51
330444.73,98.98,70.42,325522.35,97.51
330444.73,98.98,70.42,325522.35,97.51
330444.73,98.98,70.42,325522.35,97.51
330444.73,98.98,70.42,325522.35,97.51
330444.73,98.98,70.42,325522.35,97.51
330444.73,98.98,70.42,325522.35,97.51
330444.73,98.98,70.42,325522.35,97.51
330444.73,98.98,70.42,325522.35,97.51
330444.73,98.98,70.42,325522.35,97.51
330444.73,98.98,70.42,325522.35,97.51
330444.73,98.98,70.42,325522.35,97.51
330444.73,98.98,70.42,325522.35,97.51
330444.73,98.98,70.42,325560.73,97.52
330444.73,98.98,70.42,325560.73,97.52
330444.73,98.98,70.42,325560.73,97.52
330444.73,98.98,70.42,325560.73,97.52
330444.73,98.98,70.42,325560.73,97.52
330444.73,98.98,70.42,325560.73,97.52
330444.73,98.98,70.42,325560.73,97.52
330444.73,98.98,70.42,325560.73,97.52
330444.73,98.98,70.42,325560.73,97.52
330444.73,98.98,70.42,325560.73,97.52
330444.73,98.98,70.42,325560.73,97.52
330444.73,98.98,70.42,325560.73,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325550.68,97.52
330444.73,98.98,70.42,325551.11,97.52
330444.73,98.98,70.42,325551.11,97.52
330444.73,98.98,70.42,325551.11,97.52
330444.73,98.98,70.42,325551.11,97.52
330444.73,98.98,70.42,325551.11,97.52
330444.73,98.98,70.42,325551.11,97.52
330444.73,98.98,70.42,325551.11,97.52
330444.73,98.98,70.42,325551.11,97.52
330444.73,98.98,70.42,325551.11,97.52
330444.73,98.98,70.42,325551.11,97.52
330444.73,98.98,70.42,325551.11,97.52
330444.73,98.98,70.42,325574.87,97.52
330286.11,98.98,70.42,325416.52,97.52
330286.11,98.98,70.42,325416.52,97.52
330286.11,98.98,70.42,325402.42,97.52
330286.11,98.98,70.42,325402.42,97.52
330286.11,98.98,70.42,325402.42,97.52
330286.11,98.98,70.42,325402.42,97.52
330286.11,98.98,70.42,325402.42,97.52
330286.11,98.98,70.42,325402.42,97.52
330286.11,98.98,70.42,325402.42,97.52
330286.11,98.98,70.42,325402.42,97.52
330286.11,98.98,70.42,325402.42,97.52
330286.11,98.98,70.42,325402.42,97.52
330286.11,98.98,70.42,325402.42,97.52
330286.11,98.98,70.42,325402.42,97.52
330286.11,98.98,70.42,325402.42,97.52
330286.11,98.98,70.42,325418.63,97.52
330286.11,98.98,70.42,325418.63,97.52
330286.11,98.98,70.42,325418.63,97.52
330286.11,98.98,70.42,325418.63,97.52
330286.11,98.98,70.42,325418.63,97.52
330286.11,98.98,70.42,325418.63,97.52
330286.11,98.98,70.42,325418.63,97.52
330286.11,98.98,70.42,325452.34,97.53
330286.11,98.98,70.42,325452.34,97.53
330286.11,98.98,70.42,325452.34,97.53
330286.11,98.98,70.42,325452.34,97.53
330286.11,98.98,70.42,325452.34,97.53
330286.11,98.98,70.42,325452.34,97.53
330286.11,98.98,70.42,325452.34,97.53
330286.11,98.98,70.42,325452.34,97.53
330286.11,98.98,70.42,325452.34,97.53
330286.11,98.98,70.42,325452.34,97.53
330286.11,98.98,70.42,325452.34,97.53
330286.11,98.98,70.42,325452.34,97.53
330286.11,98.98,70.42,325452.34,97.53
330286.11,98.98,70.42,325452.34,97.53
330286.11,98.98,70.42,325452.34,97.53
330286.11,98.98,70.42,325452.34,97.53
330286.11,98.98,70.42,325452.34,97.53
330177.87,98.98,70.42,325344.38,97.53
330177.87,98.98,70.42,325344.38,97.53
330177.87,98.98,70.42,325344.38,97.53
330177.87,98.98,70.42,325344.38,97.53
330177.87,98.98,70.42,325344.38,97.53
330177.87,98.98,70.42,325344.38,97.53
330177.87,98.98,70.42,325344.38,97.53
330177.87,98.98,70.42,325320.78,97.53
330177.87,98.98,70.42,325320.78,97.53
330177.87,98.98,70.42,325320.78,97.53
330177.87,98.98,70.42,325320.78,97.53
330177.87,98.98,70.42,325320.78,97.53
330177.87,98.98,70.42,325320.78,97.53
330177.87,98.98,70.42,325320.78,97.53
330177.87,98.98,70.42,325320.78,97.53
330177.87,98.98,70.42,325320.78,97.53
330177.87,98.98,70.42,325320.78,97.53
330177.87,98.98,70.42,325320.78,97.53
330177.87,98.98,70.42,325320.78,97.53
330177.87,98.98,70.42,325320.78,97.53
330177.87,98.98,70.42,325320.78,97.53
330177.87,98.98,70.42,325320.78,97.53
330177.87,98.98,70.42,325299.92,97.52
330177.87,98.98,70.42,325299.92,97.52
330177.87,98.98,70.42,325299.92,97.52
330177.87,98.98,70.42,325299.92,97.52
330177.87,98.98,70.42,325323.77,97.53
330177.87,98.98,70.42,325323.77,97.53
330177.87,98.98,70.42,325323.77,97.53
330177.87,98.98,70.42,325323.77,97.53
330177.87,98.98,70.42,325323.77,97.53
330177.87,98.98,70.42,325323.77,97.53
330177.87,98.98,70.42,325323.77,97.53
330177.87,98.98,70.42,325323.77,97.53
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325351.34,97.54
330177.87,98.98,70.42,325348.32,97.54
330177.87,98.98,70.42,325348.32,97.54
330177.87,98.98,70.42,325348.32,97.54
330177.87,98.98,70.42,325348.32,97.54
330177.87,98.98,70.42,325348.32,97.54
330177.87,98.98,70.42,325348.32,97.54
330177.87,98.98,70.42,325348.32,97.54
330177.87,98.98,70.42,325388.87,97.55
330177.87,98.98,70.42,325388.87,97.55
330177.87,98.98,70.42,325388.87,97.55
330177.87,98.98,70.42,325388.87,97.55
330177.87,98.98,70.42,325388.87,97.55
330177.87,98.98,70.42,325388.87,97.55
330177.87,98.98,70.42,325388.87,97.55
330177.87,98.98,70.42,325388.87,97.55
330177.87,98.98,70.42,325388.87,97.55
330177.87,98.98,70.42,325388.87,97.55
330177.87,98.98,70.42,325388.87,97.55
330177.87,98.98,70.42,325388.87,97.55
330177.87,98.98,70.42,325388.87,97.55
330177.87,98.98,70.42,325388.87,97.55
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325359.91,97.54
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325394.4,97.55
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325380.11,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325369.14,97.54
330177.87,98.98,70.42,325367.07,97.54
330177.87,98.98,70.42,325367.07,97.54
330177.87,98.98,70.42,325367.07,97.54
330177.87,98.98,70.42,325367.07,97.54
330177.87,98.98,70.42,325366.33,97.54
330177.87,98.98,70.42,325366.33,97.54
330177.87,98.98,70.42,325366.33,97.54
330177.87,98.98,70.42,325366.33,97.54
330177.87,98.98,70.42,325366.33,97.54
330177.87,98.98,70.42,325366.33,97.54
330177.87,98.98,70.42,325366.33,97.54
330177.87,98.98,70.42,325366.33,97.54
330177.87,98.98,70.42,325366.33,97.54
330177.87,98.98,70.42,325366.33,97.54
330177.87,98.98,70.42,325366.33,97.54
330177.87,98.98,70.42,325366.33,97.54
330177.87,98.98,70.42,325411.57,97.55
330177.87,98.98,70.42,325411.57,97.55
330177.87,98.98,70.42,325411.57,97.55
330177.87,98.98,70.42,325411.57,97.55
330177.87,98.98,70.42,325411.57,97.55
330177.87,98.98,70.42,325411.57,97.55
330177.87,98.98,70.42,325411.57,97.55
330177.87,98.98,70.42,325411.57,97.55
330177.87,98.98,70.42,325411.57,97.55
330177.87,98.98,70.42,325411.57,97.55
330177.87,98.98,70.42,325411.57,97.55
