ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1180612.68,99.35,85.75,1172002.89,98.62
1180612.68,99.35,85.75,1172002.89,98.62
1180612.68,99.35,85.75,1172021.62,98.62
1180612.68,99.35,85.75,1172021.62,98.62
1180612.68,99.35,85.75,1172021.62,98.62
1180612.68,99.35,85.75,1172000.21,98.62
1180612.68,99.35,85.75,1172000.21,98.62
1180612.68,99.35,85.75,1172000.21,98.62
1180612.68,99.35,85.75,1172000.21,98.62
1180612.68,99.35,85.75,1171977.22,98.62
1180612.68,99.35,85.75,1171977.22,98.62
1180612.68,99.35,85.75,1171977.22,98.62
1180612.68,99.35,85.75,1171977.22,98.62
1180612.68,99.35,85.75,1171977.22,98.62
1180612.68,99.35,85.75,1171977.22,98.62
1180612.68,99.35,85.75,1171981.13,98.62
1180612.68,99.35,85.75,1172008.34,98.62
1180612.68,99.35,85.75,1172008.34,98.62
1180612.68,99.35,85.75,1172008.34,98.62
1180612.68,99.35,85.75,1172008.34,98.62
1180612.68,99.35,85.75,1172008.34,98.62
1180612.68,99.35,85.75,1172046.35,98.62
1180404.54,99.35,85.76,1171912.93,98.63
1180404.54,99.35,85.76,1171891.54,98.63
1180404.54,99.35,85.76,1171869.25,98.63
1180404.54,99.35,85.76,1171869.25,98.63
1180192.88,99.35,85.76,1171731.47,98.64
1180192.88,99.35,85.76,1171731.47,98.64
1180192.88,99.35,85.76,1171731.47,98.64
1180192.88,99.35,85.76,1171731.47,98.64
1180207.84,99.35,85.76,1171734.69,98.64
1180207.84,99.35,85.76,1171755.47,98.64
1180207.84,99.35,85.76,1171755.47,98.64
1180207.84,99.35,85.76,1171755.47,98.64
1180207.84,99.35,85.76,1171755.47,98.64
1180207.84,99.35,85.76,1171755.47,98.64
1180207.84,99.35,85.76,1171755.47,98.64
1180207.84,99.35,85.76,1171749.67,98.64
1180207.84,99.35,85.76,1171749.67,98.64
1180207.84,99.35,85.76,1171749.67,98.64
1180207.84,99.35,85.76,1171749.67,98.64
1180207.84,99.35,85.76,1171749.67,98.64
1180207.84,99.35,85.76,1171749.67,98.64
1180207.84,99.35,85.76,1171749.67,98.64
1180207.84,99.35,85.76,1171749.67,98.64
1180207.84,99.35,85.76,1171749.67,98.64
1180207.84,99.35,85.76,1171749.67,98.64
1180207.84,99.35,85.76,1171749.67,98.64
1180207.84,99.35,85.76,1171749.67,98.64
1180207.84,99.35,85.76,1171749.67,98.64
1180207.84,99.35,85.76,1171733.61,98.64
1180207.84,99.35,85.76,1171733.61,98.64
1179999.7,99.35,85.76,1171705.38,98.65
1179999.7,99.35,85.76,1171705.38,98.65
1179999.7,99.35,85.76,1171705.38,98.65
1179999.7,99.35,85.76,1171705.38,98.65
1179804.57,99.35,85.76,1171492.8,98.65
1179804.57,99.35,85.76,1171492.8,98.65
1179804.57,99.35,85.76,1171492.8,98.65
1179804.57,99.35,85.76,1171492.8,98.65
1179804.57,99.35,85.76,1171492.8,98.65
1179804.57,99.35,85.76,1171492.8,98.65
1179804.57,99.35,85.76,1171492.8,98.65
1179804.57,99.35,85.76,1171492.8,98.65
1179804.57,99.35,85.76,1171492.8,98.65
1179804.57,99.35,85.76,1171492.8,98.65
1179804.57,99.35,85.76,1171492.8,98.65
1179804.57,99.35,85.76,1171492.8,98.65
1179804.57,99.35,85.76,1171492.8,98.65
1179804.57,99.35,85.76,1171492.8,98.65
1179590.8,99.35,85.76,1171259.67,98.65
1179590.8,99.35,85.76,1171259.67,98.65
1179590.8,99.35,85.76,1171259.67,98.65
1179590.8,99.35,85.76,1171259.67,98.65
1179590.8,99.35,85.76,1171259.67,98.65
1179590.8,99.35,85.76,1171259.67,98.65
1179590.8,99.35,85.76,1171259.67,98.65
1179590.8,99.35,85.76,1171259.67,98.65
1179590.8,99.35,85.76,1171259.67,98.65
1179590.8,99.35,85.76,1171259.67,98.65
1179590.8,99.35,85.76,1171259.67,98.65
1179590.8,99.35,85.76,1171259.67,98.65
1179590.8,99.35,85.76,1171316.07,98.66
1179590.8,99.35,85.76,1171316.07,98.66
1179590.8,99.35,85.76,1171316.07,98.66
1179378.33,99.36,85.76,1171087.51,98.66
1179378.33,99.36,85.76,1171087.51,98.66
1179378.33,99.36,85.76,1171087.51,98.66
1179235.97,99.36,85.77,1170930.58,98.66
1179235.97,99.36,85.77,1170930.58,98.66
1179129.04,99.36,85.77,1170823.7,98.66
1179129.04,99.36,85.77,1170842.7,98.66
1179129.04,99.36,85.77,1170842.7,98.66
1178972.68,99.36,85.77,1170691.24,98.66
1178972.68,99.36,85.77,1170691.24,98.66
1178866.32,99.36,85.77,1170580.73,98.66
1178866.32,99.36,85.77,1170580.73,98.66
1178866.32,99.36,85.77,1170580.73,98.66
1178653.25,99.36,85.77,1170366.12,98.66
1178653.25,99.36,85.77,1170366.12,98.66
1178653.25,99.36,85.77,1170366.12,98.66
1178653.25,99.36,85.77,1170366.12,98.66
1178653.25,99.36,85.77,1170366.12,98.66
1178653.25,99.36,85.77,1170366.12,98.66
1178653.25,99.36,85.77,1170366.12,98.66
1178653.25,99.36,85.77,1170366.12,98.66
1178653.25,99.36,85.77,1170340.85,98.66
1178653.25,99.36,85.77,1170340.85,98.66
1178471.16,99.36,85.77,1170123.36,98.66
1178471.16,99.36,85.77,1170157.2,98.66
1178489.76,99.36,85.77,1170170.97,98.66
1178489.76,99.36,85.77,1170170.97,98.66
1178489.76,99.36,85.77,1170170.97,98.66
1178489.76,99.36,85.77,1170170.97,98.66
1178489.76,99.36,85.77,1170170.97,98.66
1178489.76,99.36,85.77,1170170.97,98.66
1178489.76,99.36,85.77,1170170.97,98.66
1178489.76,99.36,85.77,1170170.97,98.66
1178489.76,99.36,85.77,1170155.98,98.66
1178489.76,99.36,85.77,1170155.98,98.66
1178489.76,99.36,85.77,1170155.98,98.66
1178489.76,99.36,85.77,1170163.07,98.66
1178489.76,99.36,85.77,1170163.07,98.66
1178489.76,99.36,85.77,1170163.07,98.66
1178489.76,99.36,85.77,1170163.07,98.66
1178489.76,99.36,85.77,1170163.07,98.66
1178489.76,99.36,85.77,1170163.07,98.66
1178489.76,99.36,85.77,1170163.07,98.66
1178489.76,99.36,85.77,1170163.07,98.66
1178489.76,99.36,85.77,1170163.07,98.66
1178489.76,99.36,85.77,1170163.07,98.66
1178489.76,99.36,85.77,1170163.07,98.66
1178489.76,99.36,85.77,1170163.07,98.66
1178489.76,99.36,85.77,1170163.07,98.66
1178489.76,99.36,85.77,1170163.07,98.66
1178489.76,99.36,85.77,1170163.07,98.66
1178489.76,99.36,85.77,1170131.42,98.66
1178489.76,99.36,85.77,1170131.42,98.66
1178489.76,99.36,85.77,1170131.42,98.66
1178489.76,99.36,85.77,1170131.42,98.66
1178489.76,99.36,85.77,1170131.42,98.66
1178489.76,99.36,85.77,1170112.21,98.66
1178489.76,99.36,85.77,1170112.21,98.66
1178489.76,99.36,85.77,1170112.21,98.66
1178489.76,99.36,85.77,1170150.13,98.66
1178489.76,99.36,85.77,1170150.13,98.66
1178489.76,99.36,85.77,1170150.13,98.66
1178489.76,99.36,85.77,1170150.13,98.66
1178489.76,99.36,85.77,1170150.13,98.66
1178489.76,99.36,85.77,1170150.13,98.66
1178489.76,99.36,85.77,1170150.13,98.66
1178489.76,99.36,85.77,1170150.13,98.66
1178489.76,99.36,85.77,1170150.13,98.66
1178489.76,99.36,85.77,1170150.13,98.66
1178489.76,99.36,85.77,1170150.13,98.66
1178489.76,99.36,85.77,1170150.13,98.66
1178489.76,99.36,85.77,1170150.13,98.66
1178489.76,99.36,85.77,1170150.13,98.66
1178489.76,99.36,85.77,1170150.13,98.66
1178489.76,99.36,85.77,1170150.13,98.66
1178489.76,99.36,85.77,1170150.13,98.66
1178489.76,99.36,85.77,1170175.91,98.66
1178489.76,99.36,85.77,1170175.91,98.66
1178489.76,99.36,85.77,1170175.91,98.66
1178489.76,99.36,85.77,1170175.91,98.66
1178489.76,99.36,85.77,1170175.91,98.66
1178489.76,99.36,85.77,1170175.91,98.66
1178489.76,99.36,85.77,1170175.91,98.66
1178489.76,99.36,85.77,1170175.91,98.66
1178493.4,99.36,85.77,1170189.24,98.66
1178493.4,99.36,85.77,1170189.24,98.66
1178493.4,99.36,85.77,1170189.24,98.66
1178493.4,99.36,85.77,1170189.24,98.66
1178493.4,99.36,85.77,1170189.24,98.66
1178337.05,99.36,85.77,1170058.7,98.67
1178337.05,99.36,85.77,1170058.7,98.67
1178128.2,99.37,85.78,1169758.44,98.66
1178128.2,99.37,85.78,1169758.44,98.66
1178128.2,99.37,85.78,1169758.44,98.66
1178128.2,99.37,85.78,1169758.44,98.66
1178128.2,99.37,85.78,1169786.46,98.66
1177811.41,99.37,85.78,1169468.4,98.66
1177811.41,99.37,85.78,1169497.4,98.67
1177608.71,99.37,85.78,1169293.93,98.67
1177608.71,99.37,85.78,1169293.93,98.67
1177608.71,99.37,85.78,1169293.93,98.67
1177608.71,99.37,85.78,1169293.93,98.67
1177608.71,99.37,85.78,1169293.93,98.67
1177608.71,99.37,85.78,1169293.93,98.67
1177608.71,99.37,85.78,1169293.93,98.67
1177399.87,99.37,85.78,1169056.27,98.67
1177403.88,99.37,85.78,1169162.38,98.67
1177403.88,99.37,85.78,1169162.38,98.67
1177403.88,99.37,85.78,1169145.95,98.67
1177403.88,99.37,85.78,1169145.95,98.67
1177403.88,99.37,85.78,1169145.95,98.67
1177403.88,99.37,85.78,1169145.95,98.67
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1177191.41,99.37,85.78,1168805.78,98.66
1176978.94,99.37,85.78,1168691.24,98.67
1176978.94,99.37,85.78,1168691.24,98.67
1176978.94,99.37,85.78,1168691.24,98.67
1176978.94,99.37,85.78,1168691.24,98.67
1176978.94,99.37,85.78,1168691.24,98.67
1176978.94,99.37,85.78,1168691.24,98.67
1176978.94,99.37,85.78,1168691.24,98.67
1176978.94,99.37,85.78,1168691.24,98.67
1176978.94,99.37,85.78,1168691.24,98.67
1176978.94,99.37,85.78,1168691.24,98.67
1176978.94,99.37,85.78,1168691.24,98.67
1176978.94,99.37,85.78,1168691.24,98.67
1176978.94,99.37,85.78,1168691.24,98.67
1176978.94,99.37,85.78,1168691.24,98.67
1176978.94,99.37,85.78,1168691.24,98.67
1176978.94,99.37,85.78,1168691.24,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168723.87,98.67
1176993.52,99.37,85.78,1168730.66,98.67
1176993.52,99.37,85.78,1168730.66,98.67
1176993.52,99.37,85.78,1168730.66,98.67
1176993.52,99.37,85.78,1168730.66,98.67
1176993.52,99.37,85.78,1168730.66,98.67
1176995.63,99.37,85.78,1168732.84,98.67
1176995.63,99.37,85.78,1168732.84,98.67
1176995.63,99.37,85.78,1168732.84,98.67
1176995.63,99.37,85.78,1168732.84,98.67
1176995.63,99.37,85.78,1168732.84,98.67
1176995.63,99.37,85.78,1168732.84,98.67
1176995.63,99.37,85.78,1168732.84,98.67
1176995.63,99.37,85.78,1168732.84,98.67
1176995.63,99.37,85.78,1168732.84,98.67
1176783.16,99.37,85.78,1168418.88,98.67
1176783.16,99.37,85.78,1168418.88,98.67
1176783.16,99.37,85.78,1168418.88,98.67
1176783.16,99.37,85.78,1168418.88,98.67
1176783.16,99.37,85.78,1168418.88,98.67
1176783.16,99.37,85.78,1168418.88,98.67
1176783.16,99.37,85.78,1168418.88,98.67
1176626.8,99.37,85.78,1168261.44,98.67
1176626.8,99.37,85.78,1168261.44,98.67
1176626.8,99.37,85.78,1168261.44,98.67
1176626.8,99.37,85.78,1168261.44,98.67
1176626.8,99.37,85.78,1168261.44,98.67
1176626.8,99.37,85.78,1168261.44,98.67
1176626.8,99.37,85.78,1168217.61,98.66
1176626.8,99.37,85.78,1168217.61,98.66
1176626.8,99.37,85.78,1168217.61,98.66
1176626.8,99.37,85.78,1168217.61,98.66
1176626.8,99.37,85.78,1168217.61,98.66
1176626.8,99.37,85.78,1168217.61,98.66
1176626.8,99.37,85.78,1168217.61,98.66
1176626.8,99.37,85.78,1168217.61,98.66
1176626.8,99.37,85.78,1168229.39,98.66
1176626.8,99.37,85.78,1168229.39,98.66
1176626.8,99.37,85.78,1168229.39,98.66
1176520.45,99.37,85.78,1168161.27,98.67
1176520.45,99.37,85.78,1168161.27,98.67
1176520.45,99.37,85.78,1168161.27,98.67
1176520.45,99.37,85.78,1168161.27,98.67
1176520.45,99.37,85.78,1168161.27,98.67
1176520.45,99.37,85.78,1168161.27,98.67
1176520.45,99.37,85.78,1168161.27,98.67
1176520.45,99.37,85.78,1168152.91,98.67
1176520.45,99.37,85.78,1168152.91,98.67
1176520.45,99.37,85.78,1168152.91,98.67
1176520.45,99.37,85.78,1168179.72,98.67
1176323.4,99.38,85.79,1167994.36,98.67
1176323.4,99.38,85.79,1167994.36,98.67
1176323.4,99.38,85.79,1167994.36,98.67
1176323.4,99.38,85.79,1167946.97,98.67
1176323.4,99.38,85.79,1167946.97,98.67
1176323.4,99.38,85.79,1167946.97,98.67
1176323.4,99.38,85.79,1167946.97,98.67
1176323.4,99.38,85.79,1167946.97,98.67
1176323.4,99.38,85.79,1167946.97,98.67
1176323.4,99.38,85.79,1167946.97,98.67
1176323.4,99.38,85.79,1167973.38,98.67
1176323.4,99.38,85.79,1167973.38,98.67
1176323.4,99.38,85.79,1167973.38,98.67
1176323.4,99.38,85.79,1167973.38,98.67
1176323.4,99.38,85.79,1167973.38,98.67
1176323.4,99.38,85.79,1167973.38,98.67
1176323.4,99.38,85.79,1167973.38,98.67
1176323.4,99.38,85.79,1167973.38,98.67
1176323.4,99.38,85.79,1167973.38,98.67
1176323.4,99.38,85.79,1167973.38,98.67
1176338.16,99.38,85.79,1168014.65,98.67
1176338.16,99.38,85.79,1168014.65,98.67
1176338.16,99.38,85.79,1168014.65,98.67
1176338.16,99.38,85.79,1168014.65,98.67
1176338.16,99.38,85.79,1168014.65,98.67
1176338.16,99.38,85.79,1168064.57,98.68
1176338.16,99.38,85.79,1168064.57,98.68
1176338.16,99.38,85.79,1168064.57,98.68
1176338.16,99.38,85.79,1168064.57,98.68
1176181.81,99.38,85.79,1167842.78,98.67
1176181.81,99.38,85.79,1167842.78,98.67
1176181.81,99.38,85.79,1167842.78,98.67
1176025.45,99.38,85.79,1167705.16,98.67
1176025.45,99.38,85.79,1167705.16,98.67
1176025.45,99.38,85.79,1167705.16,98.67
1176025.45,99.38,85.79,1167705.16,98.67
1176025.45,99.38,85.79,1167705.16,98.67
1176025.45,99.38,85.79,1167705.16,98.67
1176025.45,99.38,85.79,1167705.16,98.67
1176025.45,99.38,85.79,1167705.16,98.67
1176025.45,99.38,85.79,1167705.16,98.67
1176025.45,99.38,85.79,1167705.16,98.67
1176025.45,99.38,85.79,1167705.16,98.67
1176025.45,99.38,85.79,1167705.16,98.67
1176025.45,99.38,85.79,1167705.16,98.67
1176025.45,99.38,85.79,1167705.16,98.67
1175868.71,99.38,85.79,1167528.34,98.67
1175868.71,99.38,85.79,1167528.34,98.67
1175868.71,99.38,85.79,1167528.34,98.67
1175868.71,99.38,85.79,1167565.02,98.68
1175868.71,99.38,85.79,1167565.02,98.68
1175868.71,99.38,85.79,1167565.02,98.68
1175868.71,99.38,85.79,1167565.02,98.68
1175868.71,99.38,85.79,1167565.02,98.68
1175868.71,99.38,85.79,1167565.02,98.68
1175868.71,99.38,85.79,1167565.02,98.68
1175868.71,99.38,85.79,1167565.02,98.68
1175868.71,99.38,85.79,1167565.02,98.68
1175868.71,99.38,85.79,1167565.02,98.68
1175868.71,99.38,85.79,1167597.17,98.68
1175868.71,99.38,85.79,1167594.36,98.68
1175868.71,99.38,85.79,1167594.36,98.68
1175868.71,99.38,85.79,1167594.36,98.68
1175868.71,99.38,85.79,1167602.67,98.68
1175868.71,99.38,85.79,1167602.67,98.68
1175868.71,99.38,85.79,1167602.67,98.68
1175868.71,99.38,85.79,1167602.67,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175868.71,99.38,85.79,1167651.41,98.68
1175712.35,99.38,85.79,1167495.79,98.68
1175712.35,99.38,85.79,1167495.79,98.68
1175712.35,99.38,85.79,1167495.79,98.68
1175712.35,99.38,85.79,1167495.79,98.68
1175712.35,99.38,85.79,1167495.79,98.68
1175712.35,99.38,85.79,1167495.79,98.68
1175712.35,99.38,85.79,1167495.79,98.68
1175712.35,99.38,85.79,1167495.79,98.68
1175712.35,99.38,85.79,1167495.79,98.68
1175712.35,99.38,85.79,1167478.44,98.68
1175712.35,99.38,85.79,1167478.44,98.68
1175712.35,99.38,85.79,1167478.44,98.68
1175712.35,99.38,85.79,1167478.44,98.68
1175712.35,99.38,85.79,1167478.44,98.68
1175712.35,99.38,85.79,1167478.44,98.68
1175712.35,99.38,85.79,1167478.44,98.68
1175712.35,99.38,85.79,1167478.44,98.68
1175712.35,99.38,85.79,1167478.44,98.68
1175712.35,99.38,85.79,1167478.44,98.68
1175712.35,99.38,85.79,1167500.36,98.68
1175712.35,99.38,85.79,1167500.36,98.68
1175723.28,99.38,85.79,1167513.82,98.69
1175723.28,99.38,85.79,1167513.82,98.69
1175723.28,99.38,85.79,1167513.82,98.69
1175723.28,99.38,85.79,1167513.82,98.69
1175723.28,99.38,85.79,1167513.82,98.69
1175723.28,99.38,85.79,1167513.82,98.69
1175723.28,99.38,85.79,1167513.82,98.69
1175733.64,99.38,85.79,1167517.44,98.69
1175733.64,99.38,85.79,1167547.29,98.69
1175733.64,99.38,85.79,1167547.29,98.69
1175733.64,99.38,85.79,1167547.29,98.69
1175733.64,99.38,85.79,1167454.44,98.68
1175733.64,99.38,85.79,1167454.44,98.68
1175733.64,99.38,85.79,1167454.44,98.68
1175733.64,99.38,85.79,1167454.44,98.68
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167573.81,98.69
1175733.64,99.38,85.79,1167551.76,98.69
1175733.64,99.38,85.79,1167551.76,98.69
1175733.64,99.38,85.79,1167551.76,98.69
1175733.64,99.38,85.79,1167513.65,98.69
1175733.64,99.38,85.79,1167500.49,98.68
1175733.64,99.38,85.79,1167474.26,98.68
1175733.64,99.38,85.79,1167479.15,98.68
1175733.64,99.38,85.79,1167479.15,98.68
1175733.64,99.38,85.79,1167503.92,98.68
1175733.64,99.38,85.79,1167503.92,98.68
1175733.64,99.38,85.79,1167503.92,98.68
1175733.64,99.38,85.79,1167503.92,98.68
1175733.64,99.38,85.79,1167503.92,98.68
1175733.64,99.38,85.79,1167503.92,98.68
1175733.64,99.38,85.79,1167503.92,98.68
1175733.64,99.38,85.79,1167503.92,98.68
1175733.64,99.38,85.79,1167517.99,98.69
1175733.64,99.38,85.79,1167517.99,98.69
1175733.64,99.38,85.79,1167517.99,98.69
1175733.64,99.38,85.79,1167517.99,98.69
1175733.64,99.38,85.79,1167517.99,98.69
1175733.64,99.38,85.79,1167517.99,98.69
1175733.64,99.38,85.79,1167500.2,98.68
1175733.64,99.38,85.79,1167500.2,98.68
1175733.64,99.38,85.79,1167500.2,98.68
1175738.76,99.38,85.79,1167631.04,98.7
1175738.76,99.38,85.79,1167631.04,98.7
1175739.92,99.38,85.79,1167739.82,98.7
1175739.92,99.38,85.79,1167739.82,98.7
1175739.92,99.38,85.79,1167739.82,98.7
1175538.38,99.38,85.79,1167526.59,98.7
1175538.38,99.38,85.79,1167501.33,98.7
1175538.38,99.38,85.79,1167501.33,98.7
1175538.38,99.38,85.79,1167501.33,98.7
1175538.38,99.38,85.79,1167539.55,98.71
1175538.38,99.38,85.79,1167539.55,98.71
1175538.38,99.38,85.79,1167539.55,98.71
1175538.38,99.38,85.79,1167539.55,98.71
1175538.38,99.38,85.79,1167539.55,98.71
1175538.38,99.38,85.79,1167539.55,98.71
1175538.38,99.38,85.79,1167539.55,98.71
1175538.38,99.38,85.79,1167539.55,98.71
1175538.38,99.38,85.79,1167539.55,98.71
1175538.38,99.38,85.79,1167539.55,98.71
1175538.38,99.38,85.79,1167539.55,98.71
1175538.38,99.38,85.79,1167539.55,98.71
1175538.38,99.38,85.79,1167539.55,98.71
1175538.38,99.38,85.79,1167539.55,98.71
1175538.38,99.38,85.79,1167539.55,98.71
1175538.38,99.38,85.79,1167516.2,98.7
1175538.38,99.38,85.79,1167516.2,98.7
1175538.38,99.38,85.79,1167516.2,98.7
1175538.38,99.38,85.79,1167516.2,98.7
1175538.38,99.38,85.79,1167516.2,98.7
1175538.38,99.38,85.79,1167516.2,98.7
1175538.38,99.38,85.79,1167516.2,98.7
1175382.02,99.38,85.79,1167335.57,98.7
1175382.02,99.38,85.79,1167335.57,98.7
1175382.02,99.38,85.79,1167461.01,98.71
1175382.02,99.38,85.79,1167461.01,98.71
1175382.02,99.38,85.79,1167461.01,98.71
1175169.56,99.38,85.79,1167402.35,98.73
1175169.56,99.38,85.79,1167402.35,98.73
1175169.56,99.38,85.79,1167402.35,98.73
1175169.56,99.38,85.79,1167402.35,98.73
1175169.56,99.38,85.79,1167402.35,98.73
1174966.72,99.38,85.79,1167184.01,98.73
1174966.72,99.38,85.79,1167184.01,98.73
1174966.72,99.38,85.79,1167184.01,98.73
1174966.72,99.38,85.79,1167184.01,98.73
1174966.72,99.38,85.79,1167184.01,98.73
1174966.72,99.38,85.79,1167184.01,98.73
1174966.72,99.38,85.79,1167184.01,98.73
1174966.72,99.38,85.79,1167184.01,98.73
1174966.72,99.38,85.79,1167184.01,98.73
1174966.72,99.38,85.79,1167184.01,98.73
1174977.65,99.39,85.79,1167187.68,98.73
1174779.5,99.39,85.8,1167030.43,98.73
1174779.5,99.39,85.8,1167030.43,98.73
1174779.5,99.39,85.8,1167030.43,98.73
1174779.5,99.39,85.8,1167030.43,98.73
1174779.5,99.39,85.8,1167030.43,98.73
1174676.78,99.39,85.8,1166944.93,98.73
1174676.78,99.39,85.8,1166944.93,98.73
1174676.78,99.39,85.8,1166944.93,98.73
1174676.78,99.39,85.8,1166944.93,98.73
1174676.78,99.39,85.8,1166944.93,98.73
1174676.78,99.39,85.8,1166944.93,98.73
1174676.78,99.39,85.8,1166901.29,98.73
1174676.78,99.39,85.8,1166901.29,98.73
1174676.78,99.39,85.8,1166901.29,98.73
1174676.78,99.39,85.8,1166901.29,98.73
1174676.78,99.39,85.8,1166901.29,98.73
1174676.78,99.39,85.8,1166901.29,98.73
1174676.78,99.39,85.8,1166859.81,98.73
1174676.78,99.39,85.8,1166859.81,98.73
1174676.78,99.39,85.8,1166859.81,98.73
1174676.78,99.39,85.8,1166859.81,98.73
1174464.31,99.39,85.8,1166770.76,98.74
1174307.96,99.39,85.8,1166650.55,98.74
1174307.96,99.39,85.8,1166650.55,98.74
1174307.96,99.39,85.8,1166650.55,98.74
1174307.96,99.39,85.8,1166650.55,98.74
1174307.96,99.39,85.8,1166650.55,98.74
1174307.96,99.39,85.8,1166650.55,98.74
1174307.96,99.39,85.8,1166650.55,98.74
1174307.96,99.39,85.8,1166650.55,98.74
1174307.96,99.39,85.8,1166650.55,98.74
1174307.96,99.39,85.8,1166765.79,98.75
1174307.96,99.39,85.8,1166765.79,98.75
1174307.96,99.39,85.8,1166765.79,98.75
1174307.96,99.39,85.8,1166765.79,98.75
1174307.96,99.39,85.8,1166790.67,98.75
